index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
2	0.5000	3	0.7500	1620	818	ɪ	v	∅	∅	n	-	∅	I	B	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	819	ɪ	f	∅	∅	n	-	∅	I	B	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅																							820	ɪ	f	∅	∅	n	ə	∅	I	B	∅	∅	N	E	∅	7	3	∅	∅	4	7	∅
3	0.7500	2	0.5000	1620	818	n	ɪ	v	∅	-	∅	∅	N	I	B	∅	_	∅	∅	4	7	3	∅	0	∅	∅	819	n	ɪ	f	∅	-	∅	∅	N	I	B	∅	_	∅	∅	4	7	3	∅	0	∅	∅																							820	n	ɪ	f	∅	ə	∅	∅	N	I	B	∅	E	∅	∅	4	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	1620	818	-	n	ɪ	v	∅	∅	∅	_	N	I	B	∅	∅	∅	0	4	7	3	∅	∅	∅	819	-	n	ɪ	f	∅	∅	∅	_	N	I	B	∅	∅	∅	0	4	7	3	∅	∅	∅																							820	ə	n	ɪ	f	∅	∅	∅	E	N	I	B	∅	∅	∅	7	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	1630	821	t	∅	∅	∅	ɪ	n	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	822	t	∅	∅	∅	ɪ	n	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅																							823	ts	∅	∅	∅	ɪ	n	∅	C	∅	∅	∅	I	N	∅	2	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	1630	821	ɪ	t	∅	∅	n	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	822	ɪ	t	∅	∅	n	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							823	ɪ	ts	∅	∅	n	∅	∅	I	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅
3	1.0000	1	0.3333	1630	821	n	ɪ	t	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	822	n	ɪ	t	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							823	n	ɪ	ts	∅	∅	∅	∅	N	I	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅
1	0.2500	4	1.0000	1633	824	ɛɪ	∅	∅	∅	z	ə	r	E	∅	∅	∅	S	E	R	7	∅	∅	∅	3	7	5	825	aɪ	∅	∅	∅	r	ə	n	A	∅	∅	∅	R	E	N	7	∅	∅	∅	5	7	4																							826	ai	∅	∅	∅	z	ə	n	A	∅	∅	∅	S	E	N	7	∅	∅	∅	3	7	4
2	0.5000	3	0.7500	1633	824	z	ɛɪ	∅	∅	ə	r	∅	S	E	∅	∅	E	R	∅	3	7	∅	∅	7	5	∅	825	r	aɪ	∅	∅	ə	n	∅	R	A	∅	∅	E	N	∅	5	7	∅	∅	7	4	∅																							826	z	ai	∅	∅	ə	n	∅	S	A	∅	∅	E	N	∅	3	7	∅	∅	7	4	∅
3	0.7500	2	0.5000	1633	824	ə	z	ɛɪ	∅	r	∅	∅	E	S	E	∅	R	∅	∅	7	3	7	∅	5	∅	∅	825	ə	r	aɪ	∅	n	∅	∅	E	R	A	∅	N	∅	∅	7	5	7	∅	4	∅	∅																							826	ə	z	ai	∅	n	∅	∅	E	S	A	∅	N	∅	∅	7	3	7	∅	4	∅	∅
4	1.0000	1	0.2500	1633	824	r	ə	z	ɛɪ	∅	∅	∅	R	E	S	E	∅	∅	∅	5	7	3	7	∅	∅	∅	825	n	ə	r	aɪ	∅	∅	∅	N	E	R	A	∅	∅	∅	4	7	5	7	∅	∅	∅																							826	n	ə	z	ai	∅	∅	∅	N	E	S	A	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.2000	5	1.0000	1638	827	k	∅	∅	∅	oː	p	ə	K	∅	∅	∅	U	P	E	1	∅	∅	∅	7	1	7	828	k	∅	∅	∅	ɔ	p	ə	K	∅	∅	∅	U	P	E	1	∅	∅	∅	7	1	7																																												
2	0.4000	4	0.8000	1638	827	oː	k	∅	∅	p	ə	r	U	K	∅	∅	P	E	R	7	1	∅	∅	1	7	5	828	ɔ	k	∅	∅	p	ə	r	U	K	∅	∅	P	E	R	7	1	∅	∅	1	7	5																																												
3	0.6000	3	0.6000	1638	827	p	oː	k	∅	ə	r	∅	P	U	K	∅	E	R	∅	1	7	1	∅	7	5	∅	828	p	ɔ	k	∅	ə	r	∅	P	U	K	∅	E	R	∅	1	7	1	∅	7	5	∅																																												
4	0.8000	2	0.4000	1638	827	ə	p	oː	k	r	∅	∅	E	P	U	K	R	∅	∅	7	1	7	1	5	∅	∅	828	ə	p	ɔ	k	r	∅	∅	E	P	U	K	R	∅	∅	7	1	7	1	5	∅	∅																																												
5	1.0000	1	0.2000	1638	827	r	ə	p	oː	∅	∅	∅	R	E	P	U	∅	∅	∅	5	7	1	7	∅	∅	∅	828	r	ə	p	ɔ	∅	∅	∅	R	E	P	U	∅	∅	∅	5	7	1	7	∅	∅	∅																																												
1	0.1667	6	1.0000	1640	829	z	∅	∅	∅	ɪ	l	v	S	∅	∅	∅	I	L	B	3	∅	∅	∅	7	5	3	830	s	∅	∅	∅	ɪ	l	v	S	∅	∅	∅	I	L	B	3	∅	∅	∅	7	5	3																							831	z	∅	∅	∅	ɪ	l	b	S	∅	∅	∅	I	L	P	3	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	1640	829	ɪ	z	∅	∅	l	v	ə	I	S	∅	∅	L	B	E	7	3	∅	∅	5	3	7	830	ɪ	s	∅	∅	l	v	ə	I	S	∅	∅	L	B	E	7	3	∅	∅	5	3	7																							831	ɪ	z	∅	∅	l	b	ə	I	S	∅	∅	L	P	E	7	3	∅	∅	5	1	7
3	0.5000	4	0.6667	1640	829	l	ɪ	z	∅	v	ə	r	L	I	S	∅	B	E	R	5	7	3	∅	3	7	5	830	l	ɪ	s	∅	v	ə	r	L	I	S	∅	B	E	R	5	7	3	∅	3	7	5																							831	l	ɪ	z	∅	b	ə	r	L	I	S	∅	P	E	R	5	7	3	∅	1	7	5
4	0.6667	3	0.5000	1640	829	v	l	ɪ	z	ə	r	∅	B	L	I	S	E	R	∅	3	5	7	3	7	5	∅	830	v	l	ɪ	s	ə	r	∅	B	L	I	S	E	R	∅	3	5	7	3	7	5	∅																							831	b	l	ɪ	z	ə	r	∅	P	L	I	S	E	R	∅	1	5	7	3	7	5	∅
5	0.8333	2	0.3333	1640	829	ə	v	l	ɪ	r	∅	∅	E	B	L	I	R	∅	∅	7	3	5	7	5	∅	∅	830	ə	v	l	ɪ	r	∅	∅	E	B	L	I	R	∅	∅	7	3	5	7	5	∅	∅																							831	ə	b	l	ɪ	r	∅	∅	E	P	L	I	R	∅	∅	7	1	5	7	5	∅	∅
6	1.0000	1	0.1667	1640	829	r	ə	v	l	∅	∅	∅	R	E	B	L	∅	∅	∅	5	7	3	5	∅	∅	∅	830	r	ə	v	l	∅	∅	∅	R	E	B	L	∅	∅	∅	5	7	3	5	∅	∅	∅																							831	r	ə	b	l	∅	∅	∅	R	E	P	L	∅	∅	∅	5	7	1	5	∅	∅	∅
1	0.2500	4	1.0000	1642	832	x	∅	∅	∅	ɑu	-	t	G	∅	∅	∅	A	_	T	3	∅	∅	∅	7	0	1	833	ɡ	∅	∅	∅	əʊ	l	d	K	∅	∅	∅	E	L	T	1	∅	∅	∅	7	5	1																							834	ɡ	∅	∅	∅	ɔ	l	t	K	∅	∅	∅	U	L	T	1	∅	∅	∅	7	5	1
2	0.5000	3	0.7500	1642	832	ɑu	x	∅	∅	-	t	∅	A	G	∅	∅	_	T	∅	7	3	∅	∅	0	1	∅	833	əʊ	ɡ	∅	∅	l	d	∅	E	K	∅	∅	L	T	∅	7	1	∅	∅	5	1	∅																							834	ɔ	ɡ	∅	∅	l	t	∅	U	K	∅	∅	L	T	∅	7	1	∅	∅	5	1	∅
3	0.7500	2	0.5000	1642	832	-	ɑu	x	∅	t	∅	∅	_	A	G	∅	T	∅	∅	0	7	3	∅	1	∅	∅	833	l	əʊ	ɡ	∅	d	∅	∅	L	E	K	∅	T	∅	∅	5	7	1	∅	1	∅	∅																							834	l	ɔ	ɡ	∅	t	∅	∅	L	U	K	∅	T	∅	∅	5	7	1	∅	1	∅	∅
4	1.0000	1	0.2500	1642	832	t	-	ɑu	x	∅	∅	∅	T	_	A	G	∅	∅	∅	1	0	7	3	∅	∅	∅	833	d	l	əʊ	ɡ	∅	∅	∅	T	L	E	K	∅	∅	∅	1	5	7	1	∅	∅	∅																							834	t	l	ɔ	ɡ	∅	∅	∅	T	L	U	K	∅	∅	∅	1	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	1644	835	x	∅	∅	∅	iː	t	ə	G	∅	∅	∅	I	T	E	3	∅	∅	∅	7	1	7																																													836	ɡ	∅	∅	∅	iː	s	ə	K	∅	∅	∅	I	S	E	1	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	1644	835	iː	x	∅	∅	t	ə	-	I	G	∅	∅	T	E	_	7	3	∅	∅	1	7	0																																													836	iː	ɡ	∅	∅	s	ə	n	I	K	∅	∅	S	E	N	7	1	∅	∅	3	7	4
3	0.6000	3	0.6000	1644	835	t	iː	x	∅	ə	-	∅	T	I	G	∅	E	_	∅	1	7	3	∅	7	0	∅																																													836	s	iː	ɡ	∅	ə	n	∅	S	I	K	∅	E	N	∅	3	7	1	∅	7	4	∅
4	0.8000	2	0.4000	1644	835	ə	t	iː	x	-	∅	∅	E	T	I	G	_	∅	∅	7	1	7	3	0	∅	∅																																													836	ə	s	iː	ɡ	n	∅	∅	E	S	I	K	N	∅	∅	7	3	7	1	4	∅	∅
5	1.0000	1	0.2000	1644	835	-	ə	t	iː	∅	∅	∅	_	E	T	I	∅	∅	∅	0	7	1	7	∅	∅	∅																																													836	n	ə	s	iː	∅	∅	∅	N	E	S	I	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.1667	6	1.0000	1648	837	s	∅	∅	∅	m	eː	d	S	∅	∅	∅	M	E	T	3	∅	∅	∅	4	7	1																																													838	ʃ	∅	∅	∅	m	iː	d	S	∅	∅	∅	M	I	T	3	∅	∅	∅	4	7	1
2	0.3333	5	0.8333	1648	837	m	s	∅	∅	eː	d	ə	M	S	∅	∅	E	T	E	4	3	∅	∅	7	1	7																																													838	m	ʃ	∅	∅	iː	d	ə	M	S	∅	∅	I	T	E	4	3	∅	∅	7	1	7
3	0.5000	4	0.6667	1648	837	eː	m	s	∅	d	ə	-	E	M	S	∅	T	E	_	7	4	3	∅	1	7	0																																													838	iː	m	ʃ	∅	d	ə	n	I	M	S	∅	T	E	N	7	4	3	∅	1	7	4
4	0.6667	3	0.5000	1648	837	d	eː	m	s	ə	-	∅	T	E	M	S	E	_	∅	1	7	4	3	7	0	∅																																													838	d	iː	m	ʃ	ə	n	∅	T	I	M	S	E	N	∅	1	7	4	3	7	4	∅
5	0.8333	2	0.3333	1648	837	ə	d	eː	m	-	∅	∅	E	T	E	M	_	∅	∅	7	1	7	4	0	∅	∅																																													838	ə	d	iː	m	n	∅	∅	E	T	I	M	N	∅	∅	7	1	7	4	4	∅	∅
6	1.0000	1	0.1667	1648	837	-	ə	d	eː	∅	∅	∅	_	E	T	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													838	n	ə	d	iː	∅	∅	∅	N	E	T	I	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	1651	839	z	∅	∅	∅	ɑ	l	f	S	∅	∅	∅	A	L	B	3	∅	∅	∅	7	5	3																																													840	z	∅	∅	∅	a	l	b	S	∅	∅	∅	A	L	P	3	∅	∅	∅	7	5	1
2	0.4000	4	0.8000	1651	839	ɑ	z	∅	∅	l	f	-	A	S	∅	∅	L	B	_	7	3	∅	∅	5	3	0																																													840	a	z	∅	∅	l	b	ə	A	S	∅	∅	L	P	E	7	3	∅	∅	5	1	7
3	0.6000	3	0.6000	1651	839	l	ɑ	z	∅	f	-	∅	L	A	S	∅	B	_	∅	5	7	3	∅	3	0	∅																																													840	l	a	z	∅	b	ə	∅	L	A	S	∅	P	E	∅	5	7	3	∅	1	7	∅
4	0.8000	2	0.4000	1651	839	f	l	ɑ	z	-	∅	∅	B	L	A	S	_	∅	∅	3	5	7	3	0	∅	∅																																													840	b	l	a	z	ə	∅	∅	P	L	A	S	E	∅	∅	1	5	7	3	7	∅	∅
5	1.0000	1	0.2000	1651	839	-	f	l	ɑ	∅	∅	∅	_	B	L	A	∅	∅	∅	0	3	5	7	∅	∅	∅																																													840	ə	b	l	a	∅	∅	∅	E	P	L	A	∅	∅	∅	7	1	5	7	∅	∅	∅
1	0.2000	5	1.0000	1659	841	h	∅	∅	∅	oː	n	ɪ	H	∅	∅	∅	U	N	I	3	∅	∅	∅	7	4	7	842	h	∅	∅	∅	ʌ	n	ɪ	H	∅	∅	∅	E	N	I	3	∅	∅	∅	7	4	7																							843	h	∅	∅	∅	oː	n	ɪ	H	∅	∅	∅	U	N	I	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	1659	841	oː	h	∅	∅	n	ɪ	ŋ	U	H	∅	∅	N	I	N	7	3	∅	∅	4	7	4	842	ʌ	h	∅	∅	n	ɪ	-	E	H	∅	∅	N	I	_	7	3	∅	∅	4	7	0																							843	oː	h	∅	∅	n	ɪ	x	U	H	∅	∅	N	I	G	7	3	∅	∅	4	7	3
3	0.6000	3	0.6000	1659	841	n	oː	h	∅	ɪ	ŋ	∅	N	U	H	∅	I	N	∅	4	7	3	∅	7	4	∅	842	n	ʌ	h	∅	ɪ	-	∅	N	E	H	∅	I	_	∅	4	7	3	∅	7	0	∅																							843	n	oː	h	∅	ɪ	x	∅	N	U	H	∅	I	G	∅	4	7	3	∅	7	3	∅
4	0.8000	2	0.4000	1659	841	ɪ	n	oː	h	ŋ	∅	∅	I	N	U	H	N	∅	∅	7	4	7	3	4	∅	∅	842	ɪ	n	ʌ	h	-	∅	∅	I	N	E	H	_	∅	∅	7	4	7	3	0	∅	∅																							843	ɪ	n	oː	h	x	∅	∅	I	N	U	H	G	∅	∅	7	4	7	3	3	∅	∅
5	1.0000	1	0.2000	1659	841	ŋ	ɪ	n	oː	∅	∅	∅	N	I	N	U	∅	∅	∅	4	7	4	7	∅	∅	∅	842	-	ɪ	n	ʌ	∅	∅	∅	_	I	N	E	∅	∅	∅	0	7	4	7	∅	∅	∅																							843	x	ɪ	n	oː	∅	∅	∅	G	I	N	U	∅	∅	∅	3	7	4	7	∅	∅	∅
1	0.2500	4	1.0000	1661	844	m	∅	∅	∅	ɛ	l	k	M	∅	∅	∅	E	L	K	4	∅	∅	∅	7	5	1	845	m	∅	∅	∅	ɪ	l	k	M	∅	∅	∅	I	L	K	4	∅	∅	∅	7	5	1																							846	m	∅	∅	∅	ɪ	l	x	M	∅	∅	∅	I	L	G	4	∅	∅	∅	7	5	3
2	0.5000	3	0.7500	1661	844	ɛ	m	∅	∅	l	k	∅	E	M	∅	∅	L	K	∅	7	4	∅	∅	5	1	∅	845	ɪ	m	∅	∅	l	k	∅	I	M	∅	∅	L	K	∅	7	4	∅	∅	5	1	∅																							846	ɪ	m	∅	∅	l	x	∅	I	M	∅	∅	L	G	∅	7	4	∅	∅	5	3	∅
3	0.7500	2	0.5000	1661	844	l	ɛ	m	∅	k	∅	∅	L	E	M	∅	K	∅	∅	5	7	4	∅	1	∅	∅	845	l	ɪ	m	∅	k	∅	∅	L	I	M	∅	K	∅	∅	5	7	4	∅	1	∅	∅																							846	l	ɪ	m	∅	x	∅	∅	L	I	M	∅	G	∅	∅	5	7	4	∅	3	∅	∅
4	1.0000	1	0.2500	1661	844	k	l	ɛ	m	∅	∅	∅	K	L	E	M	∅	∅	∅	1	5	7	4	∅	∅	∅	845	k	l	ɪ	m	∅	∅	∅	K	L	I	M	∅	∅	∅	1	5	7	4	∅	∅	∅																							846	x	l	ɪ	m	∅	∅	∅	G	L	I	M	∅	∅	∅	3	5	7	4	∅	∅	∅
1	0.1667	6	1.0000	1666	847	v	∅	∅	∅	l	ɑ	k	B	∅	∅	∅	L	A	K	3	∅	∅	∅	5	7	1																																													848	f	∅	∅	∅	l	ɛ	x	B	∅	∅	∅	L	E	G	3	∅	∅	∅	5	7	3
2	0.3333	5	0.8333	1666	847	l	v	∅	∅	ɑ	k	t	L	B	∅	∅	A	K	T	5	3	∅	∅	7	1	1																																													848	l	f	∅	∅	ɛ	x	-	L	B	∅	∅	E	G	_	5	3	∅	∅	7	3	0
3	0.5000	4	0.6667	1666	847	ɑ	l	v	∅	k	t	ə	A	L	B	∅	K	T	E	7	5	3	∅	1	1	7																																													848	ɛ	l	f	∅	x	-	ə	E	L	B	∅	G	_	E	7	5	3	∅	3	0	7
4	0.6667	3	0.5000	1666	847	k	ɑ	l	v	t	ə	∅	K	A	L	B	T	E	∅	1	7	5	3	1	7	∅																																													848	x	ɛ	l	f	-	ə	∅	G	E	L	B	_	E	∅	3	7	5	3	0	7	∅
5	0.8333	2	0.3333	1666	847	t	k	ɑ	l	ə	∅	∅	T	K	A	L	E	∅	∅	1	1	7	5	7	∅	∅																																													848	-	x	ɛ	l	ə	∅	∅	_	G	E	L	E	∅	∅	0	3	7	5	7	∅	∅
6	1.0000	1	0.1667	1666	847	ə	t	k	ɑ	∅	∅	∅	E	T	K	A	∅	∅	∅	7	1	1	7	∅	∅	∅																																													848	ə	-	x	ɛ	∅	∅	∅	E	_	G	E	∅	∅	∅	7	0	3	7	∅	∅	∅
1	0.2500	4	1.0000	1669	849	b	∅	∅	∅	ɛ	r	x	P	∅	∅	∅	E	R	G	1	∅	∅	∅	7	5	3																																													850	b	∅	∅	∅	ɛ	r	k	P	∅	∅	∅	E	R	K	1	∅	∅	∅	7	5	1
2	0.5000	3	0.7500	1669	849	ɛ	b	∅	∅	r	x	∅	E	P	∅	∅	R	G	∅	7	1	∅	∅	5	3	∅																																													850	ɛ	b	∅	∅	r	k	∅	E	P	∅	∅	R	K	∅	7	1	∅	∅	5	1	∅
3	0.7500	2	0.5000	1669	849	r	ɛ	b	∅	x	∅	∅	R	E	P	∅	G	∅	∅	5	7	1	∅	3	∅	∅																																													850	r	ɛ	b	∅	k	∅	∅	R	E	P	∅	K	∅	∅	5	7	1	∅	1	∅	∅
4	1.0000	1	0.2500	1669	849	x	r	ɛ	b	∅	∅	∅	G	R	E	P	∅	∅	∅	3	5	7	1	∅	∅	∅																																													850	k	r	ɛ	b	∅	∅	∅	K	R	E	P	∅	∅	∅	1	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	1676	851	b	∅	∅	∅	oː	t	ə	P	∅	∅	∅	U	T	E	1	∅	∅	∅	7	1	7	852	b	∅	∅	∅	ʌ	t	ə	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																							853	b	∅	∅	∅	ʊ	t	ə	P	∅	∅	∅	Y	T	E	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	1676	851	oː	b	∅	∅	t	ə	r	U	P	∅	∅	T	E	R	7	1	∅	∅	1	7	5	852	ʌ	b	∅	∅	t	ə	r	E	P	∅	∅	T	E	R	7	1	∅	∅	1	7	5																							853	ʊ	b	∅	∅	t	ə	r	Y	P	∅	∅	T	E	R	7	1	∅	∅	1	7	5
3	0.6000	3	0.6000	1676	851	t	oː	b	∅	ə	r	∅	T	U	P	∅	E	R	∅	1	7	1	∅	7	5	∅	852	t	ʌ	b	∅	ə	r	∅	T	E	P	∅	E	R	∅	1	7	1	∅	7	5	∅																							853	t	ʊ	b	∅	ə	r	∅	T	Y	P	∅	E	R	∅	1	7	1	∅	7	5	∅
4	0.8000	2	0.4000	1676	851	ə	t	oː	b	r	∅	∅	E	T	U	P	R	∅	∅	7	1	7	1	5	∅	∅	852	ə	t	ʌ	b	r	∅	∅	E	T	E	P	R	∅	∅	7	1	7	1	5	∅	∅																							853	ə	t	ʊ	b	r	∅	∅	E	T	Y	P	R	∅	∅	7	1	7	1	5	∅	∅
5	1.0000	1	0.2000	1676	851	r	ə	t	oː	∅	∅	∅	R	E	T	U	∅	∅	∅	5	7	1	7	∅	∅	∅	852	r	ə	t	ʌ	∅	∅	∅	R	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅																							853	r	ə	t	ʊ	∅	∅	∅	R	E	T	Y	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.1000	10	1.0000	1678	854	v	∅	∅	∅	ɑ	s	t	B	∅	∅	∅	A	S	T	3	∅	∅	∅	7	3	1																																													855	f	∅	∅	∅	ɛ	s	t	B	∅	∅	∅	E	S	T	3	∅	∅	∅	7	3	1
2	0.2000	9	0.9000	1678	854	ɑ	v	∅	∅	s	t	ə	A	B	∅	∅	S	T	E	7	3	∅	∅	3	1	7																																													855	ɛ	f	∅	∅	s	t	-	E	B	∅	∅	S	T	_	7	3	∅	∅	3	1	0
3	0.3000	8	0.8000	1678	854	s	ɑ	v	∅	t	ə	+	S	A	B	∅	T	E	_	3	7	3	∅	1	7	0																																													855	s	ɛ	f	∅	t	-	+	S	E	B	∅	T	_	_	3	7	3	∅	1	0	0
4	0.4000	7	0.7000	1678	854	t	s	ɑ	v	ə	+	l	T	S	A	B	E	_	L	1	3	7	3	7	0	5																																													855	t	s	ɛ	f	-	+	l	T	S	E	B	_	_	L	1	3	7	3	0	0	5
5	0.5000	6	0.6000	1678	854	ə	t	s	ɑ	+	l	ɑ	E	T	S	A	_	L	A	7	1	3	7	0	5	7																																													855	-	t	s	ɛ	+	l	a	_	T	S	E	_	L	A	0	1	3	7	0	5	7
6	0.6000	5	0.5000	1678	854	+	ə	t	s	l	ɑ	n	_	E	T	S	L	A	N	0	7	1	3	5	7	4																																													855	+	-	t	s	l	a	n	_	_	T	S	L	A	N	0	0	1	3	5	7	4
7	0.7000	4	0.4000	1678	854	l	+	ə	t	ɑ	n	t	L	_	E	T	A	N	T	5	0	7	1	7	4	1																																													855	l	+	-	t	a	n	t	L	_	_	T	A	N	T	5	0	0	1	7	4	1
8	0.8000	3	0.3000	1678	854	ɑ	l	+	ə	n	t	∅	A	L	_	E	N	T	∅	7	5	0	7	4	1	∅																																													855	a	l	+	-	n	t	∅	A	L	_	_	N	T	∅	7	5	0	0	4	1	∅
9	0.9000	2	0.2000	1678	854	n	ɑ	l	+	t	∅	∅	N	A	L	_	T	∅	∅	4	7	5	0	1	∅	∅																																													855	n	a	l	+	t	∅	∅	N	A	L	_	T	∅	∅	4	7	5	0	1	∅	∅
10	1.0000	1	0.1000	1678	854	t	n	ɑ	l	∅	∅	∅	T	N	A	L	∅	∅	∅	1	4	7	5	∅	∅	∅																																													855	t	n	a	l	∅	∅	∅	T	N	A	L	∅	∅	∅	1	4	7	5	∅	∅	∅
1	0.3333	3	1.0000	1681	856	d	∅	∅	∅	ɑ	l	∅	T	∅	∅	∅	A	L	∅	1	∅	∅	∅	7	5	∅																																													857	t	∅	∅	∅	aː	l	∅	T	∅	∅	∅	A	L	∅	1	∅	∅	∅	7	5	∅
2	0.6667	2	0.6667	1681	856	ɑ	d	∅	∅	l	∅	∅	A	T	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅																																													857	aː	t	∅	∅	l	∅	∅	A	T	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅
3	1.0000	1	0.3333	1681	856	l	ɑ	d	∅	∅	∅	∅	L	A	T	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																																													857	l	aː	t	∅	∅	∅	∅	L	A	T	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	1689																							858	l	∅	∅	∅	ɪ	f	-	L	∅	∅	∅	I	B	_	5	∅	∅	∅	7	3	0	859	l	∅	∅	∅	ə	v	e	L	∅	∅	∅	E	B	E	5	∅	∅	∅	7	3	7																						
2	0.4000	4	0.8000	1689																							858	ɪ	l	∅	∅	f	-	t	I	L	∅	∅	B	_	T	7	5	∅	∅	3	0	1	859	ə	l	∅	∅	v	e	-	E	L	∅	∅	B	E	_	7	5	∅	∅	3	7	0																						
3	0.6000	3	0.6000	1689																							858	f	ɪ	l	∅	-	t	∅	B	I	L	∅	_	T	∅	3	7	5	∅	0	1	∅	859	v	ə	l	∅	e	-	∅	B	E	L	∅	E	_	∅	3	7	5	∅	7	0	∅																						
4	0.8000	2	0.4000	1689																							858	-	f	ɪ	l	t	∅	∅	_	B	I	L	T	∅	∅	0	3	7	5	1	∅	∅	859	e	v	ə	l	-	∅	∅	E	B	E	L	_	∅	∅	7	3	7	5	0	∅	∅																						
5	1.0000	1	0.2000	1689																							858	t	-	f	ɪ	∅	∅	∅	T	_	B	I	∅	∅	∅	1	0	3	7	∅	∅	∅	859	-	e	v	ə	∅	∅	∅	_	E	B	E	∅	∅	∅	0	7	3	7	∅	∅	∅																						
1	0.2000	5	1.0000	1692	860	v	∅	∅	∅	ɑ	l	ə	B	∅	∅	∅	A	L	E	3	∅	∅	∅	7	5	7	861	f	∅	∅	∅	ɔː	l	-	B	∅	∅	∅	U	L	_	3	∅	∅	∅	7	5	0																							862	f	∅	∅	∅	a	l	ə	B	∅	∅	∅	A	L	E	3	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	1692	860	ɑ	v	∅	∅	l	ə	-	A	B	∅	∅	L	E	_	7	3	∅	∅	5	7	0	861	ɔː	f	∅	∅	l	-	-	U	B	∅	∅	L	_	_	7	3	∅	∅	5	0	0																							862	a	f	∅	∅	l	ə	n	A	B	∅	∅	L	E	N	7	3	∅	∅	5	7	4
3	0.6000	3	0.6000	1692	860	l	ɑ	v	∅	ə	-	∅	L	A	B	∅	E	_	∅	5	7	3	∅	7	0	∅	861	l	ɔː	f	∅	-	-	∅	L	U	B	∅	_	_	∅	5	7	3	∅	0	0	∅																							862	l	a	f	∅	ə	n	∅	L	A	B	∅	E	N	∅	5	7	3	∅	7	4	∅
