index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
4	0.8000	2	0.4000	1689																							528	-	f	ɪ	l	t	∅	∅	_	B	I	L	T	∅	∅	0	3	7	5	1	∅	∅	529	e	v	ə	l	-	∅	∅	E	B	E	L	_	∅	∅	7	3	7	5	0	∅	∅																						
5	1.0000	1	0.2000	1689																							528	t	-	f	ɪ	∅	∅	∅	T	_	B	I	∅	∅	∅	1	0	3	7	∅	∅	∅	529	-	e	v	ə	∅	∅	∅	_	E	B	E	∅	∅	∅	0	7	3	7	∅	∅	∅																						
1	0.2000	5	1.0000	1692	530	v	∅	∅	∅	ɑ	l	ə	B	∅	∅	∅	A	L	E	3	∅	∅	∅	7	5	7	531	f	∅	∅	∅	ɔː	l	-	B	∅	∅	∅	U	L	_	3	∅	∅	∅	7	5	0																							532	f	∅	∅	∅	a	l	ə	B	∅	∅	∅	A	L	E	3	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	1692	530	ɑ	v	∅	∅	l	ə	-	A	B	∅	∅	L	E	_	7	3	∅	∅	5	7	0	531	ɔː	f	∅	∅	l	-	-	U	B	∅	∅	L	_	_	7	3	∅	∅	5	0	0																							532	a	f	∅	∅	l	ə	n	A	B	∅	∅	L	E	N	7	3	∅	∅	5	7	4
3	0.6000	3	0.6000	1692	530	l	ɑ	v	∅	ə	-	∅	L	A	B	∅	E	_	∅	5	7	3	∅	7	0	∅	531	l	ɔː	f	∅	-	-	∅	L	U	B	∅	_	_	∅	5	7	3	∅	0	0	∅																							532	l	a	f	∅	ə	n	∅	L	A	B	∅	E	N	∅	5	7	3	∅	7	4	∅
4	0.8000	2	0.4000	1692	530	ə	l	ɑ	v	-	∅	∅	E	L	A	B	_	∅	∅	7	5	7	3	0	∅	∅	531	-	l	ɔː	f	-	∅	∅	_	L	U	B	_	∅	∅	0	5	7	3	0	∅	∅																							532	ə	l	a	f	n	∅	∅	E	L	A	B	N	∅	∅	7	5	7	3	4	∅	∅
5	1.0000	1	0.2000	1692	530	-	ə	l	ɑ	∅	∅	∅	_	E	L	A	∅	∅	∅	0	7	5	7	∅	∅	∅	531	-	-	l	ɔː	∅	∅	∅	_	_	L	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							532	n	ə	l	a	∅	∅	∅	N	E	L	A	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.1429	7	1.0000	1694	533	d	∅	∅	∅	r	ʉ	p	T	∅	∅	∅	R	Y	P	1	∅	∅	∅	5	7	1	534	d	∅	∅	∅	r	ɪ	p	T	∅	∅	∅	R	I	P	1	∅	∅	∅	5	7	1																							535	t	∅	∅	∅	r	ɔ	pf	T	∅	∅	∅	R	U	B	1	∅	∅	∅	5	7	2
2	0.2857	6	0.8571	1694	533	r	d	∅	∅	ʉ	p	ə	R	T	∅	∅	Y	P	E	5	1	∅	∅	7	1	7	534	r	d	∅	∅	ɪ	p	-	R	T	∅	∅	I	P	_	5	1	∅	∅	7	1	0																							535	r	t	∅	∅	ɔ	pf	ə	R	T	∅	∅	U	B	E	5	1	∅	∅	7	2	7
3	0.4286	5	0.7143	1694	533	ʉ	r	d	∅	p	ə	l	Y	R	T	∅	P	E	L	7	5	1	∅	1	7	5	534	ɪ	r	d	∅	p	-	-	I	R	T	∅	P	_	_	7	5	1	∅	1	0	0																							535	ɔ	r	t	∅	pf	ə	n	U	R	T	∅	B	E	N	7	5	1	∅	2	7	4
4	0.5714	4	0.5714	1694	533	p	ʉ	r	d	ə	l	ə	P	Y	R	T	E	L	E	1	7	5	1	7	5	7	534	p	ɪ	r	d	-	-	-	P	I	R	T	_	_	_	1	7	5	1	0	0	0																							535	pf	ɔ	r	t	ə	n	-	B	U	R	T	E	N	_	2	7	5	1	7	4	0
5	0.7143	3	0.4286	1694	533	ə	p	ʉ	r	l	ə	∅	E	P	Y	R	L	E	∅	7	1	7	5	5	7	∅	534	-	p	ɪ	r	-	-	∅	_	P	I	R	_	_	∅	0	1	7	5	0	0	∅																							535	ə	pf	ɔ	r	n	-	∅	E	B	U	R	N	_	∅	7	2	7	5	4	0	∅
6	0.8571	2	0.2857	1694	533	l	ə	p	ʉ	ə	∅	∅	L	E	P	Y	E	∅	∅	5	7	1	7	7	∅	∅	534	-	-	p	ɪ	-	∅	∅	_	_	P	I	_	∅	∅	0	0	1	7	0	∅	∅																							535	n	ə	pf	ɔ	-	∅	∅	N	E	B	U	_	∅	∅	4	7	2	7	0	∅	∅
7	1.0000	1	0.1429	1694	533	ə	l	ə	p	∅	∅	∅	E	L	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	534	-	-	-	p	∅	∅	∅	_	_	_	P	∅	∅	∅	0	0	0	1	∅	∅	∅																							535	-	n	ə	pf	∅	∅	∅	_	N	E	B	∅	∅	∅	0	4	7	2	∅	∅	∅
1	0.1667	6	1.0000	1696	536	w	∅	∅	∅	ɛ	r	p	W	∅	∅	∅	E	R	P	6	∅	∅	∅	7	5	1																																													537	v	∅	∅	∅	ɛ	r	f	B	∅	∅	∅	E	R	B	3	∅	∅	∅	7	5	3
2	0.3333	5	0.8333	1696	536	ɛ	w	∅	∅	r	p	ə	E	W	∅	∅	R	P	E	7	6	∅	∅	5	1	7																																													537	ɛ	v	∅	∅	r	f	ə	E	B	∅	∅	R	B	E	7	3	∅	∅	5	3	7
3	0.5000	4	0.6667	1696	536	r	ɛ	w	∅	p	ə	-	R	E	W	∅	P	E	_	5	7	6	∅	1	7	0																																													537	r	ɛ	v	∅	f	ə	n	R	E	B	∅	B	E	N	5	7	3	∅	3	7	4
4	0.6667	3	0.5000	1696	536	p	r	ɛ	w	ə	-	∅	P	R	E	W	E	_	∅	1	5	7	6	7	0	∅																																													537	f	r	ɛ	v	ə	n	∅	B	R	E	B	E	N	∅	3	5	7	3	7	4	∅
5	0.8333	2	0.3333	1696	536	ə	p	r	ɛ	-	∅	∅	E	P	R	E	_	∅	∅	7	1	5	7	0	∅	∅																																													537	ə	f	r	ɛ	n	∅	∅	E	B	R	E	N	∅	∅	7	3	5	7	4	∅	∅
6	1.0000	1	0.1667	1696	536	-	ə	p	r	∅	∅	∅	_	E	P	R	∅	∅	∅	0	7	1	5	∅	∅	∅																																													537	n	ə	f	r	∅	∅	∅	N	E	B	R	∅	∅	∅	4	7	3	5	∅	∅	∅
1	0.1429	7	1.0000	1719	538	-	∅	∅	∅	-	-	h	_	∅	∅	∅	_	_	H	0	∅	∅	∅	0	0	3																																													539	ɡ	∅	∅	∅	ə	+	h	K	∅	∅	∅	E	_	H	1	∅	∅	∅	7	0	3
2	0.2857	6	0.8571	1719	538	-	-	∅	∅	-	h	ɛ	_	_	∅	∅	_	H	E	0	0	∅	∅	0	3	7																																													539	ə	ɡ	∅	∅	+	h	eː	E	K	∅	∅	_	H	E	7	1	∅	∅	0	3	7
3	0.4286	5	0.7143	1719	538	-	-	-	∅	h	ɛ	k	_	_	_	∅	H	E	K	0	0	0	∅	3	7	1																																													539	+	ə	ɡ	∅	h	eː	ɡ	_	E	K	∅	H	E	K	0	7	1	∅	3	7	1
4	0.5714	4	0.5714	1719	538	h	-	-	-	ɛ	k	-	H	_	_	_	E	K	_	3	0	0	0	7	1	0																																													539	h	+	ə	ɡ	eː	ɡ	ə	H	_	E	K	E	K	E	3	0	7	1	7	1	7
5	0.7143	3	0.4286	1719	538	ɛ	h	-	-	k	-	∅	E	H	_	_	K	_	∅	7	3	0	0	1	0	∅																																													539	eː	h	+	ə	ɡ	ə	∅	E	H	_	E	K	E	∅	7	3	0	7	1	7	∅
6	0.8571	2	0.2857	1719	538	k	ɛ	h	-	-	∅	∅	K	E	H	_	_	∅	∅	1	7	3	0	0	∅	∅																																													539	ɡ	eː	h	+	ə	∅	∅	K	E	H	_	E	∅	∅	1	7	3	0	7	∅	∅
7	1.0000	1	0.1429	1719	538	-	k	ɛ	h	∅	∅	∅	_	K	E	H	∅	∅	∅	0	1	7	3	∅	∅	∅																																													539	ə	ɡ	eː	h	∅	∅	∅	E	K	E	H	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	1720	540	b	∅	∅	∅	uː	-	r	P	∅	∅	∅	Y	_	R	1	∅	∅	∅	7	0	5																																													541	b	∅	∅	∅	au	ə	r	P	∅	∅	∅	A	E	R	1	∅	∅	∅	7	7	5
2	0.5000	3	0.7500	1720	540	uː	b	∅	∅	-	r	∅	Y	P	∅	∅	_	R	∅	7	1	∅	∅	0	5	∅																																													541	au	b	∅	∅	ə	r	∅	A	P	∅	∅	E	R	∅	7	1	∅	∅	7	5	∅
3	0.7500	2	0.5000	1720	540	-	uː	b	∅	r	∅	∅	_	Y	P	∅	R	∅	∅	0	7	1	∅	5	∅	∅																																													541	ə	au	b	∅	r	∅	∅	E	A	P	∅	R	∅	∅	7	7	1	∅	5	∅	∅
4	1.0000	1	0.2500	1720	540	r	-	uː	b	∅	∅	∅	R	_	Y	P	∅	∅	∅	5	0	7	1	∅	∅	∅																																													541	r	ə	au	b	∅	∅	∅	R	E	A	P	∅	∅	∅	5	7	7	1	∅	∅	∅
1	0.1667	6	1.0000	1777	542	v	∅	∅	∅	ɔ	l	ɣ	B	∅	∅	∅	U	L	G	3	∅	∅	∅	7	5	3	543	f	∅	∅	∅	ɔ	l	-	B	∅	∅	∅	U	L	_	3	∅	∅	∅	7	5	0																							544	f	∅	∅	∅	ɔ	l	ɡ	B	∅	∅	∅	U	L	K	3	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	1777	542	ɔ	v	∅	∅	l	ɣ	ə	U	B	∅	∅	L	G	E	7	3	∅	∅	5	3	7	543	ɔ	f	∅	∅	l	-	əʊ	U	B	∅	∅	L	_	E	7	3	∅	∅	5	0	7																							544	ɔ	f	∅	∅	l	ɡ	ə	U	B	∅	∅	L	K	E	7	3	∅	∅	5	1	7
3	0.5000	4	0.6667	1777	542	l	ɔ	v	∅	ɣ	ə	-	L	U	B	∅	G	E	_	5	7	3	∅	3	7	0	543	l	ɔ	f	∅	-	əʊ	-	L	U	B	∅	_	E	_	5	7	3	∅	0	7	0																							544	l	ɔ	f	∅	ɡ	ə	n	L	U	B	∅	K	E	N	5	7	3	∅	1	7	4
4	0.6667	3	0.5000	1777	542	ɣ	l	ɔ	v	ə	-	∅	G	L	U	B	E	_	∅	3	5	7	3	7	0	∅	543	-	l	ɔ	f	əʊ	-	∅	_	L	U	B	E	_	∅	0	5	7	3	7	0	∅																							544	ɡ	l	ɔ	f	ə	n	∅	K	L	U	B	E	N	∅	1	5	7	3	7	4	∅
5	0.8333	2	0.3333	1777	542	ə	ɣ	l	ɔ	-	∅	∅	E	G	L	U	_	∅	∅	7	3	5	7	0	∅	∅	543	əʊ	-	l	ɔ	-	∅	∅	E	_	L	U	_	∅	∅	7	0	5	7	0	∅	∅																							544	ə	ɡ	l	ɔ	n	∅	∅	E	K	L	U	N	∅	∅	7	1	5	7	4	∅	∅
6	1.0000	1	0.1667	1777	542	-	ə	ɣ	l	∅	∅	∅	_	E	G	L	∅	∅	∅	0	7	3	5	∅	∅	∅	543	-	əʊ	-	l	∅	∅	∅	_	E	_	L	∅	∅	∅	0	7	0	5	∅	∅	∅																							544	n	ə	ɡ	l	∅	∅	∅	N	E	K	L	∅	∅	∅	4	7	1	5	∅	∅	∅
1	0.1429	7	1.0000	1789	545	b	∅	∅	∅	eː	d	ə	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																																													546	b	∅	∅	∅	ɛ	t	-	P	∅	∅	∅	E	T	_	1	∅	∅	∅	7	1	0
2	0.2857	6	0.8571	1789	545	eː	b	∅	∅	d	ə	l	E	P	∅	∅	T	E	L	7	1	∅	∅	1	7	5																																													546	ɛ	b	∅	∅	t	-	l	E	P	∅	∅	T	_	L	7	1	∅	∅	1	0	5
3	0.4286	5	0.7143	1789	545	d	eː	b	∅	ə	l	aː	T	E	P	∅	E	L	A	1	7	1	∅	7	5	7																																													546	t	ɛ	b	∅	-	l	ə	T	E	P	∅	_	L	E	1	7	1	∅	0	5	7
4	0.5714	4	0.5714	1789	545	ə	d	eː	b	l	aː	r	E	T	E	P	L	A	R	7	1	7	1	5	7	5																																													546	-	t	ɛ	b	l	ə	r	_	T	E	P	L	E	R	0	1	7	1	5	7	5
5	0.7143	3	0.4286	1789	545	l	ə	d	eː	aː	r	∅	L	E	T	E	A	R	∅	5	7	1	7	7	5	∅																																													546	l	-	t	ɛ	ə	r	∅	L	_	T	E	E	R	∅	5	0	1	7	7	5	∅
6	0.8571	2	0.2857	1789	545	aː	l	ə	d	r	∅	∅	A	L	E	T	R	∅	∅	7	5	7	1	5	∅	∅																																													546	ə	l	-	t	r	∅	∅	E	L	_	T	R	∅	∅	7	5	0	1	5	∅	∅
7	1.0000	1	0.1429	1789	545	r	aː	l	ə	∅	∅	∅	R	A	L	E	∅	∅	∅	5	7	5	7	∅	∅	∅																																													546	r	ə	l	-	∅	∅	∅	R	E	L	_	∅	∅	∅	5	7	5	0	∅	∅	∅
1	0.2500	4	1.0000	1799	547	k	∅	∅	∅	n	oː	p	K	∅	∅	∅	N	U	P	1	∅	∅	∅	4	7	1																																													548	k	∅	∅	∅	n	ɔ	pf	K	∅	∅	∅	N	U	B	1	∅	∅	∅	4	7	2
2	0.5000	3	0.7500	1799	547	n	k	∅	∅	oː	p	∅	N	K	∅	∅	U	P	∅	4	1	∅	∅	7	1	∅																																													548	n	k	∅	∅	ɔ	pf	∅	N	K	∅	∅	U	B	∅	4	1	∅	∅	7	2	∅
3	0.7500	2	0.5000	1799	547	oː	n	k	∅	p	∅	∅	U	N	K	∅	P	∅	∅	7	4	1	∅	1	∅	∅																																													548	ɔ	n	k	∅	pf	∅	∅	U	N	K	∅	B	∅	∅	7	4	1	∅	2	∅	∅
4	1.0000	1	0.2500	1799	547	p	oː	n	k	∅	∅	∅	P	U	N	K	∅	∅	∅	1	7	4	1	∅	∅	∅																																													548	pf	ɔ	n	k	∅	∅	∅	B	U	N	K	∅	∅	∅	2	7	4	1	∅	∅	∅
1	0.2000	5	1.0000	1821	549	r	∅	∅	∅	ʉ	x	-	R	∅	∅	∅	Y	G	_	5	∅	∅	∅	7	3	0																																													550	r	∅	∅	∅	ʏ	k	ə	R	∅	∅	∅	Y	K	E	5	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	1821	549	ʉ	r	∅	∅	x	-	-	Y	R	∅	∅	G	_	_	7	5	∅	∅	3	0	0																																													550	ʏ	r	∅	∅	k	ə	n	Y	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4
3	0.6000	3	0.6000	1821	549	x	ʉ	r	∅	-	-	∅	G	Y	R	∅	_	_	∅	3	7	5	∅	0	0	∅																																													550	k	ʏ	r	∅	ə	n	∅	K	Y	R	∅	E	N	∅	1	7	5	∅	7	4	∅
4	0.8000	2	0.4000	1821	549	-	x	ʉ	r	-	∅	∅	_	G	Y	R	_	∅	∅	0	3	7	5	0	∅	∅																																													550	ə	k	ʏ	r	n	∅	∅	E	K	Y	R	N	∅	∅	7	1	7	5	4	∅	∅
5	1.0000	1	0.2000	1821	549	-	-	x	ʉ	∅	∅	∅	_	_	G	Y	∅	∅	∅	0	0	3	7	∅	∅	∅																																													550	n	ə	k	ʏ	∅	∅	∅	N	E	K	Y	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	1828	551	s	∅	∅	∅	x	œy	m	S	∅	∅	∅	G	U	M	3	∅	∅	∅	3	7	4																																													552	ʃ	∅	∅	∅	-	au	m	S	∅	∅	∅	_	A	M	3	∅	∅	∅	0	7	4
2	0.5000	3	0.7500	1828	551	x	s	∅	∅	œy	m	∅	G	S	∅	∅	U	M	∅	3	3	∅	∅	7	4	∅																																													552	-	ʃ	∅	∅	au	m	∅	_	S	∅	∅	A	M	∅	0	3	∅	∅	7	4	∅
3	0.7500	2	0.5000	1828	551	œy	x	s	∅	m	∅	∅	U	G	S	∅	M	∅	∅	7	3	3	∅	4	∅	∅																																													552	au	-	ʃ	∅	m	∅	∅	A	_	S	∅	M	∅	∅	7	0	3	∅	4	∅	∅
4	1.0000	1	0.2500	1828	551	m	œy	x	s	∅	∅	∅	M	U	G	S	∅	∅	∅	4	7	3	3	∅	∅	∅																																													552	m	au	-	ʃ	∅	∅	∅	M	A	_	S	∅	∅	∅	4	7	0	3	∅	∅	∅
1	0.2500	4	1.0000	1836	553	k	∅	∅	∅	ɑ	l	m	K	∅	∅	∅	A	L	M	1	∅	∅	∅	7	5	4	554	k	∅	∅	∅	ɑː	-	m	K	∅	∅	∅	A	_	M	1	∅	∅	∅	7	0	4																																												
2	0.5000	3	0.7500	1836	553	ɑ	k	∅	∅	l	m	∅	A	K	∅	∅	L	M	∅	7	1	∅	∅	5	4	∅	554	ɑː	k	∅	∅	-	m	∅	A	K	∅	∅	_	M	∅	7	1	∅	∅	0	4	∅																																												
3	0.7500	2	0.5000	1836	553	l	ɑ	k	∅	m	∅	∅	L	A	K	∅	M	∅	∅	5	7	1	∅	4	∅	∅	554	-	ɑː	k	∅	m	∅	∅	_	A	K	∅	M	∅	∅	0	7	1	∅	4	∅	∅																																												
4	1.0000	1	0.2500	1836	553	m	l	ɑ	k	∅	∅	∅	M	L	A	K	∅	∅	∅	4	5	7	1	∅	∅	∅	554	m	-	ɑː	k	∅	∅	∅	M	_	A	K	∅	∅	∅	4	0	7	1	∅	∅	∅																																												
1	0.1250	8	1.0000	1839	555	w	∅	∅	∅	ɛ	-	+	W	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0	556	ɡ	∅	∅	∅	əʊ	-	+	K	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							557	-	∅	∅	∅	au	s	+	_	∅	∅	∅	A	S	_	0	∅	∅	∅	7	3	0
2	0.2500	7	0.8750	1839	555	ɛ	w	∅	∅	-	+	ɣ	E	W	∅	∅	_	_	G	7	6	∅	∅	0	0	3	556	əʊ	ɡ	∅	∅	-	+	-	E	K	∅	∅	_	_	_	7	1	∅	∅	0	0	0																							557	au	-	∅	∅	s	+	ɡ	A	_	∅	∅	S	_	K	7	0	∅	∅	3	0	1
3	0.3750	6	0.7500	1839	555	-	ɛ	w	∅	+	ɣ	aː	_	E	W	∅	_	G	A	0	7	6	∅	0	3	7	556	-	əʊ	ɡ	∅	+	-	aʊ	_	E	K	∅	_	_	A	0	7	1	∅	0	0	7																							557	s	au	-	∅	+	ɡ	eː	S	A	_	∅	_	K	E	3	7	0	∅	0	1	7
4	0.5000	5	0.6250	1839	555	+	-	ɛ	w	ɣ	aː	-	_	_	E	W	G	A	_	0	0	7	6	3	7	0	556	+	-	əʊ	ɡ	-	aʊ	-	_	_	E	K	_	A	_	0	0	7	1	0	7	0																							557	+	s	au	-	ɡ	eː	ə	_	S	A	_	K	E	E	0	3	7	0	1	7	7
5	0.6250	4	0.5000	1839	555	ɣ	+	-	ɛ	aː	-	n	G	_	_	E	A	_	N	3	0	0	7	7	0	4	556	-	+	-	əʊ	aʊ	-	t	_	_	_	E	A	_	T	0	0	0	7	7	0	1																							557	ɡ	+	s	au	eː	ə	n	K	_	S	A	E	E	N	1	0	3	7	7	7	4
6	0.7500	3	0.3750	1839	555	aː	ɣ	+	-	-	n	∅	A	G	_	_	_	N	∅	7	3	0	0	0	4	∅	556	aʊ	-	+	-	-	t	∅	A	_	_	_	_	T	∅	7	0	0	0	0	1	∅																							557	eː	ɡ	+	s	ə	n	∅	E	K	_	S	E	N	∅	7	1	0	3	7	4	∅
7	0.8750	2	0.2500	1839	555	-	aː	ɣ	+	n	∅	∅	_	A	G	_	N	∅	∅	0	7	3	0	4	∅	∅	556	-	aʊ	-	+	t	∅	∅	_	A	_	_	T	∅	∅	0	7	0	0	1	∅	∅																							557	ə	eː	ɡ	+	n	∅	∅	E	E	K	_	N	∅	∅	7	7	1	0	4	∅	∅
8	1.0000	1	0.1250	1839	555	n	-	aː	ɣ	∅	∅	∅	N	_	A	G	∅	∅	∅	4	0	7	3	∅	∅	∅	556	t	-	aʊ	-	∅	∅	∅	T	_	A	_	∅	∅	∅	1	0	7	0	∅	∅	∅																							557	n	ə	eː	ɡ	∅	∅	∅	N	E	E	K	∅	∅	∅	4	7	7	1	∅	∅	∅
1	0.1429	7	1.0000	1848	558	r	∅	∅	∅	ʉ	n	t	R	∅	∅	∅	Y	N	T	5	∅	∅	∅	7	4	1																																													559	r	∅	∅	∅	ɪ	n	t	R	∅	∅	∅	I	N	T	5	∅	∅	∅	7	4	1
2	0.2857	6	0.8571	1848	558	ʉ	r	∅	∅	n	t	-	Y	R	∅	∅	N	T	_	7	5	∅	∅	4	1	0																																													559	ɪ	r	∅	∅	n	t	+	I	R	∅	∅	N	T	_	7	5	∅	∅	4	1	0
3	0.4286	5	0.7143	1848	558	n	ʉ	r	∅	t	-	-	N	Y	R	∅	T	_	_	4	7	5	∅	1	0	0																																													559	n	ɪ	r	∅	t	+	f	N	I	R	∅	T	_	B	4	7	5	∅	1	0	3
4	0.5714	4	0.5714	1848	558	t	n	ʉ	r	-	-	-	T	N	Y	R	_	_	_	1	4	7	5	0	0	0																																													559	t	n	ɪ	r	+	f	iː	T	N	I	R	_	B	I	1	4	7	5	0	3	7
5	0.7143	3	0.4286	1848	558	-	t	n	ʉ	-	-	∅	_	T	N	Y	_	_	∅	0	1	4	7	0	0	∅																																													559	+	t	n	ɪ	f	iː	∅	_	T	N	I	B	I	∅	0	1	4	7	3	7	∅
6	0.8571	2	0.2857	1848	558	-	-	t	n	-	∅	∅	_	_	T	N	_	∅	∅	0	0	1	4	0	∅	∅																																													559	f	+	t	n	iː	∅	∅	B	_	T	N	I	∅	∅	3	0	1	4	7	∅	∅
7	1.0000	1	0.1429	1848	558	-	-	-	t	∅	∅	∅	_	_	_	T	∅	∅	∅	0	0	0	1	∅	∅	∅																																													559	iː	f	+	t	∅	∅	∅	I	B	_	T	∅	∅	∅	7	3	0	1	∅	∅	∅
1	0.1667	6	1.0000	1851																							560	f	∅	∅	∅	l	əʊ	-	B	∅	∅	∅	L	E	_	3	∅	∅	∅	5	7	0																							561	f	∅	∅	∅	l	iː	s	B	∅	∅	∅	L	I	S	3	∅	∅	∅	5	7	3
2	0.3333	5	0.8333	1851																							560	l	f	∅	∅	əʊ	-	-	L	B	∅	∅	E	_	_	5	3	∅	∅	7	0	0																							561	l	f	∅	∅	iː	s	ə	L	B	∅	∅	I	S	E	5	3	∅	∅	7	3	7
3	0.5000	4	0.6667	1851																							560	əʊ	l	f	∅	-	-	-	E	L	B	∅	_	_	_	7	5	3	∅	0	0	0																							561	iː	l	f	∅	s	ə	n	I	L	B	∅	S	E	N	7	5	3	∅	3	7	4
4	0.6667	3	0.5000	1851																							560	-	əʊ	l	f	-	-	∅	_	E	L	B	_	_	∅	0	7	5	3	0	0	∅																							561	s	iː	l	f	ə	n	∅	S	I	L	B	E	N	∅	3	7	5	3	7	4	∅
5	0.8333	2	0.3333	1851																							560	-	-	əʊ	l	-	∅	∅	_	_	E	L	_	∅	∅	0	0	7	5	0	∅	∅																							561	ə	s	iː	l	n	∅	∅	E	S	I	L	N	∅	∅	7	3	7	5	4	∅	∅
6	1.0000	1	0.1667	1851																							560	-	-	-	əʊ	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅																							561	n	ə	s	iː	∅	∅	∅	N	E	S	I	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.1667	6	1.0000	1861	562	s	∅	∅	∅	x	eː	d	S	∅	∅	∅	G	E	T	3	∅	∅	∅	3	7	1																																													563	ʃ	∅	∅	∅	-	ɛː	d	S	∅	∅	∅	_	E	T	3	∅	∅	∅	0	7	1
2	0.3333	5	0.8333	1861	562	x	s	∅	∅	eː	d	ə	G	S	∅	∅	E	T	E	3	3	∅	∅	7	1	7																																													563	-	ʃ	∅	∅	ɛː	d	ə	_	S	∅	∅	E	T	E	0	3	∅	∅	7	1	7
3	0.5000	4	0.6667	1861	562	eː	x	s	∅	d	ə	l	E	G	S	∅	T	E	L	7	3	3	∅	1	7	5																																													563	ɛː	-	ʃ	∅	d	ə	l	E	_	S	∅	T	E	L	7	0	3	∅	1	7	5
4	0.6667	3	0.5000	1861	562	d	eː	x	s	ə	l	∅	T	E	G	S	E	L	∅	1	7	3	3	7	5	∅																																													563	d	ɛː	-	ʃ	ə	l	∅	T	E	_	S	E	L	∅	1	7	0	3	7	5	∅
5	0.8333	2	0.3333	1861	562	ə	d	eː	x	l	∅	∅	E	T	E	G	L	∅	∅	7	1	7	3	5	∅	∅																																													563	ə	d	ɛː	-	l	∅	∅	E	T	E	_	L	∅	∅	7	1	7	0	5	∅	∅
6	1.0000	1	0.1667	1861	562	l	ə	d	eː	∅	∅	∅	L	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅																																													563	l	ə	d	ɛː	∅	∅	∅	L	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.1429	7	1.0000	1865	564	x	∅	∅	∅	ə	+	z	G	∅	∅	∅	E	_	S	3	∅	∅	∅	7	0	3																																													565	g	∅	∅	∅	e	+	z	K	∅	∅	∅	E	_	S	1	∅	∅	∅	7	0	3
2	0.2857	6	0.8571	1865	564	ə	x	∅	∅	+	z	ɪ	E	G	∅	∅	_	S	I	7	3	∅	∅	0	3	7																																													565	e	g	∅	∅	+	z	ɪ	E	K	∅	∅	_	S	I	7	1	∅	∅	0	3	7
3	0.4286	5	0.7143	1865	564	+	ə	x	∅	z	ɪ	x	_	E	G	∅	S	I	G	0	7	3	∅	3	7	3																																													565	+	e	g	∅	z	ɪ	x	_	E	K	∅	S	I	G	0	7	1	∅	3	7	3
4	0.5714	4	0.5714	1865	564	z	+	ə	x	ɪ	x	t	S	_	E	G	I	G	T	3	0	7	3	7	3	1																																													565	z	+	e	g	ɪ	x	t	S	_	E	K	I	G	T	3	0	7	1	7	3	1
5	0.7143	3	0.4286	1865	564	ɪ	z	+	ə	x	t	∅	I	S	_	E	G	T	∅	7	3	0	7	3	1	∅																																													565	ɪ	z	+	e	x	t	∅	I	S	_	E	G	T	∅	7	3	0	7	3	1	∅
