index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
2	0.6667	2	0.6667	518	1549	i	n	∅	∅	³	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																			1550	e	n	∅	∅	³¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1551	iː	n	∅	∅	-	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	518	1549	³	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																			1550	³¹	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1551	-	iː	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	519	1552	h	∅	∅	∅	ai	-	³	H	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							1553	h	∅	∅	∅	ɛ	-	³	H	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							1554	h	∅	∅	∅	ai	ŋ	⁵⁵	H	∅	∅	∅	A	N	_	3	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	519	1552	ai	h	∅	∅	-	³	∅	A	H	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							1553	ɛ	h	∅	∅	-	³	∅	E	H	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							1554	ai	h	∅	∅	ŋ	⁵⁵	∅	A	H	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	519	1552	-	ai	h	∅	³	∅	∅	_	A	H	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							1553	-	ɛ	h	∅	³	∅	∅	_	E	H	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							1554	ŋ	ai	h	∅	⁵⁵	∅	∅	N	A	H	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	519	1552	³	-	ai	h	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	3	∅	∅	∅																							1553	³	-	ɛ	h	∅	∅	∅	_	_	E	H	∅	∅	∅	0	0	7	3	∅	∅	∅																							1554	⁵⁵	ŋ	ai	h	∅	∅	∅	_	N	A	H	∅	∅	∅	0	4	7	3	∅	∅	∅																																												
1	0.2500	4	1.0000	520																							1555	tʃʰ	∅	∅	∅	-	ḛ	³	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	1556	d	∅	∅	∅	z	i	⁵¹	T	∅	∅	∅	S	I	_	1	∅	∅	∅	3	7	0	1557	tʃʰ	∅	∅	∅	-	e	⁴¹	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0																																													1558	-	∅	∅	∅	ʃ	i	⁵³	_	∅	∅	∅	S	I	_	0	∅	∅	∅	3	7	0
2	0.5000	3	0.7500	520																							1555	-	tʃʰ	∅	∅	ḛ	³	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅	1556	z	d	∅	∅	i	⁵¹	∅	S	T	∅	∅	I	_	∅	3	1	∅	∅	7	0	∅	1557	-	tʃʰ	∅	∅	e	⁴¹	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅																																													1558	ʃ	-	∅	∅	i	⁵³	∅	S	_	∅	∅	I	_	∅	3	0	∅	∅	7	0	∅
3	0.7500	2	0.5000	520																							1555	ḛ	-	tʃʰ	∅	³	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1556	i	z	d	∅	⁵¹	∅	∅	I	S	T	∅	_	∅	∅	7	3	1	∅	0	∅	∅	1557	e	-	tʃʰ	∅	⁴¹	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																													1558	i	ʃ	-	∅	⁵³	∅	∅	I	S	_	∅	_	∅	∅	7	3	0	∅	0	∅	∅
4	1.0000	1	0.2500	520																							1555	³	ḛ	-	tʃʰ	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1556	⁵¹	i	z	d	∅	∅	∅	_	I	S	T	∅	∅	∅	0	7	3	1	∅	∅	∅	1557	⁴¹	e	-	tʃʰ	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅																																													1558	⁵³	i	ʃ	-	∅	∅	∅	_	I	S	_	∅	∅	∅	0	7	3	0	∅	∅	∅
1	0.2000	5	1.0000	521	1559	h	∅	∅	∅	-	au	-	H	∅	∅	∅	_	A	_	3	∅	∅	∅	0	7	0																							1560	h	∅	∅	∅	-	au	-	H	∅	∅	∅	_	A	_	3	∅	∅	∅	0	7	0	1561	ʔ	∅	∅	∅	-	ai	-	H	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	1562	h	∅	∅	∅	-	ʊ	n	H	∅	∅	∅	_	Y	N	3	∅	∅	∅	0	7	4	1563	h	∅	∅	∅	w	i	-	H	∅	∅	∅	W	I	_	3	∅	∅	∅	6	7	0	1564	h	∅	∅	∅	-	e	-	H	∅	∅	∅	_	E	_	3	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	521	1559	-	h	∅	∅	au	-	³	_	H	∅	∅	A	_	_	0	3	∅	∅	7	0	0																							1560	-	h	∅	∅	au	-	³	_	H	∅	∅	A	_	_	0	3	∅	∅	7	0	0	1561	-	ʔ	∅	∅	ai	-	³¹	_	H	∅	∅	A	_	_	0	1	∅	∅	7	0	0	1562	-	h	∅	∅	ʊ	n	⁵⁵	_	H	∅	∅	Y	N	_	0	3	∅	∅	7	4	0	1563	w	h	∅	∅	i	-	-	W	H	∅	∅	I	_	_	6	3	∅	∅	7	0	0	1564	-	h	∅	∅	e	-	⁵³	_	H	∅	∅	E	_	_	0	3	∅	∅	7	0	0
3	0.6000	3	0.6000	521	1559	au	-	h	∅	-	³	∅	A	_	H	∅	_	_	∅	7	0	3	∅	0	0	∅																							1560	au	-	h	∅	-	³	∅	A	_	H	∅	_	_	∅	7	0	3	∅	0	0	∅	1561	ai	-	ʔ	∅	-	³¹	∅	A	_	H	∅	_	_	∅	7	0	1	∅	0	0	∅	1562	ʊ	-	h	∅	n	⁵⁵	∅	Y	_	H	∅	N	_	∅	7	0	3	∅	4	0	∅	1563	i	w	h	∅	-	-	∅	I	W	H	∅	_	_	∅	7	6	3	∅	0	0	∅	1564	e	-	h	∅	-	⁵³	∅	E	_	H	∅	_	_	∅	7	0	3	∅	0	0	∅
4	0.8000	2	0.4000	521	1559	-	au	-	h	³	∅	∅	_	A	_	H	_	∅	∅	0	7	0	3	0	∅	∅																							1560	-	au	-	h	³	∅	∅	_	A	_	H	_	∅	∅	0	7	0	3	0	∅	∅	1561	-	ai	-	ʔ	³¹	∅	∅	_	A	_	H	_	∅	∅	0	7	0	1	0	∅	∅	1562	n	ʊ	-	h	⁵⁵	∅	∅	N	Y	_	H	_	∅	∅	4	7	0	3	0	∅	∅	1563	-	i	w	h	-	∅	∅	_	I	W	H	_	∅	∅	0	7	6	3	0	∅	∅	1564	-	e	-	h	⁵³	∅	∅	_	E	_	H	_	∅	∅	0	7	0	3	0	∅	∅
5	1.0000	1	0.2000	521	1559	³	-	au	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅																							1560	³	-	au	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	1561	³¹	-	ai	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	1562	⁵⁵	n	ʊ	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	1563	-	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	1564	⁵³	-	e	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.1667	6	1.0000	525	1565	n	∅	∅	∅	j	-	æu	N	∅	∅	∅	J	_	E	4	∅	∅	∅	6	0	7	1566	n	∅	∅	∅	j	-	ṵ	N	∅	∅	∅	J	_	Y	4	∅	∅	∅	6	0	7	1567	n	∅	∅	∅	j	-	au	N	∅	∅	∅	J	_	A	4	∅	∅	∅	6	0	7	1568	n	∅	∅	∅	j	-	o̰	N	∅	∅	∅	J	_	U	4	∅	∅	∅	6	0	7																							1569	n	∅	∅	∅	j	w	i	N	∅	∅	∅	J	W	I	4	∅	∅	∅	6	6	7	1570	n	∅	∅	∅	j	w	i	N	∅	∅	∅	J	W	I	4	∅	∅	∅	6	6	7
2	0.3333	5	0.8333	525	1565	j	n	∅	∅	-	æu	-	J	N	∅	∅	_	E	_	6	4	∅	∅	0	7	0	1566	j	n	∅	∅	-	ṵ	ŋ	J	N	∅	∅	_	Y	N	6	4	∅	∅	0	7	4	1567	j	n	∅	∅	-	au	-	J	N	∅	∅	_	A	_	6	4	∅	∅	0	7	0	1568	j	n	∅	∅	-	o̰	ʔ	J	N	∅	∅	_	U	H	6	4	∅	∅	0	7	1																							1569	j	n	∅	∅	w	i	-	J	N	∅	∅	W	I	_	6	4	∅	∅	6	7	0	1570	j	n	∅	∅	w	i	-	J	N	∅	∅	W	I	_	6	4	∅	∅	6	7	0
3	0.5000	4	0.6667	525	1565	-	j	n	∅	æu	-	³¹	_	J	N	∅	E	_	_	0	6	4	∅	7	0	0	1566	-	j	n	∅	ṵ	ŋ	³	_	J	N	∅	Y	N	_	0	6	4	∅	7	4	0	1567	-	j	n	∅	au	-	³¹	_	J	N	∅	A	_	_	0	6	4	∅	7	0	0	1568	-	j	n	∅	o̰	ʔ	⁴²	_	J	N	∅	U	H	_	0	6	4	∅	7	1	0																							1569	w	j	n	∅	i	-	-	W	J	N	∅	I	_	_	6	6	4	∅	7	0	0	1570	w	j	n	∅	i	-	³²	W	J	N	∅	I	_	_	6	6	4	∅	7	0	0
4	0.6667	3	0.5000	525	1565	æu	-	j	n	-	³¹	∅	E	_	J	N	_	_	∅	7	0	6	4	0	0	∅	1566	ṵ	-	j	n	ŋ	³	∅	Y	_	J	N	N	_	∅	7	0	6	4	4	0	∅	1567	au	-	j	n	-	³¹	∅	A	_	J	N	_	_	∅	7	0	6	4	0	0	∅	1568	o̰	-	j	n	ʔ	⁴²	∅	U	_	J	N	H	_	∅	7	0	6	4	1	0	∅																							1569	i	w	j	n	-	-	∅	I	W	J	N	_	_	∅	7	6	6	4	0	0	∅	1570	i	w	j	n	-	³²	∅	I	W	J	N	_	_	∅	7	6	6	4	0	0	∅
5	0.8333	2	0.3333	525	1565	-	æu	-	j	³¹	∅	∅	_	E	_	J	_	∅	∅	0	7	0	6	0	∅	∅	1566	ŋ	ṵ	-	j	³	∅	∅	N	Y	_	J	_	∅	∅	4	7	0	6	0	∅	∅	1567	-	au	-	j	³¹	∅	∅	_	A	_	J	_	∅	∅	0	7	0	6	0	∅	∅	1568	ʔ	o̰	-	j	⁴²	∅	∅	H	U	_	J	_	∅	∅	1	7	0	6	0	∅	∅																							1569	-	i	w	j	-	∅	∅	_	I	W	J	_	∅	∅	0	7	6	6	0	∅	∅	1570	-	i	w	j	³²	∅	∅	_	I	W	J	_	∅	∅	0	7	6	6	0	∅	∅
6	1.0000	1	0.1667	525	1565	³¹	-	æu	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅	1566	³	ŋ	ṵ	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	1567	³¹	-	au	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	1568	⁴²	ʔ	o̰	-	∅	∅	∅	_	H	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							1569	-	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	1570	³²	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.3333	3	1.0000	526																							1571	p	∅	∅	∅	a	²³	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1572	b	∅	∅	∅	ɔ	⁴	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1573	b	∅	∅	∅	o	³⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	526																							1571	a	p	∅	∅	²³	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1572	ɔ	b	∅	∅	⁴	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1573	o	b	∅	∅	³⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	526																							1571	²³	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1572	⁴	ɔ	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1573	³⁵	o	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	527	1574	tʃʰ	∅	∅	∅	ɔ	ʔ	⁵⁴	T	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0																							1575	tʃʰ	∅	∅	∅	ɔ	ʔ	⁵³	T	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0																																																																			1576	tʃʰ	∅	∅	∅	a	-	⁵	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	527	1574	ɔ	tʃʰ	∅	∅	ʔ	⁵⁴	∅	U	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							1575	ɔ	tʃʰ	∅	∅	ʔ	⁵³	∅	U	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																																																			1576	a	tʃʰ	∅	∅	-	⁵	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	527	1574	ʔ	ɔ	tʃʰ	∅	⁵⁴	∅	∅	H	U	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							1575	ʔ	ɔ	tʃʰ	∅	⁵³	∅	∅	H	U	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																																																			1576	-	a	tʃʰ	∅	⁵	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	527	1574	⁵⁴	ʔ	ɔ	tʃʰ	∅	∅	∅	_	H	U	T	∅	∅	∅	0	1	7	1	∅	∅	∅																							1575	⁵³	ʔ	ɔ	tʃʰ	∅	∅	∅	_	H	U	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																			1576	⁵	-	a	tʃʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	528	1577	l	∅	∅	∅	au	ʔ	³¹	L	∅	∅	∅	A	H	_	5	∅	∅	∅	7	1	0	1578	l	∅	∅	∅	u	-	²³	L	∅	∅	∅	Y	_	_	5	∅	∅	∅	7	0	0																							1579	l	∅	∅	∅	a̰	k	⁵³	L	∅	∅	∅	A	K	_	5	∅	∅	∅	7	1	0																																																																		
2	0.5000	3	0.7500	528	1577	au	l	∅	∅	ʔ	³¹	∅	A	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅	1578	u	l	∅	∅	-	²³	∅	Y	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							1579	a̰	l	∅	∅	k	⁵³	∅	A	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅																																																																		
3	0.7500	2	0.5000	528	1577	ʔ	au	l	∅	³¹	∅	∅	H	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	1578	-	u	l	∅	²³	∅	∅	_	Y	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							1579	k	a̰	l	∅	⁵³	∅	∅	K	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	528	1577	³¹	ʔ	au	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅	1578	²³	-	u	l	∅	∅	∅	_	_	Y	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							1579	⁵³	k	a̰	l	∅	∅	∅	_	K	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅																																																																		
1	0.3333	3	1.0000	529	1580	ʔ	∅	∅	∅	a	³	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1581	ʔ	∅	∅	∅	a	³	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1582	ʔ	∅	∅	∅	a	²	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1583	ʔ	∅	∅	∅	ə	-	∅	H	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1584	ʔ	∅	∅	∅	ə	³	∅	H	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	529	1580	a	ʔ	∅	∅	³	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1581	a	ʔ	∅	∅	³	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1582	a	ʔ	∅	∅	²	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1583	ə	ʔ	∅	∅	-	∅	∅	E	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1584	ə	ʔ	∅	∅	³	∅	∅	E	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	529	1580	³	a	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1581	³	a	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1582	²	a	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1583	-	ə	ʔ	∅	∅	∅	∅	_	E	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1584	³	ə	ʔ	∅	∅	∅	∅	_	E	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	530	1585	s	∅	∅	∅	ai	k	⁵⁴	S	∅	∅	∅	A	K	_	3	∅	∅	∅	7	1	0																							1586	s	∅	∅	∅	ə	k	⁵³	S	∅	∅	∅	E	K	_	3	∅	∅	∅	7	1	0	1587	s	∅	∅	∅	a	k	⁵	S	∅	∅	∅	A	K	_	3	∅	∅	∅	7	1	0																							1588	s	∅	∅	∅	a	ts	-	S	∅	∅	∅	A	C	_	3	∅	∅	∅	7	2	0	1589	s	∅	∅	∅	ɪ	k	⁵⁴	S	∅	∅	∅	I	K	_	3	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	530	1585	ai	s	∅	∅	k	⁵⁴	∅	A	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅																							1586	ə	s	∅	∅	k	⁵³	∅	E	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅	1587	a	s	∅	∅	k	⁵	∅	A	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅																							1588	a	s	∅	∅	ts	-	∅	A	S	∅	∅	C	_	∅	7	3	∅	∅	2	0	∅	1589	ɪ	s	∅	∅	k	⁵⁴	∅	I	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅
3	0.7500	2	0.5000	530	1585	k	ai	s	∅	⁵⁴	∅	∅	K	A	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																							1586	k	ə	s	∅	⁵³	∅	∅	K	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	1587	k	a	s	∅	⁵	∅	∅	K	A	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																							1588	ts	a	s	∅	-	∅	∅	C	A	S	∅	_	∅	∅	2	7	3	∅	0	∅	∅	1589	k	ɪ	s	∅	⁵⁴	∅	∅	K	I	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	530	1585	⁵⁴	k	ai	s	∅	∅	∅	_	K	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅																							1586	⁵³	k	ə	s	∅	∅	∅	_	K	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅	1587	⁵	k	a	s	∅	∅	∅	_	K	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅																							1588	-	ts	a	s	∅	∅	∅	_	C	A	S	∅	∅	∅	0	2	7	3	∅	∅	∅	1589	⁵⁴	k	ɪ	s	∅	∅	∅	_	K	I	S	∅	∅	∅	0	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	531	1590	tsʰ	∅	∅	∅	au	-	⁵	C	∅	∅	∅	A	_	_	2	∅	∅	∅	7	0	0																							1591	tsʰ	∅	∅	∅	au	-	³	C	∅	∅	∅	A	_	_	2	∅	∅	∅	7	0	0	1592	tsʰ	∅	∅	∅	o	ʔ	⁵⁴	C	∅	∅	∅	U	H	_	2	∅	∅	∅	7	1	0																																																																		
2	0.5000	3	0.7500	531	1590	au	tsʰ	∅	∅	-	⁵	∅	A	C	∅	∅	_	_	∅	7	2	∅	∅	0	0	∅																							1591	au	tsʰ	∅	∅	-	³	∅	A	C	∅	∅	_	_	∅	7	2	∅	∅	0	0	∅	1592	o	tsʰ	∅	∅	ʔ	⁵⁴	∅	U	C	∅	∅	H	_	∅	7	2	∅	∅	1	0	∅																																																																		
3	0.7500	2	0.5000	531	1590	-	au	tsʰ	∅	⁵	∅	∅	_	A	C	∅	_	∅	∅	0	7	2	∅	0	∅	∅																							1591	-	au	tsʰ	∅	³	∅	∅	_	A	C	∅	_	∅	∅	0	7	2	∅	0	∅	∅	1592	ʔ	o	tsʰ	∅	⁵⁴	∅	∅	H	U	C	∅	_	∅	∅	1	7	2	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	531	1590	⁵	-	au	tsʰ	∅	∅	∅	_	_	A	C	∅	∅	∅	0	0	7	2	∅	∅	∅																							1591	³	-	au	tsʰ	∅	∅	∅	_	_	A	C	∅	∅	∅	0	0	7	2	∅	∅	∅	1592	⁵⁴	ʔ	o	tsʰ	∅	∅	∅	_	H	U	C	∅	∅	∅	0	1	7	2	∅	∅	∅																																																																		
1	0.2000	5	1.0000	532	1593	tʃʰ	∅	∅	∅	w	a	t	T	∅	∅	∅	W	A	T	1	∅	∅	∅	6	7	1																							1594	tʃʰ	∅	∅	∅	-	oi	ʔ	T	∅	∅	∅	_	U	H	1	∅	∅	∅	0	7	1																																																																			1595	tʃʰ	∅	∅	∅	-	u	t	T	∅	∅	∅	_	Y	T	1	∅	∅	∅	0	7	1
2	0.4000	4	0.8000	532	1593	w	tʃʰ	∅	∅	a	t	⁵⁴	W	T	∅	∅	A	T	_	6	1	∅	∅	7	1	0																							1594	-	tʃʰ	∅	∅	oi	ʔ	⁵³	_	T	∅	∅	U	H	_	0	1	∅	∅	7	1	0																																																																			1595	-	tʃʰ	∅	∅	u	t	⁵⁴	_	T	∅	∅	Y	T	_	0	1	∅	∅	7	1	0
3	0.6000	3	0.6000	532	1593	a	w	tʃʰ	∅	t	⁵⁴	∅	A	W	T	∅	T	_	∅	7	6	1	∅	1	0	∅																							1594	oi	-	tʃʰ	∅	ʔ	⁵³	∅	U	_	T	∅	H	_	∅	7	0	1	∅	1	0	∅																																																																			1595	u	-	tʃʰ	∅	t	⁵⁴	∅	Y	_	T	∅	T	_	∅	7	0	1	∅	1	0	∅
4	0.8000	2	0.4000	532	1593	t	a	w	tʃʰ	⁵⁴	∅	∅	T	A	W	T	_	∅	∅	1	7	6	1	0	∅	∅																							1594	ʔ	oi	-	tʃʰ	⁵³	∅	∅	H	U	_	T	_	∅	∅	1	7	0	1	0	∅	∅																																																																			1595	t	u	-	tʃʰ	⁵⁴	∅	∅	T	Y	_	T	_	∅	∅	1	7	0	1	0	∅	∅
