index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
1	0.2500	4	1.0000	3598																							484	β	∅	∅	∅	e	k	a	B	∅	∅	∅	E	K	A	3	∅	∅	∅	7	1	7																							485	β	∅	∅	∅	e	-	-	B	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																																																																			486	b	∅	∅	∅	e	g	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	3598																							484	e	β	∅	∅	k	a	∅	E	B	∅	∅	K	A	∅	7	3	∅	∅	1	7	∅																							485	e	β	∅	∅	-	-	∅	E	B	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																																																																			486	e	b	∅	∅	g	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	3598																							484	k	e	β	∅	a	∅	∅	K	E	B	∅	A	∅	∅	1	7	3	∅	7	∅	∅																							485	-	e	β	∅	-	∅	∅	_	E	B	∅	_	∅	∅	0	7	3	∅	0	∅	∅																																																																			486	g	e	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3598																							484	a	k	e	β	∅	∅	∅	A	K	E	B	∅	∅	∅	7	1	7	3	∅	∅	∅																							485	-	-	e	β	∅	∅	∅	_	_	E	B	∅	∅	∅	0	0	7	3	∅	∅	∅																																																																			486	a	g	e	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	3601																																																																																																															487	-	∅	∅	∅	e	ɲ	dʒ	_	∅	∅	∅	E	N	T	0	∅	∅	∅	7	4	1	488	ʃ	∅	∅	∅	e	n	d	S	∅	∅	∅	E	N	T	3	∅	∅	∅	7	4	1																																																																		
2	0.4000	4	0.8000	3601																																																																																																															487	e	-	∅	∅	ɲ	dʒ	a	E	_	∅	∅	N	T	A	7	0	∅	∅	4	1	7	488	e	ʃ	∅	∅	n	d	a	E	S	∅	∅	N	T	A	7	3	∅	∅	4	1	7																																																																		
3	0.6000	3	0.6000	3601																																																																																																															487	ɲ	e	-	∅	dʒ	a	∅	N	E	_	∅	T	A	∅	4	7	0	∅	1	7	∅	488	n	e	ʃ	∅	d	a	∅	N	E	S	∅	T	A	∅	4	7	3	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	3601																																																																																																															487	dʒ	ɲ	e	-	a	∅	∅	T	N	E	_	A	∅	∅	1	4	7	0	7	∅	∅	488	d	n	e	ʃ	a	∅	∅	T	N	E	S	A	∅	∅	1	4	7	3	7	∅	∅																																																																		
5	1.0000	1	0.2000	3601																																																																																																															487	a	dʒ	ɲ	e	∅	∅	∅	A	T	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅	488	a	d	n	e	∅	∅	∅	A	T	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																		
1	0.2500	4	1.0000	3622																							489	g	∅	∅	∅	a	β	o	K	∅	∅	∅	A	B	U	1	∅	∅	∅	7	3	7																																																																																																															490	g	∅	∅	∅	a	b	o	K	∅	∅	∅	A	P	U	1	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	3622																							489	a	g	∅	∅	β	o	∅	A	K	∅	∅	B	U	∅	7	1	∅	∅	3	7	∅																																																																																																															490	a	g	∅	∅	b	o	∅	A	K	∅	∅	P	U	∅	7	1	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	3622																							489	β	a	g	∅	o	∅	∅	B	A	K	∅	U	∅	∅	3	7	1	∅	7	∅	∅																																																																																																															490	b	a	g	∅	o	∅	∅	P	A	K	∅	U	∅	∅	1	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3622																							489	o	β	a	g	∅	∅	∅	U	B	A	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																																															490	o	b	a	g	∅	∅	∅	U	P	A	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	3635																																																																																																															491	-	∅	∅	∅	i	n	d	_	∅	∅	∅	I	N	T	0	∅	∅	∅	7	4	1	492	p	∅	∅	∅	î	n	d	P	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1																																																																		
2	0.4000	4	0.8000	3635																																																																																																															491	i	-	∅	∅	n	d	i	I	_	∅	∅	N	T	I	7	0	∅	∅	4	1	7	492	î	p	∅	∅	n	d	i	I	P	∅	∅	N	T	I	7	1	∅	∅	4	1	7																																																																		
3	0.6000	3	0.6000	3635																																																																																																															491	n	i	-	∅	d	i	∅	N	I	_	∅	T	I	∅	4	7	0	∅	1	7	∅	492	n	î	p	∅	d	i	∅	N	I	P	∅	T	I	∅	4	7	1	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	3635																																																																																																															491	d	n	i	-	i	∅	∅	T	N	I	_	I	∅	∅	1	4	7	0	7	∅	∅	492	d	n	î	p	i	∅	∅	T	N	I	P	I	∅	∅	1	4	7	1	7	∅	∅																																																																		
5	1.0000	1	0.2000	3635																																																																																																															491	i	d	n	i	∅	∅	∅	I	T	N	I	∅	∅	∅	7	1	4	7	∅	∅	∅	492	i	d	n	î	∅	∅	∅	I	T	N	I	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																		
1	0.1250	8	1.0000	3641																																																																			493	ʃ	∅	∅	∅	i	ʃ	i	S	∅	∅	∅	I	S	I	3	∅	∅	∅	7	3	7																																																																			494	s	∅	∅	∅	i	s	i	S	∅	∅	∅	I	S	I	3	∅	∅	∅	7	3	7																																												
2	0.2500	7	0.8750	3641																																																																			493	i	ʃ	∅	∅	ʃ	i	m	I	S	∅	∅	S	I	M	7	3	∅	∅	3	7	4																																																																			494	i	s	∅	∅	s	i	m	I	S	∅	∅	S	I	M	7	3	∅	∅	3	7	4																																												
3	0.3750	6	0.7500	3641																																																																			493	ʃ	i	ʃ	∅	i	m	-	S	I	S	∅	I	M	_	3	7	3	∅	7	4	0																																																																			494	s	i	s	∅	i	m	ʊ	S	I	S	∅	I	M	Y	3	7	3	∅	7	4	7																																												
4	0.5000	5	0.6250	3641																																																																			493	i	ʃ	i	ʃ	m	-	-	I	S	I	S	M	_	_	7	3	7	3	4	0	0																																																																			494	i	s	i	s	m	ʊ	k	I	S	I	S	M	Y	K	7	3	7	3	4	7	1																																												
5	0.6250	4	0.5000	3641																																																																			493	m	i	ʃ	i	-	-	-	M	I	S	I	_	_	_	4	7	3	7	0	0	0																																																																			494	m	i	s	i	ʊ	k	a	M	I	S	I	Y	K	A	4	7	3	7	7	1	7																																												
6	0.7500	3	0.3750	3641																																																																			493	-	m	i	ʃ	-	-	∅	_	M	I	S	_	_	∅	0	4	7	3	0	0	∅																																																																			494	ʊ	m	i	s	k	a	∅	Y	M	I	S	K	A	∅	7	4	7	3	1	7	∅																																												
7	0.8750	2	0.2500	3641																																																																			493	-	-	m	i	-	∅	∅	_	_	M	I	_	∅	∅	0	0	4	7	0	∅	∅																																																																			494	k	ʊ	m	i	a	∅	∅	K	Y	M	I	A	∅	∅	1	7	4	7	7	∅	∅																																												
8	1.0000	1	0.1250	3641																																																																			493	-	-	-	m	∅	∅	∅	_	_	_	M	∅	∅	∅	0	0	0	4	∅	∅	∅																																																																			494	a	k	ʊ	m	∅	∅	∅	A	K	Y	M	∅	∅	∅	7	1	7	4	∅	∅	∅																																												
1	0.2500	4	1.0000	3664	495	β	∅	∅	∅	ɛ	g	a	B	∅	∅	∅	E	K	A	3	∅	∅	∅	7	1	7	496	β	∅	∅	∅	e	k	a	B	∅	∅	∅	E	K	A	3	∅	∅	∅	7	1	7																							497	β	∅	∅	∅	e	-	a	B	∅	∅	∅	E	_	A	3	∅	∅	∅	7	0	7																																																																																																																																				
2	0.5000	3	0.7500	3664	495	ɛ	β	∅	∅	g	a	∅	E	B	∅	∅	K	A	∅	7	3	∅	∅	1	7	∅	496	e	β	∅	∅	k	a	∅	E	B	∅	∅	K	A	∅	7	3	∅	∅	1	7	∅																							497	e	β	∅	∅	-	a	∅	E	B	∅	∅	_	A	∅	7	3	∅	∅	0	7	∅																																																																																																																																				
3	0.7500	2	0.5000	3664	495	g	ɛ	β	∅	a	∅	∅	K	E	B	∅	A	∅	∅	1	7	3	∅	7	∅	∅	496	k	e	β	∅	a	∅	∅	K	E	B	∅	A	∅	∅	1	7	3	∅	7	∅	∅																							497	-	e	β	∅	a	∅	∅	_	E	B	∅	A	∅	∅	0	7	3	∅	7	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	3664	495	a	g	ɛ	β	∅	∅	∅	A	K	E	B	∅	∅	∅	7	1	7	3	∅	∅	∅	496	a	k	e	β	∅	∅	∅	A	K	E	B	∅	∅	∅	7	1	7	3	∅	∅	∅																							497	a	-	e	β	∅	∅	∅	A	_	E	B	∅	∅	∅	7	0	7	3	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	3698																							498	i	∅	∅	∅	i	x	a	I	∅	∅	∅	I	G	A	7	∅	∅	∅	7	3	7																							499	i	∅	∅	∅	-	k	a	I	∅	∅	∅	_	K	A	7	∅	∅	∅	0	1	7																																																																			500	i	∅	∅	∅	-	k	a	I	∅	∅	∅	_	K	A	7	∅	∅	∅	0	1	7																																												
2	0.3333	5	0.8333	3698																							498	i	i	∅	∅	x	a	l	I	I	∅	∅	G	A	L	7	7	∅	∅	3	7	5																							499	-	i	∅	∅	k	a	l	_	I	∅	∅	K	A	L	0	7	∅	∅	1	7	5																																																																			500	-	i	∅	∅	k	a	l	_	I	∅	∅	K	A	L	0	7	∅	∅	1	7	5																																												
3	0.5000	4	0.6667	3698																							498	x	i	i	∅	a	l	a	G	I	I	∅	A	L	A	3	7	7	∅	7	5	7																							499	k	-	i	∅	a	l	-	K	_	I	∅	A	L	_	1	0	7	∅	7	5	0																																																																			500	k	-	i	∅	a	l	a	K	_	I	∅	A	L	A	1	0	7	∅	7	5	7																																												
4	0.6667	3	0.5000	3698																							498	a	x	i	i	l	a	∅	A	G	I	I	L	A	∅	7	3	7	7	5	7	∅																							499	a	k	-	i	l	-	∅	A	K	_	I	L	_	∅	7	1	0	7	5	0	∅																																																																			500	a	k	-	i	l	a	∅	A	K	_	I	L	A	∅	7	1	0	7	5	7	∅																																												
5	0.8333	2	0.3333	3698																							498	l	a	x	i	a	∅	∅	L	A	G	I	A	∅	∅	5	7	3	7	7	∅	∅																							499	l	a	k	-	-	∅	∅	L	A	K	_	_	∅	∅	5	7	1	0	0	∅	∅																																																																			500	l	a	k	-	a	∅	∅	L	A	K	_	A	∅	∅	5	7	1	0	7	∅	∅																																												
6	1.0000	1	0.1667	3698																							498	a	l	a	x	∅	∅	∅	A	L	A	G	∅	∅	∅	7	5	7	3	∅	∅	∅																							499	-	l	a	k	∅	∅	∅	_	L	A	K	∅	∅	∅	0	5	7	1	∅	∅	∅																																																																			500	a	l	a	k	∅	∅	∅	A	L	A	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.1250	8	1.0000	3706	501	t	∅	∅	∅	a	a	n	T	∅	∅	∅	A	A	N	1	∅	∅	∅	7	7	4																																													502	t	∅	∅	∅	a	-	n	T	∅	∅	∅	A	_	N	1	∅	∅	∅	7	0	4																							503	t	∅	∅	∅	á	-	n	T	∅	∅	∅	A	_	N	1	∅	∅	∅	7	0	4																																																																																								
2	0.2500	7	0.8750	3706	501	a	t	∅	∅	a	n	d	A	T	∅	∅	A	N	T	7	1	∅	∅	7	4	1																																													502	a	t	∅	∅	-	n	d	A	T	∅	∅	_	N	T	7	1	∅	∅	0	4	1																							503	á	t	∅	∅	-	n	d	A	T	∅	∅	_	N	T	7	1	∅	∅	0	4	1																																																																																								
3	0.3750	6	0.7500	3706	501	a	a	t	∅	n	d	a	A	A	T	∅	N	T	A	7	7	1	∅	4	1	7																																													502	-	a	t	∅	n	d	a	_	A	T	∅	N	T	A	0	7	1	∅	4	1	7																							503	-	á	t	∅	n	d	á	_	A	T	∅	N	T	A	0	7	1	∅	4	1	7																																																																																								
4	0.5000	5	0.6250	3706	501	n	a	a	t	d	a	t	N	A	A	T	T	A	T	4	7	7	1	1	7	1																																													502	n	-	a	t	d	a	-	N	_	A	T	T	A	_	4	0	7	1	1	7	0																							503	n	-	á	t	d	á	t	N	_	A	T	T	A	T	4	0	7	1	1	7	1																																																																																								
5	0.6250	4	0.5000	3706	501	d	n	a	a	a	t	ʊ	T	N	A	A	A	T	Y	1	4	7	7	7	1	7																																													502	d	n	-	a	a	-	-	T	N	_	A	A	_	_	1	4	0	7	7	0	0																							503	d	n	-	á	á	t	u	T	N	_	A	A	T	Y	1	4	0	7	7	1	7																																																																																								
6	0.7500	3	0.3750	3706	501	a	d	n	a	t	ʊ	∅	A	T	N	A	T	Y	∅	7	1	4	7	1	7	∅																																													502	a	d	n	-	-	-	∅	A	T	N	_	_	_	∅	7	1	4	0	0	0	∅																							503	á	d	n	-	t	u	∅	A	T	N	_	T	Y	∅	7	1	4	0	1	7	∅																																																																																								
7	0.8750	2	0.2500	3706	501	t	a	d	n	ʊ	∅	∅	T	A	T	N	Y	∅	∅	1	7	1	4	7	∅	∅																																													502	-	a	d	n	-	∅	∅	_	A	T	N	_	∅	∅	0	7	1	4	0	∅	∅																							503	t	á	d	n	u	∅	∅	T	A	T	N	Y	∅	∅	1	7	1	4	7	∅	∅																																																																																								
8	1.0000	1	0.1250	3706	501	ʊ	t	a	d	∅	∅	∅	Y	T	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																													502	-	-	a	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							503	u	t	á	d	∅	∅	∅	Y	T	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	3724																																																																																									504	k	∅	∅	∅	o	p	-	K	∅	∅	∅	U	P	_	1	∅	∅	∅	7	1	0																							505	k	∅	∅	∅	ô	β	a	K	∅	∅	∅	O	B	A	1	∅	∅	∅	7	3	7	506	k	∅	∅	∅	o	b	a	K	∅	∅	∅	U	P	A	1	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	3724																																																																																									504	o	k	∅	∅	p	-	∅	U	K	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅																							505	ô	k	∅	∅	β	a	∅	O	K	∅	∅	B	A	∅	7	1	∅	∅	3	7	∅	506	o	k	∅	∅	b	a	∅	U	K	∅	∅	P	A	∅	7	1	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	3724																																																																																									504	p	o	k	∅	-	∅	∅	P	U	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							505	β	ô	k	∅	a	∅	∅	B	O	K	∅	A	∅	∅	3	7	1	∅	7	∅	∅	506	b	o	k	∅	a	∅	∅	P	U	K	∅	A	∅	∅	1	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3724																																																																																									504	-	p	o	k	∅	∅	∅	_	P	U	K	∅	∅	∅	0	1	7	1	∅	∅	∅																							505	a	β	ô	k	∅	∅	∅	A	B	O	K	∅	∅	∅	7	3	7	1	∅	∅	∅	506	a	b	o	k	∅	∅	∅	A	P	U	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	3735																							507	k	∅	∅	∅	u	l	u	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7																							508	-	∅	∅	∅	u	l	u	_	∅	∅	∅	Y	L	Y	0	∅	∅	∅	7	5	7																																																																			509	g	∅	∅	∅	ʊ	l	ʊ̀	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	3735																							507	u	k	∅	∅	l	u	∅	Y	K	∅	∅	L	Y	∅	7	1	∅	∅	5	7	∅																							508	u	-	∅	∅	l	u	∅	Y	_	∅	∅	L	Y	∅	7	0	∅	∅	5	7	∅																																																																			509	ʊ	g	∅	∅	l	ʊ̀	∅	Y	K	∅	∅	L	Y	∅	7	1	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	3735																							507	l	u	k	∅	u	∅	∅	L	Y	K	∅	Y	∅	∅	5	7	1	∅	7	∅	∅																							508	l	u	-	∅	u	∅	∅	L	Y	_	∅	Y	∅	∅	5	7	0	∅	7	∅	∅																																																																			509	l	ʊ	g	∅	ʊ̀	∅	∅	L	Y	K	∅	Y	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3735																							507	u	l	u	k	∅	∅	∅	Y	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																							508	u	l	u	-	∅	∅	∅	Y	L	Y	_	∅	∅	∅	7	5	7	0	∅	∅	∅																																																																			509	ʊ̀	l	ʊ	g	∅	∅	∅	Y	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	3744	510	p	∅	∅	∅	i	i	∅	P	∅	∅	∅	I	I	∅	1	∅	∅	∅	7	7	∅																																													511	p	∅	∅	∅	i	-	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	3744	510	i	p	∅	∅	i	∅	∅	I	P	∅	∅	I	∅	∅	7	1	∅	∅	7	∅	∅																																													511	i	p	∅	∅	-	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	3744	510	i	i	p	∅	∅	∅	∅	I	I	P	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																													511	-	i	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	3749																																																																																																															513	k	∅	∅	∅	o	f	i	K	∅	∅	∅	U	B	I	1	∅	∅	∅	7	3	7																																																																			512	k	∅	∅	∅	o	v	i	K	∅	∅	∅	U	B	I	1	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	3749																																																																																																															513	o	k	∅	∅	f	i	∅	U	K	∅	∅	B	I	∅	7	1	∅	∅	3	7	∅																																																																			512	o	k	∅	∅	v	i	∅	U	K	∅	∅	B	I	∅	7	1	∅	∅	3	7	∅
3	0.7500	2	0.5000	3749																																																																																																															513	f	o	k	∅	i	∅	∅	B	U	K	∅	I	∅	∅	3	7	1	∅	7	∅	∅																																																																			512	v	o	k	∅	i	∅	∅	B	U	K	∅	I	∅	∅	3	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	3749																																																																																																															513	i	f	o	k	∅	∅	∅	I	B	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																			512	i	v	o	k	∅	∅	∅	I	B	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅
1	0.1667	6	1.0000	3756	514	s	∅	∅	∅	i	i	n	S	∅	∅	∅	I	I	N	3	∅	∅	∅	7	7	4	515	s	∅	∅	∅	ìì	-	n	S	∅	∅	∅	I	_	N	3	∅	∅	∅	7	0	4																																																																			516	s	∅	∅	∅	i	-	n	S	∅	∅	∅	I	_	N	3	∅	∅	∅	7	0	4																																																																																								
2	0.3333	5	0.8333	3756	514	i	s	∅	∅	i	n	z	I	S	∅	∅	I	N	S	7	3	∅	∅	7	4	3	515	ìì	s	∅	∅	-	n	dʒ	I	S	∅	∅	_	N	T	7	3	∅	∅	0	4	1																																																																			516	i	s	∅	∅	-	n	z	I	S	∅	∅	_	N	S	7	3	∅	∅	0	4	3																																																																																								
3	0.5000	4	0.6667	3756	514	i	i	s	∅	n	z	a	I	I	S	∅	N	S	A	7	7	3	∅	4	3	7	515	-	ìì	s	∅	n	dʒ	a	_	I	S	∅	N	T	A	0	7	3	∅	4	1	7																																																																			516	-	i	s	∅	n	z	a	_	I	S	∅	N	S	A	0	7	3	∅	4	3	7																																																																																								
4	0.6667	3	0.5000	3756	514	n	i	i	s	z	a	∅	N	I	I	S	S	A	∅	4	7	7	3	3	7	∅	515	n	-	ìì	s	dʒ	a	∅	N	_	I	S	T	A	∅	4	0	7	3	1	7	∅																																																																			516	n	-	i	s	z	a	∅	N	_	I	S	S	A	∅	4	0	7	3	3	7	∅																																																																																								
5	0.8333	2	0.3333	3756	514	z	n	i	i	a	∅	∅	S	N	I	I	A	∅	∅	3	4	7	7	7	∅	∅	515	dʒ	n	-	ìì	a	∅	∅	T	N	_	I	A	∅	∅	1	4	0	7	7	∅	∅																																																																			516	z	n	-	i	a	∅	∅	S	N	_	I	A	∅	∅	3	4	0	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	3756	514	a	z	n	i	∅	∅	∅	A	S	N	I	∅	∅	∅	7	3	4	7	∅	∅	∅	515	a	dʒ	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			516	a	z	n	-	∅	∅	∅	A	S	N	_	∅	∅	∅	7	3	4	0	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	3779																							517	tʰ	∅	∅	∅	i	i	tʰ	T	∅	∅	∅	I	I	T	1	∅	∅	∅	7	7	1																																																																																									518	d	∅	∅	∅	î	-	d	T	∅	∅	∅	I	_	T	1	∅	∅	∅	7	0	1																																																																		
2	0.4000	4	0.8000	3779																							517	i	tʰ	∅	∅	i	tʰ	i	I	T	∅	∅	I	T	I	7	1	∅	∅	7	1	7																																																																																									518	î	d	∅	∅	-	d	i	I	T	∅	∅	_	T	I	7	1	∅	∅	0	1	7																																																																		
3	0.6000	3	0.6000	3779																							517	i	i	tʰ	∅	tʰ	i	∅	I	I	T	∅	T	I	∅	7	7	1	∅	1	7	∅																																																																																									518	-	î	d	∅	d	i	∅	_	I	T	∅	T	I	∅	0	7	1	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	3779																							517	tʰ	i	i	tʰ	i	∅	∅	T	I	I	T	I	∅	∅	1	7	7	1	7	∅	∅																																																																																									518	d	-	î	d	i	∅	∅	T	_	I	T	I	∅	∅	1	0	7	1	7	∅	∅																																																																		
5	1.0000	1	0.2000	3779																							517	i	tʰ	i	i	∅	∅	∅	I	T	I	I	∅	∅	∅	7	1	7	7	∅	∅	∅																																																																																									518	i	d	-	î	∅	∅	∅	I	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																		
1	0.2500	4	1.0000	3807																																																																																																															519	n	∅	∅	∅	u	k	a	N	∅	∅	∅	Y	K	A	4	∅	∅	∅	7	1	7	520	n	∅	∅	∅	u	k	a	N	∅	∅	∅	Y	K	A	4	∅	∅	∅	7	1	7																																																																		
2	0.5000	3	0.7500	3807																																																																																																															519	u	n	∅	∅	k	a	∅	Y	N	∅	∅	K	A	∅	7	4	∅	∅	1	7	∅	520	u	n	∅	∅	k	a	∅	Y	N	∅	∅	K	A	∅	7	4	∅	∅	1	7	∅																																																																		
3	0.7500	2	0.5000	3807																																																																																																															519	k	u	n	∅	a	∅	∅	K	Y	N	∅	A	∅	∅	1	7	4	∅	7	∅	∅	520	k	u	n	∅	a	∅	∅	K	Y	N	∅	A	∅	∅	1	7	4	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	3807																																																																																																															519	a	k	u	n	∅	∅	∅	A	K	Y	N	∅	∅	∅	7	1	7	4	∅	∅	∅	520	a	k	u	n	∅	∅	∅	A	K	Y	N	∅	∅	∅	7	1	7	4	∅	∅	∅																																																																		
1	0.5000	2	1.0000	3817																							521	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																																																					522	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	3817																							521	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																																																					522	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	3819																																																																			523	u	∅	∅	∅	ʃ	i	∅	Y	∅	∅	∅	S	I	∅	7	∅	∅	∅	3	7	∅																							524	o	∅	∅	∅	ʃ	i	∅	U	∅	∅	∅	S	I	∅	7	∅	∅	∅	3	7	∅																																																																																								
