index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
3	0.7500	2	0.5000	3735																							390	l	u	k	∅	u	∅	∅	L	Y	K	∅	Y	∅	∅	5	7	1	∅	7	∅	∅																							391	l	u	-	∅	u	∅	∅	L	Y	_	∅	Y	∅	∅	5	7	0	∅	7	∅	∅																																																																			392	l	ʊ	g	∅	ʊ̀	∅	∅	L	Y	K	∅	Y	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3735																							390	u	l	u	k	∅	∅	∅	Y	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																							391	u	l	u	-	∅	∅	∅	Y	L	Y	_	∅	∅	∅	7	5	7	0	∅	∅	∅																																																																			392	ʊ̀	l	ʊ	g	∅	∅	∅	Y	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	3744	393	p	∅	∅	∅	i	i	∅	P	∅	∅	∅	I	I	∅	1	∅	∅	∅	7	7	∅																																													394	p	∅	∅	∅	i	-	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	3744	393	i	p	∅	∅	i	∅	∅	I	P	∅	∅	I	∅	∅	7	1	∅	∅	7	∅	∅																																													394	i	p	∅	∅	-	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	3744	393	i	i	p	∅	∅	∅	∅	I	I	P	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																													394	-	i	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	3749																																																																																																															396	k	∅	∅	∅	o	f	i	K	∅	∅	∅	U	B	I	1	∅	∅	∅	7	3	7																																																																			395	k	∅	∅	∅	o	v	i	K	∅	∅	∅	U	B	I	1	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	3749																																																																																																															396	o	k	∅	∅	f	i	∅	U	K	∅	∅	B	I	∅	7	1	∅	∅	3	7	∅																																																																			395	o	k	∅	∅	v	i	∅	U	K	∅	∅	B	I	∅	7	1	∅	∅	3	7	∅
3	0.7500	2	0.5000	3749																																																																																																															396	f	o	k	∅	i	∅	∅	B	U	K	∅	I	∅	∅	3	7	1	∅	7	∅	∅																																																																			395	v	o	k	∅	i	∅	∅	B	U	K	∅	I	∅	∅	3	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	3749																																																																																																															396	i	f	o	k	∅	∅	∅	I	B	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																			395	i	v	o	k	∅	∅	∅	I	B	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅
1	0.1667	6	1.0000	3756	397	s	∅	∅	∅	i	i	n	S	∅	∅	∅	I	I	N	3	∅	∅	∅	7	7	4	398	s	∅	∅	∅	ìì	-	n	S	∅	∅	∅	I	_	N	3	∅	∅	∅	7	0	4																																																																			399	s	∅	∅	∅	i	-	n	S	∅	∅	∅	I	_	N	3	∅	∅	∅	7	0	4																																																																																								
2	0.3333	5	0.8333	3756	397	i	s	∅	∅	i	n	z	I	S	∅	∅	I	N	S	7	3	∅	∅	7	4	3	398	ìì	s	∅	∅	-	n	dʒ	I	S	∅	∅	_	N	T	7	3	∅	∅	0	4	1																																																																			399	i	s	∅	∅	-	n	z	I	S	∅	∅	_	N	S	7	3	∅	∅	0	4	3																																																																																								
3	0.5000	4	0.6667	3756	397	i	i	s	∅	n	z	a	I	I	S	∅	N	S	A	7	7	3	∅	4	3	7	398	-	ìì	s	∅	n	dʒ	a	_	I	S	∅	N	T	A	0	7	3	∅	4	1	7																																																																			399	-	i	s	∅	n	z	a	_	I	S	∅	N	S	A	0	7	3	∅	4	3	7																																																																																								
4	0.6667	3	0.5000	3756	397	n	i	i	s	z	a	∅	N	I	I	S	S	A	∅	4	7	7	3	3	7	∅	398	n	-	ìì	s	dʒ	a	∅	N	_	I	S	T	A	∅	4	0	7	3	1	7	∅																																																																			399	n	-	i	s	z	a	∅	N	_	I	S	S	A	∅	4	0	7	3	3	7	∅																																																																																								
5	0.8333	2	0.3333	3756	397	z	n	i	i	a	∅	∅	S	N	I	I	A	∅	∅	3	4	7	7	7	∅	∅	398	dʒ	n	-	ìì	a	∅	∅	T	N	_	I	A	∅	∅	1	4	0	7	7	∅	∅																																																																			399	z	n	-	i	a	∅	∅	S	N	_	I	A	∅	∅	3	4	0	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	3756	397	a	z	n	i	∅	∅	∅	A	S	N	I	∅	∅	∅	7	3	4	7	∅	∅	∅	398	a	dʒ	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			399	a	z	n	-	∅	∅	∅	A	S	N	_	∅	∅	∅	7	3	4	0	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	3779																							400	tʰ	∅	∅	∅	i	i	tʰ	T	∅	∅	∅	I	I	T	1	∅	∅	∅	7	7	1																																																																																									401	d	∅	∅	∅	î	-	d	T	∅	∅	∅	I	_	T	1	∅	∅	∅	7	0	1																																																																		
2	0.4000	4	0.8000	3779																							400	i	tʰ	∅	∅	i	tʰ	i	I	T	∅	∅	I	T	I	7	1	∅	∅	7	1	7																																																																																									401	î	d	∅	∅	-	d	i	I	T	∅	∅	_	T	I	7	1	∅	∅	0	1	7																																																																		
3	0.6000	3	0.6000	3779																							400	i	i	tʰ	∅	tʰ	i	∅	I	I	T	∅	T	I	∅	7	7	1	∅	1	7	∅																																																																																									401	-	î	d	∅	d	i	∅	_	I	T	∅	T	I	∅	0	7	1	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	3779																							400	tʰ	i	i	tʰ	i	∅	∅	T	I	I	T	I	∅	∅	1	7	7	1	7	∅	∅																																																																																									401	d	-	î	d	i	∅	∅	T	_	I	T	I	∅	∅	1	0	7	1	7	∅	∅																																																																		
5	1.0000	1	0.2000	3779																							400	i	tʰ	i	i	∅	∅	∅	I	T	I	I	∅	∅	∅	7	1	7	7	∅	∅	∅																																																																																									401	i	d	-	î	∅	∅	∅	I	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																		
1	0.2500	4	1.0000	3807																																																																																																															402	n	∅	∅	∅	u	k	a	N	∅	∅	∅	Y	K	A	4	∅	∅	∅	7	1	7	403	n	∅	∅	∅	u	k	a	N	∅	∅	∅	Y	K	A	4	∅	∅	∅	7	1	7																																																																		
2	0.5000	3	0.7500	3807																																																																																																															402	u	n	∅	∅	k	a	∅	Y	N	∅	∅	K	A	∅	7	4	∅	∅	1	7	∅	403	u	n	∅	∅	k	a	∅	Y	N	∅	∅	K	A	∅	7	4	∅	∅	1	7	∅																																																																		
3	0.7500	2	0.5000	3807																																																																																																															402	k	u	n	∅	a	∅	∅	K	Y	N	∅	A	∅	∅	1	7	4	∅	7	∅	∅	403	k	u	n	∅	a	∅	∅	K	Y	N	∅	A	∅	∅	1	7	4	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	3807																																																																																																															402	a	k	u	n	∅	∅	∅	A	K	Y	N	∅	∅	∅	7	1	7	4	∅	∅	∅	403	a	k	u	n	∅	∅	∅	A	K	Y	N	∅	∅	∅	7	1	7	4	∅	∅	∅																																																																		
1	0.5000	2	1.0000	3817																							404	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																																																					405	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	3817																							404	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																																																					405	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	3819																																																																			406	u	∅	∅	∅	ʃ	i	∅	Y	∅	∅	∅	S	I	∅	7	∅	∅	∅	3	7	∅																							407	o	∅	∅	∅	ʃ	i	∅	U	∅	∅	∅	S	I	∅	7	∅	∅	∅	3	7	∅																																																																																								
2	0.6667	2	0.6667	3819																																																																			406	ʃ	u	∅	∅	i	∅	∅	S	Y	∅	∅	I	∅	∅	3	7	∅	∅	7	∅	∅																							407	ʃ	o	∅	∅	i	∅	∅	S	U	∅	∅	I	∅	∅	3	7	∅	∅	7	∅	∅																																																																																								
3	1.0000	1	0.3333	3819																																																																			406	i	ʃ	u	∅	∅	∅	∅	I	S	Y	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅																							407	i	ʃ	o	∅	∅	∅	∅	I	S	U	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅																																																																																								
1	0.1667	6	1.0000	3837	408	k	∅	∅	∅	ɔ	l	ɔ	K	∅	∅	∅	U	L	U	1	∅	∅	∅	7	5	7																																																																																									410	h	∅	∅	∅	o	r	o	H	∅	∅	∅	U	R	U	3	∅	∅	∅	7	5	7																																																																			409	k	∅	∅	∅	o	l	o	K	∅	∅	∅	U	L	U	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	3837	408	ɔ	k	∅	∅	l	ɔ	m	U	K	∅	∅	L	U	M	7	1	∅	∅	5	7	4																																																																																									410	o	h	∅	∅	r	o	m	U	H	∅	∅	R	U	M	7	3	∅	∅	5	7	4																																																																			409	o	k	∅	∅	l	o	m	U	K	∅	∅	L	U	M	7	1	∅	∅	5	7	4
3	0.5000	4	0.6667	3837	408	l	ɔ	k	∅	ɔ	m	a	L	U	K	∅	U	M	A	5	7	1	∅	7	4	7																																																																																									410	r	o	h	∅	o	m	a	R	U	H	∅	U	M	A	5	7	3	∅	7	4	7																																																																			409	l	o	k	∅	o	m	a	L	U	K	∅	U	M	A	5	7	1	∅	7	4	7
4	0.6667	3	0.5000	3837	408	ɔ	l	ɔ	k	m	a	∅	U	L	U	K	M	A	∅	7	5	7	1	4	7	∅																																																																																									410	o	r	o	h	m	a	∅	U	R	U	H	M	A	∅	7	5	7	3	4	7	∅																																																																			409	o	l	o	k	m	a	∅	U	L	U	K	M	A	∅	7	5	7	1	4	7	∅
5	0.8333	2	0.3333	3837	408	m	ɔ	l	ɔ	a	∅	∅	M	U	L	U	A	∅	∅	4	7	5	7	7	∅	∅																																																																																									410	m	o	r	o	a	∅	∅	M	U	R	U	A	∅	∅	4	7	5	7	7	∅	∅																																																																			409	m	o	l	o	a	∅	∅	M	U	L	U	A	∅	∅	4	7	5	7	7	∅	∅
6	1.0000	1	0.1667	3837	408	a	m	ɔ	l	∅	∅	∅	A	M	U	L	∅	∅	∅	7	4	7	5	∅	∅	∅																																																																																									410	a	m	o	r	∅	∅	∅	A	M	U	R	∅	∅	∅	7	4	7	5	∅	∅	∅																																																																			409	a	m	o	l	∅	∅	∅	A	M	U	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.2500	4	1.0000	3842																																																																																																																																					411	ɣ	∅	∅	∅	o	n	a	G	∅	∅	∅	U	N	A	3	∅	∅	∅	7	4	7	412	g	∅	∅	∅	o	n	a	K	∅	∅	∅	U	N	A	1	∅	∅	∅	7	4	7	413	-	∅	∅	∅	ɔ	n	a	_	∅	∅	∅	U	N	A	0	∅	∅	∅	7	4	7																						
2	0.5000	3	0.7500	3842																																																																																																																																					411	o	ɣ	∅	∅	n	a	∅	U	G	∅	∅	N	A	∅	7	3	∅	∅	4	7	∅	412	o	g	∅	∅	n	a	∅	U	K	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅	413	ɔ	-	∅	∅	n	a	∅	U	_	∅	∅	N	A	∅	7	0	∅	∅	4	7	∅																						
3	0.7500	2	0.5000	3842																																																																																																																																					411	n	o	ɣ	∅	a	∅	∅	N	U	G	∅	A	∅	∅	4	7	3	∅	7	∅	∅	412	n	o	g	∅	a	∅	∅	N	U	K	∅	A	∅	∅	4	7	1	∅	7	∅	∅	413	n	ɔ	-	∅	a	∅	∅	N	U	_	∅	A	∅	∅	4	7	0	∅	7	∅	∅																						
4	1.0000	1	0.2500	3842																																																																																																																																					411	a	n	o	ɣ	∅	∅	∅	A	N	U	G	∅	∅	∅	7	4	7	3	∅	∅	∅	412	a	n	o	g	∅	∅	∅	A	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅	413	a	n	ɔ	-	∅	∅	∅	A	N	U	_	∅	∅	∅	7	4	7	0	∅	∅	∅																						
1	0.2500	4	1.0000	3849																							414	b	∅	∅	∅	i	l	o	P	∅	∅	∅	I	L	U	1	∅	∅	∅	7	5	7																																																																																																															415	b	∅	∅	∅	i	l	o	P	∅	∅	∅	I	L	U	1	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	3849																							414	i	b	∅	∅	l	o	∅	I	P	∅	∅	L	U	∅	7	1	∅	∅	5	7	∅																																																																																																															415	i	b	∅	∅	l	o	∅	I	P	∅	∅	L	U	∅	7	1	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	3849																							414	l	i	b	∅	o	∅	∅	L	I	P	∅	U	∅	∅	5	7	1	∅	7	∅	∅																																																																																																															415	l	i	b	∅	o	∅	∅	L	I	P	∅	U	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3849																							414	o	l	i	b	∅	∅	∅	U	L	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																															415	o	l	i	b	∅	∅	∅	U	L	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	3857																																																																																																															417	s	∅	∅	∅	á	v	i	S	∅	∅	∅	A	B	I	3	∅	∅	∅	7	3	7																																																																			416	s	∅	∅	∅	á	v	i	S	∅	∅	∅	A	B	I	3	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	3857																																																																																																															417	á	s	∅	∅	v	i	∅	A	S	∅	∅	B	I	∅	7	3	∅	∅	3	7	∅																																																																			416	á	s	∅	∅	v	i	∅	A	S	∅	∅	B	I	∅	7	3	∅	∅	3	7	∅
3	0.7500	2	0.5000	3857																																																																																																															417	v	á	s	∅	i	∅	∅	B	A	S	∅	I	∅	∅	3	7	3	∅	7	∅	∅																																																																			416	v	á	s	∅	i	∅	∅	B	A	S	∅	I	∅	∅	3	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	3857																																																																																																															417	i	v	á	s	∅	∅	∅	I	B	A	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																			416	i	v	á	s	∅	∅	∅	I	B	A	S	∅	∅	∅	7	3	7	3	∅	∅	∅
1	0.2500	4	1.0000	3865	418	s	∅	∅	∅	a	s	i	S	∅	∅	∅	A	S	I	3	∅	∅	∅	7	3	7																																													419	s	∅	∅	∅	á	s	e	S	∅	∅	∅	A	S	E	3	∅	∅	∅	7	3	7																																																																			420	s	∅	∅	∅	á	s	e	S	∅	∅	∅	A	S	E	3	∅	∅	∅	7	3	7																																												
2	0.5000	3	0.7500	3865	418	a	s	∅	∅	s	i	∅	A	S	∅	∅	S	I	∅	7	3	∅	∅	3	7	∅																																													419	á	s	∅	∅	s	e	∅	A	S	∅	∅	S	E	∅	7	3	∅	∅	3	7	∅																																																																			420	á	s	∅	∅	s	e	∅	A	S	∅	∅	S	E	∅	7	3	∅	∅	3	7	∅																																												
3	0.7500	2	0.5000	3865	418	s	a	s	∅	i	∅	∅	S	A	S	∅	I	∅	∅	3	7	3	∅	7	∅	∅																																													419	s	á	s	∅	e	∅	∅	S	A	S	∅	E	∅	∅	3	7	3	∅	7	∅	∅																																																																			420	s	á	s	∅	e	∅	∅	S	A	S	∅	E	∅	∅	3	7	3	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3865	418	i	s	a	s	∅	∅	∅	I	S	A	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																													419	e	s	á	s	∅	∅	∅	E	S	A	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																			420	e	s	á	s	∅	∅	∅	E	S	A	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																												
1	0.2000	5	1.0000	3867																							421	dʒ	∅	∅	∅	-	a	s	T	∅	∅	∅	_	A	S	1	∅	∅	∅	0	7	3																																																																																																																																					422	t	∅	∅	∅	ɬʰ	á	s	T	∅	∅	∅	L	A	S	1	∅	∅	∅	5	7	3																						
2	0.4000	4	0.8000	3867																							421	-	dʒ	∅	∅	a	s	i	_	T	∅	∅	A	S	I	0	1	∅	∅	7	3	7																																																																																																																																					422	ɬʰ	t	∅	∅	á	s	i	L	T	∅	∅	A	S	I	5	1	∅	∅	7	3	7																						
3	0.6000	3	0.6000	3867																							421	a	-	dʒ	∅	s	i	∅	A	_	T	∅	S	I	∅	7	0	1	∅	3	7	∅																																																																																																																																					422	á	ɬʰ	t	∅	s	i	∅	A	L	T	∅	S	I	∅	7	5	1	∅	3	7	∅																						
4	0.8000	2	0.4000	3867																							421	s	a	-	dʒ	i	∅	∅	S	A	_	T	I	∅	∅	3	7	0	1	7	∅	∅																																																																																																																																					422	s	á	ɬʰ	t	i	∅	∅	S	A	L	T	I	∅	∅	3	7	5	1	7	∅	∅																						
5	1.0000	1	0.2000	3867																							421	i	s	a	-	∅	∅	∅	I	S	A	_	∅	∅	∅	7	3	7	0	∅	∅	∅																																																																																																																																					422	i	s	á	ɬʰ	∅	∅	∅	I	S	A	L	∅	∅	∅	7	3	7	5	∅	∅	∅																						
1	0.1667	6	1.0000	3903	423	t	∅	∅	∅	a	á	n	T	∅	∅	∅	A	A	N	1	∅	∅	∅	7	7	4																																													424	t	∅	∅	∅	a	-	n	T	∅	∅	∅	A	_	N	1	∅	∅	∅	7	0	4																																																																																																																																				
2	0.3333	5	0.8333	3903	423	a	t	∅	∅	á	n	d	A	T	∅	∅	A	N	T	7	1	∅	∅	7	4	1																																													424	a	t	∅	∅	-	n	d	A	T	∅	∅	_	N	T	7	1	∅	∅	0	4	1																																																																																																																																				
3	0.5000	4	0.6667	3903	423	á	a	t	∅	n	d	ʊ	A	A	T	∅	N	T	Y	7	7	1	∅	4	1	7																																													424	-	a	t	∅	n	d	a	_	A	T	∅	N	T	A	0	7	1	∅	4	1	7																																																																																																																																				
4	0.6667	3	0.5000	3903	423	n	á	a	t	d	ʊ	∅	N	A	A	T	T	Y	∅	4	7	7	1	1	7	∅																																													424	n	-	a	t	d	a	∅	N	_	A	T	T	A	∅	4	0	7	1	1	7	∅																																																																																																																																				
5	0.8333	2	0.3333	3903	423	d	n	á	a	ʊ	∅	∅	T	N	A	A	Y	∅	∅	1	4	7	7	7	∅	∅																																													424	d	n	-	a	a	∅	∅	T	N	_	A	A	∅	∅	1	4	0	7	7	∅	∅																																																																																																																																				
6	1.0000	1	0.1667	3903	423	ʊ	d	n	á	∅	∅	∅	Y	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																													424	a	d	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	3940																							426	p	∅	∅	∅	á	l	a	P	∅	∅	∅	A	L	A	1	∅	∅	∅	7	5	7																							427	β	∅	∅	∅	á	l	a	B	∅	∅	∅	A	L	A	3	∅	∅	∅	7	5	7																																																																																																															425	v	∅	∅	∅	á	l	a	B	∅	∅	∅	A	L	A	3	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	3940																							426	á	p	∅	∅	l	a	∅	A	P	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																							427	á	β	∅	∅	l	a	∅	A	B	∅	∅	L	A	∅	7	3	∅	∅	5	7	∅																																																																																																															425	á	v	∅	∅	l	a	∅	A	B	∅	∅	L	A	∅	7	3	∅	∅	5	7	∅
3	0.7500	2	0.5000	3940																							426	l	á	p	∅	a	∅	∅	L	A	P	∅	A	∅	∅	5	7	1	∅	7	∅	∅																							427	l	á	β	∅	a	∅	∅	L	A	B	∅	A	∅	∅	5	7	3	∅	7	∅	∅																																																																																																															425	l	á	v	∅	a	∅	∅	L	A	B	∅	A	∅	∅	5	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	3940																							426	a	l	á	p	∅	∅	∅	A	L	A	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							427	a	l	á	β	∅	∅	∅	A	L	A	B	∅	∅	∅	7	5	7	3	∅	∅	∅																																																																																																															425	a	l	á	v	∅	∅	∅	A	L	A	B	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.2500	4	1.0000	3948																							428	a	∅	∅	∅	a	l	a	A	∅	∅	∅	A	L	A	7	∅	∅	∅	7	5	7																																																																																																																																					429	a	∅	∅	∅	-	l	a	A	∅	∅	∅	_	L	A	7	∅	∅	∅	0	5	7																						
2	0.5000	3	0.7500	3948																							428	a	a	∅	∅	l	a	∅	A	A	∅	∅	L	A	∅	7	7	∅	∅	5	7	∅																																																																																																																																					429	-	a	∅	∅	l	a	∅	_	A	∅	∅	L	A	∅	0	7	∅	∅	5	7	∅																						
3	0.7500	2	0.5000	3948																							428	l	a	a	∅	a	∅	∅	L	A	A	∅	A	∅	∅	5	7	7	∅	7	∅	∅																																																																																																																																					429	l	-	a	∅	a	∅	∅	L	_	A	∅	A	∅	∅	5	0	7	∅	7	∅	∅																						
4	1.0000	1	0.2500	3948																							428	a	l	a	a	∅	∅	∅	A	L	A	A	∅	∅	∅	7	5	7	7	∅	∅	∅																																																																																																																																					429	a	l	-	a	∅	∅	∅	A	L	_	A	∅	∅	∅	7	5	0	7	∅	∅	∅																						
1	0.2500	4	1.0000	3970	430	n	∅	∅	∅	i	n	a	N	∅	∅	∅	I	N	A	4	∅	∅	∅	7	4	7																																																																																																																																					431	-	∅	∅	∅	i	nː	a	_	∅	∅	∅	I	N	A	0	∅	∅	∅	7	4	7																																												
2	0.5000	3	0.7500	3970	430	i	n	∅	∅	n	a	∅	I	N	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅																																																																																																																																					431	i	-	∅	∅	nː	a	∅	I	_	∅	∅	N	A	∅	7	0	∅	∅	4	7	∅																																												
3	0.7500	2	0.5000	3970	430	n	i	n	∅	a	∅	∅	N	I	N	∅	A	∅	∅	4	7	4	∅	7	∅	∅																																																																																																																																					431	nː	i	-	∅	a	∅	∅	N	I	_	∅	A	∅	∅	4	7	0	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3970	430	a	n	i	n	∅	∅	∅	A	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅																																																																																																																																					431	a	nː	i	-	∅	∅	∅	A	N	I	_	∅	∅	∅	7	4	7	0	∅	∅	∅																																												
1	0.2500	4	1.0000	4077																																																																																																															432	z	∅	∅	∅	i	ɣ	i	S	∅	∅	∅	I	G	I	3	∅	∅	∅	7	3	7																							433	z	∅	∅	∅	i	g	i	S	∅	∅	∅	I	K	I	3	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	4077																																																																																																															432	i	z	∅	∅	ɣ	i	∅	I	S	∅	∅	G	I	∅	7	3	∅	∅	3	7	∅																							433	i	z	∅	∅	g	i	∅	I	S	∅	∅	K	I	∅	7	3	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	4077																																																																																																															432	ɣ	i	z	∅	i	∅	∅	G	I	S	∅	I	∅	∅	3	7	3	∅	7	∅	∅																							433	g	i	z	∅	i	∅	∅	K	I	S	∅	I	∅	∅	1	7	3	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4077																																																																																																															432	i	ɣ	i	z	∅	∅	∅	I	G	I	S	∅	∅	∅	7	3	7	3	∅	∅	∅																							433	i	g	i	z	∅	∅	∅	I	K	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅																																												
1	0.1667	6	1.0000	4083																							434	k	∅	∅	∅	u	k	u	K	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7																																																																			435	g	∅	∅	∅	u	g	u	K	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7																																																																																								
