index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
1	0.1667	6	1.0000	3903	321	t	∅	∅	∅	a	á	n	T	∅	∅	∅	A	A	N	1	∅	∅	∅	7	7	4																																													322	t	∅	∅	∅	a	-	n	T	∅	∅	∅	A	_	N	1	∅	∅	∅	7	0	4																																																																																																																																				
2	0.3333	5	0.8333	3903	321	a	t	∅	∅	á	n	d	A	T	∅	∅	A	N	T	7	1	∅	∅	7	4	1																																													322	a	t	∅	∅	-	n	d	A	T	∅	∅	_	N	T	7	1	∅	∅	0	4	1																																																																																																																																				
3	0.5000	4	0.6667	3903	321	á	a	t	∅	n	d	ʊ	A	A	T	∅	N	T	Y	7	7	1	∅	4	1	7																																													322	-	a	t	∅	n	d	a	_	A	T	∅	N	T	A	0	7	1	∅	4	1	7																																																																																																																																				
4	0.6667	3	0.5000	3903	321	n	á	a	t	d	ʊ	∅	N	A	A	T	T	Y	∅	4	7	7	1	1	7	∅																																													322	n	-	a	t	d	a	∅	N	_	A	T	T	A	∅	4	0	7	1	1	7	∅																																																																																																																																				
5	0.8333	2	0.3333	3903	321	d	n	á	a	ʊ	∅	∅	T	N	A	A	Y	∅	∅	1	4	7	7	7	∅	∅																																													322	d	n	-	a	a	∅	∅	T	N	_	A	A	∅	∅	1	4	0	7	7	∅	∅																																																																																																																																				
6	1.0000	1	0.1667	3903	321	ʊ	d	n	á	∅	∅	∅	Y	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																													322	a	d	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	3948																							323	a	∅	∅	∅	a	l	a	A	∅	∅	∅	A	L	A	7	∅	∅	∅	7	5	7																																																																																																																																					324	a	∅	∅	∅	-	l	a	A	∅	∅	∅	_	L	A	7	∅	∅	∅	0	5	7																						
2	0.5000	3	0.7500	3948																							323	a	a	∅	∅	l	a	∅	A	A	∅	∅	L	A	∅	7	7	∅	∅	5	7	∅																																																																																																																																					324	-	a	∅	∅	l	a	∅	_	A	∅	∅	L	A	∅	0	7	∅	∅	5	7	∅																						
3	0.7500	2	0.5000	3948																							323	l	a	a	∅	a	∅	∅	L	A	A	∅	A	∅	∅	5	7	7	∅	7	∅	∅																																																																																																																																					324	l	-	a	∅	a	∅	∅	L	_	A	∅	A	∅	∅	5	0	7	∅	7	∅	∅																						
4	1.0000	1	0.2500	3948																							323	a	l	a	a	∅	∅	∅	A	L	A	A	∅	∅	∅	7	5	7	7	∅	∅	∅																																																																																																																																					324	a	l	-	a	∅	∅	∅	A	L	_	A	∅	∅	∅	7	5	0	7	∅	∅	∅																						
1	0.2500	4	1.0000	3970	325	n	∅	∅	∅	i	n	a	N	∅	∅	∅	I	N	A	4	∅	∅	∅	7	4	7																																																																																																																																					326	-	∅	∅	∅	i	nː	a	_	∅	∅	∅	I	N	A	0	∅	∅	∅	7	4	7																																												
2	0.5000	3	0.7500	3970	325	i	n	∅	∅	n	a	∅	I	N	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅																																																																																																																																					326	i	-	∅	∅	nː	a	∅	I	_	∅	∅	N	A	∅	7	0	∅	∅	4	7	∅																																												
3	0.7500	2	0.5000	3970	325	n	i	n	∅	a	∅	∅	N	I	N	∅	A	∅	∅	4	7	4	∅	7	∅	∅																																																																																																																																					326	nː	i	-	∅	a	∅	∅	N	I	_	∅	A	∅	∅	4	7	0	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3970	325	a	n	i	n	∅	∅	∅	A	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅																																																																																																																																					326	a	nː	i	-	∅	∅	∅	A	N	I	_	∅	∅	∅	7	4	7	0	∅	∅	∅																																												
1	0.2500	4	1.0000	4077																																																																																																															327	z	∅	∅	∅	i	ɣ	i	S	∅	∅	∅	I	G	I	3	∅	∅	∅	7	3	7																							328	z	∅	∅	∅	i	g	i	S	∅	∅	∅	I	K	I	3	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	4077																																																																																																															327	i	z	∅	∅	ɣ	i	∅	I	S	∅	∅	G	I	∅	7	3	∅	∅	3	7	∅																							328	i	z	∅	∅	g	i	∅	I	S	∅	∅	K	I	∅	7	3	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	4077																																																																																																															327	ɣ	i	z	∅	i	∅	∅	G	I	S	∅	I	∅	∅	3	7	3	∅	7	∅	∅																							328	g	i	z	∅	i	∅	∅	K	I	S	∅	I	∅	∅	1	7	3	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4077																																																																																																															327	i	ɣ	i	z	∅	∅	∅	I	G	I	S	∅	∅	∅	7	3	7	3	∅	∅	∅																							328	i	g	i	z	∅	∅	∅	I	K	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅																																												
1	0.1667	6	1.0000	4083																							329	k	∅	∅	∅	u	k	u	K	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7																																																																			330	g	∅	∅	∅	u	g	u	K	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7																																																																																								
2	0.3333	5	0.8333	4083																							329	u	k	∅	∅	k	u	m	Y	K	∅	∅	K	Y	M	7	1	∅	∅	1	7	4																																																																			330	u	g	∅	∅	g	u	m	Y	K	∅	∅	K	Y	M	7	1	∅	∅	1	7	4																																																																																								
3	0.5000	4	0.6667	4083																							329	k	u	k	∅	u	m	a	K	Y	K	∅	Y	M	A	1	7	1	∅	7	4	7																																																																			330	g	u	g	∅	u	m	a	K	Y	K	∅	Y	M	A	1	7	1	∅	7	4	7																																																																																								
4	0.6667	3	0.5000	4083																							329	u	k	u	k	m	a	∅	Y	K	Y	K	M	A	∅	7	1	7	1	4	7	∅																																																																			330	u	g	u	g	m	a	∅	Y	K	Y	K	M	A	∅	7	1	7	1	4	7	∅																																																																																								
5	0.8333	2	0.3333	4083																							329	m	u	k	u	a	∅	∅	M	Y	K	Y	A	∅	∅	4	7	1	7	7	∅	∅																																																																			330	m	u	g	u	a	∅	∅	M	Y	K	Y	A	∅	∅	4	7	1	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	4083																							329	a	m	u	k	∅	∅	∅	A	M	Y	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																			330	a	m	u	g	∅	∅	∅	A	M	Y	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	4091	331	ɔ	∅	∅	∅	ŋʰ	a	∅	U	∅	∅	∅	N	A	∅	7	∅	∅	∅	4	7	∅																																																																																																																																																											332	a	∅	∅	∅	ɲ	a	∅	A	∅	∅	∅	N	A	∅	7	∅	∅	∅	4	7	∅																						
2	0.6667	2	0.6667	4091	331	ŋʰ	ɔ	∅	∅	a	∅	∅	N	U	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																																																																																																																																																											332	ɲ	a	∅	∅	a	∅	∅	N	A	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	4091	331	a	ŋʰ	ɔ	∅	∅	∅	∅	A	N	U	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																																																																																																																																																											332	a	ɲ	a	∅	∅	∅	∅	A	N	A	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																						
1	0.2000	5	1.0000	4092																																																																			334	o	∅	∅	∅	-	n	k	U	∅	∅	∅	_	N	K	7	∅	∅	∅	0	4	1																							335	o	∅	∅	∅	-	ŋ	k	U	∅	∅	∅	_	N	K	7	∅	∅	∅	0	4	1																																																																			333	o	∅	∅	∅	o	ŋ	g	U	∅	∅	∅	U	N	K	7	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	4092																																																																			334	-	o	∅	∅	n	k	-	_	U	∅	∅	N	K	_	0	7	∅	∅	4	1	0																							335	-	o	∅	∅	ŋ	k	a	_	U	∅	∅	N	K	A	0	7	∅	∅	4	1	7																																																																			333	o	o	∅	∅	ŋ	g	a	U	U	∅	∅	N	K	A	7	7	∅	∅	4	1	7
3	0.6000	3	0.6000	4092																																																																			334	n	-	o	∅	k	-	∅	N	_	U	∅	K	_	∅	4	0	7	∅	1	0	∅																							335	ŋ	-	o	∅	k	a	∅	N	_	U	∅	K	A	∅	4	0	7	∅	1	7	∅																																																																			333	ŋ	o	o	∅	g	a	∅	N	U	U	∅	K	A	∅	4	7	7	∅	1	7	∅
4	0.8000	2	0.4000	4092																																																																			334	k	n	-	o	-	∅	∅	K	N	_	U	_	∅	∅	1	4	0	7	0	∅	∅																							335	k	ŋ	-	o	a	∅	∅	K	N	_	U	A	∅	∅	1	4	0	7	7	∅	∅																																																																			333	g	ŋ	o	o	a	∅	∅	K	N	U	U	A	∅	∅	1	4	7	7	7	∅	∅
5	1.0000	1	0.2000	4092																																																																			334	-	k	n	-	∅	∅	∅	_	K	N	_	∅	∅	∅	0	1	4	0	∅	∅	∅																							335	a	k	ŋ	-	∅	∅	∅	A	K	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			333	a	g	ŋ	o	∅	∅	∅	A	K	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2000	5	1.0000	4096																																																																																																															336	-	∅	∅	∅	a	m	w	_	∅	∅	∅	A	M	W	0	∅	∅	∅	7	4	6	337	ʝ	∅	∅	∅	a	m	w	S	∅	∅	∅	A	M	W	3	∅	∅	∅	7	4	6																																																																		
2	0.4000	4	0.8000	4096																																																																																																															336	a	-	∅	∅	m	w	a	A	_	∅	∅	M	W	A	7	0	∅	∅	4	6	7	337	a	ʝ	∅	∅	m	w	a	A	S	∅	∅	M	W	A	7	3	∅	∅	4	6	7																																																																		
3	0.6000	3	0.6000	4096																																																																																																															336	m	a	-	∅	w	a	∅	M	A	_	∅	W	A	∅	4	7	0	∅	6	7	∅	337	m	a	ʝ	∅	w	a	∅	M	A	S	∅	W	A	∅	4	7	3	∅	6	7	∅																																																																		
4	0.8000	2	0.4000	4096																																																																																																															336	w	m	a	-	a	∅	∅	W	M	A	_	A	∅	∅	6	4	7	0	7	∅	∅	337	w	m	a	ʝ	a	∅	∅	W	M	A	S	A	∅	∅	6	4	7	3	7	∅	∅																																																																		
5	1.0000	1	0.2000	4096																																																																																																															336	a	w	m	a	∅	∅	∅	A	W	M	A	∅	∅	∅	7	6	4	7	∅	∅	∅	337	a	w	m	a	∅	∅	∅	A	W	M	A	∅	∅	∅	7	6	4	7	∅	∅	∅																																																																		
1	0.2500	4	1.0000	4112	338	g	∅	∅	∅	u	β	a	K	∅	∅	∅	Y	B	A	1	∅	∅	∅	7	3	7																																																																																									339	ɣ	∅	∅	∅	u	v	a	G	∅	∅	∅	Y	B	A	3	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	4112	338	u	g	∅	∅	β	a	∅	Y	K	∅	∅	B	A	∅	7	1	∅	∅	3	7	∅																																																																																									339	u	ɣ	∅	∅	v	a	∅	Y	G	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	4112	338	β	u	g	∅	a	∅	∅	B	Y	K	∅	A	∅	∅	3	7	1	∅	7	∅	∅																																																																																									339	v	u	ɣ	∅	a	∅	∅	B	Y	G	∅	A	∅	∅	3	7	3	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	4112	338	a	β	u	g	∅	∅	∅	A	B	Y	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																									339	a	v	u	ɣ	∅	∅	∅	A	B	Y	G	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	4115																																													340	k	∅	∅	∅	o	g	o	K	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7																							341	k	∅	∅	∅	o	g	o	K	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7																																																																																																														
2	0.5000	3	0.7500	4115																																													340	o	k	∅	∅	g	o	∅	U	K	∅	∅	K	U	∅	7	1	∅	∅	1	7	∅																							341	o	k	∅	∅	g	o	∅	U	K	∅	∅	K	U	∅	7	1	∅	∅	1	7	∅																																																																																																														
3	0.7500	2	0.5000	4115																																													340	g	o	k	∅	o	∅	∅	K	U	K	∅	U	∅	∅	1	7	1	∅	7	∅	∅																							341	g	o	k	∅	o	∅	∅	K	U	K	∅	U	∅	∅	1	7	1	∅	7	∅	∅																																																																																																														
4	1.0000	1	0.2500	4115																																													340	o	g	o	k	∅	∅	∅	U	K	U	K	∅	∅	∅	7	1	7	1	∅	∅	∅																							341	o	g	o	k	∅	∅	∅	U	K	U	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	4124	342	ʊ	∅	∅	∅	ʊ	β	a	Y	∅	∅	∅	Y	B	A	7	∅	∅	∅	7	3	7																																																																																																																																																																																	343	u	∅	∅	∅	u	v	a	Y	∅	∅	∅	Y	B	A	7	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	4124	342	ʊ	ʊ	∅	∅	β	a	∅	Y	Y	∅	∅	B	A	∅	7	7	∅	∅	3	7	∅																																																																																																																																																																																	343	u	u	∅	∅	v	a	∅	Y	Y	∅	∅	B	A	∅	7	7	∅	∅	3	7	∅
3	0.7500	2	0.5000	4124	342	β	ʊ	ʊ	∅	a	∅	∅	B	Y	Y	∅	A	∅	∅	3	7	7	∅	7	∅	∅																																																																																																																																																																																	343	v	u	u	∅	a	∅	∅	B	Y	Y	∅	A	∅	∅	3	7	7	∅	7	∅	∅
4	1.0000	1	0.2500	4124	342	a	β	ʊ	ʊ	∅	∅	∅	A	B	Y	Y	∅	∅	∅	7	3	7	7	∅	∅	∅																																																																																																																																																																																	343	a	v	u	u	∅	∅	∅	A	B	Y	Y	∅	∅	∅	7	3	7	7	∅	∅	∅
1	0.2500	4	1.0000	4127																																																																			344	s	∅	∅	∅	u	β	a	S	∅	∅	∅	Y	B	A	3	∅	∅	∅	7	3	7																							345	z	∅	∅	∅	u	v	a	S	∅	∅	∅	Y	B	A	3	∅	∅	∅	7	3	7	346	ʝ	∅	∅	∅	u	β	a	S	∅	∅	∅	Y	B	A	3	∅	∅	∅	7	3	7																																																																		
2	0.5000	3	0.7500	4127																																																																			344	u	s	∅	∅	β	a	∅	Y	S	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅																							345	u	z	∅	∅	v	a	∅	Y	S	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅	346	u	ʝ	∅	∅	β	a	∅	Y	S	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅																																																																		
3	0.7500	2	0.5000	4127																																																																			344	β	u	s	∅	a	∅	∅	B	Y	S	∅	A	∅	∅	3	7	3	∅	7	∅	∅																							345	v	u	z	∅	a	∅	∅	B	Y	S	∅	A	∅	∅	3	7	3	∅	7	∅	∅	346	β	u	ʝ	∅	a	∅	∅	B	Y	S	∅	A	∅	∅	3	7	3	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	4127																																																																			344	a	β	u	s	∅	∅	∅	A	B	Y	S	∅	∅	∅	7	3	7	3	∅	∅	∅																							345	a	v	u	z	∅	∅	∅	A	B	Y	S	∅	∅	∅	7	3	7	3	∅	∅	∅	346	a	β	u	ʝ	∅	∅	∅	A	B	Y	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																		
1	0.1667	6	1.0000	4149																																																																																																																																					348	t	∅	∅	∅	u	k	-	T	∅	∅	∅	Y	K	_	1	∅	∅	∅	7	1	0	349	s	∅	∅	∅	u	g	-	S	∅	∅	∅	Y	K	_	3	∅	∅	∅	7	1	0																							347	t	∅	∅	∅	u	k	a	T	∅	∅	∅	Y	K	A	1	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	4149																																																																																																																																					348	u	t	∅	∅	k	-	-	Y	T	∅	∅	K	_	_	7	1	∅	∅	1	0	0	349	u	s	∅	∅	g	-	-	Y	S	∅	∅	K	_	_	7	3	∅	∅	1	0	0																							347	u	t	∅	∅	k	a	n	Y	T	∅	∅	K	A	N	7	1	∅	∅	1	7	4
3	0.5000	4	0.6667	4149																																																																																																																																					348	k	u	t	∅	-	-	a	K	Y	T	∅	_	_	A	1	7	1	∅	0	0	7	349	g	u	s	∅	-	-	a	K	Y	S	∅	_	_	A	1	7	3	∅	0	0	7																							347	k	u	t	∅	a	n	a	K	Y	T	∅	A	N	A	1	7	1	∅	7	4	7
4	0.6667	3	0.5000	4149																																																																																																																																					348	-	k	u	t	-	a	∅	_	K	Y	T	_	A	∅	0	1	7	1	0	7	∅	349	-	g	u	s	-	a	∅	_	K	Y	S	_	A	∅	0	1	7	3	0	7	∅																							347	a	k	u	t	n	a	∅	A	K	Y	T	N	A	∅	7	1	7	1	4	7	∅
5	0.8333	2	0.3333	4149																																																																																																																																					348	-	-	k	u	a	∅	∅	_	_	K	Y	A	∅	∅	0	0	1	7	7	∅	∅	349	-	-	g	u	a	∅	∅	_	_	K	Y	A	∅	∅	0	0	1	7	7	∅	∅																							347	n	a	k	u	a	∅	∅	N	A	K	Y	A	∅	∅	4	7	1	7	7	∅	∅
6	1.0000	1	0.1667	4149																																																																																																																																					348	a	-	-	k	∅	∅	∅	A	_	_	K	∅	∅	∅	7	0	0	1	∅	∅	∅	349	a	-	-	g	∅	∅	∅	A	_	_	K	∅	∅	∅	7	0	0	1	∅	∅	∅																							347	a	n	a	k	∅	∅	∅	A	N	A	K	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	4160																																																																			351	t	∅	∅	∅	u	k	u	T	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7																																																																																																															350	t	∅	∅	∅	u	k	u	T	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	4160																																																																			351	u	t	∅	∅	k	u	t	Y	T	∅	∅	K	Y	T	7	1	∅	∅	1	7	1																																																																																																															350	u	t	∅	∅	k	u	t	Y	T	∅	∅	K	Y	T	7	1	∅	∅	1	7	1
3	0.5000	4	0.6667	4160																																																																			351	k	u	t	∅	u	t	-	K	Y	T	∅	Y	T	_	1	7	1	∅	7	1	0																																																																																																															350	k	u	t	∅	u	t	a	K	Y	T	∅	Y	T	A	1	7	1	∅	7	1	7
4	0.6667	3	0.5000	4160																																																																			351	u	k	u	t	t	-	∅	Y	K	Y	T	T	_	∅	7	1	7	1	1	0	∅																																																																																																															350	u	k	u	t	t	a	∅	Y	K	Y	T	T	A	∅	7	1	7	1	1	7	∅
5	0.8333	2	0.3333	4160																																																																			351	t	u	k	u	-	∅	∅	T	Y	K	Y	_	∅	∅	1	7	1	7	0	∅	∅																																																																																																															350	t	u	k	u	a	∅	∅	T	Y	K	Y	A	∅	∅	1	7	1	7	7	∅	∅
6	1.0000	1	0.1667	4160																																																																			351	-	t	u	k	∅	∅	∅	_	T	Y	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																																																															350	a	t	u	k	∅	∅	∅	A	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.1250	8	1.0000	4170	352	p	∅	∅	∅	j	a	á	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7																																																																																																																																																																																	353	p	∅	∅	∅	j	a	a	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7
2	0.2500	7	0.8750	4170	352	j	p	∅	∅	a	á	g	J	P	∅	∅	A	A	K	6	1	∅	∅	7	7	1																																																																																																																																																																																	353	j	p	∅	∅	a	a	dʒ	J	P	∅	∅	A	A	T	6	1	∅	∅	7	7	1
3	0.3750	6	0.7500	4170	352	a	j	p	∅	á	g	ʊ	A	J	P	∅	A	K	Y	7	6	1	∅	7	1	7																																																																																																																																																																																	353	a	j	p	∅	a	dʒ	i	A	J	P	∅	A	T	I	7	6	1	∅	7	1	7
4	0.5000	5	0.6250	4170	352	á	a	j	p	g	ʊ	l	A	A	J	P	K	Y	L	7	7	6	1	1	7	5																																																																																																																																																																																	353	a	a	j	p	dʒ	i	l	A	A	J	P	T	I	L	7	7	6	1	1	7	5
5	0.6250	4	0.5000	4170	352	g	á	a	j	ʊ	l	a	K	A	A	J	Y	L	A	1	7	7	6	7	5	7																																																																																																																																																																																	353	dʒ	a	a	j	i	l	a	T	A	A	J	I	L	A	1	7	7	6	7	5	7
6	0.7500	3	0.3750	4170	352	ʊ	g	á	a	l	a	∅	Y	K	A	A	L	A	∅	7	1	7	7	5	7	∅																																																																																																																																																																																	353	i	dʒ	a	a	l	a	∅	I	T	A	A	L	A	∅	7	1	7	7	5	7	∅
7	0.8750	2	0.2500	4170	352	l	ʊ	g	á	a	∅	∅	L	Y	K	A	A	∅	∅	5	7	1	7	7	∅	∅																																																																																																																																																																																	353	l	i	dʒ	a	a	∅	∅	L	I	T	A	A	∅	∅	5	7	1	7	7	∅	∅
8	1.0000	1	0.1250	4170	352	a	l	ʊ	g	∅	∅	∅	A	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																																																																	353	a	l	i	dʒ	∅	∅	∅	A	L	I	T	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.1667	6	1.0000	4182																																																																																																																																																											355	n	∅	∅	∅	d	-	o	N	∅	∅	∅	T	_	U	4	∅	∅	∅	1	0	7																							354	n	∅	∅	∅	d	o	o	N	∅	∅	∅	T	U	U	4	∅	∅	∅	1	7	7
2	0.3333	5	0.8333	4182																																																																																																																																																											355	d	n	∅	∅	-	o	l	T	N	∅	∅	_	U	L	1	4	∅	∅	0	7	5																							354	d	n	∅	∅	o	o	l	T	N	∅	∅	U	U	L	1	4	∅	∅	7	7	5
3	0.5000	4	0.6667	4182																																																																																																																																																											355	-	d	n	∅	o	l	o	_	T	N	∅	U	L	U	0	1	4	∅	7	5	7																							354	o	d	n	∅	o	l	o	U	T	N	∅	U	L	U	7	1	4	∅	7	5	7
4	0.6667	3	0.5000	4182																																																																																																																																																											355	o	-	d	n	l	o	∅	U	_	T	N	L	U	∅	7	0	1	4	5	7	∅																							354	o	o	d	n	l	o	∅	U	U	T	N	L	U	∅	7	7	1	4	5	7	∅
5	0.8333	2	0.3333	4182																																																																																																																																																											355	l	o	-	d	o	∅	∅	L	U	_	T	U	∅	∅	5	7	0	1	7	∅	∅																							354	l	o	o	d	o	∅	∅	L	U	U	T	U	∅	∅	5	7	7	1	7	∅	∅
6	1.0000	1	0.1667	4182																																																																																																																																																											355	o	l	o	-	∅	∅	∅	U	L	U	_	∅	∅	∅	7	5	7	0	∅	∅	∅																							354	o	l	o	o	∅	∅	∅	U	L	U	U	∅	∅	∅	7	5	7	7	∅	∅	∅
1	0.2500	4	1.0000	4203	356	k	∅	∅	∅	i	l	a	K	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7																																																																																																																																					357	k	∅	∅	∅	i	l	a	K	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	4203	356	i	k	∅	∅	l	a	∅	I	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																																																																																																																					357	i	k	∅	∅	l	a	∅	I	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	4203	356	l	i	k	∅	a	∅	∅	L	I	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																																																																																																																					357	l	i	k	∅	a	∅	∅	L	I	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4203	356	a	l	i	k	∅	∅	∅	A	L	I	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																					357	a	l	i	k	∅	∅	∅	A	L	I	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	4204																																																																			359	tʃ	∅	∅	∅	i	l	a	T	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7																																																																																																															358	tʃ	∅	∅	∅	i	l	a	T	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7
