index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
6	1.0000	1	0.1667	10	6	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅	7	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅	8	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅																																																																			9	r	ɨ	w	k	∅	∅	∅	R	I	W	K	∅	∅	∅	5	7	6	1	∅	∅	∅	10	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅	11	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅																																													12	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅	13	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅	14	r	u	-	kʼ	∅	∅	∅	R	Y	_	K	∅	∅	∅	5	7	0	1	∅	∅	∅																																																																																																														
1	0.1250	8	1.0000	13																							15	m	∅	∅	∅	ə	-	-	M	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	16	m	∅	∅	∅	ə	t	a	M	∅	∅	∅	E	T	A	4	∅	∅	∅	7	1	7																																																																																																																																																																																																																																																																																																																																																																
2	0.2500	7	0.8750	13																							15	ə	m	∅	∅	-	-	kː	E	M	∅	∅	_	_	K	7	4	∅	∅	0	0	1	16	ə	m	∅	∅	t	a	g	E	M	∅	∅	T	A	K	7	4	∅	∅	1	7	1																																																																																																																																																																																																																																																																																																																																																																
3	0.3750	6	0.7500	13																							15	-	ə	m	∅	-	kː	a	_	E	M	∅	_	K	A	0	7	4	∅	0	1	7	16	t	ə	m	∅	a	g	ə	T	E	M	∅	A	K	E	1	7	4	∅	7	1	7																																																																																																																																																																																																																																																																																																																																																																
4	0.5000	5	0.6250	13																							15	-	-	ə	m	kː	a	tʃː	_	_	E	M	K	A	T	0	0	7	4	1	7	1	16	a	t	ə	m	g	ə	tʃ	A	T	E	M	K	E	T	7	1	7	4	1	7	1																																																																																																																																																																																																																																																																																																																																																																
5	0.6250	4	0.5000	13																							15	kː	-	-	ə	a	tʃː	a	K	_	_	E	A	T	A	1	0	0	7	7	1	7	16	g	a	t	ə	ə	tʃ	a	K	A	T	E	E	T	A	1	7	1	7	7	1	7																																																																																																																																																																																																																																																																																																																																																																
6	0.7500	3	0.3750	13																							15	a	kː	-	-	tʃː	a	∅	A	K	_	_	T	A	∅	7	1	0	0	1	7	∅	16	ə	g	a	t	tʃ	a	∅	E	K	A	T	T	A	∅	7	1	7	1	1	7	∅																																																																																																																																																																																																																																																																																																																																																																
7	0.8750	2	0.2500	13																							15	tʃː	a	kː	-	a	∅	∅	T	A	K	_	A	∅	∅	1	7	1	0	7	∅	∅	16	tʃ	ə	g	a	a	∅	∅	T	E	K	A	A	∅	∅	1	7	1	7	7	∅	∅																																																																																																																																																																																																																																																																																																																																																																
8	1.0000	1	0.1250	13																							15	a	tʃː	a	kː	∅	∅	∅	A	T	A	K	∅	∅	∅	7	1	7	1	∅	∅	∅	16	a	tʃ	ə	g	∅	∅	∅	A	T	E	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																																																																																																																																																																																																																																
1	0.1429	7	1.0000	15																																													17	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	18	h	∅	∅	∅	ɨ	n	ʔ	H	∅	∅	∅	I	N	H	3	∅	∅	∅	7	4	1	19	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0																							20	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	21	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	22	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0																							23	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0																							24	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	25	ʔ	∅	∅	∅	ɨ	nː	-	H	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0																																																																																																														
2	0.2857	6	0.8571	15																																													17	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7	18	ɨ	h	∅	∅	n	ʔ	e	I	H	∅	∅	N	H	E	7	3	∅	∅	4	1	7	19	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7																							20	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7	21	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7	22	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7																							23	ɨ	ʔ	∅	∅	nː	-	ə	I	H	∅	∅	N	_	E	7	1	∅	∅	4	0	7																							24	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7	25	ɨ	ʔ	∅	∅	nː	-	ɨ	I	H	∅	∅	N	_	I	7	1	∅	∅	4	0	7																																																																																																														
3	0.4286	5	0.7143	15																																													17	nː	ɨ	ʔ	∅	-	ɨ	m	N	I	H	∅	_	I	M	4	7	1	∅	0	7	4	18	n	ɨ	h	∅	ʔ	e	d	N	I	H	∅	H	E	T	4	7	3	∅	1	7	1	19	nː	ɨ	ʔ	∅	-	ɨ	m	N	I	H	∅	_	I	M	4	7	1	∅	0	7	4																							20	nː	ɨ	ʔ	∅	-	ɨ	m	N	I	H	∅	_	I	M	4	7	1	∅	0	7	4	21	nː	ɨ	ʔ	∅	-	ɨ	m	N	I	H	∅	_	I	M	4	7	1	∅	0	7	4	22	nː	ɨ	ʔ	∅	-	ɨ	ʔ	N	I	H	∅	_	I	H	4	7	1	∅	0	7	1																							23	nː	ɨ	ʔ	∅	-	ə	-	N	I	H	∅	_	E	_	4	7	1	∅	0	7	0																							24	nː	ɨ	ʔ	∅	-	ɨ	m	N	I	H	∅	_	I	M	4	7	1	∅	0	7	4	25	nː	ɨ	ʔ	∅	-	ɨ	m	N	I	H	∅	_	I	M	4	7	1	∅	0	7	4																																																																																																														
4	0.5714	4	0.5714	15																																													17	-	nː	ɨ	ʔ	ɨ	m	-	_	N	I	H	I	M	_	0	4	7	1	7	4	0	18	ʔ	n	ɨ	h	e	d	i	H	N	I	H	E	T	I	1	4	7	3	7	1	7	19	-	nː	ɨ	ʔ	ɨ	m	-	_	N	I	H	I	M	_	0	4	7	1	7	4	0																							20	-	nː	ɨ	ʔ	ɨ	m	-	_	N	I	H	I	M	_	0	4	7	1	7	4	0	21	-	nː	ɨ	ʔ	ɨ	m	-	_	N	I	H	I	M	_	0	4	7	1	7	4	0	22	-	nː	ɨ	ʔ	ɨ	ʔ	-	_	N	I	H	I	H	_	0	4	7	1	7	1	0																							23	-	nː	ɨ	ʔ	ə	-	-	_	N	I	H	E	_	_	0	4	7	1	7	0	0																							24	-	nː	ɨ	ʔ	ɨ	m	-	_	N	I	H	I	M	_	0	4	7	1	7	4	0	25	-	nː	ɨ	ʔ	ɨ	m	-	_	N	I	H	I	M	_	0	4	7	1	7	4	0																																																																																																														
5	0.7143	3	0.4286	15																																													17	ɨ	-	nː	ɨ	m	-	∅	I	_	N	I	M	_	∅	7	0	4	7	4	0	∅	18	e	ʔ	n	ɨ	d	i	∅	E	H	N	I	T	I	∅	7	1	4	7	1	7	∅	19	ɨ	-	nː	ɨ	m	-	∅	I	_	N	I	M	_	∅	7	0	4	7	4	0	∅																							20	ɨ	-	nː	ɨ	m	-	∅	I	_	N	I	M	_	∅	7	0	4	7	4	0	∅	21	ɨ	-	nː	ɨ	m	-	∅	I	_	N	I	M	_	∅	7	0	4	7	4	0	∅	22	ɨ	-	nː	ɨ	ʔ	-	∅	I	_	N	I	H	_	∅	7	0	4	7	1	0	∅																							23	ə	-	nː	ɨ	-	-	∅	E	_	N	I	_	_	∅	7	0	4	7	0	0	∅																							24	ɨ	-	nː	ɨ	m	-	∅	I	_	N	I	M	_	∅	7	0	4	7	4	0	∅	25	ɨ	-	nː	ɨ	m	-	∅	I	_	N	I	M	_	∅	7	0	4	7	4	0	∅																																																																																																														
6	0.8571	2	0.2857	15																																													17	m	ɨ	-	nː	-	∅	∅	M	I	_	N	_	∅	∅	4	7	0	4	0	∅	∅	18	d	e	ʔ	n	i	∅	∅	T	E	H	N	I	∅	∅	1	7	1	4	7	∅	∅	19	m	ɨ	-	nː	-	∅	∅	M	I	_	N	_	∅	∅	4	7	0	4	0	∅	∅																							20	m	ɨ	-	nː	-	∅	∅	M	I	_	N	_	∅	∅	4	7	0	4	0	∅	∅	21	m	ɨ	-	nː	-	∅	∅	M	I	_	N	_	∅	∅	4	7	0	4	0	∅	∅	22	ʔ	ɨ	-	nː	-	∅	∅	H	I	_	N	_	∅	∅	1	7	0	4	0	∅	∅																							23	-	ə	-	nː	-	∅	∅	_	E	_	N	_	∅	∅	0	7	0	4	0	∅	∅																							24	m	ɨ	-	nː	-	∅	∅	M	I	_	N	_	∅	∅	4	7	0	4	0	∅	∅	25	m	ɨ	-	nː	-	∅	∅	M	I	_	N	_	∅	∅	4	7	0	4	0	∅	∅																																																																																																														
7	1.0000	1	0.1429	15																																													17	-	m	ɨ	-	∅	∅	∅	_	M	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅	18	i	d	e	ʔ	∅	∅	∅	I	T	E	H	∅	∅	∅	7	1	7	1	∅	∅	∅	19	-	m	ɨ	-	∅	∅	∅	_	M	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							20	-	m	ɨ	-	∅	∅	∅	_	M	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅	21	-	m	ɨ	-	∅	∅	∅	_	M	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅	22	-	ʔ	ɨ	-	∅	∅	∅	_	H	I	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							23	-	-	ə	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅																							24	-	m	ɨ	-	∅	∅	∅	_	M	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅	25	-	m	ɨ	-	∅	∅	∅	_	M	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅																																																																																																														
1	0.2000	5	1.0000	16																																													26	ʔ	∅	∅	∅	a	g	a	H	∅	∅	∅	A	K	A	1	∅	∅	∅	7	1	7	27	ʔ	∅	∅	∅	a	g	a	H	∅	∅	∅	A	K	A	1	∅	∅	∅	7	1	7																																																																																									28	ʔ	∅	∅	∅	a	g	a	H	∅	∅	∅	A	K	A	1	∅	∅	∅	7	1	7																																																																																																																																																																																																																												
2	0.4000	4	0.8000	16																																													26	a	ʔ	∅	∅	g	a	t	A	H	∅	∅	K	A	T	7	1	∅	∅	1	7	1	27	a	ʔ	∅	∅	g	a	d	A	H	∅	∅	K	A	T	7	1	∅	∅	1	7	1																																																																																									28	a	ʔ	∅	∅	g	a	l	A	H	∅	∅	K	A	L	7	1	∅	∅	1	7	5																																																																																																																																																																																																																												
3	0.6000	3	0.6000	16																																													26	g	a	ʔ	∅	a	t	∅	K	A	H	∅	A	T	∅	1	7	1	∅	7	1	∅	27	g	a	ʔ	∅	a	d	∅	K	A	H	∅	A	T	∅	1	7	1	∅	7	1	∅																																																																																									28	g	a	ʔ	∅	a	l	∅	K	A	H	∅	A	L	∅	1	7	1	∅	7	5	∅																																																																																																																																																																																																																												
4	0.8000	2	0.4000	16																																													26	a	g	a	ʔ	t	∅	∅	A	K	A	H	T	∅	∅	7	1	7	1	1	∅	∅	27	a	g	a	ʔ	d	∅	∅	A	K	A	H	T	∅	∅	7	1	7	1	1	∅	∅																																																																																									28	a	g	a	ʔ	l	∅	∅	A	K	A	H	L	∅	∅	7	1	7	1	5	∅	∅																																																																																																																																																																																																																												
5	1.0000	1	0.2000	16																																													26	t	a	g	a	∅	∅	∅	T	A	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅	27	d	a	g	a	∅	∅	∅	T	A	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																																																																									28	l	a	g	a	∅	∅	∅	L	A	K	A	∅	∅	∅	5	7	1	7	∅	∅	∅																																																																																																																																																																																																																												
1	0.1667	6	1.0000	18																																													29	n	∅	∅	∅	ɨ	kʼ	i	N	∅	∅	∅	I	K	I	4	∅	∅	∅	7	1	7	30	n	∅	∅	∅	u	ʔ	-	N	∅	∅	∅	Y	H	_	4	∅	∅	∅	7	1	0	31	ʔ	∅	∅	∅	ɨ	m	i	H	∅	∅	∅	I	M	I	1	∅	∅	∅	7	4	7																							32	n	∅	∅	∅	ɨ	kʼ	-	N	∅	∅	∅	I	K	_	4	∅	∅	∅	7	1	0	33	n	∅	∅	∅	ɨ	kʼ	-	N	∅	∅	∅	I	K	_	4	∅	∅	∅	7	1	0	34	n	∅	∅	∅	ɨ	k	i	N	∅	∅	∅	I	K	I	4	∅	∅	∅	7	1	7																							35	n	∅	∅	∅	u	ʔ	i	N	∅	∅	∅	Y	H	I	4	∅	∅	∅	7	1	7																							36	n	∅	∅	∅	ɨ	kʼ	-	N	∅	∅	∅	I	K	_	4	∅	∅	∅	7	1	0	37	l	∅	∅	∅	ɨ	ʔ	ɨ	L	∅	∅	∅	I	H	I	5	∅	∅	∅	7	1	7																																																																																																														
2	0.3333	5	0.8333	18																																													29	ɨ	n	∅	∅	kʼ	i	j	I	N	∅	∅	K	I	J	7	4	∅	∅	1	7	6	30	u	n	∅	∅	ʔ	-	-	Y	N	∅	∅	H	_	_	7	4	∅	∅	1	0	0	31	ɨ	ʔ	∅	∅	m	i	j	I	H	∅	∅	M	I	J	7	1	∅	∅	4	7	6																							32	ɨ	n	∅	∅	kʼ	-	j	I	N	∅	∅	K	_	J	7	4	∅	∅	1	0	6	33	ɨ	n	∅	∅	kʼ	-	j	I	N	∅	∅	K	_	J	7	4	∅	∅	1	0	6	34	ɨ	n	∅	∅	k	i	j	I	N	∅	∅	K	I	J	7	4	∅	∅	1	7	6																							35	u	n	∅	∅	ʔ	i	j	Y	N	∅	∅	H	I	J	7	4	∅	∅	1	7	6																							36	ɨ	n	∅	∅	kʼ	-	-	I	N	∅	∅	K	_	_	7	4	∅	∅	1	0	0	37	ɨ	l	∅	∅	ʔ	ɨ	j	I	L	∅	∅	H	I	J	7	5	∅	∅	1	7	6																																																																																																														
3	0.5000	4	0.6667	18																																													29	kʼ	ɨ	n	∅	i	j	ə	K	I	N	∅	I	J	E	1	7	4	∅	7	6	7	30	ʔ	u	n	∅	-	-	-	H	Y	N	∅	_	_	_	1	7	4	∅	0	0	0	31	m	ɨ	ʔ	∅	i	j	ə	M	I	H	∅	I	J	E	4	7	1	∅	7	6	7																							32	kʼ	ɨ	n	∅	-	j	ə	K	I	N	∅	_	J	E	1	7	4	∅	0	6	7	33	kʼ	ɨ	n	∅	-	j	ə	K	I	N	∅	_	J	E	1	7	4	∅	0	6	7	34	k	ɨ	n	∅	i	j	ə	K	I	N	∅	I	J	E	1	7	4	∅	7	6	7																							35	ʔ	u	n	∅	i	j	ə	H	Y	N	∅	I	J	E	1	7	4	∅	7	6	7																							36	kʼ	ɨ	n	∅	-	-	-	K	I	N	∅	_	_	_	1	7	4	∅	0	0	0	37	ʔ	ɨ	l	∅	ɨ	j	ə	H	I	L	∅	I	J	E	1	7	5	∅	7	6	7																																																																																																														
4	0.6667	3	0.5000	18																																													29	i	kʼ	ɨ	n	j	ə	∅	I	K	I	N	J	E	∅	7	1	7	4	6	7	∅	30	-	ʔ	u	n	-	-	∅	_	H	Y	N	_	_	∅	0	1	7	4	0	0	∅	31	i	m	ɨ	ʔ	j	ə	∅	I	M	I	H	J	E	∅	7	4	7	1	6	7	∅																							32	-	kʼ	ɨ	n	j	ə	∅	_	K	I	N	J	E	∅	0	1	7	4	6	7	∅	33	-	kʼ	ɨ	n	j	ə	∅	_	K	I	N	J	E	∅	0	1	7	4	6	7	∅	34	i	k	ɨ	n	j	ə	∅	I	K	I	N	J	E	∅	7	1	7	4	6	7	∅																							35	i	ʔ	u	n	j	ə	∅	I	H	Y	N	J	E	∅	7	1	7	4	6	7	∅																							36	-	kʼ	ɨ	n	-	-	∅	_	K	I	N	_	_	∅	0	1	7	4	0	0	∅	37	ɨ	ʔ	ɨ	l	j	ə	∅	I	H	I	L	J	E	∅	7	1	7	5	6	7	∅																																																																																																														
5	0.8333	2	0.3333	18																																													29	j	i	kʼ	ɨ	ə	∅	∅	J	I	K	I	E	∅	∅	6	7	1	7	7	∅	∅	30	-	-	ʔ	u	-	∅	∅	_	_	H	Y	_	∅	∅	0	0	1	7	0	∅	∅	31	j	i	m	ɨ	ə	∅	∅	J	I	M	I	E	∅	∅	6	7	4	7	7	∅	∅																							32	j	-	kʼ	ɨ	ə	∅	∅	J	_	K	I	E	∅	∅	6	0	1	7	7	∅	∅	33	j	-	kʼ	ɨ	ə	∅	∅	J	_	K	I	E	∅	∅	6	0	1	7	7	∅	∅	34	j	i	k	ɨ	ə	∅	∅	J	I	K	I	E	∅	∅	6	7	1	7	7	∅	∅																							35	j	i	ʔ	u	ə	∅	∅	J	I	H	Y	E	∅	∅	6	7	1	7	7	∅	∅																							36	-	-	kʼ	ɨ	-	∅	∅	_	_	K	I	_	∅	∅	0	0	1	7	0	∅	∅	37	j	ɨ	ʔ	ɨ	ə	∅	∅	J	I	H	I	E	∅	∅	6	7	1	7	7	∅	∅																																																																																																														
