ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
3174	265_snailwater	snail (water~)	WesternBwe	Western Bwe	θə⁵⁵mi³³	θə⁵⁵mi³³	θ ə ⁵⁵ + m i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1540 3144	1540 3144
267	266_snake	snake	ProtoKaren	Proto-Karen	*rowᴮ	*rowᴮ	r ou ¹¹	kare1337			Sino-Tibetan	3154	3154
576	266_snake	snake	Kayah	Kayah	ro¹¹	ro¹¹	r o ¹¹	kaya1317			Sino-Tibetan	3154	3154
871	266_snake	snake	Kayan	Kayan	rəu¹¹	rəu¹¹	r u ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3154	3154
1182	266_snake	snake	Kayaw	Kayaw	ru¹¹	ru¹¹	r u ¹¹	kaya1316			Sino-Tibetan	3154	3154
1465	266_snake	snake	NorthernPao	Northern Pa-O	ru⁵³	ru⁵³	r u ⁵³	nort2705			Sino-Tibetan	3154	3154
1744	266_snake	snake	NorthernPwo	Northern Pwo	ɣou¹¹ ̈	ɣou¹¹̈	ɣ ou ɦ ¹¹	nort2704			Sino-Tibetan	3154	3154
2322	266_snake	snake	SouthernPao	Southern Pa-O	ru⁵⁵	ru⁵⁵	r u ⁵⁵	sout2712			Sino-Tibetan	3154	3154
3175	266_snake	snake	WesternBwe	Western Bwe	ʀu³³	ʀu³³	ʀ u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3154	3154
268	267_soninlaw	son-in-law	ProtoKaren	Proto-Karen	*maɁᴰ	*maɁᴰ	m a ʔ̚ ⁵¹	kare1337			Sino-Tibetan	3167	3167
577	267_soninlaw	son-in-law	Kayah	Kayah	me³³	me³³	m e ³³	kaya1317			Sino-Tibetan	3167	3167
872	267_soninlaw	son-in-law	Kayan	Kayan	maɁ²¹	maɁ²¹	m a ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3167	3167
1183	267_soninlaw	son-in-law	Kayaw	Kayaw	mɔ³³	mɔ³³	m ɔ ³³	kaya1316			Sino-Tibetan	3167	3167
1466	267_soninlaw	son-in-law	NorthernPao	Northern Pa-O	maɁ⁴⁵	maɁ⁴⁵	m a ʔ ⁴⁵	nort2705			Sino-Tibetan	3167	3167
2323	267_soninlaw	son-in-law	SouthernPao	Southern Pa-O	maɁ⁴⁵	maɁ⁴⁵	m a ʔ ⁴⁵	sout2712			Sino-Tibetan	3167	3167
3176	267_soninlaw	son-in-law	WesternBwe	Western Bwe	ma¹¹	ma¹¹	m a ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	3167	3167
269	268_sour	sour	ProtoKaren	Proto-Karen	*chjaNᴮ	*chjaNᴮ	cʰ j a ɴ ¹¹	kare1337			Sino-Tibetan	3179	3179
578	268_sour	sour	Kayah	Kayah	cha¹¹	cha¹¹	cʰ ɛ ¹¹	kaya1317			Sino-Tibetan	3179	3179
873	268_sour	sour	Kayan	Kayan	ɕi¹¹	ɕi¹¹	ɕ a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3179	3179
1184	268_sour	sour	Kayaw	Kayaw	ɕi¹¹	ɕi¹¹	ɕ ɔ ¹¹	kaya1316			Sino-Tibetan	3179	3179
1467	268_sour	sour	NorthernPao	Northern Pa-O	ɕja⁵⁵	ɕja⁵⁵	ɕ j a n ⁵⁵	nort2705			Sino-Tibetan	3179	3179
1745	268_sour	sour	NorthernPwo	Northern Pwo	chãi³³	chãi³³	cʰ ɛ̃ ³³	nort2704			Sino-Tibetan	3179	3179
2324	268_sour	sour	SouthernPao	Southern Pa-O	ɕja³³	ɕja³³	ɕ j a n ³³	sout2712			Sino-Tibetan	3179	3179
3177	268_sour	sour	WesternBwe	Western Bwe	ʃɪ³³	ʃɪ³³	ʃ a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3179	3179
270	269_spider	spider	ProtoKaren	Proto-Karen	*gaŋᴬ	*gaŋᴬ	g a ŋ ⁵⁵	kare1337			Sino-Tibetan	3192	3192
874	269_spider	spider	Kayan	Kayan	kaŋ³³	kaŋ³³	k a ŋ ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	3192	3192
1185	269_spider	spider	Kayaw	Kayaw	kɔ³³	kɔ³³	k ɔ ³³	kaya1316			Sino-Tibetan	3192	3192
1468	269_spider	spider	NorthernPao	Northern Pa-O	kuŋ³³kaŋ³³	kuŋ³³kaŋ³³	k u ŋ ³³ + kʰ a ŋ ³³	nort2705			Sino-Tibetan	3193 3192	3193 3192
1746	269_spider	spider	NorthernPwo	Northern Pwo	pu¹¹khɛ⁵̃ ⁵	pu¹¹khɛ⁵̃⁵	p u ¹¹ + kʰ ɛ̃ ⁵⁵	nort2704			Sino-Tibetan	3194 3192	3194 3192
2325	269_spider	spider	SouthernPao	Southern Pa-O	jɔŋ³¹kaŋ⁵³	jɔŋ³¹kaŋ⁵³	j ɔ ŋ ³¹ + k a ŋ ⁵³	sout2712			Sino-Tibetan	3195 3192	3195 3192
3178	269_spider	spider	WesternBwe	Western Bwe	ga¹¹-gu¹¹	ga¹¹-gu¹¹	g a ¹¹ + g u ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	3192 3196	3192 3196
271	270_spitv	spit (v.)	ProtoKaren	Proto-Karen	*thuᴬ	*thuᴬ	tʰ u ⁵⁵	kare1337			Sino-Tibetan	3205	3205
579	270_spitv	spit (v.)	Kayah	Kayah	thu³³	thu³³	tʰ u ³³	kaya1317			Sino-Tibetan	3205	3205
875	270_spitv	spit (v.)	Kayan	Kayan	thu⁵³	thu⁵³	tʰ u ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3205	3205
1747	270_spitv	spit (v.)	NorthernPwo	Northern Pwo	thu³⁵	thu³⁵	tʰ u ³⁵	nort2704			Sino-Tibetan	3205	3205
2326	270_spitv	spit (v.)	SouthernPao	Southern Pa-O	thu³¹ ̈	thu³¹̈	tʰ u ɦ ³¹	sout2712			Sino-Tibetan	3205	3205
272	271_spleen	spleen	ProtoKaren	Proto-Karen	*g- hmaNᴬ	*g-_hmaNᴬ	g ə ⁰ + m̥ a ɴ ⁵⁵	kare1337			Sino-Tibetan	3216 3215	3216 3215
580	271_spleen	spleen	Kayah	Kayah	mɛ³³	mɛ³³	m ɛ ³³	kaya1317			Sino-Tibetan	3215	3215
1186	271_spleen	spleen	Kayaw	Kayaw	mɔ⁵⁵	mɔ⁵⁵	m ɔ ⁵⁵	kaya1316			Sino-Tibetan	3215	3215
1748	271_spleen	spleen	NorthernPwo	Northern Pwo	mɛ̃³⁵	mɛ̃³⁵	m ɛ̃ ³⁵	nort2704			Sino-Tibetan	3215	3215
3179	271_spleen	spleen	WesternBwe	Western Bwe	gə³³ma³³	gə³³ma³³	g ə ³³ + m a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1787 3215	1787 3215
273	272_splitbamboostrip	split (bamboo strip)	ProtoKaren	Proto-Karen	*plaᴮ	*plaᴮ	p l a ¹¹	kare1337			Sino-Tibetan	3227	3227
1187	272_splitbamboostrip	split (bamboo strip)	Kayaw	Kayaw	pla¹¹	pla¹¹	p l a ¹¹	kaya1316			Sino-Tibetan	3227	3227
1749	272_splitbamboostrip	split (bamboo strip)	NorthernPwo	Northern Pwo	bla³³	bla³³	b l a ³³	nort2704			Sino-Tibetan	3227	3227
3180	272_splitbamboostrip	split (bamboo strip)	WesternBwe	Western Bwe	plɛ³³	plɛ³³	p l ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3227	3227
274	273_sprayv	spray (v.)	ProtoKaren	Proto-Karen	*pruᴬ	*pruᴬ	p r u ⁵⁵	kare1337			Sino-Tibetan	3236	3236
876	273_sprayv	spray (v.)	Kayan	Kayan	phru⁵³	phru⁵³	pʰ r u ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3236	3236
1188	273_sprayv	spray (v.)	Kayaw	Kayaw	phru⁵⁵	phru⁵⁵	pʰ r u ⁵⁵	kaya1316			Sino-Tibetan	3236	3236
1469	273_sprayv	spray (v.)	NorthernPao	Northern Pa-O	phru³¹ ̈	phru³¹̈	pʰ r u ɦ ³¹	nort2705			Sino-Tibetan	3236	3236
1750	273_sprayv	spray (v.)	NorthernPwo	Northern Pwo	phju⁵⁵	phju⁵⁵	pʰ j u ⁵⁵	nort2704			Sino-Tibetan	3236	3236
2327	273_sprayv	spray (v.)	SouthernPao	Southern Pa-O	pru³¹ ̈	pru³¹̈	p r u ɦ ³¹	sout2712			Sino-Tibetan	3236	3236
3181	273_sprayv	spray (v.)	WesternBwe	Western Bwe	phru³³	phru³³	pʰ r u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3236	3236
275	274_spreadoutamat	spread out (a mat)	ProtoKaren	Proto-Karen	*Ɂdaᴬ	*Ɂdaᴬ	ˀd a ⁵⁵	kare1337			Sino-Tibetan	3246	3246
581	274_spreadoutamat	spread out (a mat)	Kayah	Kayah	de³³	de³³	d e ³³	kaya1317			Sino-Tibetan	3246	3246
877	274_spreadoutamat	spread out (a mat)	Kayan	Kayan	da⁵³	da⁵³	d a ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3246	3246
1189	274_spreadoutamat	spread out (a mat)	Kayaw	Kayaw	da⁵⁵	da⁵⁵	d a ⁵⁵	kaya1316			Sino-Tibetan	3246	3246
1470	274_spreadoutamat	spread out (a mat)	NorthernPao	Northern Pa-O	da³¹ ̈	da³¹̈	d a ɦ ³¹	nort2705			Sino-Tibetan	3246	3246
1751	274_spreadoutamat	spread out (a mat)	NorthernPwo	Northern Pwo	da⁵⁵	da⁵⁵	d a ⁵⁵	nort2704			Sino-Tibetan	3246	3246
2328	274_spreadoutamat	spread out (a mat)	SouthernPao	Southern Pa-O	da³¹ ̈	da³¹̈	d a ɦ ³¹	sout2712			Sino-Tibetan	3246	3246
3182	274_spreadoutamat	spread out (a mat)	WesternBwe	Western Bwe	ɗɛ⁵⁵	ɗɛ⁵⁵	ɗ ɛ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3246	3246
276	275_squeezemassage	squeeze, massage	ProtoKaren	Proto-Karen	*Ɉimᴮ	*Ɉimᴮ	ɟ i m ¹¹	kare1337			Sino-Tibetan	3259	3259
582	275_squeezemassage	squeeze, massage	Kayah	Kayah	ci¹¹	ci¹¹	c i ¹¹	kaya1317			Sino-Tibetan	3259	3259
878	275_squeezemassage	squeeze, massage	Kayan	Kayan	ci¹¹	ci¹¹	c i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3259	3259
1190	275_squeezemassage	squeeze, massage	Kayaw	Kayaw	ci¹¹	ci¹¹	c i ¹¹	kaya1316			Sino-Tibetan	3259	3259
1471	275_squeezemassage	squeeze, massage	NorthernPao	Northern Pa-O	cim⁵⁵	cim⁵⁵	c i m ⁵³	nort2705			Sino-Tibetan	3259	3259
1752	275_squeezemassage	squeeze, massage	NorthernPwo	Northern Pwo	chãi¹¹ ̈	chãi¹¹̈	cʰ ãi ɦ ¹¹	nort2704			Sino-Tibetan	3259	3259
2329	275_squeezemassage	squeeze, massage	SouthernPao	Southern Pa-O	cim³³	cim³³	c i m ⁵⁵	sout2712			Sino-Tibetan	3259	3259
3183	275_squeezemassage	squeeze, massage	WesternBwe	Western Bwe	ci³³	ci³³	c i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3259	3259
277	276_squirrel	squirrel	ProtoKaren	Proto-Karen	*hliᴮ	*hliᴮ	l̥ i ¹¹	kare1337			Sino-Tibetan	3271	3271
1472	276_squirrel	squirrel	NorthernPao	Northern Pa-O	li⁵⁵	li⁵⁵	l i ⁵⁵	nort2705			Sino-Tibetan	3271	3271
1753	276_squirrel	squirrel	NorthernPwo	Northern Pwo	lei³³	lei³³	l ei ³³	nort2704			Sino-Tibetan	3271	3271
2330	276_squirrel	squirrel	SouthernPao	Southern Pa-O	li³³	li³³	l i ³³	sout2712			Sino-Tibetan	3271	3271
3184	276_squirrel	squirrel	WesternBwe	Western Bwe	li¹¹	li¹¹	l i ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	3271	3271
278	277_standv	stand (v.)	ProtoKaren	Proto-Karen	*~thəŋᴮ	*~thəŋᴮ	tʰ ə ŋ ¹¹	kare1337			Sino-Tibetan	3282	3282
583	277_standv	stand (v.)	Kayah	Kayah	thɔ¹¹	thɔ¹¹	tʰ ɔ ¹¹	kaya1317			Sino-Tibetan	3282	3282
879	277_standv	stand (v.)	Kayan	Kayan	thə¹¹	thə¹¹	tʰ ə ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3282	3282
1191	277_standv	stand (v.)	Kayaw	Kayaw	tə¹¹	tə¹¹	tʰ ə ¹¹	kaya1316			Sino-Tibetan	3282	3282
1473	277_standv	stand (v.)	NorthernPao	Northern Pa-O	thəŋ⁵⁵	thəŋ⁵⁵	tʰ ə ŋ ⁵⁵	nort2705			Sino-Tibetan	3282	3282
1754	277_standv	stand (v.)	NorthernPwo	Northern Pwo	thɑ̃³³	thɑ̃³³	tʰ ɑ̃ ³³	nort2704			Sino-Tibetan	3282	3282
2331	277_standv	stand (v.)	SouthernPao	Southern Pa-O	thəŋ³³	thəŋ³³	tʰ ə ŋ ³³	sout2712			Sino-Tibetan	3282	3282
3185	277_standv	stand (v.)	WesternBwe	Western Bwe	ʃɔ⁵⁵tho³³	ʃɔ⁵⁵tho³³	ʃ ɔ ⁵⁵ + tʰ o ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1982 3282	1982 3282
279	278_star	star	ProtoKaren	Proto-Karen	*chaᴮ	*chaᴮ	cʰ a ¹¹	kare1337			Sino-Tibetan	3295	3295
584	278_star	star	Kayah	Kayah	che¹¹	che¹¹	cʰ e ¹¹	kaya1317			Sino-Tibetan	3295	3295
880	278_star	star	Kayan	Kayan	cha¹¹	cha¹¹	cʰ a ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3295	3295
1192	278_star	star	Kayaw	Kayaw	cha¹¹	cha¹¹	cʰ a ¹¹	kaya1316			Sino-Tibetan	3295	3295
1474	278_star	star	NorthernPao	Northern Pa-O	cha⁵⁵	cha⁵⁵	cʰ a ⁵⁵	nort2705			Sino-Tibetan	3295	3295
1755	278_star	star	NorthernPwo	Northern Pwo	sja³³	sja³³	s j a ³³	nort2704			Sino-Tibetan	3295	3295
2332	278_star	star	SouthernPao	Southern Pa-O	cha³³	cha³³	cʰ a ³³	sout2712			Sino-Tibetan	3295	3295
3186	278_star	star	WesternBwe	Western Bwe	ʃɛ³³	ʃɛ³³	ʃ ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3295	3295
280	279_stealv	steal (v.)	ProtoKaren	Proto-Karen	*howᴮ	*howᴮ	h ou ¹¹	kare1337			Sino-Tibetan	3308	3308
585	279_stealv	steal (v.)	Kayah	Kayah	ho¹¹	ho¹¹	h o ¹¹	kaya1317			Sino-Tibetan	3308	3308
881	279_stealv	steal (v.)	Kayan	Kayan	hu¹¹	hu¹¹	h u ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3308	3308
1193	279_stealv	steal (v.)	Kayaw	Kayaw	hu¹¹	hu¹¹	h u ¹¹	kaya1316			Sino-Tibetan	3308	3308
3187	279_stealv	steal (v.)	WesternBwe	Western Bwe	a⁵⁵hu³³	a⁵⁵hu³³	a ⁵⁵ + h u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	471 3308	471 3308
281	280_stingy	stingy	ProtoKaren	Proto-Karen	*Ɉiᴮ	*Ɉiᴮ	ɟ i ¹¹	kare1337			Sino-Tibetan	3317	3317
882	280_stingy	stingy	Kayan	Kayan	ci¹¹	ci¹¹	c i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3317	3317
1194	280_stingy	stingy	Kayaw	Kayaw	ci¹¹	ci¹¹	c i ¹¹	kaya1316			Sino-Tibetan	3317	3317
1475	280_stingy	stingy	NorthernPao	Northern Pa-O	ci⁵⁵	ci⁵⁵	c i ⁵⁵	nort2705			Sino-Tibetan	3317	3317
2333	280_stingy	stingy	SouthernPao	Southern Pa-O	ci⁵³	ci⁵³	c i ³³	sout2712			Sino-Tibetan	3317	3317
3188	280_stingy	stingy	WesternBwe	Western Bwe	ɪ³³	ɪ³³	ɪ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	15	15
282	281_stomach	stomach	ProtoKaren	Proto-Karen	*g-phowᴬ	*g-phowᴬ	g ə ⁰ + pʰ ou ⁵⁵	kare1337			Sino-Tibetan	3325 3324	3325 3324
586	281_stomach	stomach	Kayah	Kayah	pho³³	pho³³	pʰ o ³³	kaya1317			Sino-Tibetan	3324	3324
883	281_stomach	stomach	Kayan	Kayan	phu⁵³	phu⁵³	pʰ u ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3324	3324
1195	281_stomach	stomach	Kayaw	Kayaw	phu⁵⁵	phu⁵⁵	pʰ u ⁵⁵	kaya1316			Sino-Tibetan	3324	3324
1756	281_stomach	stomach	NorthernPwo	Northern Pwo	phou³⁵	phou³⁵	pʰ ou ³⁵	nort2704			Sino-Tibetan	3324	3324
3189	281_stomach	stomach	WesternBwe	Western Bwe	gə¹¹ phu⁵⁵	gə¹¹_phu⁵⁵	g ə ¹¹ + pʰ u ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3325 3324	3325 3324
283	282_stonerock	stone, rock	ProtoKaren	Proto-Karen	*loŋᴮ	*loŋᴮ	l o ŋ ¹¹	kare1337			Sino-Tibetan	3338	3338
587	282_stonerock	stone, rock	Kayah	Kayah	lɔ¹¹	lɔ¹¹	l ɔ ¹¹	kaya1317			Sino-Tibetan	3338	3338
884	282_stonerock	stone, rock	Kayan	Kayan	ləu¹¹	ləu¹¹	l əu ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3338	3338
1196	282_stonerock	stone, rock	Kayaw	Kayaw	lə¹¹	lə¹¹	l ə ¹¹	kaya1316			Sino-Tibetan	3338	3338
1476	282_stonerock	stone, rock	NorthernPao	Northern Pa-O	loŋ⁵³	loŋ⁵³	l o ŋ ⁵³	nort2705			Sino-Tibetan	3338	3338
1757	282_stonerock	stone, rock	NorthernPwo	Northern Pwo	lãu¹¹ ̈	lãu¹¹̈	l ãu ɦ ¹¹	nort2704			Sino-Tibetan	3338	3338
2334	282_stonerock	stone, rock	SouthernPao	Southern Pa-O	loŋ⁵⁵	loŋ⁵⁵	l o ŋ ⁵⁵	sout2712			Sino-Tibetan	3338	3338
3190	282_stonerock	stone, rock	WesternBwe	Western Bwe	lo³³	lo³³	l o ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3338	3338
284	283_stringrope	string, rope	ProtoKaren	Proto-Karen	*blejᴬ	*blejᴬ	b l ei ⁵⁵	kare1337			Sino-Tibetan	3351	3351
588	283_stringrope	string, rope	Kayah	Kayah	plə¹¹	plə¹¹	p l ə ¹¹	kaya1317			Sino-Tibetan	3351	3351
885	283_stringrope	string, rope	Kayan	Kayan	pɨ³³	pɨ³³	p l ɨ ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	3351	3351
1197	283_stringrope	string, rope	Kayaw	Kayaw	pli³³	pli³³	p l i ³³	kaya1316			Sino-Tibetan	3351	3351
1477	283_stringrope	string, rope	NorthernPao	Northern Pa-O	phli³³	phli³³	pʰ l i ³³	nort2705			Sino-Tibetan	3351	3351
1758	283_stringrope	string, rope	NorthernPwo	Northern Pwo	phlei⁵⁵	phlei⁵⁵	pʰ l ei ⁵⁵	nort2704			Sino-Tibetan	3351	3351
2335	283_stringrope	string, rope	SouthernPao	Southern Pa-O	pli⁵³	pli⁵³	p l i ⁵³	sout2712			Sino-Tibetan	3351	3351
3191	283_stringrope	string, rope	WesternBwe	Western Bwe	bli³³	bli³³	b l i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3351	3351
285	284_suck	suck	ProtoKaren	Proto-Karen	*cwiKᴰ	*cwiKᴰ	c w i k̚ ⁵¹	kare1337			Sino-Tibetan	3364	3364
589	284_suck	suck	Kayah	Kayah	cwi⁵⁵	cwi⁵⁵	c w i ⁵⁵	kaya1317			Sino-Tibetan	3364	3364
886	284_suck	suck	Kayan	Kayan	cwiɁ⁴⁵	cwiɁ⁴⁵	c w i ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	3364	3364
1198	284_suck	suck	Kayaw	Kayaw	ci³³	ci³³	c i ³³	kaya1316			Sino-Tibetan	3364	3364
1478	284_suck	suck	NorthernPao	Northern Pa-O	cuk²¹	cuk²¹	c u k ²¹	nort2705			Sino-Tibetan	3364	3364
2336	284_suck	suck	SouthernPao	Southern Pa-O	cuɁ²¹	cuɁ²¹	c u ʔ ²¹	sout2712			Sino-Tibetan	3364	3364
286	285_sun	sun	ProtoKaren	Proto-Karen	*mɨᴮ	*mɨᴮ	m ɨ ¹¹	kare1337			Sino-Tibetan	3375	3375
590	285_sun	sun	Kayah	Kayah	mɔ¹¹	mɔ¹¹	m ɔ ¹¹	kaya1317			Sino-Tibetan	3375	3375
887	285_sun	sun	Kayan	Kayan	mɨ¹¹	mɨ¹¹	m ɨ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3375	3375
1199	285_sun	sun	Kayaw	Kayaw	mɨ¹¹	mɨ¹¹	m ɨ ¹¹	kaya1316			Sino-Tibetan	3375	3375
1479	285_sun	sun	NorthernPao	Northern Pa-O	mɨ⁵³	mɨ⁵³	m ɨ ⁵³	nort2705			Sino-Tibetan	3375	3375
1759	285_sun	sun	NorthernPwo	Northern Pwo	məɨ¹¹ ̈	məɨ¹¹̈	m əɨ ɦ ¹¹	nort2704			Sino-Tibetan	3375	3375
2337	285_sun	sun	SouthernPao	Southern Pa-O	mɨ⁵⁵	mɨ⁵⁵	m ɨ ⁵⁵	sout2712			Sino-Tibetan	3375	3375
3192	285_sun	sun	WesternBwe	Western Bwe	mu³³	mu³³	m u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3375	3375
287	286_sunlighthot	sunlight, hot	ProtoKaren	Proto-Karen	*goᴮ	*goᴮ	g o ¹¹	kare1337			Sino-Tibetan	3388	3388
591	286_sunlighthot	sunlight, hot	Kayah	Kayah	ku¹¹	ku¹¹	k u ¹¹	kaya1317			Sino-Tibetan	3388	3388
888	286_sunlighthot	sunlight, hot	Kayan	Kayan	kau¹¹	kau¹¹	k au ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3388	3388
1200	286_sunlighthot	sunlight, hot	Kayaw	Kayaw	ku¹¹	ku¹¹	k u ¹¹	kaya1316			Sino-Tibetan	3388	3388
1480	286_sunlighthot	sunlight, hot	NorthernPao	Northern Pa-O	ja³¹ ̈kho⁵³	ja³¹̈kho⁵³	j a ɦ ³¹ + kʰ o ⁵³	nort2705			Sino-Tibetan	3389 3388	3389 3388
1760	286_sunlighthot	sunlight, hot	NorthernPwo	Northern Pwo	khu¹¹ ̈	khu¹¹̈	kʰ u ɦ ¹¹	nort2704			Sino-Tibetan	3388	3388
2338	286_sunlighthot	sunlight, hot	SouthernPao	Southern Pa-O	ko⁵⁵	ko⁵⁵	k o ⁵⁵	sout2712			Sino-Tibetan	3388	3388
288	287_swayswing	sway, swing	ProtoKaren	Proto-Karen	*thuᴮ	*thuᴮ	tʰ u ¹¹	kare1337			Sino-Tibetan	3402	3402
592	287_swayswing	sway, swing	Kayah	Kayah	thu¹¹	thu¹¹	tʰ u ¹¹	kaya1317			Sino-Tibetan	3402	3402
1201	287_swayswing	sway, swing	Kayaw	Kayaw	thu¹¹	thu¹¹	tʰ u ¹¹	kaya1316			Sino-Tibetan	3402	3402
1761	287_swayswing	sway, swing	NorthernPwo	Northern Pwo	thu³³	thu³³	tʰ u ³³	nort2704			Sino-Tibetan	3402	3402
289	288_swollenswelling	swollen, swelling	ProtoKaren	Proto-Karen	*hɲɔɁᴰ	*hɲɔɁᴰ	ɲ̊ ɔ ʔ̚ ⁵¹	kare1337			Sino-Tibetan	3410	3410
593	288_swollenswelling	swollen, swelling	Kayah	Kayah	jɛ⁵⁵	jɛ⁵⁵	j ɛ ⁵⁵	kaya1317			Sino-Tibetan	3410	3410
889	288_swollenswelling	swollen, swelling	Kayan	Kayan	ɈauɁ⁴⁵	ɈauɁ⁴⁵	ɟ au ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	3410	3410
1202	288_swollenswelling	swollen, swelling	Kayaw	Kayaw	jo³³	jo³³	j o ³³	kaya1316			Sino-Tibetan	3410	3410
1481	288_swollenswelling	swollen, swelling	NorthernPao	Northern Pa-O	jɔɁ²¹	jɔɁ²¹	j ɔ ʔ ²¹	nort2705			Sino-Tibetan	3410	3410
1762	288_swollenswelling	swollen, swelling	NorthernPwo	Northern Pwo	joɁ⁴⁵	joɁ⁴⁵	j o ʔ ⁴⁵	nort2704			Sino-Tibetan	3410	3410
2339	288_swollenswelling	swollen, swelling	SouthernPao	Southern Pa-O	jɔɁ²¹	jɔɁ²¹	j ɔ ʔ ²¹	sout2712			Sino-Tibetan	3410	3410
3193	288_swollenswelling	swollen, swelling	WesternBwe	Western Bwe	jɔ³³	jɔ³³	j ɔ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3410	3410
290	289_tail	tail	ProtoKaren	Proto-Karen	*meᴮ	*meᴮ	m e ¹¹	kare1337			Sino-Tibetan	3423	3423
594	289_tail	tail	Kayah	Kayah	mi¹¹	mi¹¹	m i ¹¹	kaya1317			Sino-Tibetan	3423	3423
890	289_tail	tail	Kayan	Kayan	mai¹¹	mai¹¹	m ai ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3423	3423
1203	289_tail	tail	Kayaw	Kayaw	mi¹¹	mi¹¹	m i ¹¹	kaya1316			Sino-Tibetan	3423	3423
1482	289_tail	tail	NorthernPao	Northern Pa-O	me⁵³	me⁵³	m e ⁵³	nort2705			Sino-Tibetan	3423	3423
1763	289_tail	tail	NorthernPwo	Northern Pwo	mɛ¹¹ ̈	mɛ¹¹̈	m ɛ ɦ ¹¹	nort2704			Sino-Tibetan	3423	3423
2340	289_tail	tail	SouthernPao	Southern Pa-O	me⁵⁵	me⁵⁵	m e ⁵⁵	sout2712			Sino-Tibetan	3423	3423
3194	289_tail	tail	WesternBwe	Western Bwe	me³³	me³³	m e ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3423	3423
291	290_tastelessfaded	tasteless, faded	ProtoKaren	Proto-Karen	*plaᴬ	*plaᴬ	p l a ⁵⁵	kare1337			Sino-Tibetan	3436	3436
891	290_tastelessfaded	tasteless, faded	Kayan	Kayan	bla⁵³	bla⁵³	b l a ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3436	3436
1483	290_tastelessfaded	tasteless, faded	NorthernPao	Northern Pa-O	pla³¹ ̈	pla³¹̈	p l a ɦ ³¹	nort2705			Sino-Tibetan	3436	3436
1764	290_tastelessfaded	tasteless, faded	NorthernPwo	Northern Pwo	bla⁵⁵	bla⁵⁵	b l a ⁵⁵	nort2704			Sino-Tibetan	3436	3436
3195	290_tastelessfaded	tasteless, faded	WesternBwe	Western Bwe	plɛ⁵⁵	plɛ⁵⁵	p l ɛ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3436	3436
292	291_ten	ten	ProtoKaren	Proto-Karen	*chejᴬ	*chejᴬ	cʰ ei ⁵⁵	kare1337			Sino-Tibetan	3445	3445
595	291_ten	ten	Kayah	Kayah	chə³³	chə³³	cʰ ə ³³	kaya1317			Sino-Tibetan	3445	3445
