ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
7650	109	short	Suzhou	Suzhou	t.ø.⁵²	t.ø.⁵²	t ø ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	1566	1566
7651	109	short	Wenzhou	Wenzhou	t.ø.⁴⁵	t.ø.⁴⁵	t ø ⁴⁵	ouji1238	28.005496	120.701179	Sino-Tibetan	1566	1566
7652	109	short	Changsha	Changsha	t.oː ⁴¹	t.oː ⁴¹	t oː ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	1566	1566
7653	109	short	Shuangfeng	Shuangfeng	t.u.ɛː ²¹	t.u.ɛː ²¹	t uɛː ²¹	shua1258	27.4569781	111.916486	Sino-Tibetan	1566	1566
7654	109	short	Nanchang	Nanchang	t.u.ɔ.n.²¹³	t.u.ɔ.n.²¹³	t u/w ɔ n ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	1566	1566
7655	109	short	Meixian	Meixian	t.ɔ.n.³¹	t.ɔ.n.³¹	t ɔ n ³¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1566	1566
7656	109	short	Guangzhou	Guangzhou	t.y.n.³⁵	t.y.n.³⁵	t y n ³⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	1566	1566
7657	109	short	Xiamen	Xiamen	t.u.a.n.⁵¹	t.u.a.n.⁵¹	t u/w a n ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	1566	1566
7658	109	short	Xiamen	Xiamen	t.e.⁵¹	t.e.⁵¹	t e ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	1566	1566
7659	109	short	Chaozhou	Chaozhou	t.o.⁵³	t.o.⁵³	t o ⁵³	chao1238	23.666667	116.633333	Sino-Tibetan	1566	1566
7660	109	short	Fuzhou	Fuzhou	t.u.a.ŋ.³¹	t.u.a.ŋ.³¹	t u/w a ŋ ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	1566	1566
7661	109	short	Fuzhou	Fuzhou	t.ø.y.³¹	t.ø.y.³¹	t øy ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	1566	1566
7662	109	short	Shanghai	Shanghai	t.ø.³⁵/⁵⁵	t.ø.³⁵/⁵⁵	t ø ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	1566	1566
7663	109	short	ZhongyuanYinyun	Zhongyuan_Yinyun	t.o.n.S	t.o.n.S	t o n S/³⁵		39.9385466	116.1172766	Sino-Tibetan	1566	1566
7664	110	short (in size)	Beijing	Beijing	.a.i.²¹⁴	.a.i.²¹⁴	ai ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	1567	1567
7665	110	short (in size)	Jinan	Jinan	.i.ɛ.⁵⁵	.i.ɛ.⁵⁵	i/j ɛ ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	1567	1567
7666	110	short (in size)	Jinan	Jinan	ŋ.ɛ.⁵⁵	ŋ.ɛ.⁵⁵	ŋ ɛ ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	1567	1567
7667	110	short (in size)	XiAn	Xi_an	ŋ.ɛ.⁵³	ŋ.ɛ.⁵³	ŋ ɛ ⁵³	xian1253	34.228154	108.960571	Sino-Tibetan	1567	1567
7668	110	short (in size)	Taiyuan	Taiyuan	ŋ.a.i.⁵³	ŋ.a.i.⁵³	ŋ ai ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1567	1567
7669	110	short (in size)	Hankou	Hankou	ŋ.a.i.⁴²	ŋ.a.i.⁴²	ŋ ai ⁴²	hank1234	30.581179	114.272597	Sino-Tibetan	1567	1567
7670	110	short (in size)	Chengdu	Chengdu	ŋ.a.i.⁵³	ŋ.a.i.⁵³	ŋ ai ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	1567	1567
7671	110	short (in size)	Yangzhou	Yangzhou	.ɛ.⁴²	.ɛ.⁴²	ɛ ⁴²	yang1306	32.4171449	119.209227	Sino-Tibetan	1567	1567
7672	110	short (in size)	Suzhou	Suzhou	.ɒ.⁵²	.ɒ.⁵²	ɒ ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	1567	1567
7673	110	short (in size)	Wenzhou	Wenzhou	.a.⁴⁵	.a.⁴⁵	a ⁴⁵	ouji1238	28.005496	120.701179	Sino-Tibetan	1567	1567
7674	110	short (in size)	Changsha	Changsha	ŋ.a.i.⁴¹	ŋ.a.i.⁴¹	ŋ ai ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	1567	1567
7675	110	short (in size)	Shuangfeng	Shuangfeng	ŋ.a.²¹	ŋ.a.²¹	ŋ a ²¹	shua1258	27.4569781	111.916486	Sino-Tibetan	1567	1567
7676	110	short (in size)	Nanchang	Nanchang	ŋ.a.i.²¹³	ŋ.a.i.²¹³	ŋ ai ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	1567	1567
7677	110	short (in size)	Meixian	Meixian	.a.i.³¹	.a.i.³¹	ai ³¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1567	1567
7678	110	short (in size)	Guangzhou	Guangzhou	.a.i.³⁵	.a.i.³⁵	ai ³⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	1567	1567
7679	110	short (in size)	Xiamen	Xiamen	.u.e.⁵¹	.u.e.⁵¹	u/w e ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	1567	1567
7680	110	short (in size)	Chaozhou	Chaozhou	.o.i.⁵³	.o.i.⁵³	oi ⁵³	chao1238	23.666667	116.633333	Sino-Tibetan	1567	1567
7681	110	short (in size)	Fuzhou	Fuzhou	.u.e.i.³¹	.u.e.i.³¹	u/w ei ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	1567	1567
7682	110	short (in size)	Fuzhou	Fuzhou	.ɛ.³¹	.ɛ.³¹	ɛ ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	1567	1567
7683	110	short (in size)	Shanghai	Shanghai	.a.³⁵/⁵⁵	.a.³⁵/⁵⁵	a ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	1567	1567
7684	110	short (in size)	ZhongyuanYinyun	Zhongyuan_Yinyun	.i.a.i.S	.i.a.i.S	i/j ai S/³⁵		39.9385466	116.1172766	Sino-Tibetan	1567	1567
8731	444	shoulder	Beijing	Beijing	ʨ.i.a.n.⁵⁵	ʨ.i.a.n.⁵⁵	tɕ i/j a n ⁵⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1841	1841
8732	444	shoulder	Jinan	Jinan	ʨ.i.aː ²¹³	ʨ.i.aː ²¹³	tɕ iaː ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	1841	1841
8733	444	shoulder	XiAn	Xi_an	ʨ.i.aː ²¹	ʨ.i.aː ²¹	tɕ iaː ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	1841	1841
8734	444	shoulder	Taiyuan	Taiyuan	ʨ.i.ɛ.¹¹	ʨ.i.ɛ.¹¹	tɕ i/j ɛ ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1841	1841
8735	444	shoulder	Hankou	Hankou	ʨ.i.a.n.⁵⁵	ʨ.i.a.n.⁵⁵	tɕ i/j a n ⁵⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1841	1841
8736	444	shoulder	Chengdu	Chengdu	ʨ.i.a.n.⁴⁴	ʨ.i.a.n.⁴⁴	tɕ i/j a n ⁴⁴	chen1267	30.605768	103.970947	Sino-Tibetan	1841	1841
8737	444	shoulder	Yangzhou	Yangzhou	ʨ.ɪː ²¹	ʨ.ɪː ²¹	tɕ ɪː ²¹	yang1306	32.4171449	119.209227	Sino-Tibetan	1841	1841
8738	444	shoulder	Suzhou	Suzhou	ʨ.ɪ.⁴⁴	ʨ.ɪ.⁴⁴	tɕ ɪ ⁴⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1841	1841
8739	444	shoulder	Wenzhou	Wenzhou	ʨ.i.⁴⁴	ʨ.i.⁴⁴	tɕ i ⁴⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	1841	1841
8740	444	shoulder	Changsha	Changsha	ʨ.i.eː ³³	ʨ.i.eː ³³	tɕ ieː ³³	chan1326	28.85032	112.943344	Sino-Tibetan	1841	1841
8741	444	shoulder	Shuangfeng	Shuangfeng	ʨ.ɪː ⁵⁵	ʨ.ɪː ⁵⁵	tɕ ɪː ⁵⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	1841	1841
8742	444	shoulder	Nanchang	Nanchang	ʨ.i.ɛ.n.⁴²	ʨ.i.ɛ.n.⁴²	tɕ i/j ɛ n ⁴²	nanc1254	28.706609	115.857468	Sino-Tibetan	1841	1841
8743	444	shoulder	Meixian	Meixian	k.i.a.n.⁴⁴	k.i.a.n.⁴⁴	k i/j a n ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1841	1841
8744	444	shoulder	Guangzhou	Guangzhou	k.i.n.⁵³/⁵⁵	k.i.n.⁵³/⁵⁵	k i n ⁵³/⁵⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	1841	1841
8745	444	shoulder	Xiamen	Xiamen	k.i.a.n.⁵⁵	k.i.a.n.⁵⁵	k i/j a n ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	1841	1841
8746	444	shoulder	Xiamen	Xiamen	k.ɪ.ŋ.⁵⁵	k.ɪ.ŋ.⁵⁵	k ɪ ŋ ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	1841	1841
8747	444	shoulder	Chaozhou	Chaozhou	k.o.iː ³³	k.o.iː ³³	k oiː ³³	chao1238	23.666667	116.633333	Sino-Tibetan	1841	1841
8748	444	shoulder	Fuzhou	Fuzhou	k.i.e.ŋ.⁴⁴	k.i.e.ŋ.⁴⁴	k i/j e ŋ ⁴⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	1841	1841
8749	444	shoulder	Shanghai	Shanghai	ʨ.ɪ.⁵³	ʨ.ɪ.⁵³	tɕ ɪ ⁵³	shan1293	31.222902	121.475372	Sino-Tibetan	1841	1841
8750	444	shoulder	ZhongyuanYinyun	Zhongyuan_Yinyun	k.i.e.n.P	k.i.e.n.P	k i/j e n P/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1841	1841
7298	445	sick	Beijing	Beijing	p.i.ŋ.⁵¹	p.i.ŋ.⁵¹	p i ŋ ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	1504	1504
7299	445	sick	Jinan	Jinan	p.i.ŋ.²¹	p.i.ŋ.²¹	p i ŋ ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	1504	1504
7300	445	sick	XiAn	Xi_an	p.i.ŋ.⁵⁵	p.i.ŋ.⁵⁵	p i ŋ ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	1504	1504
7301	445	sick	Taiyuan	Taiyuan	p.i.ŋ.⁴⁵	p.i.ŋ.⁴⁵	p i ŋ ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1504	1504
7302	445	sick	Hankou	Hankou	p.i.n.³⁵	p.i.n.³⁵	p i n ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1504	1504
7303	445	sick	Chengdu	Chengdu	p.i.n.¹³	p.i.n.¹³	p i n ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	1504	1504
7304	445	sick	Yangzhou	Yangzhou	p.iː ⁵⁵	p.iː ⁵⁵	p iː ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	1504	1504
7305	445	sick	Suzhou	Suzhou	b.i.n.³¹	b.i.n.³¹	b i n ³¹	suzh1234	31.3280439	120.364116	Sino-Tibetan	1504	1504
7306	445	sick	Wenzhou	Wenzhou	b.e.ŋ.²²	b.e.ŋ.²²	b e ŋ ²²	ouji1238	28.005496	120.701179	Sino-Tibetan	1504	1504
7307	445	sick	Changsha	Changsha	p.i.n.²¹	p.i.n.²¹	p i n ²¹	chan1326	28.85032	112.943344	Sino-Tibetan	1504	1504
7308	445	sick	Shuangfeng	Shuangfeng	b.i.n.³³	b.i.n.³³	b i n ³³	shua1258	27.4569781	111.916486	Sino-Tibetan	1504	1504
7309	445	sick	Nanchang	Nanchang	pʰ.i.n.²¹	pʰ.i.n.²¹	pʰ i n ²¹	nanc1254	28.706609	115.857468	Sino-Tibetan	1504	1504
7310	445	sick	Nanchang	Nanchang	pʰ.i.a.ŋ.²¹	pʰ.i.a.ŋ.²¹	pʰ i/j a ŋ ²¹	nanc1254	28.706609	115.857468	Sino-Tibetan	1504	1504
7311	445	sick	Meixian	Meixian	pʰ.i.a.ŋ.⁵²	pʰ.i.a.ŋ.⁵²	pʰ i/j a ŋ ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1504	1504
7312	445	sick	Guangzhou	Guangzhou	p.ɪ.ŋ.²²	p.ɪ.ŋ.²²	p ɪ ŋ ²²	guan1279	23.1253503	112.9476548	Sino-Tibetan	1504	1504
7313	445	sick	Xiamen	Xiamen	p.ɪ.ŋ.³³	p.ɪ.ŋ.³³	p ɪ ŋ ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	1504	1504
7314	445	sick	Xiamen	Xiamen	p.iː ³³	p.iː ³³	p iː ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	1504	1504
7315	445	sick	Chaozhou	Chaozhou	p.eː ¹¹	p.eː ¹¹	p eː ¹¹	chao1238	23.666667	116.633333	Sino-Tibetan	1504	1504
7316	445	sick	Fuzhou	Fuzhou	p.i.ŋ.²⁴²	p.i.ŋ.²⁴²	p i ŋ ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	1504	1504
7317	445	sick	Fuzhou	Fuzhou	p.a.ŋ.²⁴²	p.a.ŋ.²⁴²	p a ŋ ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	1504	1504
7318	445	sick	Shanghai	Shanghai	p.i.ŋ.¹³	p.i.ŋ.¹³	p i ŋ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	1504	1504
7319	445	sick	ZhongyuanYinyun	Zhongyuan_Yinyun	p.i.ə.ŋ.Q	p.i.ə.ŋ.Q	p i/j ə ŋ Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	1504	1504
4713	446	side	Beijing	Beijing	pʰ.a.ŋ.³⁵	pʰ.a.ŋ.³⁵	pʰ a ŋ ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1005	1005
4714	446	side	Jinan	Jinan	pʰ.a.ŋ.⁴²	pʰ.a.ŋ.⁴²	pʰ a ŋ ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	1005	1005
4715	446	side	XiAn	Xi_an	pʰ.a.ŋ.²⁴	pʰ.a.ŋ.²⁴	pʰ a ŋ ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	1005	1005
4716	446	side	Taiyuan	Taiyuan	pʰ.ɒː ¹¹	pʰ.ɒː ¹¹	pʰ ɒː ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1005	1005
4717	446	side	Hankou	Hankou	pʰ.a.ŋ.²¹³	pʰ.a.ŋ.²¹³	pʰ a ŋ ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	1005	1005
4718	446	side	Chengdu	Chengdu	pʰ.a.ŋ.³¹	pʰ.a.ŋ.³¹	pʰ a ŋ ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	1005	1005
4719	446	side	Yangzhou	Yangzhou	pʰ.ɑ.ŋ.³⁴	pʰ.ɑ.ŋ.³⁴	pʰ ɑ ŋ ³⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	1005	1005
4720	446	side	Suzhou	Suzhou	b.ɒ.ŋ.²⁴	b.ɒ.ŋ.²⁴	b ɒ ŋ ²⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1005	1005
4721	446	side	Wenzhou	Wenzhou	b.u.ɔ.³¹	b.u.ɔ.³¹	b u/w ɔ ³¹	ouji1238	28.005496	120.701179	Sino-Tibetan	1005	1005
4722	446	side	Changsha	Changsha	p.a.n.¹³	p.a.n.¹³	p a n ¹³	chan1326	28.85032	112.943344	Sino-Tibetan	1005	1005
4723	446	side	Shuangfeng	Shuangfeng	b.a.ŋ.²³	b.a.ŋ.²³	b a ŋ ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	1005	1005
4724	446	side	Nanchang	Nanchang	pʰ.ɔ.ŋ.²⁴	pʰ.ɔ.ŋ.²⁴	pʰ ɔ ŋ ²⁴	nanc1254	28.706609	115.857468	Sino-Tibetan	1005	1005
4725	446	side	Meixian	Meixian	pʰ.a.ŋ.¹¹	pʰ.a.ŋ.¹¹	pʰ a ŋ ¹¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1005	1005
4726	446	side	Guangzhou	Guangzhou	pʰ.ɔ.ŋ.²¹	pʰ.ɔ.ŋ.²¹	pʰ ɔ ŋ ²¹	guan1279	23.1253503	112.9476548	Sino-Tibetan	1005	1005
4727	446	side	Xiamen	Xiamen	p.ɔ.ŋ.²⁴	p.ɔ.ŋ.²⁴	p ɔ ŋ ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	1005	1005
4728	446	side	Chaozhou	Chaozhou	pʰ.a.ŋ.⁵⁵	pʰ.a.ŋ.⁵⁵	pʰ a ŋ ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	1005	1005
4729	446	side	Fuzhou	Fuzhou	p.o.u.ŋ.⁵²	p.o.u.ŋ.⁵²	p ou ŋ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	1005	1005
4730	446	side	Shanghai	Shanghai	p.ɒː ¹³	p.ɒː ¹³	p ɒː ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	1005	1005
4731	446	side	ZhongyuanYinyun	Zhongyuan_Yinyun	pʰ.a.ŋ.P²	pʰ.a.ŋ.P²	pʰ a ŋ P²/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1005	1005
2307	447	sing	Beijing	Beijing	tʂʰ.a.ŋ.⁵¹	tʂʰ.a.ŋ.⁵¹	ʈʂʰ a ŋ ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	353	353
2308	447	sing	Jinan	Jinan	tʂʰ.a.ŋ.²¹	tʂʰ.a.ŋ.²¹	ʈʂʰ a ŋ ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	353	353
2309	447	sing	XiAn	Xi_an	tʂʰ.a.ŋ.⁵⁵	tʂʰ.a.ŋ.⁵⁵	ʈʂʰ a ŋ ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	353	353
2310	447	sing	Taiyuan	Taiyuan	ʦʰ.ɒː ⁴⁵	ʦʰ.ɒː ⁴⁵	tsʰ ɒː ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	353	353
2311	447	sing	Hankou	Hankou	ʦʰ.a.ŋ.³⁵	ʦʰ.a.ŋ.³⁵	tsʰ a ŋ ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	353	353
2312	447	sing	Chengdu	Chengdu	ʦʰ.a.ŋ.¹³	ʦʰ.a.ŋ.¹³	tsʰ a ŋ ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	353	353
2313	447	sing	Yangzhou	Yangzhou	ʦʰ.ɑ.ŋ.⁵⁵	ʦʰ.ɑ.ŋ.⁵⁵	tsʰ ɑ ŋ ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	353	353
2314	447	sing	Suzhou	Suzhou	ʦʰ.ɒ.ŋ.⁴¹²	ʦʰ.ɒ.ŋ.⁴¹²	tsʰ ɒ ŋ ⁴¹²	suzh1234	31.3280439	120.364116	Sino-Tibetan	353	353
2315	447	sing	Wenzhou	Wenzhou	ʨʰ.i.⁴²	ʨʰ.i.⁴²	tɕʰ i ⁴²	ouji1238	28.005496	120.701179	Sino-Tibetan	353	353
2316	447	sing	Changsha	Changsha	tʂʰ.a.n.⁵⁵	tʂʰ.a.n.⁵⁵	ʈʂʰ a n ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	353	353
2317	447	sing	Shuangfeng	Shuangfeng	tʰ.a.ŋ.³⁵	tʰ.a.ŋ.³⁵	tʰ a ŋ ³⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	353	353
2318	447	sing	Nanchang	Nanchang	ʦʰ.ɔ.ŋ.²¹³	ʦʰ.ɔ.ŋ.²¹³	tsʰ ɔ ŋ ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	353	353
2319	447	sing	Meixian	Meixian	ʦʰ.ɔ.ŋ.⁵²	ʦʰ.ɔ.ŋ.⁵²	tsʰ ɔ ŋ ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	353	353
2320	447	sing	Guangzhou	Guangzhou	ʧʰ.œ.ŋ.³³	ʧʰ.œ.ŋ.³³	tʃʰ œ ŋ ³³	guan1279	23.1253503	112.9476548	Sino-Tibetan	353	353
2321	447	sing	Xiamen	Xiamen	ʦʰ.i.ɔ.ŋ.¹¹	ʦʰ.i.ɔ.ŋ.¹¹	tsʰ i/j ɔ ŋ ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	353	353
2322	447	sing	Xiamen	Xiamen	ʦʰ.i.a.ŋ.¹¹	ʦʰ.i.a.ŋ.¹¹	tsʰ i/j a ŋ ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	353	353
2323	447	sing	Xiamen	Xiamen	ʦʰ.i.uː ¹¹	ʦʰ.i.uː ¹¹	tsʰ iuː ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	353	353
2324	447	sing	Chaozhou	Chaozhou	ʦʰ.i.a.ŋ.²¹³	ʦʰ.i.a.ŋ.²¹³	tsʰ i/j a ŋ ²¹³	chao1238	23.666667	116.633333	Sino-Tibetan	353	353
2325	447	sing	Fuzhou	Fuzhou	ʦʰ.u.ɔ.ŋ.²¹³	ʦʰ.u.ɔ.ŋ.²¹³	tsʰ u/w ɔ ŋ ²¹³	fuzh1239	26.08904	119.294243	Sino-Tibetan	353	353
2326	447	sing	Shanghai	Shanghai	ʦʰ.ɒː ³⁵/⁵⁵	ʦʰ.ɒː ³⁵/⁵⁵	tsʰ ɒː ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	353	353
2327	447	sing	ZhongyuanYinyun	Zhongyuan_Yinyun	ʧʰ.i.a.ŋ.Q	ʧʰ.i.a.ŋ.Q	tʃʰ i/j a ŋ Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	353	353
6006	448	sink	Beijing	Beijing	tʂʰ.ə.n.³⁵	tʂʰ.ə.n.³⁵	ʈʂʰ ə n ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1242	1242
6007	448	sink	Jinan	Jinan	tʂʰ.eː ⁴²	tʂʰ.eː ⁴²	ʈʂʰ eː ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	1242	1242
6008	448	sink	XiAn	Xi_an	tʂʰ.eː ²⁴	tʂʰ.eː ²⁴	ʈʂʰ eː ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	1242	1242
6009	448	sink	Taiyuan	Taiyuan	ʦʰ.ə.ŋ.¹¹	ʦʰ.ə.ŋ.¹¹	tsʰ ə ŋ ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1242	1242
6010	448	sink	Hankou	Hankou	ʦʰ.ə.n.²¹³	ʦʰ.ə.n.²¹³	tsʰ ə n ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	1242	1242
6011	448	sink	Chengdu	Chengdu	ʦʰ.ə.n.³¹	ʦʰ.ə.n.³¹	tsʰ ə n ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	1242	1242
6012	448	sink	Yangzhou	Yangzhou	ʦʰ.ə.n.³⁴	ʦʰ.ə.n.³⁴	tsʰ ə n ³⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	1242	1242
6013	448	sink	Suzhou	Suzhou	z.ə.n.²⁴	z.ə.n.²⁴	z ə n ²⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1242	1242
6014	448	sink	Wenzhou	Wenzhou	ʣ.a.ŋ.³¹	ʣ.a.ŋ.³¹	dz a ŋ ³¹	ouji1238	28.005496	120.701179	Sino-Tibetan	1242	1242
6015	448	sink	Changsha	Changsha	tʂ.ə.n.¹³	tʂ.ə.n.¹³	ʈʂ ə n ¹³	chan1326	28.85032	112.943344	Sino-Tibetan	1242	1242
6016	448	sink	Shuangfeng	Shuangfeng	ʥ.i.n.²³	ʥ.i.n.²³	dʑ i n ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	1242	1242
6017	448	sink	Nanchang	Nanchang	ʦʰ.ə.n.²⁴	ʦʰ.ə.n.²⁴	tsʰ ə n ²⁴	nanc1254	28.706609	115.857468	Sino-Tibetan	1242	1242
6018	448	sink	Meixian	Meixian	ʦʰ.ə.m.¹¹	ʦʰ.ə.m.¹¹	tsʰ ə m ¹¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1242	1242
6019	448	sink	Guangzhou	Guangzhou	ʧʰ.a.m.²¹	ʧʰ.a.m.²¹	tʃʰ a m ²¹	guan1279	23.1253503	112.9476548	Sino-Tibetan	1242	1242
6020	448	sink	Xiamen	Xiamen	t.i.m.²⁴	t.i.m.²⁴	t i m ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	1242	1242
6021	448	sink	Xiamen	Xiamen	t.i.a.m.²⁴	t.i.a.m.²⁴	t i/j a m ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	1242	1242
6022	448	sink	Chaozhou	Chaozhou	t.i.m.⁵⁵	t.i.m.⁵⁵	t i m ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	1242	1242
6023	448	sink	Fuzhou	Fuzhou	tʰ.i.ŋ.⁵²	tʰ.i.ŋ.⁵²	tʰ i ŋ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	1242	1242
6024	448	sink	Shanghai	Shanghai	z.ə.ŋ.¹³	z.ə.ŋ.¹³	z ə ŋ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	1242	1242
6025	448	sink	ZhongyuanYinyun	Zhongyuan_Yinyun	ʧʰ.i.ə.m.P²	ʧʰ.i.ə.m.P²	tʃʰ i/j ə m P²/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1242	1242
3051	449	sister-in-law (older brother's wife)	Beijing	Beijing	s.a.u.²¹⁴	s.a.u.²¹⁴	s au ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	518	518
3052	449	sister-in-law (older brother's wife)	Jinan	Jinan	s.ɔ.⁵⁵	s.ɔ.⁵⁵	s ɔ ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	518	518
3053	449	sister-in-law (older brother's wife)	XiAn	Xi_an	s.a.u.⁵³	s.a.u.⁵³	s au ⁵³	xian1253	34.228154	108.960571	Sino-Tibetan	518	518
3054	449	sister-in-law (older brother's wife)	Taiyuan	Taiyuan	s.a.u.⁵³	s.a.u.⁵³	s au ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	518	518
3055	449	sister-in-law (older brother's wife)	Hankou	Hankou	s.a.u.⁴²	s.a.u.⁴²	s au ⁴²	hank1234	30.581179	114.272597	Sino-Tibetan	518	518
3056	449	sister-in-law (older brother's wife)	Chengdu	Chengdu	s.a.u.⁵³	s.a.u.⁵³	s au ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	518	518
