ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
4001	695_tracetrack	trace; track	ProtoBai	Proto-Bai	tsuŋ1	tsuŋ1	ts u ŋ ¹				Sino-Tibetan	2 7 4 8	AXLT	CYN6	8	8.C.C 8.Y.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	tsuŋ¹	1	4742
4002	695_tracetrack	trace; track	Tuoluo	Tuoluo	tsvŋ55	tsvŋ55	ts v/ʯ ŋ ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	2 7 4 8	AXLT	CYN5	9	9.C.C 9.Y.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	tsv/ʯŋ⁵⁵	1	4742
4003	695_tracetrack	trace; track	Gongxing	Gongxing	tsi22	tsi22	ts i ²²		27.0852794	99.1652452	Sino-Tibetan	2 7 8	AXT	CI1	4	4.C.C 4.I.V 4.1.T	1.6 3.0 1.0	tsi²²	1	4744
4004	695_tracetrack	trace; track	Enqi	Enqi	tɕia55	tɕia55	tɕ i/j a ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 6 7 8	ACXT	CJA5	3	3.C.C 3.J.C 3.A.V 3.5.T	1.6 1.2 3.0 1.0	tɕi/ja⁵⁵	0	4743
4005	695_tracetrack	trace; track	Ega	Ega	tɕio55	tɕio55	tɕ i/j o ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 6 7 8	ACXT	CJU5	2	2.C.C 2.J.C 2.U.V 2.5.T	1.6 1.2 3.0 1.0	tɕi/jo⁵⁵	0	4743
4006	695_tracetrack	trace; track	Jinman	Jinman	tsõ55	tsõ55	ts õ ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 8	AXT	CU5	5	5.C.C 5.U.V 5.5.T	1.6 3.0 1.0	tsõ⁵⁵	1	4742
4007	695_tracetrack	trace; track	Jinxing	Jinxing	tsṽ55	tsṽ55	ts ṽ/ʯ̃ ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	2 7 8	AXT	CY5	6	6.C.C 6.Y.V 6.5.T	1.6 3.0 1.0	tsṽ/ʯ̃⁵⁵	1	4742
4008	695_tracetrack	trace; track	Dashi	Dashi	(tso13)	tso13	ts o ¹³		26.3530106	100.1930442	Sino-Tibetan	2 7 8	AXT	CU2	1	1.C.C 1.U.V 1.2.T	1.6 3.0 1.0	tso¹³	0	4742
4009	695_tracetrack	trace; track	Mazhelong	Mazhelong	tsoŋ55	tsoŋ55	ts o ŋ ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	2 7 4 8	AXLT	CUN5	7	7.C.C 7.U.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	tsoŋ⁵⁵	1	4742
4010	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	ProtoBai	Proto-Bai	pʰjen1	pʰjen1	pʰ j e n ¹				Sino-Tibetan	1 6 7 4 8	ACXLT	PJEN6	8	8.P.C 8.J.C 8.E.V 8.N.c 8.6.T	1.6 1.2 3.0 1.1 1.0	pʰjen¹	0	4755
4011	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Tuoluo	Tuoluo	fɚ55	fɚ55	f ə˞ ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	BE5	9	9.B.C 9.E.V 9.5.T	1.6 3.0 1.0	fə˞⁵⁵	1	4752
4012	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Gongxing	Gongxing	pfu55	pfu55	pf u ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	2 7 8	AXT	BY5	4	4.B.C 4.Y.V 4.5.T	1.6 3.0 1.0	pfu⁵⁵	1	4752
4013	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Enqi	Enqi	fE24	fE24	f ᴇ/ɛ ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 7 8	AXT	BE2	3	3.B.C 3.E.V 3.2.T	1.6 3.0 1.0	fᴇ/ɛ²⁴	1	4752
4014	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Ega	Ega	(xue55)	xue55	x u/w e ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 6 7 8	ACXT	GWE5	2	2.G.C 2.W.C 2.E.V 2.5.T	1.6 1.2 3.0 1.0	xu/we⁵⁵	0	4753
4015	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Jinman	Jinman	(tɕiõ42)	tɕiõ42	tɕ i õ ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 7 8	AXYT	CIU3	5	5.C.C 5.I.V 5.U.V 5.3.T	1.6 3.0 3.0 1.0	tɕiõ⁴²	0	4754
4016	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Jinxing	Jinxing	fv55	fv55	f v/ʯ ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	3 7 8	AXT	BY5	6	6.B.C 6.Y.V 6.5.T	1.6 3.0 1.0	fv/ʯ⁵⁵	1	4752
4017	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Dashi	Dashi	fv55	fv55	f v/ʯ ⁵⁵		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	BY5	1	1.B.C 1.Y.V 1.5.T	1.6 3.0 1.0	fv/ʯ⁵⁵	0	4752
4018	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Zhoucheng	Zhoucheng	fv55	fv55	f v/ʯ ⁵⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 7 8	AXT	BY5	10	10.B.C 10.Y.V 10.5.T	1.6 3.0 1.0	fv/ʯ⁵⁵	1	4752
4019	1172_transplantriceseedlinginsert	transplant (rice seedling); insert	Mazhelong	Mazhelong	pʰien55	pʰien55	pʰ i/j e n ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 6 7 4 8	ACXLT	PJEN5	7	7.P.C 7.J.C 7.E.V 7.N.c 7.5.T	1.6 1.2 3.0 1.1 1.0	pʰi/jen⁵⁵	0	4755
4020	372_tree	tree	ProtoBai	Proto-Bai	drɯ3	drɯ3	d r ɯ ³				Sino-Tibetan	1 5 7 8	ACXT	TRI6	8	8.T.C 8.R.C 8.I.V 8.6.T	1.6 1.2 3.0 1.0	drɯ³	1	4763
4021	372_tree	tree	Tuoluo	Tuoluo	diɯ21	diɯ21	d i/j ɯ ²¹	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 6 7 8	ACXT	TJI3	9	9.T.C 9.J.C 9.I.V 9.3.T	1.6 1.2 3.0 1.0	di/jɯ²¹	1	4763
4022	372_tree	tree	Gongxing	Gongxing	dʐi42	dʐi42	ɖʐ i ⁴²		27.0852794	99.1652452	Sino-Tibetan	2 7 8	AXT	CI3	4	4.C.C 4.I.V 4.3.T	1.6 3.0 1.0	ɖʐi⁴²	1	4763
4023	372_tree	tree	Enqi	Enqi	diɯ43	diɯ43	d i/j ɯ ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 6 7 8	ACXT	TJI3	3	3.T.C 3.J.C 3.I.V 3.3.T	1.6 1.2 3.0 1.0	di/jɯ⁴³	1	4763
4024	372_tree	tree	Ega	Ega	dʑi42	dʑi42	dʑ i ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 7 8	AXT	CI3	2	2.C.C 2.I.V 2.3.T	1.6 3.0 1.0	dʑi⁴²	1	4763
4025	372_tree	tree	Jinman	Jinman	ɖɯ42	ɖɯ42	ɖ ɯ ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	1 7 8	AXT	TI3	5	5.T.C 5.I.V 5.3.T	1.6 3.0 1.0	ɖɯ⁴²	1	4763
4026	372_tree	tree	Jinxing	Jinxing	tsɯ31	tsɯ31	ts ɯ ³¹		24.9259218	103.1237482	Sino-Tibetan	2 7 8	AXT	CI3	6	6.C.C 6.I.V 6.3.T	1.6 3.0 1.0	tsɯ³¹	1	4763
4027	372_tree	tree	Dashi	Dashi	tʂɯ21	tʂɯ21	ʈʂ ɯ ²¹		26.3530106	100.1930442	Sino-Tibetan	2 7 8	AXT	CI3	1	1.C.C 1.I.V 1.3.T	1.6 3.0 1.0	ʈʂɯ²¹	0	4763
4028	372_tree	tree	Zhoucheng	Zhoucheng	tsɯ31	tsɯ31	ts ɯ ³¹	zhou1234	25.8958826	100.0988062	Sino-Tibetan	2 7 8	AXT	CI3	10	10.C.C 10.I.V 10.3.T	1.6 3.0 1.0	tsɯ³¹	1	4763
4029	372_tree	tree	Mazhelong	Mazhelong	dzǝɯ21	dzǝɯ21	dz əɯ ²¹		24.1677209	104.1950232	Sino-Tibetan	2 7 8	AXT	CE3	7	7.C.C 7.E.V 7.3.T	1.6 3.0 1.0	dzəɯ²¹	1	4763
4030	626_triphammerforhullingrice	trip-hammer for hulling rice	ProtoBai	Proto-Bai	duɛ5	duɛ5	d u/w ɛ ⁵				Sino-Tibetan	1 6 7 8	ACXT	TWE6	8	8.T.C 8.W.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	du/wɛ⁵	0	4774
4031	626_triphammerforhullingrice	trip-hammer for hulling rice	Tuoluo	Tuoluo	due21	due21	d u/w e ²¹	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 6 7 8	ACXT	TWE3	9	9.T.C 9.W.C 9.E.V 9.3.T	1.6 1.2 3.0 1.0	du/we²¹	0	4774
4032	626_triphammerforhullingrice	trip-hammer for hulling rice	Gongxing	Gongxing	tyɛ42	tyɛ42	t y/ɥ ɛ ⁴²		27.0852794	99.1652452	Sino-Tibetan	1 6 7 8	ACXT	TJE3	4	4.T.C 4.J.C 4.E.V 4.3.T	1.6 1.2 3.0 1.0	ty/ɥɛ⁴²	0	4774
4033	626_triphammerforhullingrice	trip-hammer for hulling rice	Enqi	Enqi	tyi43	tyi43	t y/ɥ i ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 6 7 8	ACXT	TJI3	3	3.T.C 3.J.C 3.I.V 3.3.T	1.6 1.2 3.0 1.0	ty/ɥi⁴³	0	4774
4034	626_triphammerforhullingrice	trip-hammer for hulling rice	Ega	Ega	ti42	ti42	t i ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	TI3	2	2.T.C 2.I.V 2.3.T	1.6 3.0 1.0	ti⁴²	1	4774
4035	626_triphammerforhullingrice	trip-hammer for hulling rice	Jinman	Jinman	(ɕyi33kue55)	ɕyi33kue55	ɕ y/ɥ i ³³ + k u/w e ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 6 7 8 9 1 6 7 8	ACXT_ACXT	SJI4_KWE5	5	5.S.C 5.J.C 5.I.V 5.4.T 5._._ 5.K.C 5.W.C 5.E.V 5.5.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ɕy/ɥi³³+ku/we⁵⁵	0	4775 4776
4036	626_triphammerforhullingrice	trip-hammer for hulling rice	Jinxing	Jinxing	tui42	tui42	t u/w i ⁴²		24.9259218	103.1237482	Sino-Tibetan	1 6 7 8	ACXT	TWI3	6	6.T.C 6.W.C 6.I.V 6.3.T	1.6 1.2 3.0 1.0	tu/wi⁴²	0	4774
4037	626_triphammerforhullingrice	trip-hammer for hulling rice	Dashi	Dashi	tui42	tui42	t u/w i ⁴²		26.3530106	100.1930442	Sino-Tibetan	1 6 7 8	ACXT	TWI3	1	1.T.C 1.W.C 1.I.V 1.3.T	1.6 1.2 3.0 1.0	tu/wi⁴²	0	4774
4038	626_triphammerforhullingrice	trip-hammer for hulling rice	Zhoucheng	Zhoucheng	(sɯ33kɯ33)	sɯ33kɯ33	s ɯ ³³ + k ɯ ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 7 8 9 1 7 8	AXT_AXT	SI4_KI4	10	10.S.C 10.I.V 10.4.T 10._._ 10.K.C 10.I.V 10.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sɯ³³+kɯ³³	0	4775 4777
4039	626_triphammerforhullingrice	trip-hammer for hulling rice	Mazhelong	Mazhelong	tɛ42	tɛ42	t ɛ ⁴²		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	TE3	7	7.T.C 7.E.V 7.3.T	1.6 3.0 1.0	tɛ⁴²	0	4774
4040	1806_turnaround	turn around	ProtoBai	Proto-Bai	dʐuen5?	dʐuen5?	ɖʐ u/w e n ?/⁵				Sino-Tibetan	2 6 7 4 8	ACXLT	CWEN6	8	8.C.C 8.W.C 8.E.V 8.N.c 8.6.T	1.6 1.2 3.0 1.1 1.0	ɖʐu/wen?/⁵	0	4787
4041	1806_turnaround	turn around	Tuoluo	Tuoluo	ʐyen21	ʐyen21	ʐ y/ɥ e n ²¹	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 6 7 4 8	ACXLT	SJEN3	9	9.S.C 9.J.C 9.E.V 9.N.c 9.3.T	1.6 1.2 3.0 1.1 1.0	ʐy/ɥen²¹	0	4788
4042	1806_turnaround	turn around	Gongxing	Gongxing	zyen42	zyen42	z y/ɥ e n ⁴²		27.0852794	99.1652452	Sino-Tibetan	3 6 7 4 8	ACXLT	SJEN3	4	4.S.C 4.J.C 4.E.V 4.N.c 4.3.T	1.6 1.2 3.0 1.1 1.0	zy/ɥen⁴²	0	4788
4043	1806_turnaround	turn around	Enqi	Enqi	tɕyE43	tɕyE43	tɕ y/ɥ ᴇ/ɛ ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 6 7 8	ACXT	CJE3	3	3.C.C 3.J.C 3.E.V 3.3.T	1.6 1.2 3.0 1.0	tɕy/ɥᴇ/ɛ⁴³	0	4788
4044	1806_turnaround	turn around	Ega	Ega	zyɛ42	zyɛ42	z y/ɥ ɛ ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 6 7 8	ACXT	SJE3	2	2.S.C 2.J.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	zy/ɥɛ⁴²	0	4788
4045	1806_turnaround	turn around	Jinman	Jinman	zye42	zye42	z y/ɥ e ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 6 7 8	ACXT	SJE3	5	5.S.C 5.J.C 5.E.V 5.3.T	1.6 1.2 3.0 1.0	zy/ɥe⁴²	0	4788
4046	1806_turnaround	turn around	Jinxing	Jinxing	tsuen42	tsuen42	ts u/w e n ⁴²		24.9259218	103.1237482	Sino-Tibetan	2 6 7 4 8	ACXLT	CWEN3	6	6.C.C 6.W.C 6.E.V 6.N.c 6.3.T	1.6 1.2 3.0 1.1 1.0	tsu/wen⁴²	0	4787
4047	1806_turnaround	turn around	Dashi	Dashi	tʂuen42	tʂuen42	ʈʂ u/w e n ⁴²		26.3530106	100.1930442	Sino-Tibetan	2 6 7 4 8	ACXLT	CWEN3	1	1.C.C 1.W.C 1.E.V 1.N.c 1.3.T	1.6 1.2 3.0 1.1 1.0	ʈʂu/wen⁴²	0	4787
4048	1806_turnaround	turn around	Zhoucheng	Zhoucheng	tsue42	tsue42	ts u/w e ⁴²	zhou1234	25.8958826	100.0988062	Sino-Tibetan	2 6 7 8	ACXT	CWE3	10	10.C.C 10.W.C 10.E.V 10.3.T	1.6 1.2 3.0 1.0	tsu/we⁴²	0	4787
4049	1806_turnaround	turn around	Mazhelong	Mazhelong	tsuan42	tsuan42	ts u/w a n ⁴²		24.1677209	104.1950232	Sino-Tibetan	2 6 7 4 8	ACXLT	CWAN3	7	7.C.C 7.W.C 7.A.V 7.N.c 7.3.T	1.6 1.2 3.0 1.1 1.0	tsu/wan⁴²	0	4787
4050	342_turtledove	turtledove	ProtoBai	Proto-Bai	tɕu1kɯ1	tɕu1kɯ1	tɕ u ¹ + k ɯ ¹				Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CY6_KI6	8	8.C.C 8.Y.V 8.6.T 8._._ 8.K.C 8.I.V 8.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕu¹+kɯ¹	0	4800 4799
4051	342_turtledove	turtledove	Tuoluo	Tuoluo	tɕɯ55kɯ̄̄	tɕɯ55kɯ̄̄	tɕ ɯ ⁵⁵ + k ɯ̃ ⁰	tuol1234	23.3833337	102.1839821	Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CI5_KI6	9	9.C.C 9.I.V 9.5.T 9._._ 9.K.C 9.I.V 9.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕɯ⁵⁵+kɯ̃⁰	0	4798 4799
4052	342_turtledove	turtledove	Gongxing	Gongxing	tɕi22kɯ12	tɕi22kɯ12	tɕ i ²² + k ɯ ¹²		27.0852794	99.1652452	Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CI1_KI2	4	4.C.C 4.I.V 4.1.T 4._._ 4.K.C 4.I.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕi²²+kɯ¹²	0	4798 4799
4053	342_turtledove	turtledove	Enqi	Enqi	tɕi24kɯ24	tɕi24kɯ24	tɕ i ²⁴ + k ɯ ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CI2_KI2	3	3.C.C 3.I.V 3.2.T 3._._ 3.K.C 3.I.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕi²⁴+kɯ²⁴	0	4798 4799
4054	342_turtledove	turtledove	Jinman	Jinman	tɕi55kɯ55	tɕi55kɯ55	tɕ i ⁵⁵ + k ɯ ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CI5_KI5	5	5.C.C 5.I.V 5.5.T 5._._ 5.K.C 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕi⁵⁵+kɯ⁵⁵	0	4798 4799
4055	342_turtledove	turtledove	Zhoucheng	Zhoucheng	(ku31ku55ku33)	ku31ku55ku33	k u ³¹ + k u ⁵⁵ + k u ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	KY3_KY5_KY4	10	10.K.C 10.Y.V 10.3.T 10._._ 10.K.C 10.Y.V 10.5.T 10._._ 10.K.C 10.Y.V 10.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ku³¹+ku⁵⁵+ku³³	0	4801 4799 4802
4056	342_turtledove	turtledove	Mazhelong	Mazhelong	tɕi55kǝɯ55	tɕi55kǝɯ55	tɕ i ⁵⁵ + k əɯ ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CI5_KE5	7	7.C.C 7.I.V 7.5.T 7._._ 7.K.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕi⁵⁵+kəɯ⁵⁵	0	4798 4799
4057	808_twelve	twelve	ProtoBai	Proto-Bai	ten+ne4	dzri4+ne4	ɖʐ i ⁴ + n e ⁴				Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CI6_NE6	8	8.C.C 8.I.V 8.6.T 8._._ 8.N.C 8.E.V 8.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɖʐi⁴+ne⁴	0	4814 4815
4058	808_twelve	twelve	Tuoluo	Tuoluo	ʐɚ42ne42	ʐɚ42ne42	ʐ ə˞ ⁴² + n e ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8 9 4 7 8	AXT_AXT	SE3_NE3	9	9.S.C 9.E.V 9.3.T 9._._ 9.N.C 9.E.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʐə˞⁴²+ne⁴²	0	4814 4815
4059	808_twelve	twelve	Gongxing	Gongxing	dʐi21nɛ55	dʐi21nɛ55	ɖʐ i ²¹ + n ɛ ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CI3_NE5	4	4.C.C 4.I.V 4.3.T 4._._ 4.N.C 4.E.V 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɖʐi²¹+nɛ⁵⁵	0	4814 4815
4060	808_twelve	twelve	Enqi	Enqi	tsɿ21nE55	tsɿ21nE55	ts ɿ ²¹ + n ᴇ/ɛ ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CI3_NE5	3	3.C.C 3.I.V 3.3.T 3._._ 3.N.C 3.E.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsɿ²¹+nᴇ/ɛ⁵⁵	0	4814 4815
4061	808_twelve	twelve	Ega	Ega	tsɛ42(kv22)	tsɛ42	ts ɛ ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 7 8	AXT	CE3	2	2.C.C 2.E.V 2.3.T	1.6 3.0 1.0	tsɛ⁴²	1	4814
4062	808_twelve	twelve	Jinxing	Jinxing	tsa42ne44	tsa42ne44	ts a ⁴² + n e ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CA3_NE5	6	6.C.C 6.A.V 6.3.T 6._._ 6.N.C 6.E.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsa⁴²+ne⁴⁴	0	4814 4815
4063	808_twelve	twelve	Dashi	Dashi	tʂi42ne44	tʂi42ne44	ʈʂ i ⁴² + n e ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CI3_NE5	1	1.C.C 1.I.V 1.3.T 1._._ 1.N.C 1.E.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʈʂi⁴²+ne⁴⁴	0	4814 4815
4064	808_twelve	twelve	Zhoucheng	Zhoucheng	tsi42ne44	tsi42ne44	ts i ⁴² + n e ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CI3_NE5	10	10.C.C 10.I.V 10.3.T 10._._ 10.N.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsi⁴²+ne⁴⁴	0	4814 4815
4065	808_twelve	twelve	Mazhelong	Mazhelong	tsʰi42ne44	tsʰi42ne44	tsʰ i ⁴² + n e ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	2 7 8 9 4 7 8	AXT_AXT	CI3_NE5	7	7.C.C 7.I.V 7.3.T 7._._ 7.N.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsʰi⁴²+ne⁴⁴	0	4814 4815
4066	1533_twistatower	twist (a tower)	ProtoBai	Proto-Bai	tsuɛ4	tsuɛ4	ts u/w ɛ ⁴				Sino-Tibetan	2 6 7 8	ACXT	CWE6	8	8.C.C 8.W.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	tsu/wɛ⁴	1	4833
4067	1533_twistatower	twist (a tower)	Tuoluo	Tuoluo	(ji42)	ji42	j i ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	6 7 8	AXT	JI3	9	9.J.C 9.I.V 9.3.T	1.6 3.0 1.0	ji⁴²	0	4832
4068	1533_twistatower	twist (a tower)	Gongxing	Gongxing	(ji21)	ji21	j i ²¹		27.0852794	99.1652452	Sino-Tibetan	6 7 8	AXT	JI3	4	4.J.C 4.I.V 4.3.T	1.6 3.0 1.0	ji²¹	0	4832
4069	1533_twistatower	twist (a tower)	Enqi	Enqi	tsuE55(/ji21)	tsuE55	ts u ᴇ/ɛ ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 7 8	AXYT	CYE5	3	3.C.C 3.Y.V 3.E.V 3.5.T	1.6 3.0 3.0 1.0	tsuᴇ/ɛ⁵⁵	1	4833
4070	1533_twistatower	twist (a tower)	Enqi	Enqi	tsuE55(/ji21)	ji21)	j i ²¹	enqi1234	26.4738155	99.1189832	Sino-Tibetan	6 7 8	AXT	JI3	3	3.J.C 3.I.V 3.3.T	1.6 3.0 1.0	ji²¹	0	4832
4071	1533_twistatower	twist (a tower)	Ega	Ega	(ji42)	ji42	j i ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	6 7 8	AXT	JI3	2	2.J.C 2.I.V 2.3.T	1.6 3.0 1.0	ji⁴²	1	4832
4072	1533_twistatower	twist (a tower)	Jinman	Jinman	(ji42)	ji42	j i ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	6 7 8	AXT	JI3	5	5.J.C 5.I.V 5.3.T	1.6 3.0 1.0	ji⁴²	1	4832
4073	1533_twistatower	twist (a tower)	Jinxing	Jinxing	tsui44	tsui44	ts u/w i ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	2 6 7 8	ACXT	CWI5	6	6.C.C 6.W.C 6.I.V 6.5.T	1.6 1.2 3.0 1.0	tsu/wi⁴⁴	1	4833
4074	1533_twistatower	twist (a tower)	Dashi	Dashi	(ji31)	ji31	j i ³¹		26.3530106	100.1930442	Sino-Tibetan	6 7 8	AXT	JI3	1	1.J.C 1.I.V 1.3.T	1.6 3.0 1.0	ji³¹	0	4832
4075	1533_twistatower	twist (a tower)	Zhoucheng	Zhoucheng	tsue44	tsue44	ts u/w e ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	2 6 7 8	ACXT	CWE5	10	10.C.C 10.W.C 10.E.V 10.5.T	1.6 1.2 3.0 1.0	tsu/we⁴⁴	1	4833
4076	1533_twistatower	twist (a tower)	Mazhelong	Mazhelong	tsuɛ44	tsuɛ44	ts u/w ɛ ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	2 6 7 8	ACXT	CWE5	7	7.C.C 7.W.C 7.E.V 7.5.T	1.6 1.2 3.0 1.0	tsu/wɛ⁴⁴	0	4833
4077	1225_twisthempfivers	twist (hemp fivers)	ProtoBai	Proto-Bai	tsʰo4	tsʰo4	tsʰ o ⁴				Sino-Tibetan	2 7 8	AXT	CU6	8	8.C.C 8.U.V 8.6.T	1.6 3.0 1.0	tsʰo⁴	0	4844
4078	1225_twisthempfivers	twist (hemp fivers)	Tuoluo	Tuoluo	tsʰu42	tsʰu42	tsʰ u ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	2 7 8	AXT	CY3	9	9.C.C 9.Y.V 9.3.T	1.6 3.0 1.0	tsʰu⁴²	0	4844
4079	1225_twisthempfivers	twist (hemp fivers)	Enqi	Enqi	tsʰu55	tsʰu55	tsʰ u ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 8	AXT	CY5	3	3.C.C 3.Y.V 3.5.T	1.6 3.0 1.0	tsʰu⁵⁵	0	4844
4080	1225_twisthempfivers	twist (hemp fivers)	Ega	Ega	tsʰo55	tsʰo55	tsʰ o ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 7 8	AXT	CU5	2	2.C.C 2.U.V 2.5.T	1.6 3.0 1.0	tsʰo⁵⁵	1	4844
4081	1225_twisthempfivers	twist (hemp fivers)	Jinman	Jinman	tsʰo55	tsʰo55	tsʰ o ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 8	AXT	CU5	5	5.C.C 5.U.V 5.5.T	1.6 3.0 1.0	tsʰo⁵⁵	1	4844
