index	index_p	rindex	rindex_p	cogid	id_Duhumbi	segment_Duhumbi	segment_Duhumbi_L1	segment_Duhumbi_L2	segment_Duhumbi_L3	segment_Duhumbi_R1	segment_Duhumbi_R2	segment_Duhumbi_R3	SC_Duhumbi	SC_Duhumbi_L1	SC_Duhumbi_L2	SC_Duhumbi_L3	SC_Duhumbi_R1	SC_Duhumbi_R2	SC_Duhumbi_R3	PROSODY_Duhumbi	PROSODY_Duhumbi_L1	PROSODY_Duhumbi_L2	PROSODY_Duhumbi_L3	PROSODY_Duhumbi_R1	PROSODY_Duhumbi_R2	PROSODY_Duhumbi_R3	id_Jerigaon	segment_Jerigaon	segment_Jerigaon_L1	segment_Jerigaon_L2	segment_Jerigaon_L3	segment_Jerigaon_R1	segment_Jerigaon_R2	segment_Jerigaon_R3	SC_Jerigaon	SC_Jerigaon_L1	SC_Jerigaon_L2	SC_Jerigaon_L3	SC_Jerigaon_R1	SC_Jerigaon_R2	SC_Jerigaon_R3	PROSODY_Jerigaon	PROSODY_Jerigaon_L1	PROSODY_Jerigaon_L2	PROSODY_Jerigaon_L3	PROSODY_Jerigaon_R1	PROSODY_Jerigaon_R2	PROSODY_Jerigaon_R3	id_Khispi	segment_Khispi	segment_Khispi_L1	segment_Khispi_L2	segment_Khispi_L3	segment_Khispi_R1	segment_Khispi_R2	segment_Khispi_R3	SC_Khispi	SC_Khispi_L1	SC_Khispi_L2	SC_Khispi_L3	SC_Khispi_R1	SC_Khispi_R2	SC_Khispi_R3	PROSODY_Khispi	PROSODY_Khispi_L1	PROSODY_Khispi_L2	PROSODY_Khispi_L3	PROSODY_Khispi_R1	PROSODY_Khispi_R2	PROSODY_Khispi_R3	id_Khoina	segment_Khoina	segment_Khoina_L1	segment_Khoina_L2	segment_Khoina_L3	segment_Khoina_R1	segment_Khoina_R2	segment_Khoina_R3	SC_Khoina	SC_Khoina_L1	SC_Khoina_L2	SC_Khoina_L3	SC_Khoina_R1	SC_Khoina_R2	SC_Khoina_R3	PROSODY_Khoina	PROSODY_Khoina_L1	PROSODY_Khoina_L2	PROSODY_Khoina_L3	PROSODY_Khoina_R1	PROSODY_Khoina_R2	PROSODY_Khoina_R3	id_Khoitam	segment_Khoitam	segment_Khoitam_L1	segment_Khoitam_L2	segment_Khoitam_L3	segment_Khoitam_R1	segment_Khoitam_R2	segment_Khoitam_R3	SC_Khoitam	SC_Khoitam_L1	SC_Khoitam_L2	SC_Khoitam_L3	SC_Khoitam_R1	SC_Khoitam_R2	SC_Khoitam_R3	PROSODY_Khoitam	PROSODY_Khoitam_L1	PROSODY_Khoitam_L2	PROSODY_Khoitam_L3	PROSODY_Khoitam_R1	PROSODY_Khoitam_R2	PROSODY_Khoitam_R3	id_Rahung	segment_Rahung	segment_Rahung_L1	segment_Rahung_L2	segment_Rahung_L3	segment_Rahung_R1	segment_Rahung_R2	segment_Rahung_R3	SC_Rahung	SC_Rahung_L1	SC_Rahung_L2	SC_Rahung_L3	SC_Rahung_R1	SC_Rahung_R2	SC_Rahung_R3	PROSODY_Rahung	PROSODY_Rahung_L1	PROSODY_Rahung_L2	PROSODY_Rahung_L3	PROSODY_Rahung_R1	PROSODY_Rahung_R2	PROSODY_Rahung_R3	id_Rupa	segment_Rupa	segment_Rupa_L1	segment_Rupa_L2	segment_Rupa_L3	segment_Rupa_R1	segment_Rupa_R2	segment_Rupa_R3	SC_Rupa	SC_Rupa_L1	SC_Rupa_L2	SC_Rupa_L3	SC_Rupa_R1	SC_Rupa_R2	SC_Rupa_R3	PROSODY_Rupa	PROSODY_Rupa_L1	PROSODY_Rupa_L2	PROSODY_Rupa_L3	PROSODY_Rupa_R1	PROSODY_Rupa_R2	PROSODY_Rupa_R3	id_Shergaon	segment_Shergaon	segment_Shergaon_L1	segment_Shergaon_L2	segment_Shergaon_L3	segment_Shergaon_R1	segment_Shergaon_R2	segment_Shergaon_R3	SC_Shergaon	SC_Shergaon_L1	SC_Shergaon_L2	SC_Shergaon_L3	SC_Shergaon_R1	SC_Shergaon_R2	SC_Shergaon_R3	PROSODY_Shergaon	PROSODY_Shergaon_L1	PROSODY_Shergaon_L2	PROSODY_Shergaon_L3	PROSODY_Shergaon_R1	PROSODY_Shergaon_R2	PROSODY_Shergaon_R3
1	0.3333	3	1.0000	1119	1567	tʰ	∅	∅	∅	-	e	∅	T	∅	∅	∅	_	E	∅	1	∅	∅	∅	0	7	∅	1568	tʰ	∅	∅	∅	-	ɛː	∅	T	∅	∅	∅	_	E	∅	1	∅	∅	∅	0	7	∅	1569	tʰ	∅	∅	∅	j	a	∅	T	∅	∅	∅	J	A	∅	1	∅	∅	∅	6	7	∅																							1570	tʰ	∅	∅	∅	-	ɛː	∅	T	∅	∅	∅	_	E	∅	1	∅	∅	∅	0	7	∅	1571	tʰ	∅	∅	∅	-	ɛː	∅	T	∅	∅	∅	_	E	∅	1	∅	∅	∅	0	7	∅																																												
2	0.6667	2	0.6667	1119	1567	-	tʰ	∅	∅	e	∅	∅	_	T	∅	∅	E	∅	∅	0	1	∅	∅	7	∅	∅	1568	-	tʰ	∅	∅	ɛː	∅	∅	_	T	∅	∅	E	∅	∅	0	1	∅	∅	7	∅	∅	1569	j	tʰ	∅	∅	a	∅	∅	J	T	∅	∅	A	∅	∅	6	1	∅	∅	7	∅	∅																							1570	-	tʰ	∅	∅	ɛː	∅	∅	_	T	∅	∅	E	∅	∅	0	1	∅	∅	7	∅	∅	1571	-	tʰ	∅	∅	ɛː	∅	∅	_	T	∅	∅	E	∅	∅	0	1	∅	∅	7	∅	∅																																												
3	1.0000	1	0.3333	1119	1567	e	-	tʰ	∅	∅	∅	∅	E	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅	1568	ɛː	-	tʰ	∅	∅	∅	∅	E	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅	1569	a	j	tʰ	∅	∅	∅	∅	A	J	T	∅	∅	∅	∅	7	6	1	∅	∅	∅	∅																							1570	ɛː	-	tʰ	∅	∅	∅	∅	E	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅	1571	ɛː	-	tʰ	∅	∅	∅	∅	E	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	1120																																																																			1572	kʰ	∅	∅	∅	-	aː	-	K	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																							1573	kʰ	∅	∅	∅	l	a	ŋ	K	∅	∅	∅	L	A	N	1	∅	∅	∅	5	7	4	1574	kʰ	∅	∅	∅	l	aː	-	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	1575	kʰ	∅	∅	∅	-	aː	-	K	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	1120																																																																			1572	-	kʰ	∅	∅	aː	-	∅	_	K	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅																							1573	l	kʰ	∅	∅	a	ŋ	∅	L	K	∅	∅	A	N	∅	5	1	∅	∅	7	4	∅	1574	l	kʰ	∅	∅	aː	-	∅	L	K	∅	∅	A	_	∅	5	1	∅	∅	7	0	∅	1575	-	kʰ	∅	∅	aː	-	∅	_	K	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	1120																																																																			1572	aː	-	kʰ	∅	-	∅	∅	A	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅																							1573	a	l	kʰ	∅	ŋ	∅	∅	A	L	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅	1574	aː	l	kʰ	∅	-	∅	∅	A	L	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅	1575	aː	-	kʰ	∅	-	∅	∅	A	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	1120																																																																			1572	-	aː	-	kʰ	∅	∅	∅	_	A	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅																							1573	ŋ	a	l	kʰ	∅	∅	∅	N	A	L	K	∅	∅	∅	4	7	5	1	∅	∅	∅	1574	-	aː	l	kʰ	∅	∅	∅	_	A	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅	1575	-	aː	-	kʰ	∅	∅	∅	_	A	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.5000	2	1.0000	1127	1576	j	∅	∅	∅	u	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																							1577	j	∅	∅	∅	u	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅	1578	j	∅	∅	∅	ɔː	∅	∅	J	∅	∅	∅	U	∅	∅	6	∅	∅	∅	7	∅	∅	1579	j	∅	∅	∅	ɔː	∅	∅	J	∅	∅	∅	U	∅	∅	6	∅	∅	∅	7	∅	∅																							1580	j	∅	∅	∅	au	∅	∅	J	∅	∅	∅	A	∅	∅	6	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	1127	1576	u	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							1577	u	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅	1578	ɔː	j	∅	∅	∅	∅	∅	U	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅	1579	ɔː	j	∅	∅	∅	∅	∅	U	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							1580	au	j	∅	∅	∅	∅	∅	A	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	1129	1581	b	∅	∅	∅	i	∅	∅	P	∅	∅	∅	I	∅	∅	1	∅	∅	∅	7	∅	∅																							1582	b	∅	∅	∅	u	∅	∅	P	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	1583	dʑ	∅	∅	∅	y	∅	∅	C	∅	∅	∅	Y	∅	∅	2	∅	∅	∅	7	∅	∅	1584	dʑ	∅	∅	∅	y	∅	∅	C	∅	∅	∅	Y	∅	∅	2	∅	∅	∅	7	∅	∅																							1585	dʑ	∅	∅	∅	i	∅	∅	C	∅	∅	∅	I	∅	∅	2	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	1129	1581	i	b	∅	∅	∅	∅	∅	I	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							1582	u	b	∅	∅	∅	∅	∅	Y	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	1583	y	dʑ	∅	∅	∅	∅	∅	Y	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	1584	y	dʑ	∅	∅	∅	∅	∅	Y	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																							1585	i	dʑ	∅	∅	∅	∅	∅	I	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	1137	1586	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																							1587	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																							1588	m	∅	∅	∅	ə	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	1589	pʰ	∅	∅	∅	-	∅	∅	P	∅	∅	∅	_	∅	∅	1	∅	∅	∅	0	∅	∅	1590	m	∅	∅	∅	ə	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	1137	1586	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							1587	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							1588	ə	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	1589	-	pʰ	∅	∅	∅	∅	∅	_	P	∅	∅	∅	∅	∅	0	1	∅	∅	∅	∅	∅	1590	ə	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1138																																																																																									1591	tɕʰ	∅	∅	∅	i	ŋ	∅	C	∅	∅	∅	I	N	∅	2	∅	∅	∅	7	4	∅	1592	tɕʰ	∅	∅	∅	i	ŋ	∅	C	∅	∅	∅	I	N	∅	2	∅	∅	∅	7	4	∅	1593	tɕʰ	∅	∅	∅	i	ŋ	∅	C	∅	∅	∅	I	N	∅	2	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	1138																																																																																									1591	i	tɕʰ	∅	∅	ŋ	∅	∅	I	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	1592	i	tɕʰ	∅	∅	ŋ	∅	∅	I	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	1593	i	tɕʰ	∅	∅	ŋ	∅	∅	I	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	1138																																																																																									1591	ŋ	i	tɕʰ	∅	∅	∅	∅	N	I	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	1592	ŋ	i	tɕʰ	∅	∅	∅	∅	N	I	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	1593	ŋ	i	tɕʰ	∅	∅	∅	∅	N	I	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1140																							1594	tʰ	∅	∅	∅	i	ŋ	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅																							1595	tʰ	∅	∅	∅	i	ŋ	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	1596	tʰ	∅	∅	∅	i	ŋ	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	1597	tʰ	∅	∅	∅	i	ŋ	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	1598	tʰ	∅	∅	∅	i	n	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	1599	tʰ	∅	∅	∅	i	n	∅	T	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	1140																							1594	i	tʰ	∅	∅	ŋ	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							1595	i	tʰ	∅	∅	ŋ	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1596	i	tʰ	∅	∅	ŋ	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1597	i	tʰ	∅	∅	ŋ	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1598	i	tʰ	∅	∅	n	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1599	i	tʰ	∅	∅	n	∅	∅	I	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	1140																							1594	ŋ	i	tʰ	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							1595	ŋ	i	tʰ	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1596	ŋ	i	tʰ	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1597	ŋ	i	tʰ	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1598	n	i	tʰ	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1599	n	i	tʰ	∅	∅	∅	∅	N	I	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	1143																							1600	tʰ	∅	∅	∅	-	aː	∅	T	∅	∅	∅	_	A	∅	1	∅	∅	∅	0	7	∅																							1601	tʰ	∅	∅	∅	-	aː	∅	T	∅	∅	∅	_	A	∅	1	∅	∅	∅	0	7	∅	1602	tʰ	∅	∅	∅	-	ɛː	∅	T	∅	∅	∅	_	E	∅	1	∅	∅	∅	0	7	∅	1603	tʰ	∅	∅	∅	-	ə	∅	T	∅	∅	∅	_	E	∅	1	∅	∅	∅	0	7	∅	1604	tʰ	∅	∅	∅	w	aː	∅	T	∅	∅	∅	W	A	∅	1	∅	∅	∅	6	7	∅	1605	tʰ	∅	∅	∅	-	aː	∅	T	∅	∅	∅	_	A	∅	1	∅	∅	∅	0	7	∅
2	0.6667	2	0.6667	1143																							1600	-	tʰ	∅	∅	aː	∅	∅	_	T	∅	∅	A	∅	∅	0	1	∅	∅	7	∅	∅																							1601	-	tʰ	∅	∅	aː	∅	∅	_	T	∅	∅	A	∅	∅	0	1	∅	∅	7	∅	∅	1602	-	tʰ	∅	∅	ɛː	∅	∅	_	T	∅	∅	E	∅	∅	0	1	∅	∅	7	∅	∅	1603	-	tʰ	∅	∅	ə	∅	∅	_	T	∅	∅	E	∅	∅	0	1	∅	∅	7	∅	∅	1604	w	tʰ	∅	∅	aː	∅	∅	W	T	∅	∅	A	∅	∅	6	1	∅	∅	7	∅	∅	1605	-	tʰ	∅	∅	aː	∅	∅	_	T	∅	∅	A	∅	∅	0	1	∅	∅	7	∅	∅
3	1.0000	1	0.3333	1143																							1600	aː	-	tʰ	∅	∅	∅	∅	A	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅																							1601	aː	-	tʰ	∅	∅	∅	∅	A	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅	1602	ɛː	-	tʰ	∅	∅	∅	∅	E	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅	1603	ə	-	tʰ	∅	∅	∅	∅	E	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅	1604	aː	w	tʰ	∅	∅	∅	∅	A	W	T	∅	∅	∅	∅	7	6	1	∅	∅	∅	∅	1605	aː	-	tʰ	∅	∅	∅	∅	A	_	T	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅
1	0.5000	2	1.0000	1148	1606	t	∅	∅	∅	a	∅	∅	T	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	1607	t	∅	∅	∅	a	∅	∅	T	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	1608	t	∅	∅	∅	a	∅	∅	T	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	1609	ʈʂʰ	∅	∅	∅	aː	∅	∅	C	∅	∅	∅	A	∅	∅	2	∅	∅	∅	7	∅	∅	1610	tʰ	∅	∅	∅	ɔ	∅	∅	T	∅	∅	∅	U	∅	∅	1	∅	∅	∅	7	∅	∅	1611	tʰ	∅	∅	∅	ɔ	∅	∅	T	∅	∅	∅	U	∅	∅	1	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	1148	1606	a	t	∅	∅	∅	∅	∅	A	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	1607	a	t	∅	∅	∅	∅	∅	A	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	1608	a	t	∅	∅	∅	∅	∅	A	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	1609	aː	ʈʂʰ	∅	∅	∅	∅	∅	A	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	1610	ɔ	tʰ	∅	∅	∅	∅	∅	U	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	1611	ɔ	tʰ	∅	∅	∅	∅	∅	U	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	1149	1612	t	∅	∅	∅	ɔ	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅	1613	t	∅	∅	∅	ɔ	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅	1614	t	∅	∅	∅	ɔ	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅	1615	t	∅	∅	∅	ɔ	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅	1616	t	∅	∅	∅	ɔ	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅	1617	t	∅	∅	∅	ɔ	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅																																												
2	0.6667	2	0.6667	1149	1612	ɔ	t	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1613	ɔ	t	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1614	ɔ	t	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1615	ɔ	t	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1616	ɔ	t	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	1617	ɔ	t	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																												
3	1.0000	1	0.3333	1149	1612	ŋ	ɔ	t	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1613	ŋ	ɔ	t	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1614	ŋ	ɔ	t	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1615	ŋ	ɔ	t	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1616	ŋ	ɔ	t	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	1617	ŋ	ɔ	t	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	1155																																																																																									1618	h	∅	∅	∅	y	k	∅	H	∅	∅	∅	Y	K	∅	3	∅	∅	∅	7	1	∅																							1619	h	∅	∅	∅	y	k	∅	H	∅	∅	∅	Y	K	∅	3	∅	∅	∅	7	1	∅	1620	h	∅	∅	∅	u	k	∅	H	∅	∅	∅	Y	K	∅	3	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	1155																																																																																									1618	y	h	∅	∅	k	∅	∅	Y	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																							1619	y	h	∅	∅	k	∅	∅	Y	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅	1620	u	h	∅	∅	k	∅	∅	Y	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅
3	1.0000	1	0.3333	1155																																																																																									1618	k	y	h	∅	∅	∅	∅	K	Y	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							1619	k	y	h	∅	∅	∅	∅	K	Y	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅	1620	k	u	h	∅	∅	∅	∅	K	Y	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1160	1621	ɲ	∅	∅	∅	a	m	∅	N	∅	∅	∅	A	M	∅	4	∅	∅	∅	7	4	∅																							1622	ɲ	∅	∅	∅	a	m	∅	N	∅	∅	∅	A	M	∅	4	∅	∅	∅	7	4	∅																																																																																																														
2	0.6667	2	0.6667	1160	1621	a	ɲ	∅	∅	m	∅	∅	A	N	∅	∅	M	∅	∅	7	4	∅	∅	4	∅	∅																							1622	a	ɲ	∅	∅	m	∅	∅	A	N	∅	∅	M	∅	∅	7	4	∅	∅	4	∅	∅																																																																																																														
3	1.0000	1	0.3333	1160	1621	m	a	ɲ	∅	∅	∅	∅	M	A	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							1622	m	a	ɲ	∅	∅	∅	∅	M	A	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	1161																							1623	tɕʰ	∅	∅	∅	ɔ	k	∅	C	∅	∅	∅	U	K	∅	2	∅	∅	∅	7	1	∅																							1624	tɕʰ	∅	∅	∅	ɔ	k	∅	C	∅	∅	∅	U	K	∅	2	∅	∅	∅	7	1	∅	1625	tɕʰ	∅	∅	∅	ɔ	k	∅	C	∅	∅	∅	U	K	∅	2	∅	∅	∅	7	1	∅	1626	tɕʰ	∅	∅	∅	ɔ	k	∅	C	∅	∅	∅	U	K	∅	2	∅	∅	∅	7	1	∅	1627	tɕʰ	∅	∅	∅	ɔ	k	∅	C	∅	∅	∅	U	K	∅	2	∅	∅	∅	7	1	∅	1628	tɕʰ	∅	∅	∅	ɔ	k	∅	C	∅	∅	∅	U	K	∅	2	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	1161																							1623	ɔ	tɕʰ	∅	∅	k	∅	∅	U	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅																							1624	ɔ	tɕʰ	∅	∅	k	∅	∅	U	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	1625	ɔ	tɕʰ	∅	∅	k	∅	∅	U	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	1626	ɔ	tɕʰ	∅	∅	k	∅	∅	U	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	1627	ɔ	tɕʰ	∅	∅	k	∅	∅	U	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	1628	ɔ	tɕʰ	∅	∅	k	∅	∅	U	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅
3	1.0000	1	0.3333	1161																							1623	k	ɔ	tɕʰ	∅	∅	∅	∅	K	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																							1624	k	ɔ	tɕʰ	∅	∅	∅	∅	K	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	1625	k	ɔ	tɕʰ	∅	∅	∅	∅	K	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	1626	k	ɔ	tɕʰ	∅	∅	∅	∅	K	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	1627	k	ɔ	tɕʰ	∅	∅	∅	∅	K	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	1628	k	ɔ	tɕʰ	∅	∅	∅	∅	K	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅
1	0.5000	2	1.0000	1162	1629	dʑ	∅	∅	∅	ɛi	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅	1630	dʑ	∅	∅	∅	eː	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅																							1631	dz	∅	∅	∅	eː	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅	1632	dʑ	∅	∅	∅	eː	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅																							1633	dz	∅	∅	∅	eː	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅																						
