index	index_p	rindex	rindex_p	cogid	id_Duhumbi	segment_Duhumbi	segment_Duhumbi_L1	segment_Duhumbi_L2	segment_Duhumbi_L3	segment_Duhumbi_R1	segment_Duhumbi_R2	segment_Duhumbi_R3	SC_Duhumbi	SC_Duhumbi_L1	SC_Duhumbi_L2	SC_Duhumbi_L3	SC_Duhumbi_R1	SC_Duhumbi_R2	SC_Duhumbi_R3	PROSODY_Duhumbi	PROSODY_Duhumbi_L1	PROSODY_Duhumbi_L2	PROSODY_Duhumbi_L3	PROSODY_Duhumbi_R1	PROSODY_Duhumbi_R2	PROSODY_Duhumbi_R3	id_Jerigaon	segment_Jerigaon	segment_Jerigaon_L1	segment_Jerigaon_L2	segment_Jerigaon_L3	segment_Jerigaon_R1	segment_Jerigaon_R2	segment_Jerigaon_R3	SC_Jerigaon	SC_Jerigaon_L1	SC_Jerigaon_L2	SC_Jerigaon_L3	SC_Jerigaon_R1	SC_Jerigaon_R2	SC_Jerigaon_R3	PROSODY_Jerigaon	PROSODY_Jerigaon_L1	PROSODY_Jerigaon_L2	PROSODY_Jerigaon_L3	PROSODY_Jerigaon_R1	PROSODY_Jerigaon_R2	PROSODY_Jerigaon_R3	id_Khispi	segment_Khispi	segment_Khispi_L1	segment_Khispi_L2	segment_Khispi_L3	segment_Khispi_R1	segment_Khispi_R2	segment_Khispi_R3	SC_Khispi	SC_Khispi_L1	SC_Khispi_L2	SC_Khispi_L3	SC_Khispi_R1	SC_Khispi_R2	SC_Khispi_R3	PROSODY_Khispi	PROSODY_Khispi_L1	PROSODY_Khispi_L2	PROSODY_Khispi_L3	PROSODY_Khispi_R1	PROSODY_Khispi_R2	PROSODY_Khispi_R3	id_Khoina	segment_Khoina	segment_Khoina_L1	segment_Khoina_L2	segment_Khoina_L3	segment_Khoina_R1	segment_Khoina_R2	segment_Khoina_R3	SC_Khoina	SC_Khoina_L1	SC_Khoina_L2	SC_Khoina_L3	SC_Khoina_R1	SC_Khoina_R2	SC_Khoina_R3	PROSODY_Khoina	PROSODY_Khoina_L1	PROSODY_Khoina_L2	PROSODY_Khoina_L3	PROSODY_Khoina_R1	PROSODY_Khoina_R2	PROSODY_Khoina_R3	id_Khoitam	segment_Khoitam	segment_Khoitam_L1	segment_Khoitam_L2	segment_Khoitam_L3	segment_Khoitam_R1	segment_Khoitam_R2	segment_Khoitam_R3	SC_Khoitam	SC_Khoitam_L1	SC_Khoitam_L2	SC_Khoitam_L3	SC_Khoitam_R1	SC_Khoitam_R2	SC_Khoitam_R3	PROSODY_Khoitam	PROSODY_Khoitam_L1	PROSODY_Khoitam_L2	PROSODY_Khoitam_L3	PROSODY_Khoitam_R1	PROSODY_Khoitam_R2	PROSODY_Khoitam_R3	id_Rahung	segment_Rahung	segment_Rahung_L1	segment_Rahung_L2	segment_Rahung_L3	segment_Rahung_R1	segment_Rahung_R2	segment_Rahung_R3	SC_Rahung	SC_Rahung_L1	SC_Rahung_L2	SC_Rahung_L3	SC_Rahung_R1	SC_Rahung_R2	SC_Rahung_R3	PROSODY_Rahung	PROSODY_Rahung_L1	PROSODY_Rahung_L2	PROSODY_Rahung_L3	PROSODY_Rahung_R1	PROSODY_Rahung_R2	PROSODY_Rahung_R3	id_Rupa	segment_Rupa	segment_Rupa_L1	segment_Rupa_L2	segment_Rupa_L3	segment_Rupa_R1	segment_Rupa_R2	segment_Rupa_R3	SC_Rupa	SC_Rupa_L1	SC_Rupa_L2	SC_Rupa_L3	SC_Rupa_R1	SC_Rupa_R2	SC_Rupa_R3	PROSODY_Rupa	PROSODY_Rupa_L1	PROSODY_Rupa_L2	PROSODY_Rupa_L3	PROSODY_Rupa_R1	PROSODY_Rupa_R2	PROSODY_Rupa_R3	id_Shergaon	segment_Shergaon	segment_Shergaon_L1	segment_Shergaon_L2	segment_Shergaon_L3	segment_Shergaon_R1	segment_Shergaon_R2	segment_Shergaon_R3	SC_Shergaon	SC_Shergaon_L1	SC_Shergaon_L2	SC_Shergaon_L3	SC_Shergaon_R1	SC_Shergaon_R2	SC_Shergaon_R3	PROSODY_Shergaon	PROSODY_Shergaon_L1	PROSODY_Shergaon_L2	PROSODY_Shergaon_L3	PROSODY_Shergaon_R1	PROSODY_Shergaon_R2	PROSODY_Shergaon_R3
2	0.6667	2	0.6667	1166	4108	ɛ	d	∅	∅	p	∅	∅	E	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅	4109	ɛː	d	∅	∅	-	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4110	e	d	∅	∅	-	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							4111	ɛ	d	∅	∅	p	∅	∅	E	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅	4112	ɛ	d	∅	∅	p	∅	∅	E	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅	4113	ɛ	d	∅	∅	p	∅	∅	E	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅	4114	ɛ	d	∅	∅	p	∅	∅	E	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅
3	1.0000	1	0.3333	1166	4108	p	ɛ	d	∅	∅	∅	∅	P	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	4109	-	ɛː	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4110	-	e	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							4111	p	ɛ	d	∅	∅	∅	∅	P	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	4112	p	ɛ	d	∅	∅	∅	∅	P	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	4113	p	ɛ	d	∅	∅	∅	∅	P	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	4114	p	ɛ	d	∅	∅	∅	∅	P	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	1167	4115	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4116	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4117	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4118	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4119	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4120	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4121	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	4122	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	1167	4115	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4116	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4117	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4118	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4119	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4120	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4121	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4122	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅
3	1.0000	1	0.3333	1167	4115	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4116	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4117	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4118	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4119	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4120	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4121	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4122	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅
1	0.5000	2	1.0000	1171	4123	l	∅	∅	∅	ɔi	∅	∅	L	∅	∅	∅	U	∅	∅	5	∅	∅	∅	7	∅	∅	4124	l	∅	∅	∅	ɛː	∅	∅	L	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	4125	l	∅	∅	∅	ui	∅	∅	L	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅	4126	l	∅	∅	∅	aː	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	4127	l	∅	∅	∅	ɛː	∅	∅	L	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	4128	l	∅	∅	∅	ɛː	∅	∅	L	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	4129	l	∅	∅	∅	aː	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	4130	l	∅	∅	∅	aː	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	1171	4123	ɔi	l	∅	∅	∅	∅	∅	U	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4124	ɛː	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4125	ui	l	∅	∅	∅	∅	∅	Y	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4126	aː	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4127	ɛː	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4128	ɛː	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4129	aː	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	4130	aː	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	1175	4131	h	∅	∅	∅	i	n	∅	H	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅	4132	n	∅	∅	∅	ə	-	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	4133	ɕ	∅	∅	∅	i	n	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅	4134	n	∅	∅	∅	y	-	∅	N	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅	4135	n	∅	∅	∅	ə	-	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	4136	pʰ	∅	∅	∅	-	-	∅	P	∅	∅	∅	_	_	∅	1	∅	∅	∅	0	0	∅																							4137	n	∅	∅	∅	ə	-	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1175	4131	i	h	∅	∅	n	∅	∅	I	H	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4132	ə	n	∅	∅	-	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	4133	i	ɕ	∅	∅	n	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	4134	y	n	∅	∅	-	∅	∅	Y	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	4135	ə	n	∅	∅	-	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	4136	-	pʰ	∅	∅	-	∅	∅	_	P	∅	∅	_	∅	∅	0	1	∅	∅	0	∅	∅																							4137	ə	n	∅	∅	-	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1175	4131	n	i	h	∅	∅	∅	∅	N	I	H	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4132	-	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	4133	n	i	ɕ	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	4134	-	y	n	∅	∅	∅	∅	_	Y	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	4135	-	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	4136	-	-	pʰ	∅	∅	∅	∅	_	_	P	∅	∅	∅	∅	0	0	1	∅	∅	∅	∅																							4137	-	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	1177	4138	ɕ	∅	∅	∅	u	p	∅	S	∅	∅	∅	Y	P	∅	3	∅	∅	∅	7	1	∅	4139	z	∅	∅	∅	yː	-	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	4140	tɕʰ	∅	∅	∅	u	-	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅	4141	ʐ	∅	∅	∅	yː	-	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	4142	z	∅	∅	∅	yː	-	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	4143	z	∅	∅	∅	yː	-	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	4144	z	∅	∅	∅	yː	-	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	4145	z	∅	∅	∅	i	-	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1177	4138	u	ɕ	∅	∅	p	∅	∅	Y	S	∅	∅	P	∅	∅	7	3	∅	∅	1	∅	∅	4139	yː	z	∅	∅	-	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4140	u	tɕʰ	∅	∅	-	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4141	yː	ʐ	∅	∅	-	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4142	yː	z	∅	∅	-	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4143	yː	z	∅	∅	-	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4144	yː	z	∅	∅	-	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4145	i	z	∅	∅	-	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1177	4138	p	u	ɕ	∅	∅	∅	∅	P	Y	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅	4139	-	yː	z	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4140	-	u	tɕʰ	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4141	-	yː	ʐ	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4142	-	yː	z	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4143	-	yː	z	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4144	-	yː	z	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4145	-	i	z	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1179	4146	p	∅	∅	∅	ɛ	ɹ	∅	P	∅	∅	∅	E	R	∅	1	∅	∅	∅	7	5	∅																							4147	p	∅	∅	∅	ɛ	ɹ	∅	P	∅	∅	∅	E	R	∅	1	∅	∅	∅	7	5	∅																																																																																																														
2	0.6667	2	0.6667	1179	4146	ɛ	p	∅	∅	ɹ	∅	∅	E	P	∅	∅	R	∅	∅	7	1	∅	∅	5	∅	∅																							4147	ɛ	p	∅	∅	ɹ	∅	∅	E	P	∅	∅	R	∅	∅	7	1	∅	∅	5	∅	∅																																																																																																														
3	1.0000	1	0.3333	1179	4146	ɹ	ɛ	p	∅	∅	∅	∅	R	E	P	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																							4147	ɹ	ɛ	p	∅	∅	∅	∅	R	E	P	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																																																																																																														
1	0.5000	2	1.0000	1186																																																																			4148	n	∅	∅	∅	eˀ	∅	∅	N	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	4149	n	∅	∅	∅	iˀ	∅	∅	N	∅	∅	∅	I	∅	∅	4	∅	∅	∅	7	∅	∅	4150	n	∅	∅	∅	iˀ	∅	∅	N	∅	∅	∅	I	∅	∅	4	∅	∅	∅	7	∅	∅	4151	ɲ	∅	∅	∅	eˀ	∅	∅	N	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	1186																																																																			4148	eˀ	n	∅	∅	∅	∅	∅	E	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	4149	iˀ	n	∅	∅	∅	∅	∅	I	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	4150	iˀ	n	∅	∅	∅	∅	∅	I	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	4151	eˀ	ɲ	∅	∅	∅	∅	∅	E	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	1187	4152	kʰ	∅	∅	∅	ɛi	∅	∅	K	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅	4153	kʰ	∅	∅	∅	ɐ̃ː	∅	∅	K	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅	4154	kʰ	∅	∅	∅	ei	∅	∅	K	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅	4155	kʰ	∅	∅	∅	ɐ̃ː	∅	∅	K	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅	4156	kʰ	∅	∅	∅	aː	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	4157	kʰ	∅	∅	∅	ɔ̃ː	∅	∅	K	∅	∅	∅	U	∅	∅	1	∅	∅	∅	7	∅	∅	4158	kʰ	∅	∅	∅	ai	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	4159	kʰ	∅	∅	∅	aː	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	1187	4152	ɛi	kʰ	∅	∅	∅	∅	∅	E	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4153	ɐ̃ː	kʰ	∅	∅	∅	∅	∅	E	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4154	ei	kʰ	∅	∅	∅	∅	∅	E	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4155	ɐ̃ː	kʰ	∅	∅	∅	∅	∅	E	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4156	aː	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4157	ɔ̃ː	kʰ	∅	∅	∅	∅	∅	U	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4158	ai	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	4159	aː	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	1188	4160	kʰ	∅	∅	∅	i	k	∅	K	∅	∅	∅	I	K	∅	1	∅	∅	∅	7	1	∅																																													4161	ʈʂʰ	∅	∅	∅	iˀ	-	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4162	tɕʰ	∅	∅	∅	iˀ	-	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4163	tɕʰ	∅	∅	∅	eˀ	-	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	4164	kʰ	∅	∅	∅	eˀ	-	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1188	4160	i	kʰ	∅	∅	k	∅	∅	I	K	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																																													4161	iˀ	ʈʂʰ	∅	∅	-	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4162	iˀ	tɕʰ	∅	∅	-	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4163	eˀ	tɕʰ	∅	∅	-	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4164	eˀ	kʰ	∅	∅	-	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1188	4160	k	i	kʰ	∅	∅	∅	∅	K	I	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																													4161	-	iˀ	ʈʂʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4162	-	iˀ	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4163	-	eˀ	tɕʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4164	-	eˀ	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1189	4165	ɲ	∅	∅	∅	i	s	∅	N	∅	∅	∅	I	S	∅	4	∅	∅	∅	7	3	∅	4166	n	∅	∅	∅	i	k	∅	N	∅	∅	∅	I	K	∅	4	∅	∅	∅	7	1	∅	4167	ɲ	∅	∅	∅	i	s	∅	N	∅	∅	∅	I	S	∅	4	∅	∅	∅	7	3	∅	4168	n	∅	∅	∅	i	k	∅	N	∅	∅	∅	I	K	∅	4	∅	∅	∅	7	1	∅	4169	n	∅	∅	∅	i	k	∅	N	∅	∅	∅	I	K	∅	4	∅	∅	∅	7	1	∅	4170	n	∅	∅	∅	i	k	∅	N	∅	∅	∅	I	K	∅	4	∅	∅	∅	7	1	∅	4171	ɲ	∅	∅	∅	i	k	∅	N	∅	∅	∅	I	K	∅	4	∅	∅	∅	7	1	∅	4172	ɲ	∅	∅	∅	i	t	∅	N	∅	∅	∅	I	T	∅	4	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	1189	4165	i	ɲ	∅	∅	s	∅	∅	I	N	∅	∅	S	∅	∅	7	4	∅	∅	3	∅	∅	4166	i	n	∅	∅	k	∅	∅	I	N	∅	∅	K	∅	∅	7	4	∅	∅	1	∅	∅	4167	i	ɲ	∅	∅	s	∅	∅	I	N	∅	∅	S	∅	∅	7	4	∅	∅	3	∅	∅	4168	i	n	∅	∅	k	∅	∅	I	N	∅	∅	K	∅	∅	7	4	∅	∅	1	∅	∅	4169	i	n	∅	∅	k	∅	∅	I	N	∅	∅	K	∅	∅	7	4	∅	∅	1	∅	∅	4170	i	n	∅	∅	k	∅	∅	I	N	∅	∅	K	∅	∅	7	4	∅	∅	1	∅	∅	4171	i	ɲ	∅	∅	k	∅	∅	I	N	∅	∅	K	∅	∅	7	4	∅	∅	1	∅	∅	4172	i	ɲ	∅	∅	t	∅	∅	I	N	∅	∅	T	∅	∅	7	4	∅	∅	1	∅	∅
3	1.0000	1	0.3333	1189	4165	s	i	ɲ	∅	∅	∅	∅	S	I	N	∅	∅	∅	∅	3	7	4	∅	∅	∅	∅	4166	k	i	n	∅	∅	∅	∅	K	I	N	∅	∅	∅	∅	1	7	4	∅	∅	∅	∅	4167	s	i	ɲ	∅	∅	∅	∅	S	I	N	∅	∅	∅	∅	3	7	4	∅	∅	∅	∅	4168	k	i	n	∅	∅	∅	∅	K	I	N	∅	∅	∅	∅	1	7	4	∅	∅	∅	∅	4169	k	i	n	∅	∅	∅	∅	K	I	N	∅	∅	∅	∅	1	7	4	∅	∅	∅	∅	4170	k	i	n	∅	∅	∅	∅	K	I	N	∅	∅	∅	∅	1	7	4	∅	∅	∅	∅	4171	k	i	ɲ	∅	∅	∅	∅	K	I	N	∅	∅	∅	∅	1	7	4	∅	∅	∅	∅	4172	t	i	ɲ	∅	∅	∅	∅	T	I	N	∅	∅	∅	∅	1	7	4	∅	∅	∅	∅
1	0.2500	4	1.0000	1191	4173	l	∅	∅	∅	j	a	-	L	∅	∅	∅	J	A	_	5	∅	∅	∅	6	7	0	4174	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4	4175	l	∅	∅	∅	j	a	-	L	∅	∅	∅	J	A	_	5	∅	∅	∅	6	7	0	4176	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4	4177	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4																							4178	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4	4179	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4
2	0.5000	3	0.7500	1191	4173	j	l	∅	∅	a	-	∅	J	L	∅	∅	A	_	∅	6	5	∅	∅	7	0	∅	4174	-	l	∅	∅	a	ŋ	∅	_	L	∅	∅	A	N	∅	0	5	∅	∅	7	4	∅	4175	j	l	∅	∅	a	-	∅	J	L	∅	∅	A	_	∅	6	5	∅	∅	7	0	∅	4176	-	l	∅	∅	a	ŋ	∅	_	L	∅	∅	A	N	∅	0	5	∅	∅	7	4	∅	4177	-	l	∅	∅	a	ŋ	∅	_	L	∅	∅	A	N	∅	0	5	∅	∅	7	4	∅																							4178	-	l	∅	∅	a	ŋ	∅	_	L	∅	∅	A	N	∅	0	5	∅	∅	7	4	∅	4179	-	l	∅	∅	a	ŋ	∅	_	L	∅	∅	A	N	∅	0	5	∅	∅	7	4	∅
