ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGNACY	COGIDS
398	48_nose	Nose	urupa	Urupá	juresi	juresi	j u r e s i	urup1245	-10.25	-62.75	Chapacuran	115	115
399	48_nose	Nose	wanyam	Wanyam	iriʃiʔ	iriʃiʔ	i r i ʃ i ʔ	wany1246	-12.1	-63.1	Chapacuran	115	115
400	48_nose	Nose	wari	Wari'	weretʃiʔ	weretʃiʔ	w e r e tʃ i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	115	115
1008	122_old	Old	orowin	Oro Win	foron	foron	f o r o n	orow1243	-10.737	-64.0299	Chapacuran	275	275
1009	122_old	Old	wanyam	Wanyam	marahoron	marahoron	m a r a h o r o n	wany1246	-12.1	-63.1	Chapacuran	275	275
1010	122_old	Old	wari	Wari'	horon	horon	h o r o n	wari1268	-10.69948	-64.56152	Chapacuran	275	275
1011	122_old	Old	tora	Torá	serati	serati	s e r a t i	tora1263	-6.19532	-61.7416	Chapacuran	276	276
1012	122_old	Old	kitemoka	Kitemoka	tarakon	tarakon	t a r a k o n	kite1237	-16.0	-62.75	Chapacuran	277	277
1013	122_old	Old	tapakura	Tapakura	itarakun	itarakun	i t a r a k u n	chap1269	-14.8	-62.2	Chapacuran	277	277
1014	122_old	Old	more	Moré	ukut	ukut	u k u t	itor1239			Chapacuran	278	278
64	10_one	One	cojubim	Cojubim	tan	tan	t a n	kuyu1236	-11.75	-64.0	Chapacuran	21	21
65	10_one	One	more	Moré	tan	tan	t a n	itor1239			Chapacuran	21	21
66	10_one	One	orowin	Oro Win	kawasan	kawasan	k a w a s a n	orow1243	-10.737	-64.0299	Chapacuran	21	21
67	10_one	One	tapakura	Tapakura	tan kua	tan kua	t a n + k u a	chap1269	-14.8	-62.2	Chapacuran	21	21
68	10_one	One	tora	Torá	kwatadn	kwatadn	k w a t a d n	tora1263	-6.19532	-61.7416	Chapacuran	21	21
69	10_one	One	wanyam	Wanyam	kawatʃyk	kawatʃyk	k a w a tʃ y k	wany1246	-12.1	-63.1	Chapacuran	21	21
70	10_one	One	urupa	Urupá	munim	munim	m u n i m	urup1245	-10.25	-62.75	Chapacuran	22	22
71	10_one	One	kitemoka	Kitemoka	mamai-omaitʃe	mamai-omaitʃe	m a m a i + o m a i tʃ e	kite1237	-16.0	-62.75	Chapacuran	23	23
183	23_peccary	Peccary	cojubim	Cojubim	tokowan	tokowan	t o k o w a n	kuyu1236	-11.75	-64.0	Chapacuran	57	57
184	23_peccary	Peccary	kitemoka	Kitemoka	tukawan	tukawan	t u k a w a n	kite1237	-16.0	-62.75	Chapacuran	57	57
185	23_peccary	Peccary	more	Moré	tokowan	tokowan	t o k o w a n	itor1239			Chapacuran	57	57
186	23_peccary	Peccary	tapakura	Tapakura	tukawa	tukawa	t u k a w a	chap1269	-14.8	-62.2	Chapacuran	57	57
187	23_peccary	Peccary	tora	Torá	tukawadn	tukawadn	t u k a w a d n	tora1263	-6.19532	-61.7416	Chapacuran	57	57
188	23_peccary	Peccary	wanyam	Wanyam	tokawan	tokawan	t o k a w a n	wany1246	-12.1	-63.1	Chapacuran	57	57
189	23_peccary	Peccary	wari	Wari'	katatʃik	katatʃik	k a t a tʃ i k	wari1268	-10.69948	-64.56152	Chapacuran	58	58
190	23_peccary	Peccary	orowin	Oro Win	oro jaman	oro jaman	o r o + j a m a n	orow1243	-10.737	-64.0299	Chapacuran	59	59
775	93_pull	Pull	cojubim	Cojubim	ko	ko	k o	kuyu1236	-11.75	-64.0	Chapacuran	211	211
776	93_pull	Pull	more	Moré	ko	ko	k o	itor1239			Chapacuran	211	211
777	93_pull	Pull	orowin	Oro Win	kok tBot	kok tBot	k o k + t b o t	orow1243	-10.737	-64.0299	Chapacuran	211	211
778	93_pull	Pull	wari	Wari'	køk	køk	k ø k	wari1268	-10.69948	-64.56152	Chapacuran	211	211
779	94_push	Push	cojubim	Cojubim	jok	jok	j o k	kuyu1236	-11.75	-64.0	Chapacuran	212	212
780	94_push	Push	orowin	Oro Win	jyk	jyk	j y k	orow1243	-10.737	-64.0299	Chapacuran	212	212
781	94_push	Push	wanyam	Wanyam	jek	jek	j e k	wany1246	-12.1	-63.1	Chapacuran	212	212
782	94_push	Push	wari	Wari'	jøk	jøk	j ø k	wari1268	-10.69948	-64.56152	Chapacuran	212	212
783	94_push	Push	more	Moré	tun	tun	t u n	itor1239			Chapacuran	213	213
850	103_rain	Rain	jaru	Jarú	soi	soi	s o i	yaru1257	-10.25	-62.0	Chapacuran	235	235
851	103_rain	Rain	more	Moré	tʃuwe	tʃuwe	tʃ u w e	itor1239			Chapacuran	235	235
852	103_rain	Rain	orowin	Oro Win	sowiʔ	sowiʔ	s o w i ʔ	orow1243	-10.737	-64.0299	Chapacuran	235	235
853	103_rain	Rain	urupa	Urupá	sui	sui	s u i	urup1245	-10.25	-62.75	Chapacuran	235	235
854	103_rain	Rain	wanyam	Wanyam	ʃuwiʔ	ʃuwiʔ	ʃ u w i ʔ	wany1246	-12.1	-63.1	Chapacuran	235	235
855	103_rain	Rain	wari	Wari'	tʃowiʔ	tʃowiʔ	tʃ o w i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	235	235
937	113_red	Red	cojubim	Cojubim	mem	mem	m e m	kuyu1236	-11.75	-64.0	Chapacuran	252	252
938	113_red	Red	more	Moré	mem	mem	m e m	itor1239			Chapacuran	252	252
939	113_red	Red	orowin	Oro Win	mem	mem	m e m	orow1243	-10.737	-64.0299	Chapacuran	252	252
940	113_red	Red	tora	Torá	mëbn	mëbn	m ë b n	tora1263	-6.19532	-61.7416	Chapacuran	252	252
941	113_red	Red	wanyam	Wanyam	pakaɲikon	pakaɲikon	p a k a ɲ i k o n	wany1246	-12.1	-63.1	Chapacuran	253	253
942	113_red	Red	wari	Wari'	pakaʔ	pakaʔ	p a k a ʔ	wari1268	-10.69948	-64.56152	Chapacuran	253	253
943	113_red	Red	jaru	Jarú	temʔ	temʔ	t e m ʔ	yaru1257	-10.25	-62.0	Chapacuran	254	254
944	113_red	Red	urupa	Urupá	tym	tym	t y m	urup1245	-10.25	-62.75	Chapacuran	254	254
945	113_red	Red	kitemoka	Kitemoka	tiopatʃene	tiopatʃene	t i o p a tʃ e n e	kite1237	-16.0	-62.75	Chapacuran	255	255
946	113_red	Red	tapakura	Tapakura	tupatʃini	tupatʃini	t u p a tʃ i n i	chap1269	-14.8	-62.2	Chapacuran	255	255
931	112_road	Road	cojubim	Cojubim	wana	wana	w a n a	kuyu1236	-11.75	-64.0	Chapacuran	251	251
932	112_road	Road	more	Moré	wana	wana	w a n a	itor1239			Chapacuran	251	251
933	112_road	Road	orowin	Oro Win	wanaʔ	wanaʔ	w a n a ʔ	orow1243	-10.737	-64.0299	Chapacuran	251	251
934	112_road	Road	tora	Torá	wana	wana	w a n a	tora1263	-6.19532	-61.7416	Chapacuran	251	251
935	112_road	Road	wanyam	Wanyam	wanaʔ	wanaʔ	w a n a ʔ	wany1246	-12.1	-63.1	Chapacuran	251	251
936	112_road	Road	wari	Wari'	wana	wana	w a n a	wari1268	-10.69948	-64.56152	Chapacuran	251	251
257	32_root	Root	orowin	Oro Win	sikinan	sikinan	s i k i n a n	orow1243	-10.737	-64.0299	Chapacuran	83	83
258	32_root	Root	wari	Wari'	katʃima	katʃima	k a tʃ i m a	wari1268	-10.69948	-64.56152	Chapacuran	83	83
274	35_rope	Rope	cojubim	Cojubim	mokon	mokon	m o k o n	kuyu1236	-11.75	-64.0	Chapacuran	91	91
275	35_rope	Rope	more	Moré	mokon	mokon	m o k o n	itor1239			Chapacuran	91	91
276	35_rope	Rope	orowin	Oro Win	mokorikon	mokorikon	m o k o r i k o n	orow1243	-10.737	-64.0299	Chapacuran	91	91
277	35_rope	Rope	urupa	Urupá	mukon	mukon	m u k o n	urup1245	-10.25	-62.75	Chapacuran	91	91
278	35_rope	Rope	wanyam	Wanyam	mokon	mokon	m o k o n	wany1246	-12.1	-63.1	Chapacuran	91	91
279	35_rope	Rope	wari	Wari'	makon	makon	m a k o n	wari1268	-10.69948	-64.56152	Chapacuran	91	91
280	35_rope	Rope	jaru	Jarú	kurupi	kurupi	k u r u p i	yaru1257	-10.25	-62.0	Chapacuran	92	92
281	35_rope	Rope	tora	Torá	tukuripa	tukuripa	t u k u r i p a	tora1263	-6.19532	-61.7416	Chapacuran	92	92
866	105_sand	Sand	jaru	Jarú	namajekun	namajekun	n a m a j e k u n	yaru1257	-10.25	-62.0	Chapacuran	237	237
867	105_sand	Sand	more	Moré	mimaʒ̟	mimaʒ̟	m i m a ʒ̟	itor1239			Chapacuran	237	237
868	105_sand	Sand	orowin	Oro Win	namajiʔ	namajiʔ	n a m a j i ʔ	orow1243	-10.737	-64.0299	Chapacuran	237	237
869	105_sand	Sand	tora	Torá	mijmaj	mijmaj	m i j m a j	tora1263	-6.19532	-61.7416	Chapacuran	237	237
870	105_sand	Sand	wanyam	Wanyam	nimajiʔ	nimajiʔ	n i m a j i ʔ	wany1246	-12.1	-63.1	Chapacuran	237	237
871	105_sand	Sand	wari	Wari'	namaji	namaji	n a m a j i	wari1268	-10.69948	-64.56152	Chapacuran	237	237
872	105_sand	Sand	kitemoka	Kitemoka	mate	mate	m a t e	kite1237	-16.0	-62.75	Chapacuran	238	238
873	105_sand	Sand	tapakura	Tapakura	umati	umati	u m a t i	chap1269	-14.8	-62.2	Chapacuran	238	238
795	97_say	Say	kitemoka	Kitemoka	tumi	tumi	t u m i	kite1237	-16.0	-62.75	Chapacuran	218	218
796	97_say	Say	tapakura	Tapakura	timi	timi	t i m i	chap1269	-14.8	-62.2	Chapacuran	218	218
797	97_say	Say	wari	Wari'	tomiʔ	tomiʔ	t o m i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	218	218
798	97_say	Say	orowin	Oro Win	naʔ	naʔ	n a ʔ	orow1243	-10.737	-64.0299	Chapacuran	219	219
799	97_say	Say	wanyam	Wanyam	wanjam	wanjam	w a n j a m	wany1246	-12.1	-63.1	Chapacuran	220	220
800	97_say	Say	urupa	Urupá	pa	pa	p a	urup1245	-10.25	-62.75	Chapacuran	221	221
801	97_say	Say	cojubim	Cojubim	ja	ja	j a	kuyu1236	-11.75	-64.0	Chapacuran	222	222
802	97_say	Say	kitemoka	Kitemoka	jajara	jajara	j a j a r a	kite1237	-16.0	-62.75	Chapacuran	222	222
803	97_say	Say	more	Moré	ja	ja	j a	itor1239			Chapacuran	222	222
610	72_see	See	cojubim	Cojubim	kirik	kirik	k i r i k	kuyu1236	-11.75	-64.0	Chapacuran	160	160
611	72_see	See	kitemoka	Kitemoka	tirig	tirig	t i r i g	kite1237	-16.0	-62.75	Chapacuran	160	160
612	72_see	See	more	Moré	kirik	kirik	k i r i k	itor1239			Chapacuran	160	160
613	72_see	See	orowin	Oro Win	kirik	kirik	k i r i k	orow1243	-10.737	-64.0299	Chapacuran	160	160
614	72_see	See	tapakura	Tapakura	kirik	kirik	k i r i k	chap1269	-14.8	-62.2	Chapacuran	160	160
615	72_see	See	tora	Torá	krid	krid	k r i d	tora1263	-6.19532	-61.7416	Chapacuran	160	160
616	72_see	See	wanyam	Wanyam	kirik	kirik	k i r i k	wany1246	-12.1	-63.1	Chapacuran	160	160
617	72_see	See	wari	Wari'	kerek	kerek	k e r e k	wari1268	-10.69948	-64.56152	Chapacuran	160	160
663	79_shoot	Shoot	cojubim	Cojubim	puru	puru	p u r u	kuyu1236	-11.75	-64.0	Chapacuran	174	174
664	79_shoot	Shoot	more	Moré	puru	puru	p u r u	itor1239			Chapacuran	174	174
665	79_shoot	Shoot	orowin	Oro Win	friʔ	friʔ	f r i ʔ	orow1243	-10.737	-64.0299	Chapacuran	174	174
666	79_shoot	Shoot	wanyam	Wanyam	hiri	hiri	h i r i	wany1246	-12.1	-63.1	Chapacuran	174	174
667	79_shoot	Shoot	wari	Wari'	hyry	hyry	h y r y	wari1268	-10.69948	-64.56152	Chapacuran	174	174
668	79_shoot	Shoot	tora	Torá	tap	tap	t a p	tora1263	-6.19532	-61.7416	Chapacuran	175	175
669	79_shoot	Shoot	jaru	Jarú	keu	keu	k e u	yaru1257	-10.25	-62.0	Chapacuran	176	176
804	98_sing	Sing	orowin	Oro Win	kom	kom	k o m	orow1243	-10.737	-64.0299	Chapacuran	223	223
805	98_sing	Sing	wanyam	Wanyam	kum	kum	k u m	wany1246	-12.1	-63.1	Chapacuran	223	223
806	98_sing	Sing	wari	Wari'	kom	kom	k o m	wari1268	-10.69948	-64.56152	Chapacuran	223	223
807	98_sing	Sing	jaru	Jarú	haka	haka	h a k a	yaru1257	-10.25	-62.0	Chapacuran	224	224
808	98_sing	Sing	cojubim	Cojubim	wo	wo	w o	kuyu1236	-11.75	-64.0	Chapacuran	225	225
809	98_sing	Sing	more	Moré	wo ki	wo ki	w o + k i	itor1239			Chapacuran	225	225
810	98_sing	Sing	more	Moré	atʃimara	atʃimara	a tʃ i m a r a	itor1239			Chapacuran	226	226
739	88_sit	Sit	cojubim	Cojubim	pe	pe	p e	kuyu1236	-11.75	-64.0	Chapacuran	201	201
740	88_sit	Sit	more	Moré	pwe	pwe	p w e	itor1239			Chapacuran	201	201
741	88_sit	Sit	orowin	Oro Win	pe	pe	p e	orow1243	-10.737	-64.0299	Chapacuran	201	201
742	88_sit	Sit	tapakura	Tapakura	pepe	pepe	p e p e	chap1269	-14.8	-62.2	Chapacuran	201	201
743	88_sit	Sit	tora	Torá	pi	pi	p i	tora1263	-6.19532	-61.7416	Chapacuran	201	201
744	88_sit	Sit	wanyam	Wanyam	pe	pe	p e	wany1246	-12.1	-63.1	Chapacuran	201	201
745	88_sit	Sit	wari	Wari'	peʔ	peʔ	p e ʔ	wari1268	-10.69948	-64.56152	Chapacuran	201	201
282	36_skin	Skin	jaru	Jarú	tuparesi	tuparesi	t u p a r e s i	yaru1257	-10.25	-62.0	Chapacuran	93	93
283	36_skin	Skin	kitemoka	Kitemoka	paritʃe	paritʃe	p a r i tʃ e	kite1237	-16.0	-62.75	Chapacuran	93	93
284	36_skin	Skin	more	Moré	topan	topan	t o p a n	itor1239			Chapacuran	93	93
285	36_skin	Skin	orowin	Oro Win	toporisi	toporisi	t o p o r i s i	orow1243	-10.737	-64.0299	Chapacuran	93	93
286	36_skin	Skin	tapakura	Tapakura	tuparitʃi	tuparitʃi	t u p a r i tʃ i	chap1269	-14.8	-62.2	Chapacuran	93	93
287	36_skin	Skin	tora	Torá	tupara	tupara	t u p a r a	tora1263	-6.19532	-61.7416	Chapacuran	93	93
288	36_skin	Skin	urupa	Urupá	tuparisi	tuparisi	t u p a r i s i	urup1245	-10.25	-62.75	Chapacuran	93	93
289	36_skin	Skin	wanyam	Wanyam	tupariʃiʔ	tupariʃiʔ	t u p a r i ʃ i ʔ	wany1246	-12.1	-63.1	Chapacuran	93	93
290	36_skin	Skin	wari	Wari'	taparitʃiʔ	taparitʃiʔ	t a p a r i tʃ i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	93	93
888	107_sky	Sky	cojubim	Cojubim	awin	awin	a w i n	kuyu1236	-11.75	-64.0	Chapacuran	241	241
889	107_sky	Sky	jaru	Jarú	awi	awi	a w i	yaru1257	-10.25	-62.0	Chapacuran	241	241
890	107_sky	Sky	kitemoka	Kitemoka	awen	awen	a w e n	kite1237	-16.0	-62.75	Chapacuran	241	241
891	107_sky	Sky	more	Moré	awin	awin	a w i n	itor1239			Chapacuran	241	241
892	107_sky	Sky	orowin	Oro Win	awin	awin	a w i n	orow1243	-10.737	-64.0299	Chapacuran	241	241
893	107_sky	Sky	tapakura	Tapakura	awin	awin	a w i n	chap1269	-14.8	-62.2	Chapacuran	241	241
894	107_sky	Sky	tora	Torá	awin	awin	a w i n	tora1263	-6.19532	-61.7416	Chapacuran	241	241
895	107_sky	Sky	urupa	Urupá	awin	awin	a w i n	urup1245	-10.25	-62.75	Chapacuran	241	241
896	107_sky	Sky	wanyam	Wanyam	awin	awin	a w i n	wany1246	-12.1	-63.1	Chapacuran	241	241
897	107_sky	Sky	wari	Wari'	nanawin	nanawin	n a n a w i n	wari1268	-10.69948	-64.56152	Chapacuran	241	241
629	75_sleep	Sleep	cojubim	Cojubim	upin	upin	u p i n	kuyu1236	-11.75	-64.0	Chapacuran	163	163
630	75_sleep	Sleep	jaru	Jarú	upejamʔ	upejamʔ	u p e j a m ʔ	yaru1257	-10.25	-62.0	Chapacuran	163	163
631	75_sleep	Sleep	more	Moré	upen	upen	u p e n	itor1239			Chapacuran	163	163
632	75_sleep	Sleep	orowin	Oro Win	ypen	ypen	y p e n	orow1243	-10.737	-64.0299	Chapacuran	163	163
633	75_sleep	Sleep	tora	Torá	upoɲ	upoɲ	u p o ɲ	tora1263	-6.19532	-61.7416	Chapacuran	163	163
634	75_sleep	Sleep	urupa	Urupá	ypen	ypen	y p e n	urup1245	-10.25	-62.75	Chapacuran	163	163
635	75_sleep	Sleep	wanyam	Wanyam	ipen	ipen	i p e n	wany1246	-12.1	-63.1	Chapacuran	163	163
636	75_sleep	Sleep	wari	Wari'	piʔ am	piʔ am	p i ʔ + a m	wari1268	-10.69948	-64.56152	Chapacuran	163	163
637	75_sleep	Sleep	tapakura	Tapakura	watʃiahe	watʃiahe	w a tʃ i a h e	chap1269	-14.8	-62.2	Chapacuran	164	164
638	75_sleep	Sleep	kitemoka	Kitemoka	ootʃe	ootʃe	oː tʃ e	kite1237	-16.0	-62.75	Chapacuran	165	165
92	13_small	Small	orowin	Oro Win	wijaman	wijaman	w i j a m a n	orow1243	-10.737	-64.0299	Chapacuran	34	34
93	13_small	Small	urupa	Urupá	iamaj	iamaj	i a m a j	urup1245	-10.25	-62.75	Chapacuran	34	34
94	13_small	Small	wanyam	Wanyam	wijikun	wijikun	w i j i k u n	wany1246	-12.1	-63.1	Chapacuran	34	34
95	13_small	Small	wari	Wari'	wijima	wijima	w i j i m a	wari1268	-10.69948	-64.56152	Chapacuran	34	34
96	13_small	Small	kitemoka	Kitemoka	piʃitiko	piʃitiko	p i ʃ i t i k o	kite1237	-16.0	-62.75	Chapacuran	35	35
97	13_small	Small	tapakura	Tapakura	mitʃitikon	mitʃitikon	m i tʃ i t i k o n	chap1269	-14.8	-62.2	Chapacuran	35	35
98	13_small	Small	cojubim	Cojubim	e	e	e	kuyu1236	-11.75	-64.0	Chapacuran	36	36
99	13_small	Small	more	Moré	eje	eje	e j e	itor1239			Chapacuran	36	36
100	13_small	Small	tora	Torá	nyaetʃidn	nyaetʃidn	n y a e tʃ i d n	tora1263	-6.19532	-61.7416	Chapacuran	37	37
101	13_small	Small	jaru	Jarú	ip	ip	i p	yaru1257	-10.25	-62.0	Chapacuran	38	38
907	109_smoke	Smoke	cojubim	Cojubim	iwiʔ	iwiʔ	i w i ʔ	kuyu1236	-11.75	-64.0	Chapacuran	246	246
908	109_smoke	Smoke	jaru	Jarú	iwi	iwi	i w i	yaru1257	-10.25	-62.0	Chapacuran	246	246
909	109_smoke	Smoke	more	Moré	iwi	iwi	i w i	itor1239			Chapacuran	246	246
910	109_smoke	Smoke	tora	Torá	iwiʔ	iwiʔ	i w i ʔ	tora1263	-6.19532	-61.7416	Chapacuran	246	246
911	109_smoke	Smoke	urupa	Urupá	iwi	iwi	i w i	urup1245	-10.25	-62.75	Chapacuran	246	246
912	109_smoke	Smoke	wanyam	Wanyam	iwi	iwi	i w i	wany1246	-12.1	-63.1	Chapacuran	246	246
913	109_smoke	Smoke	wari	Wari'	taɲʔ	taɲʔ	t a ɲ ʔ	wari1268	-10.69948	-64.56152	Chapacuran	247	247
914	109_smoke	Smoke	orowin	Oro Win	torotoʔ	torotoʔ	t o r o t o ʔ	orow1243	-10.737	-64.0299	Chapacuran	248	248
211	26_snake	Snake	cojubim	Cojubim	karakaw	karakaw	k a r a k a w	kuyu1236	-11.75	-64.0	Chapacuran	66	66
212	26_snake	Snake	jaru	Jarú	krakaon	krakaon	k r a k a o n	yaru1257	-10.25	-62.0	Chapacuran	66	66
213	26_snake	Snake	more	Moré	karakaw	karakaw	k a r a k a w	itor1239			Chapacuran	66	66
214	26_snake	Snake	orowin	Oro Win	karakaw	karakaw	k a r a k a w	orow1243	-10.737	-64.0299	Chapacuran	66	66
215	26_snake	Snake	tora	Torá	karakaw	karakaw	k a r a k a w	tora1263	-6.19532	-61.7416	Chapacuran	66	66
216	26_snake	Snake	urupa	Urupá	krakaw	krakaw	k r a k a w	urup1245	-10.25	-62.75	Chapacuran	66	66
217	26_snake	Snake	wanyam	Wanyam	karakaw	karakaw	k a r a k a w	wany1246	-12.1	-63.1	Chapacuran	66	66
218	26_snake	Snake	wari	Wari'	emʔ	emʔ	e m ʔ	wari1268	-10.69948	-64.56152	Chapacuran	67	67
746	89_stand	Stand	cojubim	Cojubim	tak	tak	t a k	kuyu1236	-11.75	-64.0	Chapacuran	202	202
747	89_stand	Stand	more	Moré	taki	taki	t a k i	itor1239			Chapacuran	202	202
748	89_stand	Stand	tapakura	Tapakura	tekipepe	tekipepe	t e k i p e p e	chap1269	-14.8	-62.2	Chapacuran	202	202
749	89_stand	Stand	wari	Wari'	tekiʔ pe	tekiʔ pe	t e k i ʔ + p e	wari1268	-10.69948	-64.56152	Chapacuran	202	202
750	89_stand	Stand	orowin	Oro Win	pan	pan	p a n	orow1243	-10.737	-64.0299	Chapacuran	203	203
751	89_stand	Stand	kitemoka	Kitemoka	sed	sed	s e d	kite1237	-16.0	-62.75	Chapacuran	204	204
752	89_stand	Stand	wari	Wari'	tʃat	tʃat	tʃ a t	wari1268	-10.69948	-64.56152	Chapacuran	204	204
830	101_star	Star	cojubim	Cojubim	pi pijo	pi pijo	p i + p i j o	kuyu1236	-11.75	-64.0	Chapacuran	232	232
831	101_star	Star	jaru	Jarú	upiu	upiu	u p i u	yaru1257	-10.25	-62.0	Chapacuran	232	232
832	101_star	Star	kitemoka	Kitemoka	pilʔahu	pilʔahu	p i l ʔ a h u	kite1237	-16.0	-62.75	Chapacuran	232	232
833	101_star	Star	more	Moré	pipijo	pipijo	p i p i j o	itor1239			Chapacuran	232	232
834	101_star	Star	tapakura	Tapakura	wipijao	wipijao	w i p i j a o	chap1269	-14.8	-62.2	Chapacuran	232	232
835	101_star	Star	tora	Torá	pipijo	pipijo	p i p i j o	tora1263	-6.19532	-61.7416	Chapacuran	232	232
836	101_star	Star	urupa	Urupá	upijo	upijo	u p i j o	urup1245	-10.25	-62.75	Chapacuran	232	232
837	101_star	Star	wanyam	Wanyam	upijuʔ	upijuʔ	u p i j u ʔ	wany1246	-12.1	-63.1	Chapacuran	232	232
838	101_star	Star	wari	Wari'	pijoʔ	pijoʔ	p i j o ʔ	wari1268	-10.69948	-64.56152	Chapacuran	232	232
839	101_star	Star	orowin	Oro Win	oro jawin	oro jawin	o r o + j a w i n	orow1243	-10.737	-64.0299	Chapacuran	233	233
232	29_stick	Stick	cojubim	Cojubim	pana	pana	p a n a	kuyu1236	-11.75	-64.0	Chapacuran	74	74
233	29_stick	Stick	jaru	Jarú	pana	pana	p a n a	yaru1257	-10.25	-62.0	Chapacuran	74	74
234	29_stick	Stick	more	Moré	pana	pana	p a n a	itor1239			Chapacuran	74	74
235	29_stick	Stick	orowin	Oro Win	pana	pana	p a n a	orow1243	-10.737	-64.0299	Chapacuran	74	74
236	29_stick	Stick	tapakura	Tapakura	pane	pane	p a n e	chap1269	-14.8	-62.2	Chapacuran	74	74
237	29_stick	Stick	tora	Torá	pana	pana	p a n a	tora1263	-6.19532	-61.7416	Chapacuran	74	74
238	29_stick	Stick	urupa	Urupá	pana	pana	p a n a	urup1245	-10.25	-62.75	Chapacuran	74	74
239	29_stick	Stick	wanyam	Wanyam	pana	pana	p a n a	wany1246	-12.1	-63.1	Chapacuran	74	74
240	29_stick	Stick	wari	Wari'	pana	pana	p a n a	wari1268	-10.69948	-64.56152	Chapacuran	74	74
856	104_stone	Stone	cojubim	Cojubim	pikun	pikun	p i k u n	kuyu1236	-11.75	-64.0	Chapacuran	236	236
857	104_stone	Stone	jaru	Jarú	paken	paken	p a k e n	yaru1257	-10.25	-62.0	Chapacuran	236	236
858	104_stone	Stone	kitemoka	Kitemoka	pikui	pikui	p i k u i	kite1237	-16.0	-62.75	Chapacuran	236	236
859	104_stone	Stone	more	Moré	pikun	pikun	p i k u n	itor1239			Chapacuran	236	236
860	104_stone	Stone	orowin	Oro Win	pekyn	pekyn	p e k y n	orow1243	-10.737	-64.0299	Chapacuran	236	236
861	104_stone	Stone	tapakura	Tapakura	pekun	pekun	p e k u n	chap1269	-14.8	-62.2	Chapacuran	236	236
862	104_stone	Stone	tora	Torá	pikun	pikun	p i k u n	tora1263	-6.19532	-61.7416	Chapacuran	236	236
863	104_stone	Stone	urupa	Urupá	pakyn	pakyn	p a k y n	urup1245	-10.25	-62.75	Chapacuran	236	236
864	104_stone	Stone	wanyam	Wanyam	pekin	pekin	p e k i n	wany1246	-12.1	-63.1	Chapacuran	236	236
865	104_stone	Stone	wari	Wari'	pakyn	pakyn	p a k y n	wari1268	-10.69948	-64.56152	Chapacuran	236	236
586	68_suck	Suck	cojubim	Cojubim	tʃak	tʃak	tʃ a k	kuyu1236	-11.75	-64.0	Chapacuran	153	153
587	68_suck	Suck	more	Moré	tʃak	tʃak	tʃ a k	itor1239			Chapacuran	153	153
588	68_suck	Suck	orowin	Oro Win	itak	itak	i t a k	orow1243	-10.737	-64.0299	Chapacuran	153	153
589	68_suck	Suck	wanyam	Wanyam	ʃak	ʃak	ʃ a k	wany1246	-12.1	-63.1	Chapacuran	153	153
590	68_suck	Suck	wari	Wari'	tʃak	tʃak	tʃ a k	wari1268	-10.69948	-64.56152	Chapacuran	153	153
992	119_summer	Summer	cojubim	Cojubim	kawaziʔ	kawaziʔ	k a w a z i ʔ	kuyu1236	-11.75	-64.0	Chapacuran	270	270
993	119_summer	Summer	more	Moré	kawaʒ̟i	kawaʒ̟i	k a w a ʒ̟ i	itor1239			Chapacuran	270	270
994	119_summer	Summer	orowin	Oro Win	kawatiʔ	kawatiʔ	k a w a t i ʔ	orow1243	-10.737	-64.0299	Chapacuran	270	270
995	119_summer	Summer	wanyam	Wanyam	kawatiʔ	kawatiʔ	k a w a t i ʔ	wany1246	-12.1	-63.1	Chapacuran	270	270
996	119_summer	Summer	wari	Wari'	kawatʃiʔ	kawatʃiʔ	k a w a tʃ i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	270	270
811	99_sun	Sun	cojubim	Cojubim	mapitoʔ	mapitoʔ	m a p i t o ʔ	kuyu1236	-11.75	-64.0	Chapacuran	227	227
812	99_sun	Sun	kitemoka	Kitemoka	papuitio	papuitio	p a p u i t i o	kite1237	-16.0	-62.75	Chapacuran	227	227
813	99_sun	Sun	more	Moré	mapwito	mapwito	m a p w i t o	itor1239			Chapacuran	227	227
814	99_sun	Sun	tapakura	Tapakura	wapuito	wapuito	w a p u i t o	chap1269	-14.8	-62.2	Chapacuran	227	227
815	99_sun	Sun	tora	Torá	apito	apito	a p i t o	tora1263	-6.19532	-61.7416	Chapacuran	227	227
816	99_sun	Sun	wanyam	Wanyam	wapiru	wapiru	w a p i r u	wany1246	-12.1	-63.1	Chapacuran	227	227
817	99_sun	Sun	wari	Wari'	tʃina	tʃina	tʃ i n a	wari1268	-10.69948	-64.56152	Chapacuran	228	228
818	99_sun	Sun	jaru	Jarú	komem	komem	k o m e m	yaru1257	-10.25	-62.0	Chapacuran	229	229
819	99_sun	Sun	urupa	Urupá	kumen	kumen	k u m e n	urup1245	-10.25	-62.75	Chapacuran	229	229
