ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
3428	719_surroundings	surroundings	Lashi	Lashi	a³³ jam³¹	a³³+jam³¹	a ³³ + j a m ³¹				Sino-Tibetan	2234 211	2234 211
3429	719_surroundings	surroundings	Maru	Maru	a³¹ jɛ̃³¹	a³¹+jɛ̃³¹	a ³¹ + j ɛ̃ ³¹				Sino-Tibetan	2235 211	2235 211
3430	1692_swallow	swallow	OldBurmese	Old Burmese	myuiw	mjui̯	m j ui̯				Sino-Tibetan	445	445
3431	1692_swallow	swallow	Rangoon	Rangoon Burmese	mjo²²	mjo²²	m j o ²²				Sino-Tibetan	445	445
3432	1692_swallow	swallow	Atsi	Atsi	mji̱⁵¹	mji̱⁵¹	m j i̱ ⁵¹				Sino-Tibetan	445	445
3433	1692_swallow	swallow	Bola	Bola	mjuŋ⁵⁵	mjuŋ⁵⁵	m j u ŋ ⁵⁵				Sino-Tibetan	446	446
3434	1692_swallow	swallow	Maru	Maru	mjuk³¹	mjuk³¹	m j u k ³¹				Sino-Tibetan	445	445
3435	1692_swallow	swallow	ProtoBurmish	ProtoBurmish	*mju	mju¹	m j u ¹				Sino-Tibetan	445	445
3436	1692_swallow	swallow	ProtoBurmish	ProtoBurmish	*mjuŋ	mjuŋ¹	m j u ŋ ¹				Sino-Tibetan	446	446
3437	1073_sweet	sweet	OldBurmese	Old Burmese	khyuiw	khjui̯	kʰ j ui̯				Sino-Tibetan	310	310
3438	1073_sweet	sweet	Rangoon	Rangoon Burmese	tɕho²²	tɕho²²	tɕʰ o ²²				Sino-Tibetan	281	281
3439	267_tail	tail	AchangLongchuan	Achang	tɕhi³¹ ȵaŋ³⁵	tɕhi³¹+ȵaŋ³⁵	tɕʰ i ³¹ + ȵ a ŋ ³⁵				Sino-Tibetan	288 2343	288 2343
3440	1528_takeholdget	take / hold / get	Bola	Bola	ju⁵⁵ nɔ̱̃⁵⁵	ju⁵⁵+nɔ̱̃⁵⁵	j u ⁵⁵ + n ɔ̱̃ ⁵⁵				Sino-Tibetan	3583 837	3583 837
3441	394_tangerine	tangerine	AchangLongchuan	Achang	maʔ³¹ tʂuak⁵⁵	maʔ³¹+tʂwak⁵⁵	m a ʔ ³¹ + ʈʂ w a k ⁵⁵				Sino-Tibetan	432 2738	432 2738
3442	394_tangerine	tangerine	Atsi	Atsi	mak²¹ kjok²¹	mak²¹+kjok²¹	m a k ²¹ + k j o k ²¹				Sino-Tibetan	432 2739	432 2739
3443	394_tangerine	tangerine	Bola	Bola	mak³¹ tʃɔ̱ʔ³¹	mak³¹+tʃɔ̱ʔ³¹	m a k ³¹ + tʃ ɔ̱ ʔ ³¹				Sino-Tibetan	432 2740	432 2740
3444	394_tangerine	tangerine	Lashi	Lashi	mak³¹ tʃɔ̱k⁵⁵	mak³¹+tʃɔ̱k⁵⁵	m a k ³¹ + tʃ ɔ̱ k ⁵⁵				Sino-Tibetan	432 2741	432 2741
3445	394_tangerine	tangerine	Maru	Maru	mak³¹ tʃɔ̱k³¹	mak³¹+tʃɔ̱k³¹	m a k ³¹ + tʃ ɔ̱ k ³¹				Sino-Tibetan	432 2742	432 2742
3446	394_tangerine	tangerine	ProtoBurmish	ProtoBurmish	*mik	mik⁴	m i k ⁴				Sino-Tibetan	432	432
3447	454_tea	tea	Rangoon	Rangoon Burmese	lɛʔ⁴ phɛʔ⁴ je²²	lɛʔ⁴+phɛʔ⁴+je²²	l ɛ ʔ ⁴ + pʰ ɛ ʔ ⁴ + j e ²²				Sino-Tibetan	2304 1222 2305	2304 1222 2305
3448	454_tea	tea	Bola	Bola	faʔ⁵⁵ khjɛʔ⁵⁵	faʔ⁵⁵+khjɛʔ⁵⁵	f a ʔ ⁵⁵ + kʰ j ɛ ʔ ⁵⁵				Sino-Tibetan	2306 1223	2306 1223
3449	454_tea	tea	Lashi	Lashi	fu̱ʔ⁵⁵ khjap⁵⁵	fu̱ʔ⁵⁵+khjap⁵⁵	f u̱ ʔ ⁵⁵ + kʰ j a p ⁵⁵				Sino-Tibetan	2307 1224	2307 1224
3450	158_tears	tears	Rangoon	Rangoon Burmese	mjɛʔ⁴ je²²	mjɛʔ⁴+je²²	m j ɛ ʔ ⁴ + j e ²²				Sino-Tibetan	1739 12	1739 12
3451	158_tears	tears	AchangLongchuan	Achang	ȵɔʔ⁵⁵ pi⁵⁵	ȵɔʔ⁵⁵+pi⁵⁵	ȵ ɔ ʔ ⁵⁵ + p i ⁵⁵				Sino-Tibetan	1740 12	1740 12
3452	158_tears	tears	Atsi	Atsi	ŋau⁵¹ pji²¹	ŋau⁵¹+pji²¹	ŋ au ⁵¹ + p j i ²¹				Sino-Tibetan	1741 12	1741 12
3453	158_tears	tears	Bola	Bola	ŋau⁵⁵ pi⁵⁵	ŋau⁵⁵+pi⁵⁵	ŋ au ⁵⁵ + p i ⁵⁵				Sino-Tibetan	1742 12	1742 12
3454	158_tears	tears	Lashi	Lashi	ŋou³¹ pi³¹	ŋou³¹+pi³¹	ŋ ou ³¹ + p i ³¹				Sino-Tibetan	1743 12	1743 12
3455	158_tears	tears	Maru	Maru	ŋuk³¹ pik³¹	ŋuk³¹+pik³¹	ŋ u k ³¹ + p i k ³¹				Sino-Tibetan	1744 12	1744 12
3456	158_tears	tears	Xiandao	Xiandao	ɲɔʔ⁵⁵ pi⁵⁵	ɲɔʔ⁵⁵+pi⁵⁵	ɲ ɔ ʔ ⁵⁵ + p i ⁵⁵				Sino-Tibetan	1745 12	1745 12
3457	158_tears	tears	ProtoBurmish	ProtoBurmish	*bi	bi¹	b i ¹				Sino-Tibetan	12	12
3458	1337_tell	tell	Atsi	Atsi	tai²¹ kjo̱²¹	tai²¹+kjo̱²¹	t ai ²¹ + k j o̱ ²¹				Sino-Tibetan	1671 3688	1671 3688
3459	1337_tell	tell	Bola	Bola	ti̱³⁵ kja̱³⁵	ti̱³⁵+kja̱³⁵	t i̱ ³⁵ + k j a̱ ³⁵				Sino-Tibetan	884 3689	884 3689
3460	1337_tell	tell	Lashi	Lashi	ta̱ːi⁵³	ta̱ːi⁵³	t a̱ːi ⁵³				Sino-Tibetan	1672	1672
3461	1337_tell	tell	Maru	Maru	ta̱⁵⁵ kjɔ̱³⁵	ta̱⁵⁵+kjɔ̱³⁵	t a̱ ⁵⁵ + k j ɔ̱ ³⁵				Sino-Tibetan	884 3690	884 3690
3462	69_temple	temple	Rangoon	Rangoon Burmese	bu⁵³ jɑ⁵⁵ tɕɑ̃u⁵⁵	bu⁵³+jɑ⁵⁵+tɕɑ̃u⁵⁵	b u ⁵³ + j ɑ ⁵⁵ + tɕ ɑ̃u ⁵⁵				Sino-Tibetan	57 176 1839	57 176 1839
3463	69_temple	temple	Bola	Bola	puŋ³¹ kji³¹ tʃɔŋ³¹	puŋ³¹+kji³¹+tʃɔŋ³¹	p u ŋ ³¹ + k j i ³¹ + tʃ ɔ ŋ ³¹				Sino-Tibetan	57 175 1840	57 175 1840
3464	69_temple	temple	Xiandao	Xiandao	tʂɔŋ³¹ kɯ³¹	tʂɔŋ³¹+kɯ³¹	ʈʂ ɔ ŋ ³¹ + k ɯ ³¹				Sino-Tibetan	2164 176	2164 176
3465	69_temple	temple	ProtoBurmish	ProtoBurmish	*gjiH	gji²	g j i ²				Sino-Tibetan	175	175
3466	951_thatsidethere	that side / there	Rangoon	Rangoon Burmese	tho²² bɛʔ⁴	tho²²+bɛʔ⁴	tʰ o ²² + b ɛ ʔ ⁴				Sino-Tibetan	2426 314	2426 314
3467	951_thatsidethere	that side / there	AchangLongchuan	Achang	the⁵⁵ thɔʔ⁵⁵	the⁵⁵+thɔʔ⁵⁵	tʰ e ⁵⁵ + tʰ ɔ ʔ ⁵⁵				Sino-Tibetan	2427 316	2427 316
3468	951_thatsidethere	that side / there	Atsi	Atsi	xje⁵¹ ma⁵⁵	xje⁵¹+ma⁵⁵	x j e ⁵¹ + m a ⁵⁵				Sino-Tibetan	2428 314	2428 314
3469	951_thatsidethere	that side / there	Bola	Bola	thɔ̆i⁵⁵ khja⁵⁵	thɔ̆i⁵⁵+khja⁵⁵	tʰ ɔ̆i ⁵⁵ + kʰ j a ⁵⁵				Sino-Tibetan	2429 1278	2429 1278
3470	951_thatsidethere	that side / there	Lashi	Lashi	thə³³ phjaŋ⁵⁵	thə³³+phjaŋ⁵⁵	tʰ ə ³³ + pʰ j a ŋ ⁵⁵				Sino-Tibetan	2430 314	2430 314
3471	951_thatsidethere	that side / there	Maru	Maru	thø⁵⁵ khjɔ³¹	thø⁵⁵+khjɔ³¹	tʰ ø ⁵⁵ + kʰ j ɔ ³¹				Sino-Tibetan	2431 314	2431 314
3472	951_thatsidethere	that side / there	Xiandao	Xiandao	thɛ⁵⁵ pa³¹	thɛ⁵⁵+pa³¹	tʰ ɛ ⁵⁵ + p a ³¹				Sino-Tibetan	2432 314	2432 314
3473	951_thatsidethere	that side / there	ProtoBurmish	ProtoBurmish	*kra	kra¹	k r a ¹				Sino-Tibetan	314	314
3474	1765_therearepeople	there are (people)	AchangLongchuan	Achang	ni⁵⁵	ni⁵⁵	n i ⁵⁵				Sino-Tibetan	486	486
3475	1765_therearepeople	there are (people)	Atsi	Atsi	ŋji⁵¹	ŋji⁵¹	ŋ j i ⁵¹				Sino-Tibetan	487	487
3476	1765_therearepeople	there are (people)	Bola	Bola	ŋji⁵⁵	ŋji⁵⁵	ŋ j i ⁵⁵				Sino-Tibetan	488	488
3477	1765_therearepeople	there are (people)	Lashi	Lashi	ŋjeːi³¹	ŋjeːi³¹	ŋ j eːi ³¹				Sino-Tibetan	487	487
3478	1765_therearepeople	there are (people)	Maru	Maru	na³¹	na³¹	n a ³¹				Sino-Tibetan	486	486
3479	1766_therearetreesonthemountain	there are (trees on the mountain)	AchangLongchuan	Achang	pɔ⁵⁵	pɔ⁵⁵	p ɔ ⁵⁵				Sino-Tibetan	1	1
3480	1766_therearetreesonthemountain	there are (trees on the mountain)	Xiandao	Xiandao	pɔ³¹	pɔ³¹	p ɔ ³¹				Sino-Tibetan	1	1
3481	1766_therearetreesonthemountain	there are (trees on the mountain)	Atsi	Atsi	tʃoʔ²¹	tʃoʔ²¹	tʃ o ʔ ²¹				Sino-Tibetan	126	126
3482	1766_therearetreesonthemountain	there are (trees on the mountain)	Bola	Bola	tʃaʔ³¹	tʃaʔ³¹	tʃ a ʔ ³¹				Sino-Tibetan	126	126
3483	1766_therearetreesonthemountain	there are (trees on the mountain)	Lashi	Lashi	tʃɔː³¹	tʃɔː³¹	tʃ ɔː ³¹				Sino-Tibetan	126	126
3484	1766_therearetreesonthemountain	there are (trees on the mountain)	Maru	Maru	tʃɔʔ³¹	tʃɔʔ³¹	tʃ ɔ ʔ ³¹				Sino-Tibetan	126	126
3485	1766_therearetreesonthemountain	there are (trees on the mountain)	ProtoBurmish	ProtoBurmish	*dʒak	dʒak⁴	dʒ a k ⁴				Sino-Tibetan	126	126
3486	1768_thereiswaterinthebowl	there is (water in the bowl)	AchangLongchuan	Achang	pɔ⁵⁵	pɔ⁵⁵	p ɔ ⁵⁵				Sino-Tibetan	1	1
3487	1768_thereiswaterinthebowl	there is (water in the bowl)	Atsi	Atsi	po⁵¹	po⁵¹	p o ⁵¹				Sino-Tibetan	1	1
3488	1768_thereiswaterinthebowl	there is (water in the bowl)	Bola	Bola	pa⁵⁵	pa⁵⁵	p a ⁵⁵				Sino-Tibetan	1	1
3489	1768_thereiswaterinthebowl	there is (water in the bowl)	Lashi	Lashi	pɔː³¹	pɔː³¹	p ɔː ³¹				Sino-Tibetan	1	1
3490	1768_thereiswaterinthebowl	there is (water in the bowl)	Maru	Maru	pɔ³¹	pɔ³¹	p ɔ ³¹				Sino-Tibetan	1	1
3491	1768_thereiswaterinthebowl	there is (water in the bowl)	Xiandao	Xiandao	pɔ³¹	pɔ³¹	p ɔ ³¹				Sino-Tibetan	1	1
3492	1768_thereiswaterinthebowl	there is (water in the bowl)	ProtoBurmish	ProtoBurmish	*ba	ba¹	b a ¹				Sino-Tibetan	1	1
3493	936_they	they	Atsi	Atsi	ja̱ŋ⁵⁵ moʔ⁵⁵	ja̱ŋ⁵⁵+moʔ⁵⁵	j a̱ ŋ ⁵⁵ + m o ʔ ⁵⁵				Sino-Tibetan	220 2243	220 2243
3494	936_they	they	Bola	Bola	jɔ̃³¹ maʔ³¹	jɔ̃³¹+maʔ³¹	j ɔ̃ ³¹ + m a ʔ ³¹				Sino-Tibetan	220 2244	220 2244
3495	936_they	they	Lashi	Lashi	ŋja³³ nuŋ³³	ŋja³³+nuŋ³³	ŋ j a ³³ + n u ŋ ³³				Sino-Tibetan	220 2245	220 2245
3496	936_they	they	Maru	Maru	jɔ̃³⁵ na̱uŋ⁵⁵	jɔ̃³⁵+na̱uŋ⁵⁵	j ɔ̃ ³⁵ + n a̱u ŋ ⁵⁵				Sino-Tibetan	220 2246	220 2246
3497	936_they	they	Rangoon	Rangoon Burmese	tθu²² to⁵³	tθu²²+to⁵³	t θ u ²² + t o ⁵³				Sino-Tibetan	838 3628	838 3628
3498	935_theytwo	they two	AchangLongchuan	Achang	ȵ̥aŋ³¹ n̥ək⁵⁵	ȵ̥aŋ³¹+n̥ək⁵⁵	ȵ̥ a ŋ ³¹ + n̥ ə k ⁵⁵				Sino-Tibetan	838 1210	838 1210
3499	935_theytwo	they two	Atsi	Atsi	ja̱ŋ⁵⁵ ni̱k⁵⁵	ja̱ŋ⁵⁵+ni̱k⁵⁵	j a̱ ŋ ⁵⁵ + n i̱ k ⁵⁵				Sino-Tibetan	220 838	220 838
3500	935_theytwo	they two	Bola	Bola	jɔ̃³¹ tɔ̱̃⁵⁵	jɔ̃³¹+tɔ̱̃⁵⁵	j ɔ̃ ³¹ + t ɔ̱̃ ⁵⁵				Sino-Tibetan	220 2247	220 2247
3501	935_theytwo	they two	Lashi	Lashi	ŋjaŋ³³ ta̱ŋ³³	ŋjaŋ³³+ta̱ŋ³³	ŋ j a ŋ ³³ + t a̱ ŋ ³³				Sino-Tibetan	220 2248	220 2248
3502	935_theytwo	they two	Maru	Maru	jɔ̃³⁵ na̱k⁵⁵	jɔ̃³⁵+na̱k⁵⁵	j ɔ̃ ³⁵ + n a̱ k ⁵⁵				Sino-Tibetan	220 838	220 838
3503	935_theytwo	they two	Xiandao	Xiandao	ɲ̊aŋ³¹ n̥ɣk³⁵	ɲ̊aŋ³¹+n̥ɣk³⁵	ɲ̊ a ŋ ³¹ + n̥ ɣ k ³⁵				Sino-Tibetan	220 2249	220 2249
3504	935_theytwo	they two	Rangoon	Rangoon Burmese	tθu²² to⁵³ hniʔ⁴ jɑuʔ⁴	tθu²²+to⁵³+hniʔ⁴+jɑuʔ⁴	t θ u ²² + t o ⁵³ + h n i ʔ ⁴ + j ɑu ʔ ⁴				Sino-Tibetan	3629 3630 1655 3631	3629 3630 1655 3631
3505	1030_thick	thick	AchangLongchuan	Achang	kan³¹	kan³¹	k a n ³¹				Sino-Tibetan	148	148
3506	1030_thick	thick	Xiandao	Xiandao	kan³⁵	kan³⁵	k a n ³⁵				Sino-Tibetan	1147	1147
3507	194_thief	thief	Maru	Maru	khuk⁵⁵ xa̱p⁵⁵	khuk⁵⁵+xa̱p⁵⁵	kʰ u k ⁵⁵ + x a̱ p ⁵⁵				Sino-Tibetan	810 3497	810 3497
3508	194_thief	thief	ProtoBurmish	ProtoBurmish	*ku	ku¹	k u ¹				Sino-Tibetan	810	810
3509	1033_thin	thin	Atsi	Atsi	kji⁵⁵	kji⁵⁵	k j i ⁵⁵				Sino-Tibetan	184	184
3510	1033_thin	thin	Bola	Bola	kji³⁵	kji³⁵	k j i ³⁵				Sino-Tibetan	184	184
3511	1033_thin	thin	Lashi	Lashi	kjiː⁵⁵	kjiː⁵⁵	k j iː ⁵⁵				Sino-Tibetan	184	184
3512	1726_think	think	AchangLongchuan	Achang	sam⁵⁵	sam⁵⁵	s a m ⁵⁵				Sino-Tibetan	869	869
3513	1726_think	think	ProtoBurmish	ProtoBurmish	*ʔsam	ˀsam¹	ˀs a m ¹				Sino-Tibetan	869	869
3514	817_thirty	thirty	Rangoon	Rangoon Burmese	tθõ⁵⁵ shɛ²²	tθõ⁵⁵+shɛ²²	t θ õ ⁵⁵ + sʰ ɛ ²²				Sino-Tibetan	574 3134	574 3134
3515	817_thirty	thirty	AchangLongchuan	Achang	sum³¹ tɕhe⁵⁵	sum³¹+tɕhe⁵⁵	s u m ³¹ + tɕʰ e ⁵⁵				Sino-Tibetan	574 3135	574 3135
3516	817_thirty	thirty	Atsi	Atsi	sum²¹ tshe⁵¹	sum²¹+tshe⁵¹	s u m ²¹ + tsʰ e ⁵¹				Sino-Tibetan	574 3136	574 3136
3517	817_thirty	thirty	Bola	Bola	sam⁵⁵ thai⁵⁵	sam⁵⁵+thai⁵⁵	s a m ⁵⁵ + tʰ ai ⁵⁵				Sino-Tibetan	574 3137	574 3137
3518	817_thirty	thirty	Lashi	Lashi	sɔm⁵⁵ tshe³³	sɔm⁵⁵+tshe³³	s ɔ m ⁵⁵ + tsʰ e ³³				Sino-Tibetan	574 3138	574 3138
3519	817_thirty	thirty	Maru	Maru	sam³¹ tshɛ³¹	sam³¹+tshɛ³¹	s a m ³¹ + tsʰ ɛ ³¹				Sino-Tibetan	577 3139	577 3139
3520	817_thirty	thirty	Xiandao	Xiandao	sum³¹ tshi⁵⁵	sum³¹+tshi⁵⁵	s u m ³¹ + tsʰ i ⁵⁵				Sino-Tibetan	574 3140	574 3140
3521	817_thirty	thirty	ProtoBurmish	ProtoBurmish	*sum	sum¹	s u m ¹				Sino-Tibetan	577	577
3522	778_thisyear	this year	Maru	Maru	a³¹ na⁵⁵ tsəŋ³¹	a³¹+na⁵⁵+tsəŋ³¹	a ³¹ + n a ⁵⁵ + ts ə ŋ ³¹				Sino-Tibetan	1855 1856 1010	1855 1856 1010
3523	778_thisyear	this year	Bola	Bola	a³¹ khə̆³¹ tɛ̃⁵⁵	a³¹+khə̆³¹+tɛ̃⁵⁵	a ³¹ + kʰ ə̆ ³¹ + t ɛ̃ ⁵⁵				Sino-Tibetan	1867 1868 1018	1867 1868 1018
3524	799_three	three	OldBurmese	Old Burmese	sumḥ	sumḥ	s u m ḥ/⁵				Sino-Tibetan	574	574
3525	799_three	three	Rangoon	Rangoon Burmese	tθõ⁵⁵	tθõ⁵⁵	t θ õ ⁵⁵				Sino-Tibetan	574	574
3526	799_three	three	AchangLongchuan	Achang	sum³¹	sum³¹	s u m ³¹				Sino-Tibetan	574	574
3527	799_three	three	Atsi	Atsi	sum²¹	sum²¹	s u m ²¹				Sino-Tibetan	574	574
3528	799_three	three	Bola	Bola	sam⁵⁵	sam⁵⁵	s a m ⁵⁵				Sino-Tibetan	574	574
3529	799_three	three	Lashi	Lashi	sɔm⁵⁵	sɔm⁵⁵	s ɔ m ⁵⁵				Sino-Tibetan	574	574
3530	799_three	three	Maru	Maru	sam³¹	sam³¹	s a m ³¹				Sino-Tibetan	577	577
3531	799_three	three	Xiandao	Xiandao	sum³¹	sum³¹	s u m ³¹				Sino-Tibetan	574	574
3532	799_three	three	ProtoBurmish	ProtoBurmish	*sumH	sum²	s u m ²				Sino-Tibetan	574	574
3533	741_threedaysago	three days ago	Rangoon	Rangoon Burmese	tɑ⁵³ mjɑ̃²² mɑ⁵³ ne⁵³	tɑ⁵³+mjɑ̃²²+mɑ⁵³+ne⁵³	t ɑ ⁵³ + m j ɑ̃ ²² + m ɑ ⁵³ + n e ⁵³				Sino-Tibetan	2926 2927 2928 1418	2926 2927 2928 1418
3534	741_threedaysago	three days ago	AchangLongchuan	Achang	si⁵¹ si³¹ ȵen³⁵	si⁵¹+si³¹+ȵen³⁵	s i ⁵¹ + s i ³¹ + ȵ e n ³⁵				Sino-Tibetan	2929 2930 1419	2929 2930 1419
3535	741_threedaysago	three days ago	Atsi	Atsi	pho⁵¹ va⁵¹ ŋji⁵⁵	pho⁵¹+va⁵¹+ŋji⁵⁵	pʰ o ⁵¹ + v a ⁵¹ + ŋ j i ⁵⁵				Sino-Tibetan	2931 2932 1420	2931 2932 1420
3536	741_threedaysago	three days ago	Bola	Bola	xəi⁵⁵ ɣa³¹ nɛʔ³¹	xəi⁵⁵+ɣa³¹+nɛʔ³¹	x əi ⁵⁵ + ɣ a ³¹ + n ɛ ʔ ³¹				Sino-Tibetan	2933 2934 1421	2933 2934 1421
3537	741_threedaysago	three days ago	Lashi	Lashi	ʃə̱k⁵⁵ kɛ³¹ jɔ³¹ ŋjei⁵⁵	ʃə̱k⁵⁵+kɛ³¹+jɔ³¹+ŋjei⁵⁵	ʃ ə̱ k ⁵⁵ + k ɛ ³¹ + j ɔ ³¹ + ŋ j ei ⁵⁵				Sino-Tibetan	2935 2936 2937 1422	2935 2936 2937 1422
3538	741_threedaysago	three days ago	Maru	Maru	xək⁵⁵ ɣɔ⁵⁵ nɛʔ³¹	xək⁵⁵+ɣɔ⁵⁵+nɛʔ³¹	x ə k ⁵⁵ + ɣ ɔ ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	2938 2939 477	2938 2939 477
3539	744_threedaysfromnow	three days from now	Bola	Bola	pa⁵⁵ pha⁵⁵ nɛʔ³¹	pa⁵⁵+pha⁵⁵+nɛʔ³¹	p a ⁵⁵ + pʰ a ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	477 1685 936	477 1685 936
3540	744_threedaysfromnow	three days from now	AchangLongchuan	Achang	phă⁵⁵ ȵui⁵⁵	phă⁵⁵+ȵui⁵⁵	pʰ ă ⁵⁵ + ȵ ui ⁵⁵				Sino-Tibetan	2976 481	2976 481
3541	744_threedaysfromnow	three days from now	Atsi	Atsi	nuʔ²¹ phə⁵¹ nap²¹	nuʔ²¹+phə⁵¹+nap²¹	n u ʔ ²¹ + pʰ ə ⁵¹ + n a p ²¹				Sino-Tibetan	2977 2978 1436	2977 2978 1436
3542	744_threedaysfromnow	three days from now	Lashi	Lashi	puk³¹ phə̆⁵⁵ nap³¹ ŋjei⁵⁵	puk³¹+phə̆⁵⁵+nap³¹+ŋjei⁵⁵	p u k ³¹ + pʰ ə̆ ⁵⁵ + n a p ³¹ + ŋ j ei ⁵⁵				Sino-Tibetan	2979 2980 1437 2981	2979 2980 1437 2981
3543	744_threedaysfromnow	three days from now	Maru	Maru	pə̆³¹ phɔ⁵⁵ nɛʔ³¹	pə̆³¹+phɔ⁵⁵+nɛʔ³¹	p ə̆ ³¹ + pʰ ɔ ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	2982 2983 477	2982 2983 477
3544	744_threedaysfromnow	three days from now	ProtoBurmish	ProtoBurmish	*mjui	mjui¹	m j ui ¹				Sino-Tibetan	481	481
3545	1687_throwhurl	throw / hurl	Rangoon	Rangoon Burmese	piʔ⁴	piʔ⁴	p i ʔ ⁴				Sino-Tibetan	1659	1659
3546	1687_throwhurl	throw / hurl	Bola	Bola	pjɛ̱ʔ⁵⁵	pjɛ̱ʔ⁵⁵	p j ɛ̱ ʔ ⁵⁵				Sino-Tibetan	858	858
3547	1687_throwhurl	throw / hurl	Maru	Maru	pjɛ̱ʔ⁵⁵	pjɛ̱ʔ⁵⁵	p j ɛ̱ ʔ ⁵⁵				Sino-Tibetan	858	858
3548	1687_throwhurl	throw / hurl	ProtoBurmish	ProtoBurmish	*ʔpjat	ˀpjat⁴	ˀp j a t ⁴				Sino-Tibetan	858	858
3549	1591_throwtoss	throw / toss	Atsi	Atsi	tu⁵⁵	tu⁵⁵	t u ⁵⁵				Sino-Tibetan	90	90
3550	1591_throwtoss	throw / toss	Lashi	Lashi	tuː⁵⁵	tuː⁵⁵	t uː ⁵⁵				Sino-Tibetan	90	90
3551	1591_throwtoss	throw / toss	Maru	Maru	tɔ̱⁵⁵	tɔ̱⁵⁵	t ɔ̱ ⁵⁵				Sino-Tibetan	90	90
3552	1535_throwupvomit	throw up / vomit	AchangLongchuan	Achang	phat⁵⁵	phat⁵⁵	pʰ a t ⁵⁵				Sino-Tibetan	849	849
3553	1535_throwupvomit	throw up / vomit	Atsi	Atsi	phat⁵⁵	phat⁵⁵	pʰ a t ⁵⁵				Sino-Tibetan	849	849
3554	1535_throwupvomit	throw up / vomit	Lashi	Lashi	phaːt⁵⁵	phaːt⁵⁵	pʰ aː t ⁵⁵				Sino-Tibetan	849	849
3555	1535_throwupvomit	throw up / vomit	Xiandao	Xiandao	phat⁵⁵	phat⁵⁵	pʰ a t ⁵⁵				Sino-Tibetan	849	849
3556	1535_throwupvomit	throw up / vomit	ProtoBurmish	ProtoBurmish	*ʔpat	ˀpat⁴	ˀp a t ⁴				Sino-Tibetan	849	849
3557	110_thumb	thumb	Rangoon	Rangoon Burmese	lɛʔ⁴ mɑ⁵³	lɛʔ⁴+mɑ⁵³	l ɛ ʔ ⁴ + m ɑ ⁵³				Sino-Tibetan	334 118	334 118
3558	110_thumb	thumb	AchangLongchuan	Achang	lɔʔ⁵⁵ mɔʔ³¹	lɔʔ⁵⁵+mɔʔ³¹	l ɔ ʔ ⁵⁵ + m ɔ ʔ ³¹				Sino-Tibetan	334 118	334 118
3559	110_thumb	thumb	Atsi	Atsi	loʔ²¹ mo⁵⁵ tʃham²¹	loʔ²¹+mo⁵⁵+tʃham²¹	l o ʔ ²¹ + m o ⁵⁵ + tʃʰ a m ²¹				Sino-Tibetan	334 118 2579	334 118 2579
3560	110_thumb	thumb	Bola	Bola	laʔ³¹ ma³⁵ tʃhɛ̃³¹	laʔ³¹+ma³⁵+tʃhɛ̃³¹	l a ʔ ³¹ + m a ³⁵ + tʃʰ ɛ̃ ³¹				Sino-Tibetan	334 1331 2580	334 1331 2580
3561	110_thumb	thumb	Lashi	Lashi	lɔʔ³¹ mo⁵⁵ tsham⁵⁵	lɔʔ³¹+mo⁵⁵+tsham⁵⁵	l ɔ ʔ ³¹ + m o ⁵⁵ + tsʰ a m ⁵⁵				Sino-Tibetan	334 118 2581	334 118 2581
3562	110_thumb	thumb	Maru	Maru	lɔʔ³¹ mɔ⁵⁵ tʃhɛʔ⁵⁵	lɔʔ³¹+mɔ⁵⁵+tʃhɛʔ⁵⁵	l ɔ ʔ ³¹ + m ɔ ⁵⁵ + tʃʰ ɛ ʔ ⁵⁵				Sino-Tibetan	334 118 2582	334 118 2582
3563	110_thumb	thumb	Xiandao	Xiandao	lɔʔ⁵⁵ mɔ³¹	lɔʔ⁵⁵+mɔ³¹	l ɔ ʔ ⁵⁵ + m ɔ ³¹				Sino-Tibetan	334 118	334 118
3564	110_thumb	thumb	ProtoBurmish	ProtoBurmish	*maX	ma³	m a ³				Sino-Tibetan	118	118
3565	1248_thunder	thunder	Rangoon	Rangoon Burmese	mo⁵⁵ tɕhẽ⁵⁵	mo⁵⁵+tɕhẽ⁵⁵	m o ⁵⁵ + tɕʰ ẽ ⁵⁵				Sino-Tibetan	464 2843	464 2843
3566	1248_thunder	thunder	AchangLongchuan	Achang	mau³¹ ʐau³¹	mau³¹+ʐau³¹	m au ³¹ + ʐ au ³¹				Sino-Tibetan	464 2844	464 2844
3567	1248_thunder	thunder	AchangLongchuan	Achang	mau³¹ mʐəŋ³⁵	mau³¹+mʐəŋ³⁵	m au ³¹ + m ʐ ə ŋ ³⁵				Sino-Tibetan	464 2845	464 2845
3568	1248_thunder	thunder	Atsi	Atsi	mau²¹ mjiŋ⁵¹	mau²¹+mjiŋ⁵¹	m au ²¹ + m j i ŋ ⁵¹				Sino-Tibetan	464 2846	464 2846
