index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	1.0000	1	0.3333	6029	2749	⁴²	ɤ	ŋ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2750	⁴²	ɤ̃	-	∅	∅	∅	∅	_	E	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅	2751	⁴²	ɤ̃	-	∅	∅	∅	∅	_	E	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅																																													2752	³²	ɤ	ŋ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2753	⁴²	ɯ	ŋ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2754	⁴⁴	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6030																																																																			2755	w	∅	∅	∅	ɛ̃	⁴²	∅	W	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅	2756	w	∅	∅	∅	ẽ	⁵⁵	∅	W	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	6030																																																																			2755	ɛ̃	w	∅	∅	⁴²	∅	∅	E	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	2756	ẽ	w	∅	∅	⁵⁵	∅	∅	E	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	6030																																																																			2755	⁴²	ɛ̃	w	∅	∅	∅	∅	_	E	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	2756	⁵⁵	ẽ	w	∅	∅	∅	∅	_	E	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	6047	2757	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2758	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2759	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2760	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																													2761	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2762	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	6047	2757	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2758	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2759	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2760	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																													2761	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2762	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	6047	2757	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2758	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2759	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2760	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																													2761	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2762	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6048																																																																																									2763	t	∅	∅	∅	ɔ	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																																																			2764	t	∅	∅	∅	ɔ	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6048																																																																																									2763	ɔ	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			2764	ɔ	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6048																																																																																									2763	⁵⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			2764	⁵⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	6058	2765	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2766	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2767	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																																																			2768	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2769	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	6058	2765	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2766	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2767	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																			2768	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2769	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	6058	2765	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2766	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2767	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																			2768	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2769	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6059	2770	x	∅	∅	∅	a	²¹	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																																																																																															2771	x	∅	∅	∅	ou	³¹	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	6059	2770	a	x	∅	∅	²¹	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																																															2771	ou	x	∅	∅	³¹	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	6059	2770	²¹	a	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																																															2771	³¹	ou	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	6062																																																																			2772	t	∅	∅	∅	ã	⁵⁵	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2773	t	∅	∅	∅	ɔ	⁴⁴	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	2774	t	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													2775	t	∅	∅	∅	ɔ	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6062																																																																			2772	ã	t	∅	∅	⁵⁵	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2773	ɔ	t	∅	∅	⁴⁴	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2774	a	t	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													2775	ɔ	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6062																																																																			2772	⁵⁵	ã	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2773	⁴⁴	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2774	⁴⁴	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													2775	⁵⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	6063																																																																			2776	w	∅	∅	∅	a	⁴⁴	∅	W	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	2777	w	∅	∅	∅	a	⁴⁴	∅	W	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	6063																																																																			2776	a	w	∅	∅	⁴⁴	∅	∅	A	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	2777	a	w	∅	∅	⁴⁴	∅	∅	A	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	6063																																																																			2776	⁴⁴	a	w	∅	∅	∅	∅	_	A	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	2777	⁴⁴	a	w	∅	∅	∅	∅	_	A	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	6066																																																																																																																																																											2778	ŋ	∅	∅	∅	w	e	³³	N	∅	∅	∅	W	E	_	4	∅	∅	∅	6	7	0	2779	-	∅	∅	∅	w	e	³³	_	∅	∅	∅	W	E	_	0	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	6066																																																																																																																																																											2778	w	ŋ	∅	∅	e	³³	∅	W	N	∅	∅	E	_	∅	6	4	∅	∅	7	0	∅	2779	w	-	∅	∅	e	³³	∅	W	_	∅	∅	E	_	∅	6	0	∅	∅	7	0	∅
3	0.7500	2	0.5000	6066																																																																																																																																																											2778	e	w	ŋ	∅	³³	∅	∅	E	W	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅	2779	e	w	-	∅	³³	∅	∅	E	W	_	∅	_	∅	∅	7	6	0	∅	0	∅	∅
4	1.0000	1	0.2500	6066																																																																																																																																																											2778	³³	e	w	ŋ	∅	∅	∅	_	E	W	N	∅	∅	∅	0	7	6	4	∅	∅	∅	2779	³³	e	w	-	∅	∅	∅	_	E	W	_	∅	∅	∅	0	7	6	0	∅	∅	∅
1	0.3333	3	1.0000	6088	2780	p	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2781	v	∅	∅	∅	a	⁵⁵	∅	B	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																													2782	b	∅	∅	∅	i	⁵⁵	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	2783	v	∅	∅	∅	a	⁵⁵	∅	B	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	2784	p	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2785	p	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2786	p	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6088	2780	a	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2781	a	v	∅	∅	⁵⁵	∅	∅	A	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													2782	i	b	∅	∅	⁵⁵	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2783	a	v	∅	∅	⁵⁵	∅	∅	A	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2784	a	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2785	a	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2786	a	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6088	2780	⁵⁵	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2781	⁵⁵	a	v	∅	∅	∅	∅	_	A	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													2782	⁵⁵	i	b	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2783	⁵⁵	a	v	∅	∅	∅	∅	_	A	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2784	⁵⁵	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2785	⁵⁵	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2786	⁵⁵	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	6089																																													2787	m	∅	∅	∅	a	⁵⁵	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2788	m	∅	∅	∅	a	⁵⁵	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																																																																																														
2	0.6667	2	0.6667	6089																																													2787	a	m	∅	∅	⁵⁵	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2788	a	m	∅	∅	⁵⁵	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																																														
3	1.0000	1	0.3333	6089																																													2787	⁵⁵	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2788	⁵⁵	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	6129	2789	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																													2790	v	∅	∅	∅	ɛ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																																																			2791	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2792	v	∅	∅	∅	ɤ	³¹	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6129	2789	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													2790	ɛ	v	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			2791	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2792	ɤ	v	∅	∅	³¹	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6129	2789	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													2790	⁴⁴	ɛ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			2791	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2792	³¹	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	6130	2793	kʲ	∅	∅	∅	i	³¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	2794	tsʰ	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																																													2795	tɕ	∅	∅	∅	a	⁴²	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅																																													2796	tɕ	∅	∅	∅	i	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	6130	2793	i	kʲ	∅	∅	³¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2794	ɿ	tsʰ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																													2795	a	tɕ	∅	∅	⁴²	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																													2796	i	tɕ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	6130	2793	³¹	i	kʲ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2794	³³	ɿ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																													2795	⁴²	a	tɕ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																													2796	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6131																							2797	t	∅	∅	∅	e	⁴²	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	2798	t	∅	∅	∅	a	⁴²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2799	t	∅	∅	∅	a	⁴²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																																																														
2	0.6667	2	0.6667	6131																							2797	e	t	∅	∅	⁴²	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2798	a	t	∅	∅	⁴²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2799	a	t	∅	∅	⁴²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																														
3	1.0000	1	0.3333	6131																							2797	⁴²	e	t	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2798	⁴²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2799	⁴²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	6132																																													2800	-	∅	∅	∅	ɤ̃	³³	∅	_	∅	∅	∅	E	_	∅	0	∅	∅	∅	7	0	∅																																													2801	ŋ	∅	∅	∅	ɤ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2802	ŋ	∅	∅	∅	ɛ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	6132																																													2800	ɤ̃	-	∅	∅	³³	∅	∅	E	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅																																													2801	ɤ	ŋ	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2802	ɛ	ŋ	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	6132																																													2800	³³	ɤ̃	-	∅	∅	∅	∅	_	E	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅																																													2801	³³	ɤ	ŋ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2802	³³	ɛ	ŋ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	6134																																																																																																															2803	x	∅	∅	∅	w	ɔ	³³	G	∅	∅	∅	W	U	_	3	∅	∅	∅	6	7	0																																													2804	x	∅	∅	∅	w	a	³³	G	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	6134																																																																																																															2803	w	x	∅	∅	ɔ	³³	∅	W	G	∅	∅	U	_	∅	6	3	∅	∅	7	0	∅																																													2804	w	x	∅	∅	a	³³	∅	W	G	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅
3	0.7500	2	0.5000	6134																																																																																																															2803	ɔ	w	x	∅	³³	∅	∅	U	W	G	∅	_	∅	∅	7	6	3	∅	0	∅	∅																																													2804	a	w	x	∅	³³	∅	∅	A	W	G	∅	_	∅	∅	7	6	3	∅	0	∅	∅
4	1.0000	1	0.2500	6134																																																																																																															2803	³³	ɔ	w	x	∅	∅	∅	_	U	W	G	∅	∅	∅	0	7	6	3	∅	∅	∅																																													2804	³³	a	w	x	∅	∅	∅	_	A	W	G	∅	∅	∅	0	7	6	3	∅	∅	∅
