index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
4	1.0000	1	0.2500	33	15	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	16	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	17	²¹	ɛ	-	t	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	18	²¹	ɯ	j	t	∅	∅	∅	_	I	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅	19	³¹	ɯ	-	ʈ	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	20	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅																							21	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	22	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.3333	3	1.0000	43	23	kʰ	∅	∅	∅	ɔ	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	24	kʰ	∅	∅	∅	ɔu	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	25	kʰ	∅	∅	∅	õ	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	26	kʰ	∅	∅	∅	ɔ̃	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	27	kʰ	∅	∅	∅	ɤ̃	⁵⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	28	kʰ	∅	∅	∅	o	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	29	kʰ	∅	∅	∅	ã	⁵⁵	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	30	kʰ	∅	∅	∅	ɔ	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	31	kʰ	∅	∅	∅	o	⁵⁵	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	43	23	ɔ	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	24	ɔu	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	25	õ	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	26	ɔ̃	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	27	ɤ̃	kʰ	∅	∅	⁵⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	28	o	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	29	ã	kʰ	∅	∅	⁵⁵	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	30	ɔ	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	31	o	kʰ	∅	∅	⁵⁵	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	43	23	⁵⁵	ɔ	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	24	⁵⁵	ɔu	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	25	⁵⁵	õ	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	26	⁵⁵	ɔ̃	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	27	⁵⁵	ɤ̃	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	28	⁵⁵	o	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	29	⁵⁵	ã	kʰ	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	30	⁵⁵	ɔ	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	31	⁵⁵	o	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	53	32	t	∅	∅	∅	-	e	³³	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	33	t	∅	∅	∅	j	ɛ	³³	T	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0	34	t	∅	∅	∅	-	ĩ	³³	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	35	t	∅	∅	∅	j	ɛ̃	³³	T	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																													36	t	∅	∅	∅	-	ĩ	³³	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	37	t	∅	∅	∅	-	i	³³	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0																						
2	0.5000	3	0.7500	53	32	-	t	∅	∅	e	³³	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅	33	j	t	∅	∅	ɛ	³³	∅	J	T	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅	34	-	t	∅	∅	ĩ	³³	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	35	j	t	∅	∅	ɛ̃	³³	∅	J	T	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																													36	-	t	∅	∅	ĩ	³³	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	37	-	t	∅	∅	i	³³	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	53	32	e	-	t	∅	³³	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	33	ɛ	j	t	∅	³³	∅	∅	E	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅	34	ĩ	-	t	∅	³³	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	35	ɛ̃	j	t	∅	³³	∅	∅	E	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																													36	ĩ	-	t	∅	³³	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	37	i	-	t	∅	³³	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	53	32	³³	e	-	t	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	33	³³	ɛ	j	t	∅	∅	∅	_	E	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅	34	³³	ĩ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	35	³³	ɛ̃	j	t	∅	∅	∅	_	E	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅																																													36	³³	ĩ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	37	³³	i	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅																						
1	0.3333	3	1.0000	54	38	t	∅	∅	∅	ɔ	⁴⁴	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																																																			39	t	∅	∅	∅	o	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	40	t	∅	∅	∅	o	⁴⁴	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																													41	t	∅	∅	∅	o	³³	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	54	38	ɔ	t	∅	∅	⁴⁴	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			39	o	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	40	o	t	∅	∅	⁴⁴	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													41	o	t	∅	∅	³³	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	54	38	⁴⁴	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			39	⁵⁵	o	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	40	⁴⁴	o	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													41	³³	o	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	64	42	kʰ	∅	∅	∅	-	ɔ	³³	K	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	43	kʰ	∅	∅	∅	w	ɔ	³³	K	∅	∅	∅	W	U	_	1	∅	∅	∅	6	7	0	44	kʰ	∅	∅	∅	-	ou	³³	K	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	45	kʰ	∅	∅	∅	-	u	³³	K	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	46	qʰ	∅	∅	∅	-	ɔ	³¹	K	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	47	-	∅	∅	∅	-	ɔ	³³	_	∅	∅	∅	_	U	_	0	∅	∅	∅	0	7	0	48	kʰ	∅	∅	∅	w	ɔ	³³	K	∅	∅	∅	W	U	_	1	∅	∅	∅	6	7	0	49	kʰ	∅	∅	∅	-	ɔ	³³	K	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	50	kʰ	∅	∅	∅	w	ɔ	³³	K	∅	∅	∅	W	U	_	1	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	64	42	-	kʰ	∅	∅	ɔ	³³	∅	_	K	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	43	w	kʰ	∅	∅	ɔ	³³	∅	W	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅	44	-	kʰ	∅	∅	ou	³³	∅	_	K	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	45	-	kʰ	∅	∅	u	³³	∅	_	K	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅	46	-	qʰ	∅	∅	ɔ	³¹	∅	_	K	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	47	-	-	∅	∅	ɔ	³³	∅	_	_	∅	∅	U	_	∅	0	0	∅	∅	7	0	∅	48	w	kʰ	∅	∅	ɔ	³³	∅	W	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅	49	-	kʰ	∅	∅	ɔ	³³	∅	_	K	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	50	w	kʰ	∅	∅	ɔ	³³	∅	W	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	64	42	ɔ	-	kʰ	∅	³³	∅	∅	U	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	43	ɔ	w	kʰ	∅	³³	∅	∅	U	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	44	ou	-	kʰ	∅	³³	∅	∅	U	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	45	u	-	kʰ	∅	³³	∅	∅	Y	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	46	ɔ	-	qʰ	∅	³¹	∅	∅	U	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	47	ɔ	-	-	∅	³³	∅	∅	U	_	_	∅	_	∅	∅	7	0	0	∅	0	∅	∅	48	ɔ	w	kʰ	∅	³³	∅	∅	U	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	49	ɔ	-	kʰ	∅	³³	∅	∅	U	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	50	ɔ	w	kʰ	∅	³³	∅	∅	U	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅
4	1.0000	1	0.2500	64	42	³³	ɔ	-	kʰ	∅	∅	∅	_	U	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	43	³³	ɔ	w	kʰ	∅	∅	∅	_	U	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	44	³³	ou	-	kʰ	∅	∅	∅	_	U	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	45	³³	u	-	kʰ	∅	∅	∅	_	Y	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	46	³¹	ɔ	-	qʰ	∅	∅	∅	_	U	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	47	³³	ɔ	-	-	∅	∅	∅	_	U	_	_	∅	∅	∅	0	7	0	0	∅	∅	∅	48	³³	ɔ	w	kʰ	∅	∅	∅	_	U	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	49	³³	ɔ	-	kʰ	∅	∅	∅	_	U	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	50	³³	ɔ	w	kʰ	∅	∅	∅	_	U	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅
1	0.3333	3	1.0000	75	51	ts	∅	∅	∅	ɯ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	52	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	53	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	54	ts	∅	∅	∅	ɯ̃	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	55	tɕ	∅	∅	∅	i	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	56	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	57	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	58	ts	∅	∅	∅	ɯ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	59	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	75	51	ɯ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	52	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	53	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	54	ɯ̃	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	55	i	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	56	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	57	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	58	ɯ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	59	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	75	51	³³	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	52	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	53	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	54	³³	ɯ̃	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	55	³³	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	56	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	57	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	58	³³	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	59	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	85	60	tɕ	∅	∅	∅	i	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	61	tɕ	∅	∅	∅	ĩ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	62	tɕ	∅	∅	∅	ĩ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	63	tɕ	∅	∅	∅	ĩ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							64	tɕ	∅	∅	∅	i	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							65	dz	∅	∅	∅	e	³³	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	66	tɕ	∅	∅	∅	i	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	85	60	i	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	61	ĩ	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	62	ĩ	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	63	ĩ	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							64	i	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							65	e	dz	∅	∅	³³	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	66	i	tɕ	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	85	60	³³	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	61	³³	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	62	³³	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	63	³³	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							64	³³	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							65	³³	e	dz	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	66	³³	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	95	67	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	68	j	∅	∅	∅	i	²¹	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	69	j	∅	∅	∅	ĩ	³¹	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	70	j	∅	∅	∅	ĩ	²¹	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	71	ɲ	∅	∅	∅	i	³¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	72	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																							73	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	74	ɲ	∅	∅	∅	i	³¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	95	67	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	68	i	j	∅	∅	²¹	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	69	ĩ	j	∅	∅	³¹	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	70	ĩ	j	∅	∅	²¹	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	71	i	ɲ	∅	∅	³¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	72	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							73	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	74	i	ɲ	∅	∅	³¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	95	67	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	68	²¹	i	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	69	³¹	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	70	²¹	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	71	³¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	72	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							73	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	74	³¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
