index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	0.7500	2	0.5000	5777																																													1959	ẽ	w	t	∅	⁵⁵	∅	∅	E	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅	1960	ẽ	w	t	∅	⁴⁴	∅	∅	E	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																																																														
4	1.0000	1	0.2500	5777																																													1959	⁵⁵	ẽ	w	t	∅	∅	∅	_	E	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅	1960	⁴⁴	ẽ	w	t	∅	∅	∅	_	E	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	5786	1961	ʂ	∅	∅	∅	e	⁴⁴	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																													1962	s	∅	∅	∅	e	³³	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							1963	s	∅	∅	∅	e	⁴⁴	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							1964	s	∅	∅	∅	ɛ	⁴⁴	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5786	1961	e	ʂ	∅	∅	⁴⁴	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													1962	e	s	∅	∅	³³	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1963	e	s	∅	∅	⁴⁴	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1964	ɛ	s	∅	∅	⁴⁴	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5786	1961	⁴⁴	e	ʂ	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													1962	³³	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1963	⁴⁴	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1964	⁴⁴	ɛ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5814	1965	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1966	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1967	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1968	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1969	ɣ	∅	∅	∅	ɯ	⁴⁴	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	5814	1965	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1966	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1967	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1968	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1969	ɯ	ɣ	∅	∅	⁴⁴	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	5814	1965	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1966	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1967	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1968	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1969	⁴⁴	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	5829	1970	ɲ	∅	∅	∅	i	⁴⁴	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	1971	j	∅	∅	∅	ĩ	⁴⁴	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	1972	j	∅	∅	∅	ĩ	⁴⁴	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	1973	j	∅	∅	∅	ĩ	⁵⁵	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	1974	ɲ	∅	∅	∅	i	⁵⁵	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																							1975	n	∅	∅	∅	i	⁴⁴	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	1976	ɲ	∅	∅	∅	i	⁴⁴	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5829	1970	i	ɲ	∅	∅	⁴⁴	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1971	ĩ	j	∅	∅	⁴⁴	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	1972	ĩ	j	∅	∅	⁴⁴	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	1973	ĩ	j	∅	∅	⁵⁵	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	1974	i	ɲ	∅	∅	⁵⁵	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							1975	i	n	∅	∅	⁴⁴	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1976	i	ɲ	∅	∅	⁴⁴	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5829	1970	⁴⁴	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1971	⁴⁴	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	1972	⁴⁴	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	1973	⁵⁵	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	1974	⁵⁵	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							1975	⁴⁴	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1976	⁴⁴	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5830	1977	pʰ	∅	∅	∅	i	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1978	pʰ	∅	∅	∅	ĩ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1979	pʰ	∅	∅	∅	ĩ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1980	pʰ	∅	∅	∅	ĩ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							1981	pʰ	∅	∅	∅	i	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							1982	pʰ	∅	∅	∅	i	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1983	pʰ	∅	∅	∅	i	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5830	1977	i	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1978	ĩ	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1979	ĩ	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1980	ĩ	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1981	i	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1982	i	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1983	i	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5830	1977	³¹	i	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1978	³¹	ĩ	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1979	³¹	ĩ	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1980	³¹	ĩ	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1981	³¹	i	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1982	³¹	i	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1983	³¹	i	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	5831																																																																																																															1984	m	∅	∅	∅	i	⁴⁴	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																													1985	m	∅	∅	∅	i	⁴⁴	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5831																																																																																																															1984	i	m	∅	∅	⁴⁴	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																													1985	i	m	∅	∅	⁴⁴	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5831																																																																																																															1984	⁴⁴	i	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																													1985	⁴⁴	i	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	5848	1986	x	∅	∅	∅	e	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							1987	x	∅	∅	∅	ẽ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1988	x	∅	∅	∅	ẽ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																																																			1989	x	∅	∅	∅	e	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5848	1986	e	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1987	ẽ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1988	ẽ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			1989	e	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5848	1986	⁵⁵	e	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1987	⁵⁵	ẽ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1988	⁵⁵	ẽ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			1989	⁵⁵	e	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5849	1990	l	∅	∅	∅	e	⁵⁵	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅	1991	l	∅	∅	∅	ɛ	³⁵	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																																																																																									1992	l	∅	∅	∅	i	³⁵	∅	L	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅																							1993	l	∅	∅	∅	i	⁵⁵	∅	L	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5849	1990	e	l	∅	∅	⁵⁵	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	1991	ɛ	l	∅	∅	³⁵	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																																									1992	i	l	∅	∅	³⁵	∅	∅	I	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							1993	i	l	∅	∅	⁵⁵	∅	∅	I	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5849	1990	⁵⁵	e	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1991	³⁵	ɛ	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																																									1992	³⁵	i	l	∅	∅	∅	∅	_	I	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							1993	⁵⁵	i	l	∅	∅	∅	∅	_	I	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.3333	3	1.0000	5852																							1994	k	∅	∅	∅	ɛ	⁴²	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																																																			1995	k	∅	∅	∅	e	⁵⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1996	kʲ	∅	∅	∅	ɛ	⁴²	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	5852																							1994	ɛ	k	∅	∅	⁴²	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			1995	e	k	∅	∅	⁵⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1996	ɛ	kʲ	∅	∅	⁴²	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	5852																							1994	⁴²	ɛ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			1995	⁵⁵	e	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1996	⁴²	ɛ	kʲ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	5853																							1997	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	1998	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	1999	ts	∅	∅	∅	ɿ	⁴⁴	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2000	tɕ	∅	∅	∅	i	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2001	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2002	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2003	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2004	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5853																							1997	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1998	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1999	ɿ	ts	∅	∅	⁴⁴	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2000	i	tɕ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2001	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2002	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2003	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2004	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5853																							1997	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1998	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1999	⁴⁴	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2000	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2001	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2002	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2003	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2004	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	5855																																																																			2005	j	∅	∅	∅	ɛ̃	⁴⁴	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅																							2006	j	∅	∅	∅	ɛ	³¹	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅																																													2007	j	∅	∅	∅	a	⁴²	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5855																																																																			2005	ɛ̃	j	∅	∅	⁴⁴	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							2006	ɛ	j	∅	∅	³¹	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																													2007	a	j	∅	∅	⁴²	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5855																																																																			2005	⁴⁴	ɛ̃	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							2006	³¹	ɛ	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																													2007	⁴²	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.3333	3	1.0000	5878	2008	ŋ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2009	ŋ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2010	ŋ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2011	ŋ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2012	ɴ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2013	ŋ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																													2014	ŋ	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5878	2008	a	ŋ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2009	a	ŋ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2010	a	ŋ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2011	a	ŋ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2012	a	ɴ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2013	a	ŋ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																													2014	a	ŋ	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5878	2008	²¹	a	ŋ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2009	²¹	a	ŋ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2010	²¹	a	ŋ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2011	²¹	a	ŋ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2012	²¹	a	ɴ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2013	²¹	a	ŋ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																													2014	²¹	a	ŋ	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
