COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
4338-10										t j a k ¹						
2533-10										k a ¹						
1089-10										q u p ¹						
843-10										ˀn aː n ¹						
2787-10										f ə t ¹						
4462-10										ˀn u n ¹						
10918-10										h a n ¹						
6582-10										h ui ¹						
2070-10										k a ¹						
3075-10										ȵ p aː k ¹						
10848-10										f a ¹						
2480-10										ˀd aː n ¹						
2214-10										k a ¹						
7225-10										h ə t ¹						
3515-10										t j a m ¹						
2588-10										ˀd aː n ¹						
2908-10										pʰ j aː k ¹						
2393-10										n a ¹						
1156-10										m a ¹						
2374-10										ȶ a ¹						
2146-10										k a ¹						
5133-10										ˀn a ŋ ¹						
4981-10										ˀn aː k ¹						
10239-10										m a ¹						
599-10										l j ə t ¹						
5048-10										p o ¹						
6331-10										h a ¹						
290-10										ȶʰ aː n ¹						
311-10										h aː k ¹						
3430-10										l j u ¹						
5369-10										l j u ¹						
2749-10										ts a n ¹						
2621-10										l j aː p ¹						
1181-10										t a k ¹						
949-10										ˀd j u ¹						
2839-10										t a n ¹						
861-10										l aː k ¹						
6773-10										l aː k ¹						
5739-10										l aː k ¹						
5740-10										ts ə t ¹						
3550-10										ɕ a m ¹						
4445-10										ȶ ə t ¹						
680-10										m aː ŋ ¹						
817-10										ˀd a n ¹						
782-10										pʰ j ə t ¹						
10396-10										m j u ¹						
4606-10										ˀn aː n ¹						
5207-10										m a n ¹						
7280-10										ts j aːi ¹						
6983-10										ʔ j ə t ¹						
5168-10										kʰ a ŋ ¹						
1264-10										ts ⁿd u ¹						
915-10										t a ¹						
1767-10										h u ŋ ¹						
10901-10										t j a ŋ ¹						
10867-10										ˀd o ŋ ¹						
417-10										ˀd w aː ŋ ¹						
2285-10										pʰ n ai ¹						
11002-10										t ˀȵ ə t ¹						
6348-10										m ai ¹						
6349-10										m aː n ¹						
10602-10										ˀb aː n ¹						
5654-10										m̥ j a n ¹						
880-10										l aːu ¹						
983-10										ŋ aː n ¹						
2033-10										t o ¹						
1433-10										ˀd j aːi ¹						
1467-10										p aː k ¹						
469-10										t j a m ¹						
3127-10										l j u ¹						
4623-10										h a ¹						
7099-10										l j aː k ¹						
4726-10										ɕ a n ¹						
10465-10										ˀb aː n ¹						
5519-10										h aː n ¹						
5893-10										ts m a n ¹						
2857-10										t a n ¹						
3645-10										ɣ aː ŋ ¹						
3032-10										f j aː n ¹						
2088-10										v j a n ¹						
2463-10										p a ¹						
4794-10										n i ¹						
4569-10										l aː ŋ ¹						
4586-10										ts ⁿd u ¹						
4552-10										pʰ a ¹						
3228-10										q o ŋ ¹						
3245-10										j a ¹						
6651-10										l aː k ¹						
6652-10										ˀd aː n ¹						
1817-10										l aː k ¹						
1818-10										ˀb j aː k ¹						
11052-10										n ui ¹						
1230-10										l aː k ¹						
3380-10										h aː k ¹						
8174-10										h u m ¹						
8599-10										t j a m ¹						
7782-10										ʔ j ai ¹						
8294-10										l aː k ¹						
8514-10										h aːi ¹						
9669-10										l j aː k ¹						
8531-10										p a ¹						
7954-10										p aː k ¹						
9968-10										s a m ¹						
8040-10										t a ¹						
9304-10										t a ¹						
8345-10										t a k ¹						
8765-10										ȶ o k ¹						
8849-10										s a n ¹						
9286-10										t m a ŋ ¹						
9581-10										f aː n ¹						
9267-10										l w u ¹						
8497-10										ts a n ¹						
7602-10										p aː p ¹						
8431-10										v j ə n ¹						
10036-10										h aː k ¹						
10019-10										l aː k ¹						
9216-10										n i ¹						
8074-10										ȶ ə t ¹						
9511-10										qʰ a n ¹						
8243-10										ʔ j a m ¹						
9250-10										t j a m ¹						
7568-10										s ui ¹						
8832-10										k a ¹						
8057-10										ȵ a ¹						
7716-10										h u p ¹						
9899-10										t a ¹						
7585-10										k a ¹						
8582-10										ˀd j u ¹						
9097-10										l a m ¹						
10125-10										f a ¹						
9460-10										l aːu ¹						
9649-10										ȶ ə t ¹						
9870-10										ˀn a k ¹						
8680-10										ˀn a m ¹						
7699-10										ȶ i t ¹						
9001-10										s j ə t ¹						
9494-10										t a p ¹						
7666-10										ɕ aː n ¹						
9598-10										t a k ¹						
8023-10										q a m ¹						
9053-10										s ə t ¹						
10091-10										s aː k ¹						
10002-10										pʰ j u ¹						
7765-10										t a ¹						
8800-10										m ai ¹						
9934-10										k a ¹						
9985-10										ʔ a ¹						
7850-10										t a p ¹						
7816-10										t a m ¹						
8663-10										h u m ¹						
8697-10										ȶ i t ¹						
9615-10										ʔ j a n ¹						
8362-10										ȶ a t ¹						
8091-10										t a ¹						
8748-10										h a ¹						
22-10										tʰ a ¹						
11084-10										ɕ aːu ¹						
7365-10										n aːu ¹						
4201-10										ɕ t i ¹						
5841-10										f a ¹						
4640-10										t a ¹						
662-10										m aː n ¹						
384-10										l aːu ¹						
5151-10										m ai ¹						
1399-10										t o ¹						
5259-10										ʔ j ə t ¹						
10353-10										ɣ a ¹						
10370-10										ȵ i ¹						
7401-10										h aː m ¹						
2958-10										h aːu ¹						
2770-10										ɣ o ¹						
6434-10										l j aː k ¹						
6192-10										s ə t ¹						
2231-10										p aː k ¹						
5116-10										ⁿd a ¹						
7297-10										ts u p ¹						
3731-10										p aː k ¹						
748-10										ˀn a m ¹						
2180-10										h a m ¹						
4107-10										ˀn a m ¹						
2688-10										ts a n ¹						
616-10										k a ŋ ¹						
1898-10										ˀd aː k ¹						
203-10										m ai ¹						
897-10										ˀb j u ¹						
10189-10										ɕ a n ¹						
1592-10										ˀɣ aː k ¹						
6088-10										t j a ŋ ¹						
2975-10										ˀd aː ŋ ¹						
6714-10										h u m ¹						
731-10										q a m ¹						
2722-10										j u ¹						
5637-10										ȶ ə t ¹						
765-10										l p aː k ¹						
1695-10										s a m ¹						
2112-10										ɕ j u ¹						
6634-10										m a ¹						
7331-10										n a ¹						
7348-10										ˀb aː n ¹						
6527-10										t a ¹						
3568-10										m a n ¹						
4378-10										ˀɣ aːu ¹						
6292-10										ⁿd j a ŋ ¹						
3585-10										f a ŋ ¹						
4428-10										t a m ¹						
7046-10										ɕ a ŋ ¹						
1915-10										ʔ j a m ¹						
4518-10										k u ŋ ¹						
2516-10										m j u ¹						
4480-10										ˀd aː n ¹						
2499-10										ˀb j aː k ¹						
5584-10										h o ¹						
2429-10										h o ¹						
5224-10										k a ¹						
3464-10										tʰ aː k ¹						
10142-10										t a ŋ ¹						
7159-10										v a ŋ ¹						
6599-10										n a ¹						
10207-10										s ui ¹						
6837-10										h a n ¹						
2654-10										f ai ¹						
367-10										ɕ aː k ¹						
5858-10										ˀn j aːu ¹						
451-10										v a n ¹						
5944-10										ɣ aː ŋ ¹						
512-10										l j aː k ¹						
7138-10										tʰ aːu ¹						
4845-10										j aːi ¹						
4915-10										ȶ ə t ¹						
10570-10										k a ¹						
5300-10										ˀb j aː n ¹						
5418-10										ȶ a t ¹						
1748-10										t i k ¹						
3532-10										ⁿd ai ¹						
310-10										t a ¹						
5368-10										v a n ¹						
4321-10										t aː k ¹						
5065-10										t o ¹						
5961-10										l a k ¹						
1450-10										t o ¹						
10430-10										f aːu ¹						
6210-10										t au ¹						
5468-10										h a n ¹						
6685-10										s ui ¹						
6882-11											h i t ¹					
6485-11											ˀb a n ¹					
4690-11											m a n ¹					
5671-11											t ˀn aː n ¹					
4272-11											l p aː p ¹					
10935-11											t a ¹					
4760-11											l j aː m ¹					
1881-11											m a n ¹					
4777-11											s a t ¹					
10969-11											m a n ¹					
10970-11											s a ¹					
10206-11											m a n ¹					
6565-11											ts j a n ¹					
1281-11											ʔ j e m ¹					
10569-11											ˀn a m ¹					
6899-11											pʰ j a ŋ ¹					
7081-11											t ui ¹					
4090-11											q a m ¹					
2197-11											h u m ¹					
3352-11											t a ¹					
3892-11											s a t ¹					
1071-11											q a m ¹					
10313-11											l ai ¹					
2671-11											ˀd j ə t ¹					
5502-11											f aː k ¹					
7382-11											ts a n ¹					
932-11											t i ŋ ¹					
533-11											l ai ¹					
4159-11											s a ¹					
2804-11											l u k ¹					
5451-11											s a ¹					
5773-11											tʰ a ¹					
6933-11											tʰ a ¹					
4657-11											tʰ a ¹					
4658-11											pʰ j aː n ¹					
6966-11											h aːu ¹					
5351-11											s a ¹					
4073-11											t aːu ¹					
2163-11											ˀb j aː ŋ ¹					
1121-11											f a ¹					
5790-11											m aː ŋ ¹					
10413-11											s a ¹					
6731-11											s a ¹					
1645-11											s a ¹					
4914-11											s a ¹					
6175-11											s a ¹					
3092-11											m aː ŋ ¹					
1247-11											l j aː n ¹					
5620-11											ʔ j u ¹					
4897-11											s a ¹					
4811-11											ˀd aː ŋ ¹					
1213-11											q a ¹					
11019-11											m aː ŋ ¹					
11020-11											q a ¹					
2129-11											p a p ¹					
3211-11											m a n ¹					
714-11											ˀn aː k ¹					
1729-11											q a ¹					
3679-11											s a ¹					
1054-11											m u ¹					
7448-11											m aː m ¹					
582-11											m u ¹					
4743-11											f a n ¹					
5419-11											l j a n ¹					
5601-11											t i n ¹					
2705-11											m a m ¹					
6381-11											m a n ¹					
1017-11											tʰ a ¹					
645-11											l aː k ¹					
273-11											m a t ¹					
4338-11											ˀd j a k ¹					
2533-11											t a ¹					
1089-11											q a p ¹					
843-11											m a n ¹					
2787-11											s a t ¹					
4462-11											ˀn a ŋ ¹					
10918-11											h a n ¹					
6582-11											h ui ¹					
2070-11											k a ¹					
3075-11											f aː k ¹					
10848-11											s a ¹					
2480-11											ts a n ¹					
2214-11											tʰ a ¹					
7225-11											h u t ¹					
3515-11											pʰ j a m ¹					
2588-11											ts a n ¹					
2908-11											pʰ j aː k ¹					
2393-11											s a ¹					
1156-11											s ai ¹					
2374-11											t a ¹					
2146-11											tʰ a ¹					
5133-11											m a ŋ ¹					
4981-11											m u k ¹					
10239-11											s a ¹					
599-11											l j ə t ¹					
5048-11											t o ¹					
6331-11											h a ¹					
290-11											t i n ¹					
311-11											h aː k ¹					
3430-11											m j ai ¹					
5369-11											m j ai ¹					
2749-11											t a n ¹					
2621-11											l j ə p ¹					
1181-11											t a k ¹					
949-11											t j u ¹					
2839-11											t i n ¹					
861-11											l aː k ¹					
6773-11											l aː k ¹					
5739-11											l aː k ¹					
5740-11											ts a t ¹					
3550-11											ts a m ¹					
4445-11											ts ə t ¹					
680-11											l aː ŋ ¹					
817-11											t a n ¹					
782-11											pʰ j a t ¹					
10396-11											ˀn j u ¹					
4606-11											m a n ¹					
5207-11											m a n ¹					
7280-11											ts h a ¹					
6983-11											ʔ j ə t ¹					
5168-11											k a ŋ ¹					
1264-11											ts j u ¹					
915-11											t a ¹					
1767-11											ts a ŋ ¹					
10901-11											t j a ŋ ¹					
10867-11											ˀd a ŋ ¹					
417-11											ts j a n ¹					
2285-11											pʰ s ai ¹					
11002-11											t h i t ¹					
6348-11											l ai ¹					
6349-11											m aː n ¹					
10602-11											ˀb a n ¹					
5654-11											l j e n ¹					
880-11											l aːu ¹					
983-11											m a n ¹					
2033-11											t o ¹					
1433-11											ʔ j ai ¹					
1467-11											p aː k ¹					
469-11											t j a m ¹					
3127-11											m j ai ¹					
4623-11											h a ¹					
7099-11											l j ə k ¹					
4726-11											ts a n ¹					
10465-11											ˀb aː n ¹					
5519-11											h aː n ¹					
5893-11											t m a n ¹					
2857-11											t i n ¹					
3645-11											m aː n ¹					
3032-11											f j aː n ¹					
2088-11											ts j aː n ¹					
2463-11											p a ¹					
4794-11											l a ¹					
4569-11											l aː ŋ ¹					
4586-11											ts t u ¹					
4552-11											p a ¹					
3228-11											q o ŋ ¹					
3245-11											j a ¹					
6651-11											l aː k ¹					
6652-11											p aː n ¹					
1817-11											l aː k ¹					
1818-11											ˀb j aː k ¹					
11052-11											n a ¹					
1230-11											l aː k ¹					
3380-11											h u k ¹					
8174-11											h u m ¹					
8599-11											pʰ j a m ¹					
7782-11											ʔ j ai ¹					
8294-11											l i k ¹					
8514-11											h aːu ¹					
9669-11											l j a k ¹					
8531-11											p a ¹					
7954-11											p u k ¹					
9968-11											s aː m ¹					
8040-11											t a ¹					
9304-11											t a ¹					
8345-11											t a k ¹					
8765-11											ts a k ¹					
8849-11											ts a ŋ ¹					
9286-11											ts m a ŋ ¹					
9581-11											f a n ¹					
9267-11											l a ¹					
8497-11											ts a n ¹					
7602-11											p aː k ¹					
8431-11											ts j aː n ¹					
10036-11											h aː k ¹					
10019-11											l aː k ¹					
9216-11											f a ¹					
8074-11											q a t ¹					
9511-11											t a n ¹					
8243-11											ʔ j a m ¹					
9250-11											t j e m ¹					
7568-11											s a ¹					
8832-11											t a ¹					
8057-11											f a ¹					
7716-11											h u p ¹					
9899-11											t a ¹					
7585-11											tʰ a ¹					
8582-11											ȶ j a ¹					
9097-11											ˀn a m ¹					
10125-11											s a ¹					
9460-11											l aːu ¹					
9649-11											ts ə t ¹					
9870-11											ˀn a p ¹					
8680-11											ˀn a m ¹					
7699-11											t i t ¹					
9001-11											s j a t ¹					
9494-11											t i t ¹					
7666-11											ts a n ¹					
9598-11											t a k ¹					
8023-11											q a m ¹					
9053-11											s ə t ¹					
10091-11											s aː k ¹					
10002-11											pʰ j ai ¹					
7765-11											t aːu ¹					
8800-11											l ai ¹					
9934-11											k a ¹					
9985-11											tʰ aːu ¹					
7850-11											t aː k ¹					
7816-11											q a m ¹					
8663-11											h a m ¹					
8697-11											t i t ¹					
9615-11											ʔ j aː n ¹					
8362-11											t i t ¹					
8091-11											t a ¹					
8748-11											h a ¹					
22-11											t aːu ¹					
11084-11											s tʰ u ¹					
7365-11											l a ¹					
4201-11											s a ¹					
5841-11											f a ¹					
4640-11											t a ¹					
662-11											l aː n ¹					
384-11											l aːu ¹					
5151-11											f ai ¹					
1399-11											t o ¹					
5259-11											ʔ j ə t ¹					
10353-11											s a ¹					
10370-11											l a ¹					
7401-11											h aː m ¹					
2958-11											h aːu ¹					
2770-11											n̥ o ¹					
6434-11											l j a k ¹					
6192-11											s a t ¹					
2231-11											p aː t ¹					
5116-11											t a ¹					
7297-11											s j ə p ¹					
3731-11											p aː k ¹					
748-11											ˀn a m ¹					
2180-11											h a m ¹					
4107-11											ˀn a m ¹					
2688-11											t a n ¹					
616-11											t a n ¹					
1898-11											t a k ¹					
203-11											s ai ¹					
897-11											ˀb j ai ¹					
10189-11											ts a n ¹					
1592-11											h aː k ¹					
6088-11											t j a ŋ ¹					
2975-11											t aː ŋ ¹					
6714-11											h u m ¹					
731-11											q a m ¹					
2722-11											j u ¹					
5637-11											ȶ i t ¹					
765-11											l i k ¹					
1695-11											t a m ¹					
2112-11											ʔ j u ¹					
6634-11											s a ¹					
7331-11											s a ¹					
7348-11											ɣ aː ŋ ¹					
6527-11											t a ¹					
3568-11											m a n ¹					
4378-11											ˀɣ a ¹					
6292-11											t j a n ¹					
3585-11											f aː ŋ ¹					
4428-11											t a m ¹					
7046-11											f a ŋ ¹					
1915-11											ʔ j a m ¹					
4518-11											k a ŋ ¹					
2516-11											l j u ¹					
4480-11											p aː n ¹					
2499-11											ˀb j aː k ¹					
5584-11											h o ¹					
2429-11											h o ¹					
5224-11											q aːu ¹					
3464-11											ts a k ¹					
10142-11											t a ŋ ¹					
7159-11											m a n ¹					
6599-11											m aːu ¹					
10207-11											s a ¹					
6837-11											s u ŋ ¹					
2654-11											f aːi ¹					
367-11											ts u k ¹					
5858-11											ˀn j u ¹					
451-11											m a n ¹					
5944-11											h a ŋ ¹					
512-11											l j aː k ¹					
7138-11											t a ¹					
4845-11											j ai ¹					
4915-11											q a t ¹					
5300-11											ˀb j aː n ¹					
5418-11											t a k ¹					
1748-11											h i k ¹					
3532-11											t u ¹					
310-11											t ai ¹					
5368-11											v a n ¹					
4321-11											t a k ¹					
5065-11											t a ¹					
5961-11											l a k ¹					
1450-11											t a ¹					
10430-11											f a ¹					
6210-11											t t a ¹					
5468-11											m a n ¹					
6685-11											s aːu ¹					
6882-12												h i t ¹				
6485-12												t a n ¹				
4690-12												m a n ¹				
5671-12												t h a n ¹				
4272-12												l aː k ¹				
10935-12												t a ¹				
4760-12												l j aː m ¹				
1881-12												m a n ¹				
4777-12												s a t ¹				
10969-12												m a n ¹				
10970-12												h aːu ¹				
10206-12												m a n ¹				
6565-12												ts j a n ¹				
1281-12												ʔ j aː m ¹				
10569-12												ˀn a n ¹				
6899-12												ʔ j a ŋ ¹				
7081-12												kʰ ui ¹				
4090-12												t a m ¹				
2197-12												h a m ¹				
3352-12												t a ¹				
3892-12												s a t ¹				
1071-12												q a m ¹				
10313-12												l aːu ¹				
2671-12												ˀd j a t ¹				
5502-12												s aː k ¹				
7382-12												ts a n ¹				
932-12												t i ŋ ¹				
533-12												l aːu ¹				
4159-12												s a ¹				
2804-12												ˀn aː k ¹				
5451-12												s a ¹				
5773-12												t a ¹				
6933-12												t a ¹				
4657-12												t a ¹				
4658-12												ts j aː m ¹				
6966-12												h aːu ¹				
5351-12												s a ¹				
4073-12												t a ¹				
2163-12												ˀb j aː ŋ ¹				
1121-12												f a ¹				
5790-12												m aː ŋ ¹				
10413-12												s a ¹				
6731-12												s a ¹				
1645-12												s a ¹				
4914-12												s a ¹				
6175-12												s a ¹				
3092-12												m aː ŋ ¹				
1247-12												l j aː n ¹				
5620-12												ʔ j u ¹				
4897-12												s a ¹				
4811-12												ˀd aː ŋ ¹				
1213-12												q o ¹				
11019-12												m aː ŋ ¹				
11020-12												q o ¹				
2129-12												p a k ¹				
3211-12												m a n ¹				
714-12												ˀn aː k ¹				
1729-12												q a ¹				
3679-12												s a ¹				
1054-12												m a ¹				
7448-12												m a m ¹				
582-12												m j u ¹				
4743-12												ȵ a n ¹				
5419-12												l j aː n ¹				
5601-12												t i n ¹				
2705-12												m a m ¹				
6381-12												m a ŋ ¹				
1017-12												p a ¹				
645-12												l u k ¹				
273-12												m i t ¹				
4338-12												ˀd j a k ¹				
2533-12												p o ¹				
1089-12												p u k ¹				
843-12												m a n ¹				
2787-12												s a t ¹				
4462-12												m a ŋ ¹				
10918-12												h a n ¹				
6582-12												h ui ¹				
2070-12												q a ¹				
3075-12												ȵ p aː k ¹				
10848-12												s a ¹				
2480-12												h a n ¹				
2214-12												t o ¹				
7225-12												h u t ¹				
3515-12												t j a m ¹				
2588-12												h a n ¹				
2908-12												ˀb j aː k ¹				
2393-12												s a ¹				
1156-12												l aːu ¹				
2374-12												t a ¹				
2146-12												pʰ a ¹				
5133-12												m a ŋ ¹				
4981-12												m u k ¹				
10239-12												s a ¹				
599-12												l j i t ¹				
5048-12												t o ¹				
6331-12												h a ¹				
290-12												t i n ¹				
311-12												h aː k ¹				
3430-12												m j u ¹				
5369-12												m j u ¹				
2749-12												ts ˀd a n ¹				
2621-12												l j aː k ¹				
1181-12												t a k ¹				
949-12												ˀd j u ¹				
2839-12												t i n ¹				
861-12												ˀn aː k ¹				
6773-12												ˀn aː k ¹				
5739-12												ˀn aː k ¹				
5740-12												ts a t ¹				
3550-12												ts a m ¹				
4445-12												ts i t ¹				
680-12												m a ŋ ¹				
817-12												t a n ¹				
782-12												ˀb j aː k ¹				
10396-12												l j u ¹				
4606-12												m a n ¹				
5207-12												m a n ¹				
7280-12												ts j a ¹				
6983-12												ʔ j i t ¹				
5168-12												p a ŋ ¹				
1264-12												ts t u ¹				
915-12												t ui ¹				
1767-12												ts a ŋ ¹				
10901-12												ts j a ŋ ¹				
10867-12												ˀd a ŋ ¹				
417-12												ts j a n ¹				
2285-12												ʔ s u ¹				
11002-12												ʔ h i t ¹				
6348-12												l aːu ¹				
6349-12												m aː n ¹				
10602-12												t a n ¹				
5654-12												l j a n ¹				
880-12												l aːu ¹				
983-12												m a n ¹				
2033-12												t o ¹				
1433-12												ʔ j a ¹				
1467-12												p aː k ¹				
469-12												t j a m ¹				
3127-12												m j u ¹				
4623-12												h a ¹				
7099-12												l j aː k ¹				
4726-12												ts a n ¹				
10465-12												ˀb aː n ¹				
5519-12												h aː n ¹				
5893-12												ts h a n ¹				
2857-12												t i n ¹				
3645-12												m aː n ¹				
3032-12												m̥ j aː n ¹				
2088-12												ts j aː n ¹				
2463-12												p o ¹				
4794-12												l aːu ¹				
4569-12												m a ŋ ¹				
4586-12												ts j u ¹				
4552-12												pʰ a ¹				
3228-12												q a ŋ ¹				
3245-12												j aːu ¹				
6651-12												ˀn aː k ¹				
6652-12												t aː n ¹				
1817-12												ˀn aː k ¹				
1818-12												ˀb j aː k ¹				
11052-12												s aːu ¹				
1230-12												ˀn aː k ¹				
3380-12												h u k ¹				
8174-12												h a m ¹				
8599-12												t j a m ¹				
7782-12												ˀd j a ¹				
8294-12												l aː k ¹				
8514-12												h aːu ¹				
9669-12												l j a k ¹				
8531-12												p o ¹				
7954-12												p u k ¹				
9968-12												s a m ¹				
8040-12												t a ¹				
9304-12												t a ¹				
8345-12												t a k ¹				
8765-12												ts q aː k ¹				
8849-12												ts v a ŋ ¹				
9286-12												ts m a ŋ ¹				
9581-12												ȵ a n ¹				
9267-12												l a ¹				
8497-12												ts a n ¹				
7602-12												p aː k ¹				
8431-12												ts j aː n ¹				
10036-12												h u k ¹				
10019-12												ˀn a k ¹				
9216-12												f aːu ¹				
8074-12												q a t ¹				
9511-12												t a n ¹				
8243-12												ʔ j a m ¹				
9250-12												ts j a m ¹				
7568-12												s ui ¹				
8832-12												t o ¹				
8057-12												f aːu ¹				
7716-12												h u p ¹				
9899-12												t a ¹				
7585-12												t o ¹				
8582-12												ˀb j a ¹				
9097-12												m a m ¹				
10125-12												s a ¹				
9460-12												l aːi ¹				
9649-12												ts i t ¹				
9870-12												ˀn a k ¹				
8680-12												ˀn a n ¹				
7699-12												t a t ¹				
9001-12												ŋ j a t ¹				
9494-12												t a k ¹				
7666-12												ȵ a n ¹				
9598-12												ˀd a k ¹				
8023-12												q a m ¹				
9053-12												s i t ¹				
10091-12												s j aː k ¹				
10002-12												ʔ j u ¹				
7765-12												t aːu ¹				
8800-12												f aːu ¹				
9934-12												q a ¹				
9985-12												t aːu ¹				
7850-12												t aː k ¹				
7816-12												t a m ¹				
8663-12												q a m ¹				
8697-12												t a t ¹				
9615-12												ʔ j aː n ¹				
8362-12												t a t ¹				
8091-12												t a ¹				
8748-12												h a ¹				
22-12												t aːu ¹				
11084-12												s u ¹				
7365-12												l aːu ¹				
4201-12												s j u ¹				
5841-12												f a ¹				
4640-12												t a ¹				
662-12												m a n ¹				
384-12												l aːu ¹				
5151-12												f aːu ¹				
1399-12												t o ¹				
5259-12												ʔ j aː k ¹				
10353-12												s a ¹				
10370-12												s aːu ¹				
7401-12												h aː m ¹				
2958-12												h aːu ¹				
2770-12												n̥ o ¹				
6434-12												l j aː k ¹				
6192-12												s a t ¹				
2231-12												p aː t ¹				
5116-12												t a ¹				
7297-12												s j o p ¹				
3731-12												p aː k ¹				
748-12												ˀn a m ¹				
2180-12												h a m ¹				
4107-12												ˀn a n ¹				
2688-12												ts a n ¹				
616-12												t a ŋ ¹				
1898-12												t a k ¹				
203-12												l aːu ¹				
897-12												ˀb j a ¹				
10189-12												ts a n ¹				
1592-12												ˀɣ u k ¹				
6088-12												t j a ŋ ¹				
2975-12												ˀd aː ŋ ¹				
6714-12												h u m ¹				
731-12												q a m ¹				
2722-12												j u ¹				
5637-12												q a t ¹				
765-12												l aː k ¹				
1695-12												t a m ¹				
2112-12												ʔ j u ¹				
6634-12												s a ¹				
7331-12												s a ¹				
7348-12												ˀb aː ŋ ¹				
6527-12												t a ¹				
3568-12												m a n ¹				
4378-12												ˀɣ a ¹				
6292-12												t j aː n ¹				
3585-12												f a ŋ ¹				
4428-12												t a m ¹				
7046-12												ȵ a ŋ ¹				
1915-12												ʔ j a m ¹				
4518-12												k a ŋ ¹				
2516-12												l j u ¹				
4480-12												t aː n ¹				
2499-12												ˀb j aː k ¹				
5584-12												h o ¹				
2429-12												h o ¹				
5224-12												q aːu ¹				
3464-12												ts p a k ¹				
10142-12												t a ŋ ¹				
7159-12												m a n ¹				
10207-12												s a ¹				
6837-12												h u ŋ ¹				
2654-12												f aːi ¹				
367-12												p aː k ¹				
5858-12												l j aːu ¹				
451-12												m a n ¹				
5944-12												h aː ŋ ¹				
512-12												l j aː k ¹				
7138-12												t au ¹				
4845-12												j ai ¹				
4915-12												q a t ¹				
10570-12												kʰ ui ¹				
5300-12												ˀb j aː m ¹				
5418-12												t a ¹ ¹				
1748-12												h i k ¹				
3532-12												t u ¹				
5368-12												v a ŋ ¹				
4321-12												t a k ¹				
5065-12												t a ¹				
5961-12												l a k ¹				
1450-12												t a ¹				
10430-12												f a ¹				
6210-12												t t a ¹				
5468-12												h a n ¹				
6685-12												h aːu ¹				
6882-13													h i t ¹			
6485-13													m a n ¹			
4690-13													m aː ŋ ¹			
5671-13													t h aː n ¹			
4272-13													l p aː p ¹			
10935-13													p a ¹			
4760-13													ts j aː ŋ ¹			
1881-13													v a n ¹			
4777-13													ȶ i t ¹			
10969-13													v a n ¹			
10970-13													ɣ a ¹			
10206-13													v a n ¹			
6565-13													t j a ŋ ¹			
1281-13													j a m ¹			
10569-13													n a m ¹			
6899-13													pʰ j a ŋ ¹			
7081-13													tʰ a ¹			
4090-13													t a m ¹			
2197-13													h a m ¹			
3352-13													t a ¹			
3892-13													ȶ i t ¹			
1071-13													q a m ¹			
10313-13													ɣ ai ¹			
2671-13													j ə t ¹			
5502-13													p a k ¹			
7382-13													t a n ¹			
932-13													ⁿb a ŋ ¹			
533-13													ɣ ai ¹			
4159-13													s a ¹			
2804-13													l a k ¹			
5451-13													ɣ a ¹			
5773-13													ʔ a ¹			
6933-13													ʔ a ¹			
4657-13													ʔ a ¹			
4658-13													v j a ŋ ¹			
6966-13													ɣ aːu ¹			
5351-13													ɣ aːu ¹			
4073-13													t a ¹			
2163-13													t j a ŋ ¹			
1121-13													t pʰ a ¹			
5790-13													ɣ aː ŋ ¹			
10413-13													ɣ a ¹			
6731-13													ɣ a ¹			
1645-13													ɣ a ¹			
4914-13													ɣ a ¹			
6175-13													ɣ a ¹			
3092-13													ɣ a ŋ ¹			
1247-13													l j a n ¹			
5620-13													m j u ¹			
4897-13													l a ¹			
4811-13													l a ŋ ¹			
1213-13													q a ¹			
11019-13													m aː ŋ ¹			
11020-13													q a ¹			
2129-13													p i k ¹			
3211-13													ŋ aː n ¹			
714-13													l a k ¹			
1729-13													q a ¹			
3679-13													ɣ a ¹			
1054-13													m j ai ¹			
7448-13													m a m ¹			
582-13													m t i ¹			
4743-13													f a n ¹			
5419-13													l j a n ¹			
5601-13													m i n ¹			
2705-13													m aː m ¹			
6381-13													n a ŋ ¹			
1017-13													pʰ a ¹			
645-13													l aː k ¹			
273-13													m i t ¹			
4338-13													l j a k ¹			
2533-13													t a ¹			
1089-13													q u k ¹			
843-13													n a n ¹			
2787-13													ȶ w i t ¹			
4462-13													n aː ŋ ¹			
10918-13													h aː n ¹			
6582-13													s ui ¹			
2070-13													k a ¹			
3075-13													ŋ t a k ¹			
10848-13													s a ¹			
2480-13													l a n ¹			
2214-13													k a ¹			
7225-13													h i t ¹			
3515-13													t j a m ¹			
2588-13													l a n ¹			
2908-13													pʰ j aː k ¹			
2393-13													ɣ a ¹			
1156-13													ɣ ai ¹			
2374-13													tʰ a ¹			
2146-13													k a ¹			
5133-13													n a ŋ ¹			
4981-13													l u k ¹			
10239-13													ɣ a ¹			
599-13													m j ə t ¹			
5048-13													t o ¹			
6331-13													s a ¹			
290-13													t aː n ¹			
311-13													h aː k ¹			
3430-13													m j a ¹			
5369-13													m j a ¹			
2749-13													t a n ¹			
2621-13													l j a k ¹			
1181-13													t a k ¹			
949-13													l j u ¹			
