ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP	PARTIAL_COGNACY	COGIDS
659	42_hand	hand	NoeLae	Noe Lae	dɛ	dɛ	d ɛ		19.941803	99.044742	Palaung	788	788
660	42_hand	hand	BanPaw	Ban Paw	dɛ	dɛ	d ɛ		21.311225	99.557550	Palaung	788	788
661	42_hand	hand	ChaYeQing	Cha Ye Qing	ɗaj	ɗaj	ɗ ai̯		24.305717	98.463661	Palaung	788	788
662	42_hand	hand	GuangKa	Guang Ka	taj	taj	t ai̯	ruma1248	24.065714	97.796281	Palaung	788	788
663	42_hand	hand	MangBang	Mang Bang	taj	taj	t ai̯	ruma1248	24.416392	98.399078	Palaung	788	788
664	42_hand	hand	NanSang	Nan Sang	taiɁ	taiɁ	t ai̯ ʔ	ruma1248	24.019728	97.819736	Palaung	788	788
465	30_head	head	NamHsan	Namhsan	kiŋ	kiŋ	k i ŋ		22.965064	97.163239	Palaung	805	805
466	30_head	head	KhunHawt	Khun Hawt	keɲ	keɲ	k e ɲ		22.965064	97.163239	Palaung	805	805
467	30_head	head	HtanHsan	Htan Hsan	kiɲ	kiɲ	k i ɲ		22.675133	97.289942	Palaung	805	805
468	30_head	head	PangKham	Pangkham	ɡiɲ	ɡiɲ	g i ɲ		22.672097	97.161167	Palaung	805	805
469	30_head	head	ManLoi	Man Loi	ɡiŋ	ɡiŋ	g i ŋ		22.636019	97.139264	Palaung	805	805
470	30_head	head	MengDan	Meng Dan	kiŋ	kiŋ	k i ŋ	khan1274	24.296522	98.379886	Palaung	805	805
471	30_head	head	ChuDongGua	Chu Dong Gua	ɡiŋ	ɡiŋ	g i ŋ		24.330889	98.393125	Palaung	805	805
472	30_head	head	XiangZhaiTang	Xiang Zhai Tang	ɡiɲ	ɡiɲ	g i ɲ	ruma1248	24.323819	98.556639	Palaung	805	805
473	30_head	head	PongNuea	Pong Nuea	ɡiɲ	ɡiɲ	g i ɲ		20.321525	99.866817	Palaung	805	805
474	30_head	head	NyaungGone	Nyaung Gone	ɡɨn	ɡɨn	g ɨ n		20.635025	96.545772	Palaung	805	805
475	30_head	head	NoeLae	Noe Lae	ɡiɲ	ɡiɲ	g i ɲ		19.941803	99.044742	Palaung	805	805
476	30_head	head	BanPaw	Ban Paw	ɡɨɲ	ɡɨɲ	g ɨ ɲ		21.311225	99.557550	Palaung	805	805
477	30_head	head	ChaYeQing	Cha Ye Qing	ken	ken	k e n		24.305717	98.463661	Palaung	805	805
478	30_head	head	GuangKa	Guang Ka	ken	ken	k e n	ruma1248	24.065714	97.796281	Palaung	805	805
479	30_head	head	MangBang	Mang Bang	kən	kən	k ə n	ruma1248	24.416392	98.399078	Palaung	805	805
480	30_head	head	NanSang	Nan Sang	kən	kən	k ə n	ruma1248	24.019728	97.819736	Palaung	805	805
609	39_heart	heart	NamHsan	Namhsan	ble phәːm	ble phәːm	b l e + pʰ əː m		22.965064	97.163239	Palaung	827 4	827 4
610	39_heart	heart	KhunHawt	Khun Hawt	blej phә:m	blej phә:m	b l ei̯ + pʰ əː m		22.965064	97.163239	Palaung	827 4	827 4
611	39_heart	heart	HtanHsan	Htan Hsan	blej phәːm	blej phәːm	b l ei̯ + pʰ əː m		22.675133	97.289942	Palaung	827 4	827 4
612	39_heart	heart	PangKham	Pangkham	bleː phәːm	bleː phәːm	b l eː + pʰ əː m		22.672097	97.161167	Palaung	827 4	827 4
613	39_heart	heart	ManLoi	Man Loi	bleː phәːm	bleː phәːm	b l eː + pʰ əː m		22.636019	97.139264	Palaung	827 4	827 4
614	39_heart	heart	MengDan	Meng Dan	bli nɔjh	bli nɔjh	b l i + n ɔi̯ h	khan1274	24.296522	98.379886	Palaung	827 826	827 826
615	39_heart	heart	ChuDongGua	Chu Dong Gua	nɔːj	nɔːj	n ɔːi̯		24.330889	98.393125	Palaung	826	826
616	39_heart	heart	XiangZhaiTang	Xiang Zhai Tang	blejnɔx	blejnɔx	b l ei̯ + n ɔ x	ruma1248	24.323819	98.556639	Palaung	827 826	827 826
617	39_heart	heart	PongNuea	Pong Nuea	berɔː	berɔː	b e + r ɔː		20.321525	99.866817	Palaung	827 9	827 9
618	39_heart	heart	NoeLae	Noe Lae	baraw	baraw	b a + r au̯		19.941803	99.044742	Palaung	827 9	827 9
619	39_heart	heart	BanPaw	Ban Paw	mahujə	mahujə	m a + h u + j ə		21.311225	99.557550	Palaung	1110 823 824	1110 823 824
620	39_heart	heart	ChaYeQing	Cha Ye Qing	blɔːjnɔh	blɔːjnɔh	b l ɔːi̯ + n ɔ h		24.305717	98.463661	Palaung	827 826	827 826
621	39_heart	heart	GuangKa	Guang Ka	poŋ kənɔh	poŋ kənɔh	p o ŋ + k ə + n ɔ h	ruma1248	24.065714	97.796281	Palaung	7 175 826	7 175 826
622	39_heart	heart	MangBang	Mang Bang	kənɔh	kənɔh	k ə + n ɔ h	ruma1248	24.416392	98.399078	Palaung	175 826	175 826
623	39_heart	heart	NanSang	Nan Sang	poŋkanɔh	poŋkanɔh	p o n + k a + n ɔ h	ruma1248	24.019728	97.819736	Palaung	7 175 826	7 175 826
1506	96_heavy	heavy	NamHsan	Namhsan	ʥan	ʥan	dʑ a n		22.965064	97.163239	Palaung	855	855
1507	96_heavy	heavy	KhunHawt	Khun Hawt	ʥan	ʥan	dʑ a n		22.965064	97.163239	Palaung	855	855
1508	96_heavy	heavy	HtanHsan	Htan Hsan	ʥan	ʥan	dʑ a n		22.675133	97.289942	Palaung	855	855
1509	96_heavy	heavy	PangKham	Pangkham	ʨan	ʨan	tɕ a n		22.672097	97.161167	Palaung	855	855
1510	96_heavy	heavy	ManLoi	Man Loi	ʨɔn	ʨɔn	tɕ ɔ n		22.636019	97.139264	Palaung	855	855
1511	96_heavy	heavy	MengDan	Meng Dan	ʨan	ʨan	tɕ a n	khan1274	24.296522	98.379886	Palaung	855	855
1512	96_heavy	heavy	ChuDongGua	Chu Dong Gua	ʥɔːn	ʥɔːn	dʑ ɔː n		24.330889	98.393125	Palaung	855	855
1513	96_heavy	heavy	XiangZhaiTang	Xiang Zhai Tang	ʨan	ʨan	tɕ a n	ruma1248	24.323819	98.556639	Palaung	855	855
1514	96_heavy	heavy	PongNuea	Pong Nuea	ʨan	ʨan	tɕ a n		20.321525	99.866817	Palaung	855	855
1515	96_heavy	heavy	NyaungGone	Nyaung Gone	căn	căn	c ă n		20.635025	96.545772	Palaung	855	855
1516	96_heavy	heavy	NoeLae	Noe Lae	căn	căn	c ă n		19.941803	99.044742	Palaung	855	855
1517	96_heavy	heavy	BanPaw	Ban Paw	can	can	c a n		21.311225	99.557550	Palaung	855	855
1518	96_heavy	heavy	ChaYeQing	Cha Ye Qing	ʥɔːn	ʥɔːn	dʑ ɔː n		24.305717	98.463661	Palaung	855	855
1519	96_heavy	heavy	GuangKa	Guang Ka	ʥɔn	ʥɔn	dʑ ɔ n	ruma1248	24.065714	97.796281	Palaung	855	855
1520	96_heavy	heavy	MangBang	Mang Bang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	24.416392	98.399078	Palaung	855	855
1521	96_heavy	heavy	NanSang	Nan Sang	ʥan	ʥan	dʑ a n	ruma1248	24.019728	97.819736	Palaung	855	855
337	22_horn	horn	NamHsan	Namhsan	nuŋ kraɁ	nuŋ kraɁ	n u ŋ + k r a ʔ		22.965064	97.163239	Palaung	872 873	872 873
338	22_horn	horn	KhunHawt	Khun Hawt	nәŋ	nәŋ	n ə ŋ		22.965064	97.163239	Palaung	872	872
339	22_horn	horn	HtanHsan	Htan Hsan	nuk	nuk	n u k		22.675133	97.289942	Palaung	872	872
340	22_horn	horn	PangKham	Pangkham	nɨŋ	nɨŋ	n ɨ ŋ		22.672097	97.161167	Palaung	872	872
341	22_horn	horn	ManLoi	Man Loi	nuŋ	nuŋ	n u ŋ		22.636019	97.139264	Palaung	872	872
342	22_horn	horn	MengDan	Meng Dan	nuŋ	nuŋ	n u ŋ	khan1274	24.296522	98.379886	Palaung	872	872
343	22_horn	horn	ChuDongGua	Chu Dong Gua	nuŋ	nuŋ	n u ŋ		24.330889	98.393125	Palaung	872	872
344	22_horn	horn	XiangZhaiTang	Xiang Zhai Tang	nɨŋ	nɨŋ	n ɨ ŋ	ruma1248	24.323819	98.556639	Palaung	872	872
345	22_horn	horn	PongNuea	Pong Nuea	nɨŋ	nɨŋ	n ɨ ŋ		20.321525	99.866817	Palaung	872	872
346	22_horn	horn	NyaungGone	Nyaung Gone	nɨk	nɨk	n ɨ k		20.635025	96.545772	Palaung	872	872
347	22_horn	horn	NoeLae	Noe Lae	nɨŋ	nɨŋ	n ɨ ŋ		19.941803	99.044742	Palaung	872	872
348	22_horn	horn	BanPaw	Ban Paw	nɨŋ	nɨŋ	n ɨ ŋ		21.311225	99.557550	Palaung	872	872
349	22_horn	horn	ChaYeQing	Cha Ye Qing	nɨŋ	nɨŋ	n ɨ ŋ		24.305717	98.463661	Palaung	872	872
350	22_horn	horn	GuangKa	Guang Ka	nɨŋ	nɨŋ	n ɨ ŋ	ruma1248	24.065714	97.796281	Palaung	872	872
351	22_horn	horn	MangBang	Mang Bang	nɨŋ	nɨŋ	n ɨ ŋ	ruma1248	24.416392	98.399078	Palaung	872	872
352	22_horn	horn	NanSang	Nan Sang	nɨŋ	nɨŋ	n ɨ ŋ	ruma1248	24.019728	97.819736	Palaung	872	872
1204	77_hunt	hunt	NamHsan	Namhsan	biam	biam	b i/j a m		22.965064	97.163239	Palaung	890	890
1205	77_hunt	hunt	KhunHawt	Khun Hawt	koh priː	koh priː	k o h + p r iː		22.965064	97.163239	Palaung	895 891	895 891
1206	77_hunt	hunt	HtanHsan	Htan Hsan	luaŋbrej	luaŋbrej	l u/w a ŋ + b r ei̯		22.675133	97.289942	Palaung	894 891	894 891
1207	77_hunt	hunt	PangKham	Pangkham	kuh praj	kuh praj	k u h + p r ai̯		22.672097	97.161167	Palaung	895 891	895 891
1208	77_hunt	hunt	ManLoi	Man Loi	khrɔh praj	khrɔh praj	kʰ r ɔ h + p r ai̯		22.636019	97.139264	Palaung	895 891	895 891
1209	77_hunt	hunt	MengDan	Meng Dan	lip riŋ	lip riŋ	l i p + r i ŋ	khan1274	24.296522	98.379886	Palaung	892 894	892 894
1210	77_hunt	hunt	ChuDongGua	Chu Dong Gua	klɔː brai	klɔː brai	k l ɔː + b r ai̯		24.330889	98.393125	Palaung	892 891	892 891
1211	77_hunt	hunt	XiangZhaiTang	Xiang Zhai Tang	lɨpprɛː	lɨpprɛː	l ɨ p + p r ɛː	ruma1248	24.323819	98.556639	Palaung	892 891	892 891
1212	77_hunt	hunt	PongNuea	Pong Nuea	ŋauh	ŋauh	ŋ au̯ h		20.321525	99.866817	Palaung	895	895
1213	77_hunt	hunt	NyaungGone	Nyaung Gone	lɛ khɛ prɛ	lɛ khɛ prɛ	l ɛ + kʰ ɛ + p r ɛ		20.635025	96.545772	Palaung	892 895 891	892 895 891
1214	77_hunt	hunt	NoeLae	Noe Lae	lɛ prɛ	lɛ prɛ	l ɛ + p r ɛ		19.941803	99.044742	Palaung	892 891	892 891
1215	77_hunt	hunt	BanPaw	Ban Paw	ba prɛ	ba prɛ	b a + p r ɛ		21.311225	99.557550	Palaung	890 891	890 891
1216	77_hunt	hunt	ChaYeQing	Cha Ye Qing	ləp bjaj	ləp bjaj	l ə p + b j ai̯		24.305717	98.463661	Palaung	892 890	892 890
1217	77_hunt	hunt	GuangKa	Guang Ka	pai toː	pai toː	p ai̯ + t oː	ruma1248	24.065714	97.796281	Palaung	891 893	891 893
1218	77_hunt	hunt	MangBang	Mang Bang	lɛː	lɛː	l ɛː	ruma1248	24.416392	98.399078	Palaung	892	892
1219	77_hunt	hunt	NanSang	Nan Sang	jɨtoː	jɨtoː	j ɨ + t oː	ruma1248	24.019728	97.819736	Palaung	896 893	896 893
639	41_intestines	intestines	MengDan	Meng Dan	rɔːn ʔiar	rɔːn ʔiar	r ɔː n + ʔ i/j a r	khan1274	24.296522	98.379886	Palaung	921 925	921 925
640	41_intestines	intestines	ChuDongGua	Chu Dong Gua	rɔːn	rɔːn	r ɔː n		24.330889	98.393125	Palaung	921	921
641	41_intestines	intestines	XiangZhaiTang	Xiang Zhai Tang	vac	vac	v a c	ruma1248	24.323819	98.556639	Palaung	922	922
642	41_intestines	intestines	PongNuea	Pong Nuea	ɲɔŋ vaic	ɲɔŋ vaic	ɲ ɔ ŋ + v ai̯ c		20.321525	99.866817	Palaung	921 922	921 922
643	41_intestines	intestines	NyaungGone	Nyaung Gone	ɲɔŋ vat	ɲɔŋ vat	ɲ ɔ ŋ + v a t		20.635025	96.545772	Palaung	921 922	921 922
644	41_intestines	intestines	NoeLae	Noe Lae	ɲɔŋ vac	ɲɔŋ vac	ɲ ɔ ŋ + v a c		19.941803	99.044742	Palaung	921 922	921 922
645	41_intestines	intestines	BanPaw	Ban Paw	ɲɔŋ văt	ɲɔŋ văt	ɲ ɔ ŋ + v ă t		21.311225	99.557550	Palaung	921 17	921 17
646	41_intestines	intestines	ChaYeQing	Cha Ye Qing	khəɣan	khəɣan	kʰ ə + ɣ a n		24.305717	98.463661	Palaung	923 921	923 921
647	41_intestines	intestines	MangBang	Mang Bang	sɔnvat	sɔnvat	s ɔ + n v a t	ruma1248	24.416392	98.399078	Palaung	924 922	924 922
648	41_intestines	intestines	NanSang	Nan Sang	sɔnvat	sɔnvat	s ɔ + n v a t	ruma1248	24.019728	97.819736	Palaung	924 922	924 922
1220	78_kill	kill	NamHsan	Namhsan	biam	biam	b i/j a m		22.965064	97.163239	Palaung	941	941
1221	78_kill	kill	KhunHawt	Khun Hawt	piam	piam	p i/j a m		22.965064	97.163239	Palaung	941	941
1222	78_kill	kill	HtanHsan	Htan Hsan	ɓiam	ɓiam	ɓ i/j a m		22.675133	97.289942	Palaung	941	941
1223	78_kill	kill	PangKham	Pangkham	ŋɔh	ŋɔh	ŋ ɔ h		22.672097	97.161167	Palaung	940	940
1224	78_kill	kill	ManLoi	Man Loi	ŋah	ŋah	ŋ a h		22.636019	97.139264	Palaung	940	940
1225	78_kill	kill	MengDan	Meng Dan	ŋah	ŋah	ŋ a h	khan1274	24.296522	98.379886	Palaung	940	940
1226	78_kill	kill	ChuDongGua	Chu Dong Gua	ŋah	ŋah	ŋ a h		24.330889	98.393125	Palaung	940	940
1227	78_kill	kill	XiangZhaiTang	Xiang Zhai Tang	ŋɔh	ŋɔh	ŋ ɔ h	ruma1248	24.323819	98.556639	Palaung	940	940
1228	78_kill	kill	PongNuea	Pong Nuea	ŋauh	ŋauh	ŋ au̯ h		20.321525	99.866817	Palaung	940	940
1229	78_kill	kill	NyaungGone	Nyaung Gone	ŋauh	ŋauh	ŋ au̯ h		20.635025	96.545772	Palaung	940	940
1230	78_kill	kill	NoeLae	Noe Lae	ŋauh	ŋauh	ŋ au̯ h		19.941803	99.044742	Palaung	940	940
1231	78_kill	kill	BanPaw	Ban Paw	ŋauh	ŋauh	ŋ au̯ h		21.311225	99.557550	Palaung	940	940
1232	78_kill	kill	ChaYeQing	Cha Ye Qing	ŋɔh	ŋɔh	ŋ ɔ h		24.305717	98.463661	Palaung	940	940
1233	78_kill	kill	GuangKa	Guang Ka	ŋai?	ŋai?	ŋ ai̯ ʔ	ruma1248	24.065714	97.796281	Palaung	940	940
1234	78_kill	kill	MangBang	Mang Bang	ŋaj	ŋaj	ŋ ai̯	ruma1248	24.416392	98.399078	Palaung	940	940
1235	78_kill	kill	NanSang	Nan Sang	ŋai	ŋai	ŋ ai̯	ruma1248	24.019728	97.819736	Palaung	940	940
998	64_know	know	NamHsan	Namhsan	nap	nap	n a p		22.965064	97.163239	Palaung	957	957
999	64_know	know	KhunHawt	Khun Hawt	nap	nap	n a p		22.965064	97.163239	Palaung	957	957
1000	64_know	know	HtanHsan	Htan Hsan	nap	nap	n a p		22.675133	97.289942	Palaung	957	957
1001	64_know	know	PangKham	Pangkham	nap	nap	n a p		22.672097	97.161167	Palaung	957	957
1002	64_know	know	ManLoi	Man Loi	naɁ	naɁ	n a ʔ		22.636019	97.139264	Palaung	957	957
1003	64_know	know	MengDan	Meng Dan	nap	nap	n a p	khan1274	24.296522	98.379886	Palaung	957	957
1004	64_know	know	ChuDongGua	Chu Dong Gua	nap	nap	n a p		24.330889	98.393125	Palaung	957	957
1005	64_know	know	XiangZhaiTang	Xiang Zhai Tang	nap	nap	n a p	ruma1248	24.323819	98.556639	Palaung	957	957
1006	64_know	know	PongNuea	Pong Nuea	nap	nap	n a p		20.321525	99.866817	Palaung	957	957
1007	64_know	know	NyaungGone	Nyaung Gone	năp	năp	n ă p		20.635025	96.545772	Palaung	957	957
1008	64_know	know	NoeLae	Noe Lae	năp	năp	n ă p		19.941803	99.044742	Palaung	957	957
1009	64_know	know	BanPaw	Ban Paw	năp	năp	n ă p		21.311225	99.557550	Palaung	957	957
1010	64_know	know	ChaYeQing	Cha Ye Qing	nɔʔ	nɔʔ	n ɔ ʔ		24.305717	98.463661	Palaung	957	957
1011	64_know	know	GuangKa	Guang Ka	nɔːʔ	nɔːʔ	n ɔː ʔ	ruma1248	24.065714	97.796281	Palaung	957	957
1012	64_know	know	MangBang	Mang Bang	nɔːʔ	nɔːʔ	n ɔː ʔ	ruma1248	24.416392	98.399078	Palaung	957	957
1013	64_know	know	NanSang	Nan Sang	naː	naː	n aː	ruma1248	24.019728	97.819736	Palaung	957	957
982	63_laugh	laugh	NamHsan	Namhsan	jum	jum	j u m		22.965064	97.163239	Palaung	976	976
983	63_laugh	laugh	KhunHawt	Khun Hawt	ʥum	ʥum	dʑ u m		22.965064	97.163239	Palaung	976	976
984	63_laugh	laugh	HtanHsan	Htan Hsan	ʥum	ʥum	dʑ u m		22.675133	97.289942	Palaung	976	976
985	63_laugh	laugh	PangKham	Pangkham	kanɲah	kanɲah	k a n + ɲ a h		22.672097	97.161167	Palaung	974 975	974 975
986	63_laugh	laugh	ManLoi	Man Loi	kaɲah	kaɲah	k a + ɲ a h		22.636019	97.139264	Palaung	175 975	175 975
987	63_laugh	laugh	MengDan	Meng Dan	kaŋiah	kaŋiah	k a + ŋ i/j a h	khan1274	24.296522	98.379886	Palaung	175 975	175 975
988	63_laugh	laugh	ChuDongGua	Chu Dong Gua	kəɲajh	kəɲajh	k ə + ɲ ai̯ h		24.330889	98.393125	Palaung	175 975	175 975
989	63_laugh	laugh	XiangZhaiTang	Xiang Zhai Tang	kaɲah	kaɲah	k a + ɲ a h	ruma1248	24.323819	98.556639	Palaung	175 975	175 975
990	63_laugh	laugh	PongNuea	Pong Nuea	kaɲah	kaɲah	k a + ɲ a h		20.321525	99.866817	Palaung	175 975	175 975
991	63_laugh	laugh	NyaungGone	Nyaung Gone	kaɲăh	kaɲăh	k a + ɲ a h		20.635025	96.545772	Palaung	175 975	175 975
992	63_laugh	laugh	NoeLae	Noe Lae	kaɲăh	kaɲăh	k a + ɲ a h		19.941803	99.044742	Palaung	175 975	175 975
993	63_laugh	laugh	BanPaw	Ban Paw	kaɲăh	kaɲăh	k a + ɲ a h		21.311225	99.557550	Palaung	175 975	175 975
994	63_laugh	laugh	ChaYeQing	Cha Ye Qing	kəɲah	kəɲah	k ə + ɲ a h		24.305717	98.463661	Palaung	974 975	974 975
995	63_laugh	laugh	GuangKa	Guang Ka	kəɲah	kəɲah	k ə + ɲ a h	ruma1248	24.065714	97.796281	Palaung	175 975	175 975
996	63_laugh	laugh	MangBang	Mang Bang	kəɲah	kəɲah	k ə + ɲ a h	ruma1248	24.416392	98.399078	Palaung	175 975	175 975
997	63_laugh	laugh	NanSang	Nan Sang	kaɲah	kaɲah	k a + ɲ a h	ruma1248	24.019728	97.819736	Palaung	175 975	175 975
225	15_leaf	leaf	NamHsan	Namhsan	l̥a:	l̥a:	l̥ aː		22.965064	97.163239	Palaung	1004	1004
226	15_leaf	leaf	KhunHawt	Khun Hawt	l̥aː heːj	l̥aː heːj	l̥ aː + h eːi̯		22.965064	97.163239	Palaung	1004 1005	1004 1005
227	15_leaf	leaf	HtanHsan	Htan Hsan	l̥aː	l̥aː	l̥ aː		22.675133	97.289942	Palaung	1004	1004
228	15_leaf	leaf	PangKham	Pangkham	l̥aː	l̥aː	l̥ aː		22.672097	97.161167	Palaung	1004	1004
229	15_leaf	leaf	ManLoi	Man Loi	l̥ɛː	l̥ɛː	l̥ ɛː		22.636019	97.139264	Palaung	1004	1004
230	15_leaf	leaf	MengDan	Meng Dan	l̥ɛː hi	l̥ɛː hi	l̥ ɛː + h i	khan1274	24.296522	98.379886	Palaung	1004 1005	1004 1005
231	15_leaf	leaf	ChuDongGua	Chu Dong Gua	l̥aː hiː	l̥aː hiː	l̥ aː + h iː		24.330889	98.393125	Palaung	1004 1005	1004 1005
232	15_leaf	leaf	XiangZhaiTang	Xiang Zhai Tang	l̥aː	l̥aː	l̥ aː	ruma1248	24.323819	98.556639	Palaung	1004	1004
233	15_leaf	leaf	PongNuea	Pong Nuea	l̥ɛa	l̥ɛa	l̥ ɛa		20.321525	99.866817	Palaung	1004	1004
234	15_leaf	leaf	NyaungGone	Nyaung Gone	l̥a	l̥a	l̥ a		20.635025	96.545772	Palaung	1004	1004
235	15_leaf	leaf	NoeLae	Noe Lae	l̥a	l̥a	l̥ a		19.941803	99.044742	Palaung	1004	1004
236	15_leaf	leaf	BanPaw	Ban Paw	l̥a	l̥a	l̥ a		21.311225	99.557550	Palaung	1004	1004
237	15_leaf	leaf	ChaYeQing	Cha Ye Qing	l̥aː	l̥aː	l̥ aː		24.305717	98.463661	Palaung	1004	1004
238	15_leaf	leaf	GuangKa	Guang Ka	l̥aː hɔːj	l̥aː hɔːj	l̥ aː + h ɔːi̯	ruma1248	24.065714	97.796281	Palaung	1004 2017	1004 2017
239	15_leaf	leaf	MangBang	Mang Bang	l̥aː hɔːj	l̥aː hɔːj	l̥ aː + h ɔːi̯	ruma1248	24.416392	98.399078	Palaung	1004 1005	1004 1005
240	15_leaf	leaf	NanSang	Nan Sang	l̥aː	l̥aː	l̥ aː	ruma1248	24.019728	97.819736	Palaung	1004	1004
1362	87_leftside	left side	NamHsan	Namhsan	khɔn Ɂiveː	khɔn Ɂiveː	kʰ ɔ n + ʔ i + v eː		22.965064	97.163239	Palaung	1027 1028 1030	1027 1028 1030
1363	87_leftside	left side	KhunHawt	Khun Hawt	khɔnkanap	khɔnkanap	kʰ ɔ n + k a + n a p		22.965064	97.163239	Palaung	1029 175 1026	1029 175 1026
1364	87_leftside	left side	HtanHsan	Htan Hsan	khɔnkanap	khɔnkanap	kʰ ɔ n + k a + n a p		22.675133	97.289942	Palaung	1029 175 1026	1029 175 1026
1365	87_leftside	left side	PangKham	Pangkham	ʔakaʔ	ʔakaʔ	ʔ a + k a ʔ		22.672097	97.161167	Palaung	1028 1027	1028 1027
1366	87_leftside	left side	ManLoi	Man Loi	ʔaɡaʔ	ʔaɡaʔ	ʔ a + g a ʔ		22.636019	97.139264	Palaung	1028 1027	1028 1027
1367	87_leftside	left side	MengDan	Meng Dan	ʔakɛʔ	ʔakɛʔ	ʔ a + k ɛ ʔ	khan1274	24.296522	98.379886	Palaung	1028 1027	1028 1027
1368	87_leftside	left side	ChuDongGua	Chu Dong Gua	?aka?	?aka?	ʔ a + k a ʔ		24.330889	98.393125	Palaung	1028 1027	1028 1027
1369	87_leftside	left side	XiangZhaiTang	Xiang Zhai Tang	naɡaɁ	naɡaɁ	n a + g a ʔ	ruma1248	24.323819	98.556639	Palaung	1026 1027	1026 1027
1370	87_leftside	left side	PongNuea	Pong Nuea	ʔaɡaɁ	ʔaɡaɁ	ʔ a + g a ʔ		20.321525	99.866817	Palaung	1028 1027	1028 1027
1371	87_leftside	left side	NyaungGone	Nyaung Gone	ʔaɡăʔ	ʔaɡăʔ	ʔ a + g ă ʔ		20.635025	96.545772	Palaung	1028 1027	1028 1027
1372	87_leftside	left side	NoeLae	Noe Lae	ɁaɡăɁ	ɁaɡăɁ	ʔ a + g ă ʔ		19.941803	99.044742	Palaung	1028 1027	1028 1027
1373	87_leftside	left side	BanPaw	Ban Paw	naɡăɁ	naɡăɁ	n a + g ă ʔ		21.311225	99.557550	Palaung	1026 1027	1026 1027
1374	87_leftside	left side	ChaYeQing	Cha Ye Qing	nakaʔ	nakaʔ	n a + k a ʔ		24.305717	98.463661	Palaung	1026 1027	1026 1027
1375	87_leftside	left side	GuangKa	Guang Ka	ɁakaɁ	ɁakaɁ	ʔ a + k a ʔ	ruma1248	24.065714	97.796281	Palaung	1028 1027	1028 1027
1376	87_leftside	left side	MangBang	Mang Bang	ɁakaɁ	ɁakaɁ	ʔ a + k a ʔ	ruma1248	24.416392	98.399078	Palaung	1028 1027	1028 1027
1377	87_leftside	left side	NanSang	Nan Sang	ɁakaɁ	ɁakaɁ	ʔ a + k a ʔ	ruma1248	24.019728	97.819736	Palaung	1028 1027	1028 1027
624	40_liver	liver	NamHsan	Namhsan	kәrɗɔːm	kәrɗɔːm	k ə r + ɗ ɔː m		22.965064	97.163239	Palaung	175 1063	175 1063
625	40_liver	liver	KhunHawt	Khun Hawt	kaɗoːm	kaɗoːm	k a + ɗ oː m		22.965064	97.163239	Palaung	175 1063	175 1063
626	40_liver	liver	HtanHsan	Htan Hsan	kaɗoːm, ɗap	kaɗoːm	k a + ɗ oː m		22.675133	97.289942	Palaung	175 1063	175 1063
627	40_liver	liver	PangKham	Pangkham	kaɗɔːm	kaɗɔːm	k a + ɗ ɔː m		22.672097	97.161167	Palaung	175 1063	175 1063
628	40_liver	liver	ManLoi	Man Loi	khaɗɔːm	khaɗɔːm	kʰ a + ɗ ɔː m		22.636019	97.139264	Palaung	1062 1063	1062 1063
629	40_liver	liver	MengDan	Meng Dan	kəɗɔːm	kəɗɔːm	k ə + ɗ ɔː m	khan1274	24.296522	98.379886	Palaung	175 1063	175 1063
630	40_liver	liver	ChuDongGua	Chu Dong Gua	kaɗɔːm	kaɗɔːm	k a + ɗ ɔː m		24.330889	98.393125	Palaung	175 1063	175 1063
631	40_liver	liver	XiangZhaiTang	Xiang Zhai Tang	kadoːm	kadoːm	k a + d oː m	ruma1248	24.323819	98.556639	Palaung	175 1063	175 1063
632	40_liver	liver	PongNuea	Pong Nuea	kadoːm	kadoːm	k a + d oː m		20.321525	99.866817	Palaung	175 1063	175 1063
633	40_liver	liver	NyaungGone	Nyaung Gone	kadom	kadom	k a + d o m		20.635025	96.545772	Palaung	175 1063	175 1063
634	40_liver	liver	NoeLae	Noe Lae	kadom	kadom	k a + d o m		19.941803	99.044742	Palaung	175 1063	175 1063
635	40_liver	liver	BanPaw	Ban Paw	kadom	kadom	k a + d o m		21.311225	99.557550	Palaung	175 1063	175 1063
636	40_liver	liver	ChaYeQing	Cha Ye Qing	kadoːm	kadoːm	k a + d oː m		24.305717	98.463661	Palaung	175 1063	175 1063
637	40_liver	liver	GuangKa	Guang Ka	katɔːm	katɔːm	k a + t ɔː m	ruma1248	24.065714	97.796281	Palaung	175 1063	175 1063
638	40_liver	liver	MangBang	Mang Bang	katɔːm	katɔːm	k a + t ɔː m	ruma1248	24.416392	98.399078	Palaung	175 1063	175 1063
1315	84_long	long	NamHsan	Namhsan	r̥әŋr̥әŋ	r̥әŋr̥әŋ	r̥ ə ŋ + r̥ ə ŋ		22.965064	97.163239	Palaung	1093 1094	1093 1094
1316	84_long	long	KhunHawt	Khun Hawt	l̥әːŋ	l̥әːŋ	l̥ əː ŋ		22.965064	97.163239	Palaung	1093	1093
1317	84_long	long	HtanHsan	Htan Hsan	l̥әːŋ	l̥әːŋ	l̥ əː ŋ		22.675133	97.289942	Palaung	1093	1093
