index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
2	0.5000	3	0.7500	809																																													139	ə	t	∅	∅	n	-	∅	E	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							140	e	t	∅	∅	n	eː	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	809																																													139	n	ə	t	∅	-	∅	∅	N	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							140	n	e	t	∅	eː	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	809																																													139	-	n	ə	t	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							140	eː	n	e	t	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	827																							141	s	∅	∅	∅	l	i	p	S	∅	∅	∅	L	I	P	3	∅	∅	∅	5	7	1																							142	ʃ	∅	∅	∅	l	aː	f	S	∅	∅	∅	L	A	B	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	827																							141	l	s	∅	∅	i	p	∅	L	S	∅	∅	I	P	∅	5	3	∅	∅	7	1	∅																							142	l	ʃ	∅	∅	aː	f	∅	L	S	∅	∅	A	B	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	827																							141	i	l	s	∅	p	∅	∅	I	L	S	∅	P	∅	∅	7	5	3	∅	1	∅	∅																							142	aː	l	ʃ	∅	f	∅	∅	A	L	S	∅	B	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	827																							141	p	i	l	s	∅	∅	∅	P	I	L	S	∅	∅	∅	1	7	5	3	∅	∅	∅																							142	f	aː	l	ʃ	∅	∅	∅	B	A	L	S	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2000	5	1.0000	828																																													143	d	∅	∅	∅	ɔ	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																							144	d	∅	∅	∅	o	r	m	T	∅	∅	∅	U	R	M	1	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	828																																													143	ɔ	d	∅	∅	r	-	-	U	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							144	o	d	∅	∅	r	m	iː	U	T	∅	∅	R	M	I	7	1	∅	∅	5	4	7
3	0.6000	3	0.6000	828																																													143	r	ɔ	d	∅	-	-	∅	R	U	T	∅	_	_	∅	5	7	1	∅	0	0	∅																							144	r	o	d	∅	m	iː	∅	R	U	T	∅	M	I	∅	5	7	1	∅	4	7	∅
4	0.8000	2	0.4000	828																																													143	-	r	ɔ	d	-	∅	∅	_	R	U	T	_	∅	∅	0	5	7	1	0	∅	∅																							144	m	r	o	d	iː	∅	∅	M	R	U	T	I	∅	∅	4	5	7	1	7	∅	∅
5	1.0000	1	0.2000	828																																													143	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							144	iː	m	r	o	∅	∅	∅	I	M	R	U	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.2500	4	1.0000	841																							145	f	∅	∅	∅	l	ai	-	B	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0																							146	f	∅	∅	∅	l	iː	g	B	∅	∅	∅	L	I	K	3	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	841																							145	l	f	∅	∅	ai	-	∅	L	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅																							146	l	f	∅	∅	iː	g	∅	L	B	∅	∅	I	K	∅	5	3	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	841																							145	ai	l	f	∅	-	∅	∅	A	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							146	iː	l	f	∅	g	∅	∅	I	L	B	∅	K	∅	∅	7	5	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	841																							145	-	ai	l	f	∅	∅	∅	_	A	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							146	g	iː	l	f	∅	∅	∅	K	I	L	B	∅	∅	∅	1	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	842																																													147	v	∅	∅	∅	ɔ	l	e	B	∅	∅	∅	U	L	E	3	∅	∅	∅	7	5	7																							148	w	∅	∅	∅	o	l	aː	W	∅	∅	∅	U	L	A	6	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	842																																													147	ɔ	v	∅	∅	l	e	∅	U	B	∅	∅	L	E	∅	7	3	∅	∅	5	7	∅																							148	o	w	∅	∅	l	aː	∅	U	W	∅	∅	L	A	∅	7	6	∅	∅	5	7	∅
3	0.7500	2	0.5000	842																																													147	l	ɔ	v	∅	e	∅	∅	L	U	B	∅	E	∅	∅	5	7	3	∅	7	∅	∅																							148	l	o	w	∅	aː	∅	∅	L	U	W	∅	A	∅	∅	5	7	6	∅	7	∅	∅
4	1.0000	1	0.2500	842																																													147	e	l	ɔ	v	∅	∅	∅	E	L	U	B	∅	∅	∅	7	5	7	3	∅	∅	∅																							148	aː	l	o	w	∅	∅	∅	A	L	U	W	∅	∅	∅	7	5	7	6	∅	∅	∅
1	0.3333	3	1.0000	863																							149	ð	∅	∅	∅	ɪ	s	∅	D	∅	∅	∅	I	S	∅	3	∅	∅	∅	7	3	∅																							150	d	∅	∅	∅	iː	z	∅	T	∅	∅	∅	I	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	863																							149	ɪ	ð	∅	∅	s	∅	∅	I	D	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																							150	iː	d	∅	∅	z	∅	∅	I	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	863																							149	s	ɪ	ð	∅	∅	∅	∅	S	I	D	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																							150	z	iː	d	∅	∅	∅	∅	S	I	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	889																							151	n	∅	∅	∅	ɪ	r	∅	N	∅	∅	∅	I	R	∅	4	∅	∅	∅	7	5	∅																							152	n	∅	∅	∅	aː	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	889																							151	ɪ	n	∅	∅	r	∅	∅	I	N	∅	∅	R	∅	∅	7	4	∅	∅	5	∅	∅																							152	aː	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	889																							151	r	ɪ	n	∅	∅	∅	∅	R	I	N	∅	∅	∅	∅	5	7	4	∅	∅	∅	∅																							152	-	aː	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	904																							153	g	∅	∅	∅	r	a	s	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																							154	g	∅	∅	∅	r	aː	z	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	904																							153	r	g	∅	∅	a	s	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																							154	r	g	∅	∅	aː	z	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	904																							153	a	r	g	∅	s	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																							154	aː	r	g	∅	z	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																						
4	1.0000	1	0.2500	904																							153	s	a	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																							154	z	aː	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																						
1	0.3333	3	1.0000	933																							155	g	∅	∅	∅	ɪ	v	∅	K	∅	∅	∅	I	B	∅	1	∅	∅	∅	7	3	∅																							156	g	∅	∅	∅	eː	b	∅	K	∅	∅	∅	E	P	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	933																							155	ɪ	g	∅	∅	v	∅	∅	I	K	∅	∅	B	∅	∅	7	1	∅	∅	3	∅	∅																							156	eː	g	∅	∅	b	∅	∅	E	K	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	933																							155	v	ɪ	g	∅	∅	∅	∅	B	I	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							156	b	eː	g	∅	∅	∅	∅	P	E	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	934																																													157	d	∅	∅	∅	ɔ	n	e	T	∅	∅	∅	U	N	E	1	∅	∅	∅	7	4	7																							158	d	∅	∅	∅	a	-	-	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	934																																													157	ɔ	d	∅	∅	n	e	∅	U	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							158	a	d	∅	∅	-	-	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	934																																													157	n	ɔ	d	∅	e	∅	∅	N	U	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							158	-	a	d	∅	-	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	934																																													157	e	n	ɔ	d	∅	∅	∅	E	N	U	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							158	-	-	a	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	939																							159	s	∅	∅	∅	e	-	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							160	z	∅	∅	∅	aː	g	∅	S	∅	∅	∅	A	K	∅	3	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	939																							159	e	s	∅	∅	-	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							160	aː	z	∅	∅	g	∅	∅	A	S	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	939																							159	-	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							160	g	aː	z	∅	∅	∅	∅	K	A	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																						
1	0.2500	4	1.0000	940																																													161	d	∅	∅	∅	i	-	-	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							162	d	∅	∅	∅	iː	k	e	T	∅	∅	∅	I	K	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	940																																													161	i	d	∅	∅	-	-	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							162	iː	d	∅	∅	k	e	∅	I	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	940																																													161	-	i	d	∅	-	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							162	k	iː	d	∅	e	∅	∅	K	I	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	940																																													161	-	-	i	d	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							162	e	k	iː	d	∅	∅	∅	E	K	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2500	4	1.0000	961																							163	ʃ	∅	∅	∅	a	r	p	S	∅	∅	∅	A	R	P	3	∅	∅	∅	7	5	1																							164	ʃ	∅	∅	∅	a	r	f	S	∅	∅	∅	A	R	B	3	∅	∅	∅	7	5	3																						
2	0.5000	3	0.7500	961																							163	a	ʃ	∅	∅	r	p	∅	A	S	∅	∅	R	P	∅	7	3	∅	∅	5	1	∅																							164	a	ʃ	∅	∅	r	f	∅	A	S	∅	∅	R	B	∅	7	3	∅	∅	5	3	∅																						
3	0.7500	2	0.5000	961																							163	r	a	ʃ	∅	p	∅	∅	R	A	S	∅	P	∅	∅	5	7	3	∅	1	∅	∅																							164	r	a	ʃ	∅	f	∅	∅	R	A	S	∅	B	∅	∅	5	7	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	961																							163	p	r	a	ʃ	∅	∅	∅	P	R	A	S	∅	∅	∅	1	5	7	3	∅	∅	∅																							164	f	r	a	ʃ	∅	∅	∅	B	R	A	S	∅	∅	∅	3	5	7	3	∅	∅	∅																						
1	0.5000	2	1.0000	969																																													165	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							166	s	∅	∅	∅	iː	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	969																																													165	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							166	iː	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	975																							167	l	∅	∅	∅	ai	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							168	l	∅	∅	∅	iː	g	∅	L	∅	∅	∅	I	K	∅	5	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	975																							167	ai	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							168	iː	l	∅	∅	g	∅	∅	I	L	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	975																							167	-	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							168	g	iː	l	∅	∅	∅	∅	K	I	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																						
1	0.3333	3	1.0000	996																							169	h	∅	∅	∅	ɑ	t	∅	H	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							170	h	∅	∅	∅	ai	s	∅	H	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	996																							169	ɑ	h	∅	∅	t	∅	∅	A	H	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							170	ai	h	∅	∅	s	∅	∅	A	H	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	996																							169	t	ɑ	h	∅	∅	∅	∅	T	A	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							170	s	ai	h	∅	∅	∅	∅	S	A	H	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	997																																													171	ʃ	∅	∅	∅	o	-	-	S	∅	∅	∅	U	_	_	3	∅	∅	∅	7	0	0																							172	k	∅	∅	∅	a	l	i	K	∅	∅	∅	A	L	I	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	997																																													171	o	ʃ	∅	∅	-	-	d	U	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							172	a	k	∅	∅	l	i	d	A	K	∅	∅	L	I	T	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	997																																													171	-	o	ʃ	∅	-	d	-	_	U	S	∅	_	T	_	0	7	3	∅	0	1	0																							172	l	a	k	∅	i	d	o	L	A	K	∅	I	T	U	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	997																																													171	-	-	o	ʃ	d	-	∅	_	_	U	S	T	_	∅	0	0	7	3	1	0	∅																							172	i	l	a	k	d	o	∅	I	L	A	K	T	U	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	997																																													171	d	-	-	o	-	∅	∅	T	_	_	U	_	∅	∅	1	0	0	7	0	∅	∅																							172	d	i	l	a	o	∅	∅	T	I	L	A	U	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	997																																													171	-	d	-	-	∅	∅	∅	_	T	_	_	∅	∅	∅	0	1	0	0	∅	∅	∅																							172	o	d	i	l	∅	∅	∅	U	T	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2000	5	1.0000	1002																							173	ə	∅	∅	∅	-	ð	ə	E	∅	∅	∅	_	D	E	7	∅	∅	∅	0	3	7																							174	a	∅	∅	∅	n	d	ə	A	∅	∅	∅	N	T	E	7	∅	∅	∅	4	1	7																						
2	0.4000	4	0.8000	1002																							173	-	ə	∅	∅	ð	ə	r	_	E	∅	∅	D	E	R	0	7	∅	∅	3	7	5																							174	n	a	∅	∅	d	ə	r	N	A	∅	∅	T	E	R	4	7	∅	∅	1	7	5																						
3	0.6000	3	0.6000	1002																							173	ð	-	ə	∅	ə	r	∅	D	_	E	∅	E	R	∅	3	0	7	∅	7	5	∅																							174	d	n	a	∅	ə	r	∅	T	N	A	∅	E	R	∅	1	4	7	∅	7	5	∅																						
4	0.8000	2	0.4000	1002																							173	ə	ð	-	ə	r	∅	∅	E	D	_	E	R	∅	∅	7	3	0	7	5	∅	∅																							174	ə	d	n	a	r	∅	∅	E	T	N	A	R	∅	∅	7	1	4	7	5	∅	∅																						
5	1.0000	1	0.2000	1002																							173	r	ə	ð	-	∅	∅	∅	R	E	D	_	∅	∅	∅	5	7	3	0	∅	∅	∅																							174	r	ə	d	n	∅	∅	∅	R	E	T	N	∅	∅	∅	5	7	1	4	∅	∅	∅																						
1	0.2000	5	1.0000	1003																																													175	o	∅	∅	∅	t	r	-	U	∅	∅	∅	T	R	_	7	∅	∅	∅	1	5	0																							176	a	∅	∅	∅	-	l	i	A	∅	∅	∅	_	L	I	7	∅	∅	∅	0	5	7
2	0.4000	4	0.8000	1003																																													175	t	o	∅	∅	r	-	-	T	U	∅	∅	R	_	_	1	7	∅	∅	5	0	0																							176	-	a	∅	∅	l	i	o	_	A	∅	∅	L	I	U	0	7	∅	∅	5	7	7
3	0.6000	3	0.6000	1003																																													175	r	t	o	∅	-	-	∅	R	T	U	∅	_	_	∅	5	1	7	∅	0	0	∅																							176	l	-	a	∅	i	o	∅	L	_	A	∅	I	U	∅	5	0	7	∅	7	7	∅
4	0.8000	2	0.4000	1003																																													175	-	r	t	o	-	∅	∅	_	R	T	U	_	∅	∅	0	5	1	7	0	∅	∅																							176	i	l	-	a	o	∅	∅	I	L	_	A	U	∅	∅	7	5	0	7	7	∅	∅
5	1.0000	1	0.2000	1003																																													175	-	-	r	t	∅	∅	∅	_	_	R	T	∅	∅	∅	0	0	5	1	∅	∅	∅																							176	o	i	l	-	∅	∅	∅	U	I	L	_	∅	∅	∅	7	7	5	0	∅	∅	∅
1	0.2500	4	1.0000	1025	177	l	∅	∅	∅	i	ð	-	L	∅	∅	∅	I	D	_	5	∅	∅	∅	7	3	0																																																																			178	l	∅	∅	∅	i	g	aː	L	∅	∅	∅	I	K	A	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1025	177	i	l	∅	∅	ð	-	∅	I	L	∅	∅	D	_	∅	7	5	∅	∅	3	0	∅																																																																			178	i	l	∅	∅	g	aː	∅	I	L	∅	∅	K	A	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	1025	177	ð	i	l	∅	-	∅	∅	D	I	L	∅	_	∅	∅	3	7	5	∅	0	∅	∅																																																																			178	g	i	l	∅	aː	∅	∅	K	I	L	∅	A	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	1025	177	-	ð	i	l	∅	∅	∅	_	D	I	L	∅	∅	∅	0	3	7	5	∅	∅	∅																																																																			178	aː	g	i	l	∅	∅	∅	A	K	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	1028																							179	j	∅	∅	∅	u	-	∅	J	∅	∅	∅	Y	_	∅	6	∅	∅	∅	7	0	∅																							180	-	∅	∅	∅	iː	r	∅	_	∅	∅	∅	I	R	∅	0	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	1028																							179	u	j	∅	∅	-	∅	∅	Y	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							180	iː	-	∅	∅	r	∅	∅	I	_	∅	∅	R	∅	∅	7	0	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	1028																							179	-	u	j	∅	∅	∅	∅	_	Y	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							180	r	iː	-	∅	∅	∅	∅	R	I	_	∅	∅	∅	∅	5	7	0	∅	∅	∅	∅																						
1	0.2500	4	1.0000	1071																							181	s	∅	∅	∅	w	ɛ	l	S	∅	∅	∅	W	E	L	3	∅	∅	∅	6	7	5																							182	ʃ	∅	∅	∅	v	e	l	S	∅	∅	∅	B	E	L	3	∅	∅	∅	3	7	5																						
2	0.5000	3	0.7500	1071																							181	w	s	∅	∅	ɛ	l	∅	W	S	∅	∅	E	L	∅	6	3	∅	∅	7	5	∅																							182	v	ʃ	∅	∅	e	l	∅	B	S	∅	∅	E	L	∅	3	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	1071																							181	ɛ	w	s	∅	l	∅	∅	E	W	S	∅	L	∅	∅	7	6	3	∅	5	∅	∅																							182	e	v	ʃ	∅	l	∅	∅	E	B	S	∅	L	∅	∅	7	3	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	1071																							181	l	ɛ	w	s	∅	∅	∅	L	E	W	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							182	l	e	v	ʃ	∅	∅	∅	L	E	B	S	∅	∅	∅	5	7	3	3	∅	∅	∅																						
1	0.2000	5	1.0000	1078																							183	d	∅	∅	∅	r	ɪ	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							184	t	∅	∅	∅	r	i	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																						
2	0.4000	4	0.8000	1078																							183	r	d	∅	∅	ɪ	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																							184	r	t	∅	∅	i	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																						
3	0.6000	3	0.6000	1078																							183	ɪ	r	d	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																							184	i	r	t	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																						
4	0.8000	2	0.4000	1078																							183	ŋ	ɪ	r	d	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																							184	ŋ	i	r	t	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																						
5	1.0000	1	0.2000	1078																							183	k	ŋ	ɪ	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																							184	k	ŋ	i	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																						
1	0.2000	5	1.0000	1088																							185	r	∅	∅	∅	e	-	-	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							186	r	∅	∅	∅	eː	g	ə	R	∅	∅	∅	E	K	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	1088																							185	e	r	∅	∅	-	-	n	E	R	∅	∅	_	_	N	7	5	∅	∅	0	0	4																							186	eː	r	∅	∅	g	ə	n	E	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4																						
3	0.6000	3	0.6000	1088																							185	-	e	r	∅	-	n	∅	_	E	R	∅	_	N	∅	0	7	5	∅	0	4	∅																							186	g	eː	r	∅	ə	n	∅	K	E	R	∅	E	N	∅	1	7	5	∅	7	4	∅																						
4	0.8000	2	0.4000	1088																							185	-	-	e	r	n	∅	∅	_	_	E	R	N	∅	∅	0	0	7	5	4	∅	∅																							186	ə	g	eː	r	n	∅	∅	E	K	E	R	N	∅	∅	7	1	7	5	4	∅	∅																						
5	1.0000	1	0.2000	1088																							185	n	-	-	e	∅	∅	∅	N	_	_	E	∅	∅	∅	4	0	0	7	∅	∅	∅																							186	n	ə	g	eː	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																						
1	0.1667	6	1.0000	1089																																													187	p	∅	∅	∅	l	-	ɥ	P	∅	∅	∅	L	_	J	1	∅	∅	∅	5	0	6																							188	p	∅	∅	∅	l	u	w	P	∅	∅	∅	L	Y	W	1	∅	∅	∅	5	7	6
2	0.3333	5	0.8333	1089																																													187	l	p	∅	∅	-	ɥ	i	L	P	∅	∅	_	J	I	5	1	∅	∅	0	6	7																							188	l	p	∅	∅	u	w	i	L	P	∅	∅	Y	W	I	5	1	∅	∅	7	6	7
3	0.5000	4	0.6667	1089																																													187	-	l	p	∅	ɥ	i	-	_	L	P	∅	J	I	_	0	5	1	∅	6	7	0																							188	u	l	p	∅	w	i	a	Y	L	P	∅	W	I	A	7	5	1	∅	6	7	7
4	0.6667	3	0.5000	1089																																													187	ɥ	-	l	p	i	-	∅	J	_	L	P	I	_	∅	6	0	5	1	7	0	∅																							188	w	u	l	p	i	a	∅	W	Y	L	P	I	A	∅	6	7	5	1	7	7	∅
5	0.8333	2	0.3333	1089																																													187	i	ɥ	-	l	-	∅	∅	I	J	_	L	_	∅	∅	7	6	0	5	0	∅	∅																							188	i	w	u	l	a	∅	∅	I	W	Y	L	A	∅	∅	7	6	7	5	7	∅	∅
6	1.0000	1	0.1667	1089																																													187	-	i	ɥ	-	∅	∅	∅	_	I	J	_	∅	∅	∅	0	7	6	0	∅	∅	∅																							188	a	i	w	u	∅	∅	∅	A	I	W	Y	∅	∅	∅	7	7	6	7	∅	∅	∅
1	0.2500	4	1.0000	1094																							189	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																							190	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																						
