index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
6	1.0000	1	0.1667	997																																													355	-	d	-	-	∅	∅	∅	_	T	_	_	∅	∅	∅	0	1	0	0	∅	∅	∅																							356	o	d	i	l	∅	∅	∅	U	T	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2000	5	1.0000	1002																							357	ə	∅	∅	∅	-	ð	ə	E	∅	∅	∅	_	D	E	7	∅	∅	∅	0	3	7																							358	a	∅	∅	∅	n	d	ə	A	∅	∅	∅	N	T	E	7	∅	∅	∅	4	1	7																						
2	0.4000	4	0.8000	1002																							357	-	ə	∅	∅	ð	ə	r	_	E	∅	∅	D	E	R	0	7	∅	∅	3	7	5																							358	n	a	∅	∅	d	ə	r	N	A	∅	∅	T	E	R	4	7	∅	∅	1	7	5																						
3	0.6000	3	0.6000	1002																							357	ð	-	ə	∅	ə	r	∅	D	_	E	∅	E	R	∅	3	0	7	∅	7	5	∅																							358	d	n	a	∅	ə	r	∅	T	N	A	∅	E	R	∅	1	4	7	∅	7	5	∅																						
4	0.8000	2	0.4000	1002																							357	ə	ð	-	ə	r	∅	∅	E	D	_	E	R	∅	∅	7	3	0	7	5	∅	∅																							358	ə	d	n	a	r	∅	∅	E	T	N	A	R	∅	∅	7	1	4	7	5	∅	∅																						
5	1.0000	1	0.2000	1002																							357	r	ə	ð	-	∅	∅	∅	R	E	D	_	∅	∅	∅	5	7	3	0	∅	∅	∅																							358	r	ə	d	n	∅	∅	∅	R	E	T	N	∅	∅	∅	5	7	1	4	∅	∅	∅																						
1	0.2000	5	1.0000	1003																																													359	o	∅	∅	∅	t	r	-	U	∅	∅	∅	T	R	_	7	∅	∅	∅	1	5	0																							360	a	∅	∅	∅	-	l	i	A	∅	∅	∅	_	L	I	7	∅	∅	∅	0	5	7
2	0.4000	4	0.8000	1003																																													359	t	o	∅	∅	r	-	-	T	U	∅	∅	R	_	_	1	7	∅	∅	5	0	0																							360	-	a	∅	∅	l	i	o	_	A	∅	∅	L	I	U	0	7	∅	∅	5	7	7
3	0.6000	3	0.6000	1003																																													359	r	t	o	∅	-	-	∅	R	T	U	∅	_	_	∅	5	1	7	∅	0	0	∅																							360	l	-	a	∅	i	o	∅	L	_	A	∅	I	U	∅	5	0	7	∅	7	7	∅
4	0.8000	2	0.4000	1003																																													359	-	r	t	o	-	∅	∅	_	R	T	U	_	∅	∅	0	5	1	7	0	∅	∅																							360	i	l	-	a	o	∅	∅	I	L	_	A	U	∅	∅	7	5	0	7	7	∅	∅
5	1.0000	1	0.2000	1003																																													359	-	-	r	t	∅	∅	∅	_	_	R	T	∅	∅	∅	0	0	5	1	∅	∅	∅																							360	o	i	l	-	∅	∅	∅	U	I	L	_	∅	∅	∅	7	7	5	0	∅	∅	∅
1	0.2000	5	1.0000	1009																																													361	v	∅	∅	∅	ɑ̃	-	t	B	∅	∅	∅	A	_	T	3	∅	∅	∅	7	0	1																							362	w	∅	∅	∅	e	n	t	W	∅	∅	∅	E	N	T	6	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	1009																																													361	ɑ̃	v	∅	∅	-	t	r	A	B	∅	∅	_	T	R	7	3	∅	∅	0	1	5																							362	e	w	∅	∅	n	t	r	E	W	∅	∅	N	T	R	7	6	∅	∅	4	1	5
3	0.6000	3	0.6000	1009																																													361	-	ɑ̃	v	∅	t	r	∅	_	A	B	∅	T	R	∅	0	7	3	∅	1	5	∅																							362	n	e	w	∅	t	r	∅	N	E	W	∅	T	R	∅	4	7	6	∅	1	5	∅
4	0.8000	2	0.4000	1009																																													361	t	-	ɑ̃	v	r	∅	∅	T	_	A	B	R	∅	∅	1	0	7	3	5	∅	∅																							362	t	n	e	w	r	∅	∅	T	N	E	W	R	∅	∅	1	4	7	6	5	∅	∅
5	1.0000	1	0.2000	1009																																													361	r	t	-	ɑ̃	∅	∅	∅	R	T	_	A	∅	∅	∅	5	1	0	7	∅	∅	∅																							362	r	t	n	e	∅	∅	∅	R	T	N	E	∅	∅	∅	5	1	4	7	∅	∅	∅
1	0.1667	6	1.0000	1016																							363	a	∅	∅	∅	n	ə	m	A	∅	∅	∅	N	E	M	7	∅	∅	∅	4	7	4	364	a	∅	∅	∅	n	i	m	A	∅	∅	∅	N	I	M	7	∅	∅	∅	4	7	4																							365	a	∅	∅	∅	n	i	m	A	∅	∅	∅	N	I	M	7	∅	∅	∅	4	7	4
2	0.3333	5	0.8333	1016																							363	n	a	∅	∅	ə	m	ə	N	A	∅	∅	E	M	E	4	7	∅	∅	7	4	7	364	n	a	∅	∅	i	m	a	N	A	∅	∅	I	M	A	4	7	∅	∅	7	4	7																							365	n	a	∅	∅	i	m	aː	N	A	∅	∅	I	M	A	4	7	∅	∅	7	4	7
3	0.5000	4	0.6667	1016																							363	ə	n	a	∅	m	ə	l	E	N	A	∅	M	E	L	7	4	7	∅	4	7	5	364	i	n	a	∅	m	a	l	I	N	A	∅	M	A	L	7	4	7	∅	4	7	5																							365	i	n	a	∅	m	aː	l	I	N	A	∅	M	A	L	7	4	7	∅	4	7	5
4	0.6667	3	0.5000	1016																							363	m	ə	n	a	ə	l	∅	M	E	N	A	E	L	∅	4	7	4	7	7	5	∅	364	m	i	n	a	a	l	∅	M	I	N	A	A	L	∅	4	7	4	7	7	5	∅																							365	m	i	n	a	aː	l	∅	M	I	N	A	A	L	∅	4	7	4	7	7	5	∅
5	0.8333	2	0.3333	1016																							363	ə	m	ə	n	l	∅	∅	E	M	E	N	L	∅	∅	7	4	7	4	5	∅	∅	364	a	m	i	n	l	∅	∅	A	M	I	N	L	∅	∅	7	4	7	4	5	∅	∅																							365	aː	m	i	n	l	∅	∅	A	M	I	N	L	∅	∅	7	4	7	4	5	∅	∅
6	1.0000	1	0.1667	1016																							363	l	ə	m	ə	∅	∅	∅	L	E	M	E	∅	∅	∅	5	7	4	7	∅	∅	∅	364	l	a	m	i	∅	∅	∅	L	A	M	I	∅	∅	∅	5	7	4	7	∅	∅	∅																							365	l	aː	m	i	∅	∅	∅	L	A	M	I	∅	∅	∅	5	7	4	7	∅	∅	∅
1	0.2500	4	1.0000	1025	366	l	∅	∅	∅	i	ð	-	L	∅	∅	∅	I	D	_	5	∅	∅	∅	7	3	0																																																																			367	l	∅	∅	∅	i	g	aː	L	∅	∅	∅	I	K	A	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1025	366	i	l	∅	∅	ð	-	∅	I	L	∅	∅	D	_	∅	7	5	∅	∅	3	0	∅																																																																			367	i	l	∅	∅	g	aː	∅	I	L	∅	∅	K	A	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	1025	366	ð	i	l	∅	-	∅	∅	D	I	L	∅	_	∅	∅	3	7	5	∅	0	∅	∅																																																																			367	g	i	l	∅	aː	∅	∅	K	I	L	∅	A	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	1025	366	-	ð	i	l	∅	∅	∅	_	D	I	L	∅	∅	∅	0	3	7	5	∅	∅	∅																																																																			367	aː	g	i	l	∅	∅	∅	A	K	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	1028																							368	j	∅	∅	∅	u	-	∅	J	∅	∅	∅	Y	_	∅	6	∅	∅	∅	7	0	∅																							369	-	∅	∅	∅	iː	r	∅	_	∅	∅	∅	I	R	∅	0	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	1028																							368	u	j	∅	∅	-	∅	∅	Y	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							369	iː	-	∅	∅	r	∅	∅	I	_	∅	∅	R	∅	∅	7	0	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	1028																							368	-	u	j	∅	∅	∅	∅	_	Y	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							369	r	iː	-	∅	∅	∅	∅	R	I	_	∅	∅	∅	∅	5	7	0	∅	∅	∅	∅																						
1	0.5000	2	1.0000	1029	370	j	∅	∅	∅	u	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																							371	v	∅	∅	∅	u	∅	∅	B	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																							372	w	∅	∅	∅	oː	∅	∅	W	∅	∅	∅	U	∅	∅	6	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	1029	370	u	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							371	u	v	∅	∅	∅	∅	∅	Y	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							372	oː	w	∅	∅	∅	∅	∅	U	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅
1	0.2000	5	1.0000	1041																							373	s	∅	∅	∅	t	a	n	S	∅	∅	∅	T	A	N	3	∅	∅	∅	1	7	4																							374	ʃ	∅	∅	∅	t	eː	-	S	∅	∅	∅	T	E	_	3	∅	∅	∅	1	7	0	375	s	∅	∅	∅	t	aː	-	S	∅	∅	∅	T	A	_	3	∅	∅	∅	1	7	0
2	0.4000	4	0.8000	1041																							373	t	s	∅	∅	a	n	d	T	S	∅	∅	A	N	T	1	3	∅	∅	7	4	1																							374	t	ʃ	∅	∅	eː	-	-	T	S	∅	∅	E	_	_	1	3	∅	∅	7	0	0	375	t	s	∅	∅	aː	-	-	T	S	∅	∅	A	_	_	1	3	∅	∅	7	0	0
3	0.6000	3	0.6000	1041																							373	a	t	s	∅	n	d	∅	A	T	S	∅	N	T	∅	7	1	3	∅	4	1	∅																							374	eː	t	ʃ	∅	-	-	∅	E	T	S	∅	_	_	∅	7	1	3	∅	0	0	∅	375	aː	t	s	∅	-	-	∅	A	T	S	∅	_	_	∅	7	1	3	∅	0	0	∅
4	0.8000	2	0.4000	1041																							373	n	a	t	s	d	∅	∅	N	A	T	S	T	∅	∅	4	7	1	3	1	∅	∅																							374	-	eː	t	ʃ	-	∅	∅	_	E	T	S	_	∅	∅	0	7	1	3	0	∅	∅	375	-	aː	t	s	-	∅	∅	_	A	T	S	_	∅	∅	0	7	1	3	0	∅	∅
5	1.0000	1	0.2000	1041																							373	d	n	a	t	∅	∅	∅	T	N	A	T	∅	∅	∅	1	4	7	1	∅	∅	∅																							374	-	-	eː	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	375	-	-	aː	t	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.1250	8	1.0000	1055																							376	s	∅	∅	∅	-	t	-	S	∅	∅	∅	_	T	_	3	∅	∅	∅	0	1	0	377	-	∅	∅	∅	e	t	w	_	∅	∅	∅	E	T	W	0	∅	∅	∅	7	1	6	378	ʃ	∅	∅	∅	-	t	-	S	∅	∅	∅	_	T	_	3	∅	∅	∅	0	1	0	379	s	∅	∅	∅	-	t	-	S	∅	∅	∅	_	T	_	3	∅	∅	∅	0	1	0
2	0.2500	7	0.8750	1055																							376	-	s	∅	∅	t	-	ɑ	_	S	∅	∅	T	_	A	0	3	∅	∅	1	0	7	377	e	-	∅	∅	t	w	a	E	_	∅	∅	T	W	A	7	0	∅	∅	1	6	7	378	-	ʃ	∅	∅	t	-	e	_	S	∅	∅	T	_	E	0	3	∅	∅	1	0	7	379	-	s	∅	∅	t	-	eː	_	S	∅	∅	T	_	E	0	3	∅	∅	1	0	7
3	0.3750	6	0.7500	1055																							376	t	-	s	∅	-	ɑ	r	T	_	S	∅	_	A	R	1	0	3	∅	0	7	5	377	t	e	-	∅	w	a	l	T	E	_	∅	W	A	L	1	7	0	∅	6	7	5	378	t	-	ʃ	∅	-	e	r	T	_	S	∅	_	E	R	1	0	3	∅	0	7	5	379	t	-	s	∅	-	eː	lː	T	_	S	∅	_	E	L	1	0	3	∅	0	7	5
4	0.5000	5	0.6250	1055																							376	-	t	-	s	ɑ	r	-	_	T	_	S	A	R	_	0	1	0	3	7	5	0	377	w	t	e	-	a	l	-	W	T	E	_	A	L	_	6	1	7	0	7	5	0	378	-	t	-	ʃ	e	r	-	_	T	_	S	E	R	_	0	1	0	3	7	5	0	379	-	t	-	s	eː	lː	a	_	T	_	S	E	L	A	0	1	0	3	7	5	7
5	0.6250	4	0.5000	1055																							376	ɑ	-	t	-	r	-	-	A	_	T	_	R	_	_	7	0	1	0	5	0	0	377	a	w	t	e	l	-	-	A	W	T	E	L	_	_	7	6	1	7	5	0	0	378	e	-	t	-	r	-	n	E	_	T	_	R	_	N	7	0	1	0	5	0	4	379	eː	-	t	-	lː	a	-	E	_	T	_	L	A	_	7	0	1	0	5	7	0
6	0.7500	3	0.3750	1055																							376	r	ɑ	-	t	-	-	∅	R	A	_	T	_	_	∅	5	7	0	1	0	0	∅	377	l	a	w	t	-	-	∅	L	A	W	T	_	_	∅	5	7	6	1	0	0	∅	378	r	e	-	t	-	n	∅	R	E	_	T	_	N	∅	5	7	0	1	0	4	∅	379	lː	eː	-	t	a	-	∅	L	E	_	T	A	_	∅	5	7	0	1	7	0	∅
7	0.8750	2	0.2500	1055																							376	-	r	ɑ	-	-	∅	∅	_	R	A	_	_	∅	∅	0	5	7	0	0	∅	∅	377	-	l	a	w	-	∅	∅	_	L	A	W	_	∅	∅	0	5	7	6	0	∅	∅	378	-	r	e	-	n	∅	∅	_	R	E	_	N	∅	∅	0	5	7	0	4	∅	∅	379	a	lː	eː	-	-	∅	∅	A	L	E	_	_	∅	∅	7	5	7	0	0	∅	∅
8	1.0000	1	0.1250	1055																							376	-	-	r	ɑ	∅	∅	∅	_	_	R	A	∅	∅	∅	0	0	5	7	∅	∅	∅	377	-	-	l	a	∅	∅	∅	_	_	L	A	∅	∅	∅	0	0	5	7	∅	∅	∅	378	n	-	r	e	∅	∅	∅	N	_	R	E	∅	∅	∅	4	0	5	7	∅	∅	∅	379	-	a	lː	eː	∅	∅	∅	_	A	L	E	∅	∅	∅	0	7	5	7	∅	∅	∅
1	0.1667	6	1.0000	1061																							380	m	∅	∅	∅	au	n	t	M	∅	∅	∅	A	N	T	4	∅	∅	∅	7	4	1	381	m	∅	∅	∅	ɔ̃	-	t	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1																							382	m	∅	∅	∅	o	n	t	M	∅	∅	∅	U	N	T	4	∅	∅	∅	7	4	1
2	0.3333	5	0.8333	1061																							380	au	m	∅	∅	n	t	ə	A	M	∅	∅	N	T	E	7	4	∅	∅	4	1	7	381	ɔ̃	m	∅	∅	-	t	a	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7																							382	o	m	∅	∅	n	t	-	U	M	∅	∅	N	T	_	7	4	∅	∅	4	1	0
3	0.5000	4	0.6667	1061																							380	n	au	m	∅	t	ə	n	N	A	M	∅	T	E	N	4	7	4	∅	1	7	4	381	-	ɔ̃	m	∅	t	a	ɲ	_	U	M	∅	T	A	N	0	7	4	∅	1	7	4																							382	n	o	m	∅	t	-	-	N	U	M	∅	T	_	_	4	7	4	∅	1	0	0
4	0.6667	3	0.5000	1061																							380	t	n	au	m	ə	n	∅	T	N	A	M	E	N	∅	1	4	7	4	7	4	∅	381	t	-	ɔ̃	m	a	ɲ	∅	T	_	U	M	A	N	∅	1	0	7	4	7	4	∅																							382	t	n	o	m	-	-	∅	T	N	U	M	_	_	∅	1	4	7	4	0	0	∅
5	0.8333	2	0.3333	1061																							380	ə	t	n	au	n	∅	∅	E	T	N	A	N	∅	∅	7	1	4	7	4	∅	∅	381	a	t	-	ɔ̃	ɲ	∅	∅	A	T	_	U	N	∅	∅	7	1	0	7	4	∅	∅																							382	-	t	n	o	-	∅	∅	_	T	N	U	_	∅	∅	0	1	4	7	0	∅	∅
6	1.0000	1	0.1667	1061																							380	n	ə	t	n	∅	∅	∅	N	E	T	N	∅	∅	∅	4	7	1	4	∅	∅	∅	381	ɲ	a	t	-	∅	∅	∅	N	A	T	_	∅	∅	∅	4	7	1	0	∅	∅	∅																							382	-	-	t	n	∅	∅	∅	_	_	T	N	∅	∅	∅	0	0	1	4	∅	∅	∅
1	0.3333	3	1.0000	1066																							383	-	∅	∅	∅	-	ai	∅	_	∅	∅	∅	_	A	∅	0	∅	∅	∅	0	7	∅	384	-	∅	∅	∅	ʒ	ə	∅	_	∅	∅	∅	S	E	∅	0	∅	∅	∅	3	7	∅	385	i	∅	∅	∅	x	-	∅	I	∅	∅	∅	G	_	∅	7	∅	∅	∅	3	0	∅	386	e	∅	∅	∅	g	o	∅	E	∅	∅	∅	K	U	∅	7	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	1066																							383	-	-	∅	∅	ai	∅	∅	_	_	∅	∅	A	∅	∅	0	0	∅	∅	7	∅	∅	384	ʒ	-	∅	∅	ə	∅	∅	S	_	∅	∅	E	∅	∅	3	0	∅	∅	7	∅	∅	385	x	i	∅	∅	-	∅	∅	G	I	∅	∅	_	∅	∅	3	7	∅	∅	0	∅	∅	386	g	e	∅	∅	o	∅	∅	K	E	∅	∅	U	∅	∅	1	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	1066																							383	ai	-	-	∅	∅	∅	∅	A	_	_	∅	∅	∅	∅	7	0	0	∅	∅	∅	∅	384	ə	ʒ	-	∅	∅	∅	∅	E	S	_	∅	∅	∅	∅	7	3	0	∅	∅	∅	∅	385	-	x	i	∅	∅	∅	∅	_	G	I	∅	∅	∅	∅	0	3	7	∅	∅	∅	∅	386	o	g	e	∅	∅	∅	∅	U	K	E	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅
1	0.2500	4	1.0000	1071																							387	s	∅	∅	∅	w	ɛ	l	S	∅	∅	∅	W	E	L	3	∅	∅	∅	6	7	5																							388	ʃ	∅	∅	∅	v	e	l	S	∅	∅	∅	B	E	L	3	∅	∅	∅	3	7	5																						
2	0.5000	3	0.7500	1071																							387	w	s	∅	∅	ɛ	l	∅	W	S	∅	∅	E	L	∅	6	3	∅	∅	7	5	∅																							388	v	ʃ	∅	∅	e	l	∅	B	S	∅	∅	E	L	∅	3	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	1071																							387	ɛ	w	s	∅	l	∅	∅	E	W	S	∅	L	∅	∅	7	6	3	∅	5	∅	∅																							388	e	v	ʃ	∅	l	∅	∅	E	B	S	∅	L	∅	∅	7	3	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	1071																							387	l	ɛ	w	s	∅	∅	∅	L	E	W	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							388	l	e	v	ʃ	∅	∅	∅	L	E	B	S	∅	∅	∅	5	7	3	3	∅	∅	∅																						
1	0.2000	5	1.0000	1078																							389	d	∅	∅	∅	r	ɪ	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							390	t	∅	∅	∅	r	i	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																						
2	0.4000	4	0.8000	1078																							389	r	d	∅	∅	ɪ	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																							390	r	t	∅	∅	i	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																						
3	0.6000	3	0.6000	1078																							389	ɪ	r	d	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																							390	i	r	t	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																						
4	0.8000	2	0.4000	1078																							389	ŋ	ɪ	r	d	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																							390	ŋ	i	r	t	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																						
5	1.0000	1	0.2000	1078																							389	k	ŋ	ɪ	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																							390	k	ŋ	i	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																						
1	0.2500	4	1.0000	1079	391	p	∅	∅	∅	-	-	i	P	∅	∅	∅	_	_	I	1	∅	∅	∅	0	0	7																							392	b	∅	∅	∅	-	w	a	P	∅	∅	∅	_	W	A	1	∅	∅	∅	0	6	7																							393	b	∅	∅	∅	i	b	e	P	∅	∅	∅	I	P	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1079	391	-	p	∅	∅	-	i	∅	_	P	∅	∅	_	I	∅	0	1	∅	∅	0	7	∅																							392	-	b	∅	∅	w	a	∅	_	P	∅	∅	W	A	∅	0	1	∅	∅	6	7	∅																							393	i	b	∅	∅	b	e	∅	I	P	∅	∅	P	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	1079	391	-	-	p	∅	i	∅	∅	_	_	P	∅	I	∅	∅	0	0	1	∅	7	∅	∅																							392	w	-	b	∅	a	∅	∅	W	_	P	∅	A	∅	∅	6	0	1	∅	7	∅	∅																							393	b	i	b	∅	e	∅	∅	P	I	P	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1079	391	i	-	-	p	∅	∅	∅	I	_	_	P	∅	∅	∅	7	0	0	1	∅	∅	∅																							392	a	w	-	b	∅	∅	∅	A	W	_	P	∅	∅	∅	7	6	0	1	∅	∅	∅																							393	e	b	i	b	∅	∅	∅	E	P	I	P	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	1083																							394	h	∅	∅	∅	ɔ	r	n	H	∅	∅	∅	U	R	N	3	∅	∅	∅	7	5	4	395	k	∅	∅	∅	ɔ	r	n	K	∅	∅	∅	U	R	N	1	∅	∅	∅	7	5	4	396	h	∅	∅	∅	o	r	n	H	∅	∅	∅	U	R	N	3	∅	∅	∅	7	5	4	397	k	∅	∅	∅	o	r	n	K	∅	∅	∅	U	R	N	1	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	1083																							394	ɔ	h	∅	∅	r	n	-	U	H	∅	∅	R	N	_	7	3	∅	∅	5	4	0	395	ɔ	k	∅	∅	r	n	-	U	K	∅	∅	R	N	_	7	1	∅	∅	5	4	0	396	o	h	∅	∅	r	n	-	U	H	∅	∅	R	N	_	7	3	∅	∅	5	4	0	397	o	k	∅	∅	r	n	uː	U	K	∅	∅	R	N	Y	7	1	∅	∅	5	4	7
3	0.6000	3	0.6000	1083																							394	r	ɔ	h	∅	n	-	∅	R	U	H	∅	N	_	∅	5	7	3	∅	4	0	∅	395	r	ɔ	k	∅	n	-	∅	R	U	K	∅	N	_	∅	5	7	1	∅	4	0	∅	396	r	o	h	∅	n	-	∅	R	U	H	∅	N	_	∅	5	7	3	∅	4	0	∅	397	r	o	k	∅	n	uː	∅	R	U	K	∅	N	Y	∅	5	7	1	∅	4	7	∅
4	0.8000	2	0.4000	1083																							394	n	r	ɔ	h	-	∅	∅	N	R	U	H	_	∅	∅	4	5	7	3	0	∅	∅	395	n	r	ɔ	k	-	∅	∅	N	R	U	K	_	∅	∅	4	5	7	1	0	∅	∅	396	n	r	o	h	-	∅	∅	N	R	U	H	_	∅	∅	4	5	7	3	0	∅	∅	397	n	r	o	k	uː	∅	∅	N	R	U	K	Y	∅	∅	4	5	7	1	7	∅	∅
5	1.0000	1	0.2000	1083																							394	-	n	r	ɔ	∅	∅	∅	_	N	R	U	∅	∅	∅	0	4	5	7	∅	∅	∅	395	-	n	r	ɔ	∅	∅	∅	_	N	R	U	∅	∅	∅	0	4	5	7	∅	∅	∅	396	-	n	r	o	∅	∅	∅	_	N	R	U	∅	∅	∅	0	4	5	7	∅	∅	∅	397	uː	n	r	o	∅	∅	∅	Y	N	R	U	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.2000	5	1.0000	1088																							398	r	∅	∅	∅	e	-	-	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							399	r	∅	∅	∅	eː	g	ə	R	∅	∅	∅	E	K	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	1088																							398	e	r	∅	∅	-	-	n	E	R	∅	∅	_	_	N	7	5	∅	∅	0	0	4																							399	eː	r	∅	∅	g	ə	n	E	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4																						
3	0.6000	3	0.6000	1088																							398	-	e	r	∅	-	n	∅	_	E	R	∅	_	N	∅	0	7	5	∅	0	4	∅																							399	g	eː	r	∅	ə	n	∅	K	E	R	∅	E	N	∅	1	7	5	∅	7	4	∅																						
4	0.8000	2	0.4000	1088																							398	-	-	e	r	n	∅	∅	_	_	E	R	N	∅	∅	0	0	7	5	4	∅	∅																							399	ə	g	eː	r	n	∅	∅	E	K	E	R	N	∅	∅	7	1	7	5	4	∅	∅																						
5	1.0000	1	0.2000	1088																							398	n	-	-	e	∅	∅	∅	N	_	_	E	∅	∅	∅	4	0	0	7	∅	∅	∅																							399	n	ə	g	eː	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																						
1	0.1667	6	1.0000	1089																																													400	p	∅	∅	∅	l	-	ɥ	P	∅	∅	∅	L	_	J	1	∅	∅	∅	5	0	6																							401	p	∅	∅	∅	l	u	w	P	∅	∅	∅	L	Y	W	1	∅	∅	∅	5	7	6
2	0.3333	5	0.8333	1089																																													400	l	p	∅	∅	-	ɥ	i	L	P	∅	∅	_	J	I	5	1	∅	∅	0	6	7																							401	l	p	∅	∅	u	w	i	L	P	∅	∅	Y	W	I	5	1	∅	∅	7	6	7
3	0.5000	4	0.6667	1089																																													400	-	l	p	∅	ɥ	i	-	_	L	P	∅	J	I	_	0	5	1	∅	6	7	0																							401	u	l	p	∅	w	i	a	Y	L	P	∅	W	I	A	7	5	1	∅	6	7	7
