index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
3	0.7500	2	0.5000	636																							135	ŋ	ɪ	θ	∅	k	∅	∅	N	I	D	∅	K	∅	∅	4	7	3	∅	1	∅	∅																							136	ŋ	e	d	∅	k	∅	∅	N	E	T	∅	K	∅	∅	4	7	1	∅	1	∅	∅																						
4	1.0000	1	0.2500	636																							135	k	ŋ	ɪ	θ	∅	∅	∅	K	N	I	D	∅	∅	∅	1	4	7	3	∅	∅	∅																							136	k	ŋ	e	d	∅	∅	∅	K	N	E	T	∅	∅	∅	1	4	7	1	∅	∅	∅																						
1	0.1667	6	1.0000	656	137	ɟ	∅	∅	∅	a	r	p	C	∅	∅	∅	A	R	P	1	∅	∅	∅	7	5	1																							138	s	∅	∅	∅	ɛ	r	p	S	∅	∅	∅	E	R	P	3	∅	∅	∅	7	5	1																																												
2	0.3333	5	0.8333	656	137	a	ɟ	∅	∅	r	p	ə	A	C	∅	∅	R	P	E	7	1	∅	∅	5	1	7																							138	ɛ	s	∅	∅	r	p	ɑ̃	E	S	∅	∅	R	P	A	7	3	∅	∅	5	1	7																																												
3	0.5000	4	0.6667	656	137	r	a	ɟ	∅	p	ə	r	R	A	C	∅	P	E	R	5	7	1	∅	1	7	5																							138	r	ɛ	s	∅	p	ɑ̃	-	R	E	S	∅	P	A	_	5	7	3	∅	1	7	0																																												
4	0.6667	3	0.5000	656	137	p	r	a	ɟ	ə	r	∅	P	R	A	C	E	R	∅	1	5	7	1	7	5	∅																							138	p	r	ɛ	s	ɑ̃	-	∅	P	R	E	S	A	_	∅	1	5	7	3	7	0	∅																																												
5	0.8333	2	0.3333	656	137	ə	p	r	a	r	∅	∅	E	P	R	A	R	∅	∅	7	1	5	7	5	∅	∅																							138	ɑ̃	p	r	ɛ	-	∅	∅	A	P	R	E	_	∅	∅	7	1	5	7	0	∅	∅																																												
6	1.0000	1	0.1667	656	137	r	ə	p	r	∅	∅	∅	R	E	P	R	∅	∅	∅	5	7	1	5	∅	∅	∅																							138	-	ɑ̃	p	r	∅	∅	∅	_	A	P	R	∅	∅	∅	0	7	1	5	∅	∅	∅																																												
1	0.3333	3	1.0000	666																							139	w	∅	∅	∅	ɑ	ʃ	∅	W	∅	∅	∅	A	S	∅	6	∅	∅	∅	7	3	∅																							140	v	∅	∅	∅	a	ʃ	∅	B	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	666																							139	ɑ	w	∅	∅	ʃ	∅	∅	A	W	∅	∅	S	∅	∅	7	6	∅	∅	3	∅	∅																							140	a	v	∅	∅	ʃ	∅	∅	A	B	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	666																							139	ʃ	ɑ	w	∅	∅	∅	∅	S	A	W	∅	∅	∅	∅	3	7	6	∅	∅	∅	∅																							140	ʃ	a	v	∅	∅	∅	∅	S	A	B	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.1250	8	1.0000	673	141	d	∅	∅	∅	j	a	-	T	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0																																																																			142	d	∅	∅	∅	-	e	k	T	∅	∅	∅	_	E	K	1	∅	∅	∅	0	7	1
2	0.2500	7	0.8750	673	141	j	d	∅	∅	a	-	θ	J	T	∅	∅	A	_	D	6	1	∅	∅	7	0	3																																																																			142	-	d	∅	∅	e	k	s	_	T	∅	∅	E	K	S	0	1	∅	∅	7	1	3
3	0.3750	6	0.7500	673	141	a	j	d	∅	-	θ	t	A	J	T	∅	_	D	T	7	6	1	∅	0	3	1																																																																			142	e	-	d	∅	k	s	t	E	_	T	∅	K	S	T	7	0	1	∅	1	3	1
4	0.5000	5	0.6250	673	141	-	a	j	d	θ	t	-	_	A	J	T	D	T	_	0	7	6	1	3	1	0																																																																			142	k	e	-	d	s	t	e	K	E	_	T	S	T	E	1	7	0	1	3	1	7
5	0.6250	4	0.5000	673	141	θ	-	a	j	t	-	-	D	_	A	J	T	_	_	3	0	7	6	1	0	0																																																																			142	s	k	e	-	t	e	r	S	K	E	_	T	E	R	3	1	7	0	1	7	5
6	0.7500	3	0.3750	673	141	t	θ	-	a	-	-	∅	T	D	_	A	_	_	∅	1	3	0	7	0	0	∅																																																																			142	t	s	k	e	e	r	∅	T	S	K	E	E	R	∅	1	3	1	7	7	5	∅
7	0.8750	2	0.2500	673	141	-	t	θ	-	-	∅	∅	_	T	D	_	_	∅	∅	0	1	3	0	0	∅	∅																																																																			142	e	t	s	k	r	∅	∅	E	T	S	K	R	∅	∅	7	1	3	1	5	∅	∅
8	1.0000	1	0.1250	673	141	-	-	t	θ	∅	∅	∅	_	_	T	D	∅	∅	∅	0	0	1	3	∅	∅	∅																																																																			142	r	e	t	s	∅	∅	∅	R	E	T	S	∅	∅	∅	5	7	1	3	∅	∅	∅
1	0.3333	3	1.0000	676																							143	l	∅	∅	∅	a	f	∅	L	∅	∅	∅	A	B	∅	5	∅	∅	∅	7	3	∅																							144	l	∅	∅	∅	a	x	∅	L	∅	∅	∅	A	G	∅	5	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	676																							143	a	l	∅	∅	f	∅	∅	A	L	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅																							144	a	l	∅	∅	x	∅	∅	A	L	∅	∅	G	∅	∅	7	5	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	676																							143	f	a	l	∅	∅	∅	∅	B	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							144	x	a	l	∅	∅	∅	∅	G	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																						
1	0.2500	4	1.0000	677																																													145	r	∅	∅	∅	i	-	-	R	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0																							146	r	∅	∅	∅	iː	d	eː	R	∅	∅	∅	I	T	E	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	677																																													145	i	r	∅	∅	-	-	∅	I	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							146	iː	r	∅	∅	d	eː	∅	I	R	∅	∅	T	E	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	677																																													145	-	i	r	∅	-	∅	∅	_	I	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							146	d	iː	r	∅	eː	∅	∅	T	I	R	∅	E	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	677																																													145	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							146	eː	d	iː	r	∅	∅	∅	E	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	682																							147	s	∅	∅	∅	ɪ	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																							148	z	∅	∅	∅	i	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	682																							147	ɪ	s	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																							148	i	z	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	682																							147	ŋ	ɪ	s	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																							148	ŋ	i	z	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	687																							149	θ	∅	∅	∅	ɪ	k	∅	D	∅	∅	∅	I	K	∅	3	∅	∅	∅	7	1	∅																							150	d	∅	∅	∅	i	k	∅	T	∅	∅	∅	I	K	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	687																							149	ɪ	θ	∅	∅	k	∅	∅	I	D	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																							150	i	d	∅	∅	k	∅	∅	I	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	687																							149	k	ɪ	θ	∅	∅	∅	∅	K	I	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							150	k	i	d	∅	∅	∅	∅	K	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	695																																													151	n	∅	∅	∅	-	ɥ	a	N	∅	∅	∅	_	J	A	4	∅	∅	∅	0	6	7																							152	n	∅	∅	∅	uː	b	eː	N	∅	∅	∅	Y	P	E	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	695																																													151	-	n	∅	∅	ɥ	a	ʒ	_	N	∅	∅	J	A	S	0	4	∅	∅	6	7	3																							152	uː	n	∅	∅	b	eː	-	Y	N	∅	∅	P	E	_	7	4	∅	∅	1	7	0
3	0.6000	3	0.6000	695																																													151	ɥ	-	n	∅	a	ʒ	∅	J	_	N	∅	A	S	∅	6	0	4	∅	7	3	∅																							152	b	uː	n	∅	eː	-	∅	P	Y	N	∅	E	_	∅	1	7	4	∅	7	0	∅
4	0.8000	2	0.4000	695																																													151	a	ɥ	-	n	ʒ	∅	∅	A	J	_	N	S	∅	∅	7	6	0	4	3	∅	∅																							152	eː	b	uː	n	-	∅	∅	E	P	Y	N	_	∅	∅	7	1	7	4	0	∅	∅
5	1.0000	1	0.2000	695																																													151	ʒ	a	ɥ	-	∅	∅	∅	S	A	J	_	∅	∅	∅	3	7	6	0	∅	∅	∅																							152	-	eː	b	uː	∅	∅	∅	_	E	P	Y	∅	∅	∅	0	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	711																							153	b	∅	∅	∅	ai	t	∅	P	∅	∅	∅	A	T	∅	1	∅	∅	∅	7	1	∅																							154	b	∅	∅	∅	ai	s	∅	P	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	711																							153	ai	b	∅	∅	t	∅	∅	A	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																							154	ai	b	∅	∅	s	∅	∅	A	P	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	711																							153	t	ai	b	∅	∅	∅	∅	T	A	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							154	s	ai	b	∅	∅	∅	∅	S	A	P	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	712																																													155	m	∅	∅	∅	ɔ	r	-	M	∅	∅	∅	U	R	_	4	∅	∅	∅	7	5	0																							156	m	∅	∅	∅	o	r	d	M	∅	∅	∅	U	R	T	4	∅	∅	∅	7	5	1
2	0.4000	4	0.8000	712																																													155	ɔ	m	∅	∅	r	-	-	U	M	∅	∅	R	_	_	7	4	∅	∅	5	0	0																							156	o	m	∅	∅	r	d	eː	U	M	∅	∅	R	T	E	7	4	∅	∅	5	1	7
3	0.6000	3	0.6000	712																																													155	r	ɔ	m	∅	-	-	∅	R	U	M	∅	_	_	∅	5	7	4	∅	0	0	∅																							156	r	o	m	∅	d	eː	∅	R	U	M	∅	T	E	∅	5	7	4	∅	1	7	∅
4	0.8000	2	0.4000	712																																													155	-	r	ɔ	m	-	∅	∅	_	R	U	M	_	∅	∅	0	5	7	4	0	∅	∅																							156	d	r	o	m	eː	∅	∅	T	R	U	M	E	∅	∅	1	5	7	4	7	∅	∅
5	1.0000	1	0.2000	712																																													155	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							156	eː	d	r	o	∅	∅	∅	E	T	R	U	∅	∅	∅	7	1	5	7	∅	∅	∅
1	0.3333	3	1.0000	717																							157	ð	∅	∅	∅	ɛ	r	∅	D	∅	∅	∅	E	R	∅	3	∅	∅	∅	7	5	∅																							158	d	∅	∅	∅	aː	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	717																							157	ɛ	ð	∅	∅	r	∅	∅	E	D	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							158	aː	d	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	717																							157	r	ɛ	ð	∅	∅	∅	∅	R	E	D	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							158	-	aː	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.1429	7	1.0000	752																																													159	r	∅	∅	∅	ɛ	s	p	R	∅	∅	∅	E	S	P	5	∅	∅	∅	7	3	1																							160	-	∅	∅	∅	-	s	p	_	∅	∅	∅	_	S	P	0	∅	∅	∅	0	3	1
2	0.2857	6	0.8571	752																																													159	ɛ	r	∅	∅	s	p	i	E	R	∅	∅	S	P	I	7	5	∅	∅	3	1	7																							160	-	-	∅	∅	s	p	iː	_	_	∅	∅	S	P	I	0	0	∅	∅	3	1	7
3	0.4286	5	0.7143	752																																													159	s	ɛ	r	∅	p	i	r	S	E	R	∅	P	I	R	3	7	5	∅	1	7	5																							160	s	-	-	∅	p	iː	r	S	_	_	∅	P	I	R	3	0	0	∅	1	7	5
4	0.5714	4	0.5714	752																																													159	p	s	ɛ	r	i	r	e	P	S	E	R	I	R	E	1	3	7	5	7	5	7																							160	p	s	-	-	iː	r	aː	P	S	_	_	I	R	A	1	3	0	0	7	5	7
5	0.7143	3	0.4286	752																																													159	i	p	s	ɛ	r	e	∅	I	P	S	E	R	E	∅	7	1	3	7	5	7	∅																							160	iː	p	s	-	r	aː	∅	I	P	S	_	R	A	∅	7	1	3	0	5	7	∅
6	0.8571	2	0.2857	752																																													159	r	i	p	s	e	∅	∅	R	I	P	S	E	∅	∅	5	7	1	3	7	∅	∅																							160	r	iː	p	s	aː	∅	∅	R	I	P	S	A	∅	∅	5	7	1	3	7	∅	∅
7	1.0000	1	0.1429	752																																													159	e	r	i	p	∅	∅	∅	E	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							160	aː	r	iː	p	∅	∅	∅	A	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	760																							161	h	∅	∅	∅	ɛ	-	-	H	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																																													162	k	∅	∅	∅	a	p	u	K	∅	∅	∅	A	P	Y	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	760																							161	ɛ	h	∅	∅	-	-	d	E	H	∅	∅	_	_	T	7	3	∅	∅	0	0	1																																													162	a	k	∅	∅	p	u	t	A	K	∅	∅	P	Y	T	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	760																							161	-	ɛ	h	∅	-	d	∅	_	E	H	∅	_	T	∅	0	7	3	∅	0	1	∅																																													162	p	a	k	∅	u	t	∅	P	A	K	∅	Y	T	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	760																							161	-	-	ɛ	h	d	∅	∅	_	_	E	H	T	∅	∅	0	0	7	3	1	∅	∅																																													162	u	p	a	k	t	∅	∅	Y	P	A	K	T	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	760																							161	d	-	-	ɛ	∅	∅	∅	T	_	_	E	∅	∅	∅	1	0	0	7	∅	∅	∅																																													162	t	u	p	a	∅	∅	∅	T	Y	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	769	163	-	∅	∅	∅	p	ə	ʃ	_	∅	∅	∅	P	E	S	0	∅	∅	∅	1	7	3																																																																			164	s	∅	∅	∅	p	u	-	S	∅	∅	∅	P	Y	_	3	∅	∅	∅	1	7	0
2	0.3333	5	0.8333	769	163	p	-	∅	∅	ə	ʃ	t	P	_	∅	∅	E	S	T	1	0	∅	∅	7	3	1																																																																			164	p	s	∅	∅	u	-	-	P	S	∅	∅	Y	_	_	1	3	∅	∅	7	0	0
3	0.5000	4	0.6667	769	163	ə	p	-	∅	ʃ	t	y	E	P	_	∅	S	T	Y	7	1	0	∅	3	1	7																																																																			164	u	p	s	∅	-	-	e	Y	P	S	∅	_	_	E	7	1	3	∅	0	0	7
4	0.6667	3	0.5000	769	163	ʃ	ə	p	-	t	y	∅	S	E	P	_	T	Y	∅	3	7	1	0	1	7	∅																																																																			164	-	u	p	s	-	e	∅	_	Y	P	S	_	E	∅	0	7	1	3	0	7	∅
5	0.8333	2	0.3333	769	163	t	ʃ	ə	p	y	∅	∅	T	S	E	P	Y	∅	∅	1	3	7	1	7	∅	∅																																																																			164	-	-	u	p	e	∅	∅	_	_	Y	P	E	∅	∅	0	0	7	1	7	∅	∅
6	1.0000	1	0.1667	769	163	y	t	ʃ	ə	∅	∅	∅	Y	T	S	E	∅	∅	∅	7	1	3	7	∅	∅	∅																																																																			164	e	-	-	u	∅	∅	∅	E	_	_	Y	∅	∅	∅	7	0	0	7	∅	∅	∅
1	0.3333	3	1.0000	772																							165	ð	∅	∅	∅	a	t	∅	D	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							166	d	∅	∅	∅	a	s	∅	T	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	772																							165	a	ð	∅	∅	t	∅	∅	A	D	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							166	a	d	∅	∅	s	∅	∅	A	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	772																							165	t	a	ð	∅	∅	∅	∅	T	A	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							166	s	a	d	∅	∅	∅	∅	S	A	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	779																							167	f	∅	∅	∅	ai	ə	r	B	∅	∅	∅	A	E	R	3	∅	∅	∅	7	7	5																							168	f	∅	∅	∅	oi	ə	r	B	∅	∅	∅	U	E	R	3	∅	∅	∅	7	7	5																						
2	0.5000	3	0.7500	779																							167	ai	f	∅	∅	ə	r	∅	A	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							168	oi	f	∅	∅	ə	r	∅	U	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	779																							167	ə	ai	f	∅	r	∅	∅	E	A	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							168	ə	oi	f	∅	r	∅	∅	E	U	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	779																							167	r	ə	ai	f	∅	∅	∅	R	E	A	B	∅	∅	∅	5	7	7	3	∅	∅	∅																							168	r	ə	oi	f	∅	∅	∅	R	E	U	B	∅	∅	∅	5	7	7	3	∅	∅	∅																						
1	0.3333	3	1.0000	786																							169	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							170	h	∅	∅	∅	øː	r	∅	H	∅	∅	∅	U	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	786																							169	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							170	øː	h	∅	∅	r	∅	∅	U	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	786																							169	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							170	r	øː	h	∅	∅	∅	∅	R	U	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	793																							171	l	∅	∅	∅	ɪ	v	ə	L	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																							172	l	∅	∅	∅	eː	b	ə	L	∅	∅	∅	E	P	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	793																							171	ɪ	l	∅	∅	v	ə	r	I	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5																							172	eː	l	∅	∅	b	ə	r	E	L	∅	∅	P	E	R	7	5	∅	∅	1	7	5																						
3	0.6000	3	0.6000	793																							171	v	ɪ	l	∅	ə	r	∅	B	I	L	∅	E	R	∅	3	7	5	∅	7	5	∅																							172	b	eː	l	∅	ə	r	∅	P	E	L	∅	E	R	∅	1	7	5	∅	7	5	∅																						
4	0.8000	2	0.4000	793																							171	ə	v	ɪ	l	r	∅	∅	E	B	I	L	R	∅	∅	7	3	7	5	5	∅	∅																							172	ə	b	eː	l	r	∅	∅	E	P	E	L	R	∅	∅	7	1	7	5	5	∅	∅																						
5	1.0000	1	0.2000	793																							171	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																							172	r	ə	b	eː	∅	∅	∅	R	E	P	E	∅	∅	∅	5	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	808																							173	h	∅	∅	∅	o	l	d	H	∅	∅	∅	U	L	T	3	∅	∅	∅	7	5	1																							174	h	∅	∅	∅	a	l	t	H	∅	∅	∅	A	L	T	3	∅	∅	∅	7	5	1																						
2	0.5000	3	0.7500	808																							173	o	h	∅	∅	l	d	∅	U	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																							174	a	h	∅	∅	l	t	∅	A	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																						
3	0.7500	2	0.5000	808																							173	l	o	h	∅	d	∅	∅	L	U	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																							174	l	a	h	∅	t	∅	∅	L	A	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	808																							173	d	l	o	h	∅	∅	∅	T	L	U	H	∅	∅	∅	1	5	7	3	∅	∅	∅																							174	t	l	a	h	∅	∅	∅	T	L	A	H	∅	∅	∅	1	5	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	809																																													175	t	∅	∅	∅	ə	n	-	T	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							176	t	∅	∅	∅	e	n	eː	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	809																																													175	ə	t	∅	∅	n	-	∅	E	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							176	e	t	∅	∅	n	eː	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	809																																													175	n	ə	t	∅	-	∅	∅	N	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							176	n	e	t	∅	eː	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	809																																													175	-	n	ə	t	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							176	eː	n	e	t	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	827																							177	s	∅	∅	∅	l	i	p	S	∅	∅	∅	L	I	P	3	∅	∅	∅	5	7	1																							178	ʃ	∅	∅	∅	l	aː	f	S	∅	∅	∅	L	A	B	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	827																							177	l	s	∅	∅	i	p	∅	L	S	∅	∅	I	P	∅	5	3	∅	∅	7	1	∅																							178	l	ʃ	∅	∅	aː	f	∅	L	S	∅	∅	A	B	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	827																							177	i	l	s	∅	p	∅	∅	I	L	S	∅	P	∅	∅	7	5	3	∅	1	∅	∅																							178	aː	l	ʃ	∅	f	∅	∅	A	L	S	∅	B	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	827																							177	p	i	l	s	∅	∅	∅	P	I	L	S	∅	∅	∅	1	7	5	3	∅	∅	∅																							178	f	aː	l	ʃ	∅	∅	∅	B	A	L	S	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2000	5	1.0000	828																																													179	d	∅	∅	∅	ɔ	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																							180	d	∅	∅	∅	o	r	m	T	∅	∅	∅	U	R	M	1	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	828																																													179	ɔ	d	∅	∅	r	-	-	U	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							180	o	d	∅	∅	r	m	iː	U	T	∅	∅	R	M	I	7	1	∅	∅	5	4	7
3	0.6000	3	0.6000	828																																													179	r	ɔ	d	∅	-	-	∅	R	U	T	∅	_	_	∅	5	7	1	∅	0	0	∅																							180	r	o	d	∅	m	iː	∅	R	U	T	∅	M	I	∅	5	7	1	∅	4	7	∅
4	0.8000	2	0.4000	828																																													179	-	r	ɔ	d	-	∅	∅	_	R	U	T	_	∅	∅	0	5	7	1	0	∅	∅																							180	m	r	o	d	iː	∅	∅	M	R	U	T	I	∅	∅	4	5	7	1	7	∅	∅
5	1.0000	1	0.2000	828																																													179	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							180	iː	m	r	o	∅	∅	∅	I	M	R	U	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.2500	4	1.0000	841																							181	f	∅	∅	∅	l	ai	-	B	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0																							182	f	∅	∅	∅	l	iː	g	B	∅	∅	∅	L	I	K	3	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	841																							181	l	f	∅	∅	ai	-	∅	L	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅																							182	l	f	∅	∅	iː	g	∅	L	B	∅	∅	I	K	∅	5	3	∅	∅	7	1	∅																						
