COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
4586-14														m ˀd u ¹		
4552-14														n̥ a ¹		
3228-14														q o ŋ ¹		
3245-14														n̥ a ¹		
6651-14														l aː k ¹		
6652-14														ⁿb aː n ¹		
1817-14														l aː k ¹		
1818-14														m j aː k ¹		
11052-14														n̥ u ¹		
1230-14														l aː k ¹		
3380-14														h aː k ¹		
8174-14														h u m ¹		
8599-14														m j a m ¹		
7782-14														m i eu ¹		
8294-14														l aː k ¹		
8514-14														n̥ a ¹		
9669-14														l j aː k ¹		
8531-14														n̥ a ¹		
7954-14														ʔ u k ¹		
9968-14														h a m ¹		
8040-14														t a ¹		
9304-14														n̥ i ¹		
8345-14														t o k ¹		
8765-14														m o k ¹		
8849-14														ɕ a ŋ ¹		
9286-14														q j aː ŋ ¹		
9581-14														n̥ u n ¹		
9267-14														l j eu ¹		
8497-14														m i n ¹		
7602-14														q aː p ¹		
8431-14														m j a n ¹		
10036-14														h u k ¹		
10019-14														l aː k ¹		
9216-14														n̥ a ¹		
8074-14														q aː t ¹		
9511-14														q a n ¹		
8243-14														ʔ j a m ¹		
9250-14														m j eu m ¹		
7568-14														n̥ a ¹		
8832-14														ʔ a ¹		
8057-14														n̥ a ¹		
7716-14														h u p ¹		
9899-14														n̥ a ¹		
7585-14														n̥ a ¹		
8582-14														m aː eu ¹		
9097-14														l a eu ¹		
10125-14														n̥ a ¹		
9460-14														n̥ a ¹		
9649-14														m u t ¹		
9870-14														n̥ aː p ¹		
8680-14														n̥ a m ¹		
7699-14														q i t ¹		
9001-14														n̥ j a t ¹		
9494-14														t aː p ¹		
7666-14														ɕ a n ¹		
9598-14														t aː k ¹		
8023-14														q u m ¹		
9053-14														l u t ¹		
10091-14														m aː k ¹		
10002-14														m o eu ¹		
7765-14														t a ¹		
8800-14														n̥ a ¹		
9934-14														n̥ a ¹		
9985-14														ʔ a ¹		
7850-14														q aː p ¹		
7816-14														q a m ¹		
8663-14														q u m ¹		
8697-14														q i t ¹		
9615-14														ʔ j a n ¹		
8362-14														q i t ¹		
8091-14														t i ¹		
8748-14														n̥ a ¹		
22-14														ˀd a ¹		
11084-14														m a ¹		
7365-14														n̥ a ¹		
4201-14														m n̥ a ¹		
5841-14														n̥ a ¹		
4640-14														t a ¹		
662-14														l aː eu ¹		
384-14														n̥ a ¹		
5151-14														n̥ a ¹		
1399-14														t o ¹		
5259-14														ʔ j ə t ¹		
10353-14														n̥ a ¹		
10370-14														n̥ a ¹		
7401-14														h a m ¹		
2958-14														n̥ a ¹		
2770-14														n̥ a ¹		
6434-14														l j eu k ¹		
6192-14														ɕ a t ¹		
2231-14														q aː t ¹		
5116-14														ˀd u ¹		
7297-14														m u p ¹		
3731-14														q i k ¹		
748-14														h a m ¹		
2180-14														h a m ¹		
4107-14														n̥ a m ¹		
2688-14														m o n ¹		
616-14														q i ŋ ¹		
1898-14														q aː k ¹		
203-14														n̥ a ¹		
897-14														m aː eu ¹		
10189-14														ɕ i n ¹		
1592-14														h o k ¹		
6088-14														ⁿd j a ŋ ¹		
2975-14														q aː ŋ ¹		
6714-14														h u m ¹		
731-14														q a m ¹		
2722-14														n̥ u ¹		
5637-14														q aː t ¹		
765-14														j aː k ¹		
1695-14														q i m ¹		
2112-14														m o u ¹		
6634-14														n̥ a ¹		
7331-14														n̥ a ¹		
7348-14														ⁿb aː ŋ ¹		
6527-14														t i ¹		
3568-14														h a n ¹		
4378-14														n̥ a ¹		
6292-14														ⁿd j aː n ¹		
3585-14														m a ŋ ¹		
4428-14														q a m ¹		
7046-14														ɕ a ŋ ¹		
1915-14														ʔ j a m ¹		
4518-14														kʰ u ŋ ¹		
2516-14														m au eu ¹		
4480-14														ⁿb aː n ¹		
2499-14														m j aː k ¹		
5584-14														h a ¹		
2429-14														n̥ a ¹		
5224-14														q a ¹		
3464-14														m aː k ¹		
10142-14														ⁿb o ŋ ¹		
7159-14														h a n ¹		
6599-14														n̥ u ¹		
10207-14														n̥ u ¹		
6837-14														h a n ¹		
2654-14														n̥ eu ¹		
367-14														m u k ¹		
5858-14														l aː a ¹		
451-14														h a n ¹		
5944-14														h aː ŋ ¹		
512-14														l j aː k ¹		
7138-14														ʔ a ¹		
4845-14														aː eu ¹		
4915-14														q aː t ¹		
10570-14														ʔ i ¹		
5300-14														m j aː n ¹		
5418-14														ʔ aː ¹		
1748-14														h o t ¹		
3532-14														t u ¹		
310-14														t a ¹		
5368-14														h aː n ¹		
4321-14														q a p ¹		
5065-14														n̥ a ¹		
5961-14														l aː k ¹		
1450-14														t a ¹		
10430-14														n̥ a ¹		
6210-14														t a ¹		
5468-14														h aː n ¹		
6685-14														h a ¹		
89-14														ˀd a ¹		
153-14														n̥ a ¹		
120-14														m aː u ¹		
50-14														ʔ aː a ¹		
4947-14														q aː n ¹		
8866-14														l j aː k ¹		
9165-14														q aː k ¹		
7919-14														ⁿb a ŋ ¹		
9765-14														m o t ¹		
7520-14														n̥ a ¹		
8883-14														ʔ o ¹		
8565-14														h u ŋ ¹		
8646-14														m q i m ¹		
9686-14														tʰ ə ə t ¹		
10108-14														m j aː t ¹		
10073-14														q a m ¹		
1536-14														l j eu ¹		
9131-14														h aː k ¹		
8799-14														n̥ o ¹		
9721-14														t eu ¹		
8124-14														m j aː m ¹		
8448-14														l aː m ¹		
8714-14														ȶ aː t ¹		
5317-14														n aː k ¹		
1138-14														m j i n ¹		
1502-14														n aː t ¹		
3109-14														m ə a m ¹		
3334-14														ˀd a ¹		
3840-14														h aː n ¹		
3748-14														m j aː k ¹		
3015-14														q aː k ¹		
7262-14														q aː n ¹		
10635-14														h aː k ¹		
697-14														n̥ a ¹		
5031-14														m ə eu ¹		
1553-14														q o m ¹		
224-14														t t i ¹		
186-14														ⁿd j aː ŋ ¹		
5185-14														n̥ a m ¹		
1484-14														n̥ a ¹		
1933-14														z eu ¹		
2939-14														ⁿb o ŋ ¹		
1000-14														kʰ aː p ¹		
2551-14														q a ŋ ¹		
1646-14														n̥ a ¹		
565-14														t o ¹		
5552-14														m a ŋ ¹		
3159-14														m ə eu ¹		
5876-14														q eu ¹		
1299-14														h aː m ¹		
4862-14														q aː k ¹		
1180-14														t a ¹		
4008-14														q u ¹		
6774-14														n̥ a ¹		
3875-14														z eu ¹		
6036-14														m i eu ¹		
6398-14														l j eu eu ¹		
7063-14														ⁿb aː n ¹		
492-14														ʔ j a m ¹		
1627-14														kʰ u ŋ ¹		
5927-14														h u eu ¹		
3951-14														n̥ o ¹		
3049-14														m̥ a ŋ ¹		
6684-14														l aː k ¹		
1850-14														l aː k ¹		
3262-14														l aː k ¹		
8260-14														m j eu p ¹		
7551-14														ʔ a ¹		
9564-14														h eu ¹		
9443-14														t o ¹		
9545-14														h aː p ¹		
7650-14														ʔ aː t ¹		
7833-14														ʔ j aː k ¹		
9148-14														ʔ aː a ¹		
9036-14														ȶ a ¹		
8904-14														h aː ŋ ¹		
8227-14														z a ¹		
8616-14														n̥ a ŋ ¹		
11112-14														m ˀd eu ¹		
11163-14														m̥ a eu ¹		
11130-14														m̥ a eu ¹		
7315-14														n̥ a ¹		
10652-14														n̥ a ¹		
10653-14														h aː ŋ ¹		
5241-14														t i ¹		
3398-14														q o t ¹		
2357-14														ⁿb aː ŋ ¹		
3696-14														ˀd eu ¹		
1610-14														h a ŋ ¹		
10716-14														q aː k ¹		
5722-14														h aː eu ¹		
3317-14														m eu ¹		
4142-14														h a t ¹		
5705-14														m j u p ¹		
5980-14														q o p ¹		
6242-14														m j eu ¹		
1344-14														n̥ a ŋ ¹		
3194-14														ˀd a ¹		
4411-14														ɕ u p ¹		
7419-14														z a ¹		
6070-14														t o ¹		
6139-14														ⁿb o n ¹		
6158-14														m j eu ¹		
10295-14														n̥ j aː ŋ ¹		
2821-14														l j eu n ¹		
3293-14														n̥ a aː ŋ ¹		
4999-14														m j eu ¹		
4039-14														h aː t ¹		
10273-14														n̥ o ¹		
4056-14														h aː n ¹		
10503-14														ʔ ə ŋ ¹		
10764-14														l t eu ¹		
10765-14														m j aː k ¹		
2248-14														z a ¹		
2266-14														z eu ¹		
3713-14														h u n ¹		
8399-14														z a ¹		
9782-14														h aː t ¹		
8922-14														q a ¹		
9426-14														t a ¹		
7799-14														j eu ¹		
9751-14														m aː k ¹		
1037-14														ʁ a ¹		
10733-14														ʔ i ¹		
5520-14														ⁿd j o ŋ ¹		
1367-14														l i ŋ ¹		
4218-14														m j eu ¹		
6053-14														h aː n ¹		
6916-14														ȶ aː n ¹		
2446-14														ˀd a ¹		
6469-14														q u m ¹		
6510-14														ɕ aː n ¹		
3414-14														m̥ j aː n ¹		
2889-14														l aː a ¹		
4707-14														ʔ j aː k ¹		
7418-14														q aː m ¹		
5099-14														h aː n ¹		
401-14														n̥ əi ¹		
5910-14														ȶ aː n ¹		
3351-14														t o ¹		
10482-14														j aːu ¹		
532-14														p i ¹		
1416-14														l a m ¹		
5334-14														p o ¹		
10797-14														l a ¹		
5688-14														n̥ əi ¹		
3858-14														n u ¹		
4497-14														ʔ ə ¹		
3662-14														p a ¹		
10256-14														m j a n ¹		
2622-14														m a eu ¹		
4998-14														h a ¹		
4235-14														p a ¹		
6451-14														p i ¹		
5401-14														l j a k ¹		
10884-14														ⁿb aː n ¹		
5807-14														ʔ a ¹		
7208-14														h o ¹		
799-14														l j a ¹		
3765-14														n̥ əi ¹		
3263-14														h a n ¹		
9477-14														p a ¹		
7734-14														ʔ j aː m ¹		
7902-14														h aː t ¹		
8731-14														t aː p ¹		
8968-14														ʔ aː n ¹		
8414-14														ɕ j aː m ¹		
8467-14														n a ¹		
9632-14														m̥ a ¹		
9382-14														k o ¹		
9916-14														q u n ¹		
1-14														m j au ¹		
1800-14														ⁿd j a ŋ ¹		
4964-14														l j a p ¹		
6260-14														t a ¹		
5824-14														n̥ ui ¹		
3791-14														ɕ a ŋ ¹		
1784-14														ˀn au ¹		
6934-14														ɕ aː n ¹		
7245-14														h aː k ¹		
2051-14														t a ¹		
6544-14														q aː p ¹		
6105-14														ⁿd j aː n ¹		
3500-14														q a m ¹		
4304-14														h aːu ¹		
1570-14														q aː ŋ ¹		
6122-14														j j eu ¹		
2305-14														j u t ¹		
2856-14														n̥ ə ¹		
9181-14														q o n ¹		
8985-14														n̥ əi ¹		
9951-14														l j eu ¹		
8140-14														n̥ j a p ¹		
9115-14														t o ¹		
8108-14														ɕ u t ¹		
7888-14														t ə ¹		
7638-14														m o n ¹		
9887-14														ʔ j a ¹		
9834-14														l j aː p ¹		
8192-14														q ə n ¹		
966-14														ts aː ŋ ¹		
5981-14														n̥ u ¹		
10619-14														n̥ au ¹		
6882-15															h a p ¹	
6485-15															ˀb a n ¹	
4690-15															h aː n ¹	
5671-15															ɕ w a n ¹	
4272-15															l a p ¹	
10935-15															ˀd a ¹	
4760-15															ȵ w a n ¹	
1881-15															h a n ¹	
4777-15															ȵ a t ¹	
10969-15															h a n ¹	
10970-15															n̥ u ¹	
10206-15															h a n ¹	
6565-15															ɕ w a n ¹	
1281-15															ɕ j a n ¹	
10569-15															h a m ¹	
6899-15															ɕ j u ŋ ¹	
7081-15															ˀd a ¹	
4090-15															h a m ¹	
2197-15															h u m ¹	
3352-15															ˀd i ¹	
3892-15															ɕ a t ¹	
1071-15															h aː m ¹	
10313-15															m a ¹	
2671-15															ˀd j a p ¹	
5502-15															m a p ¹	
7382-15															ˀd w u n ¹	
932-15															kʰ a ŋ ¹	
533-15															m a ¹	
4159-15															z a ¹	
2804-15															h u p ¹	
5451-15															z a ¹	
5773-15															ˀd a ¹	
6933-15															ˀd a ¹	
4657-15															ˀd a ¹	
4658-15															ɕ j a ŋ ¹	
6966-15															h a ¹	
5351-15															z a ¹	
4073-15															ˀd a ¹	
2163-15															m j a ŋ ¹	
1121-15															m w a ¹	
5790-15															h aː ŋ ¹	
10413-15															n̥ a ¹	
6731-15															n̥ a ¹	
1645-15															n̥ a ¹	
4914-15															n̥ a ¹	
6175-15															n̥ a ¹	
3092-15															h a ŋ ¹	
1247-15															ȵ j a n ¹	
5620-15															ɕ aː a ¹	
4897-15															ʁ a ¹	
4811-15															kʰ aː ŋ ¹	
1213-15															ˀd a ¹	
11019-15															h aː ŋ ¹	
11020-15															ˀd a ¹	
2129-15															h a p ¹	
3211-15															h aː n ¹	
714-15															h aː p ¹	
1729-15															ˀd a ¹	
3679-15															m a ¹	
1054-15															m j a ¹	
7448-15															h u m ¹	
582-15															m ˀd a ¹	
4743-15															ȵ w a n ¹	
5419-15															ȵ j a n ¹	
5601-15															ˀb aː n ¹	
2705-15															h aː m ¹	
6381-15															h aː ŋ ¹	
1017-15															ˀd a ¹	
645-15															l u p ¹	
273-15															m aː p ¹	
4338-15															ˀd j a p ¹	
2533-15															ˀd a ¹	
1089-15															kʰ u p ¹	
843-15															h aː n ¹	
2787-15															m a t ¹	
4462-15															h u n ¹	
10918-15															h a n ¹	
6582-15															h a ¹	
2070-15															ˀd a ¹	
3075-15															ȵ a p ¹	
10848-15															z a ¹	
2480-15															h a n ¹	
2214-15															ˀd a ¹	
7225-15															h a p ¹	
3515-15															ɕ j a m ¹	
2588-15															h a n ¹	
2908-15															ɕ j a p ¹	
2393-15															n̥ a ¹	
1156-15															n̥ a ¹	
2374-15															ˀd a ¹	
2146-15															ˀd a ¹	
5133-15															h aː ŋ ¹	
4981-15															m u p ¹	
10239-15															m a ¹	
599-15															ȵ j u t ¹	
5048-15															ˀd o ¹	
6331-15															h a ¹	
290-15															h a n ¹	
311-15															h aː p ¹	
3430-15															m aː a ¹	
5369-15															m aː a ¹	
2749-15															ɕ w a n ¹	
2621-15															l j a p ¹	
1181-15															ˀd a p ¹	
949-15															ˀd a a ¹	
2839-15															kʰ a n ¹	
861-15															l aː p ¹	
6773-15															l aː p ¹	
5739-15															l aː p ¹	
5740-15															ɕ a t ¹	
3550-15															ɕ u m ¹	
4445-15															ɕ u t ¹	
680-15															h aː ŋ ¹	
817-15															h a n ¹	
782-15															ɕ j a p ¹	
10396-15															ȵ aː a ¹	
4606-15															h aː n ¹	
5207-15															h aː n ¹	
7280-15															ɕ aː a ¹	
6983-15															ɕ a u t ¹	
5168-15															kʰ u ŋ ¹	
1264-15															ɕ ˀd u ¹	
915-15															ˀd a ¹	
1767-15															kʰ u ŋ ¹	
10901-15															ɕ w a ŋ ¹	
10867-15															kʰ o ŋ ¹	
417-15															ɕ w a n ¹	
2285-15															ɕ aː a ¹	
11002-15															ˀd j a t ¹	
6348-15															m a ¹	
6349-15															h aː n ¹	
10602-15															ˀb a n ¹	
5654-15															m w a n ¹	
880-15															aː a ¹	
983-15															h aː n ¹	
2033-15															ˀd o ¹	
1433-15															ɕ a a ¹	
1467-15															h u p ¹	
469-15															ɕ j u m ¹	
3127-15															m aː a ¹	
4623-15															h a ¹	
7099-15															ȵ j a p ¹	
4726-15															ɕ w a n ¹	
10465-15															h aː n ¹	
5519-15															h a n ¹	
5893-15															ɕ w u n ¹	
2857-15															kʰ a n ¹	
3645-15															h aː n ¹	
3032-15															ɕ j a n ¹	
2088-15															ɕ j a n ¹	
2463-15															ˀd u ¹	
4794-15															n̥ a ¹	
4569-15															h u ŋ ¹	
4586-15															ɕ ˀd u ¹	
4552-15															ˀd a ¹	
3228-15															kʰ o ŋ ¹	
3245-15															aː a ¹	
6651-15															l aː p ¹	
6652-15															kʰ aː n ¹	
1817-15															l aː p ¹	
1818-15															ɕ j a p ¹	
11052-15															n u ¹	
1230-15															l aː p ¹	
3380-15															h a p ¹	
8174-15															h u m ¹	
8599-15															ɕ j a m ¹	
7782-15															ⁿd a a ¹	
8294-15															ȵ a p ¹	
8514-15															h a ¹	
9669-15															l j a p ¹	
8531-15															ˀd a ¹	
7954-15															h u p ¹	
9968-15															h aː m ¹	
8040-15															ˀd a ¹	
9304-15															ˀd a ¹	
8345-15															t a p ¹	
8765-15															ɕ o p ¹	
8849-15															ɕ a ŋ ¹	
9286-15															ɕ w a ŋ ¹	
9581-15															ȵ u n ¹	
9267-15															ȵ w a ¹	
8497-15															ɕ a n ¹	
7602-15															h aː p ¹	
8431-15															m j a n ¹	
10036-15															h u p ¹	
10019-15															h a p ¹	
9216-15															n̥ a ¹	
8074-15															h a p ¹	
9511-15															h a n ¹	
8243-15															ɕ j a m ¹	
9250-15															tʰ w a m ¹	
7568-15															z a ¹	
8832-15															ˀd a ¹	
8057-15															n̥ a ¹	
7716-15															h u p ¹	
9899-15															ˀd a ¹	
7585-15															ˀd a ¹	
8582-15															ɕ aː a ¹	
9097-15															h a m ¹	
10125-15															z a ¹	
9460-15															aː a ¹	
9649-15															ɕ u t ¹	
9870-15															h aː p ¹	
8680-15															h a m ¹	
7699-15															h a p ¹	
9001-15															ȵ aː a t ¹	
9494-15															ˀd a p ¹	
7666-15															ɕ w a n ¹	
9598-15															ɕ j a p ¹	
8023-15															h u m ¹	
9053-15															ȵ u t ¹	
10091-15															m w a p ¹	
10002-15															ɕ a a ¹	
7765-15															ˀd a ¹	
8800-15															aː a ¹	
9934-15															ˀd a ¹	
9985-15															ˀd a ¹	
7850-15															h aː p ¹	
7816-15															h a m ¹	
8663-15															h u m ¹	
8697-15															ˀd a p ¹	
9615-15															ɕ j a n ¹	
8362-15															ˀd a p ¹	
8091-15															ˀd a ¹	
8748-15															h a ¹	
22-15															ˀd a ¹	
11084-15															ɕ ˀd a ¹	
7365-15															n̥ a ¹	
4201-15															ɕ ˀd a ¹	
5841-15															z a ¹	
4640-15															ˀd a ¹	
662-15															h a n ¹	
384-15															n̥ a ¹	
5151-15															m a ¹	
1399-15															ˀd o ¹	
5259-15															ɕ j a p ¹	
10353-15															z a ¹	
10370-15															n̥ a ¹	
7401-15															h aː m ¹	
2958-15															h a ¹	
2770-15															n̥ a ¹	
6434-15															ȵ j a p ¹	
6192-15															ɕ a t ¹	
2231-15															h aː p ¹	
5116-15															ˀd u ¹	
7297-15															m j u p ¹	
3731-15															h a p ¹	
748-15															h a m ¹	
2180-15															h a m ¹	
4107-15															ˀȵ a m ¹	
2688-15															ɕ w a n ¹	
616-15															kʰ aː ŋ ¹	
1898-15															ˀd a p ¹	
203-15															m a ¹	
897-15															ɕ aː a ¹	
10189-15															ɕ w a n ¹	
1592-15															h o p ¹	
6088-15															ɕ j a ŋ ¹	
2975-15															kʰ aː ŋ ¹	
6714-15															h u m ¹	
731-15															k a m ¹	
2722-15															aː u ¹	
5637-15															h aː p ¹	
765-15															ɕ a p ¹	
1695-15															h a m ¹	
2112-15															ɕ a a ¹	
6634-15															n̥ a ¹	
7331-15															n̥ a ¹	
7348-15															kʰ aː ŋ ¹	
6527-15															ˀd i ¹	
3568-15															h a n ¹	
4378-15															z a ¹	
6292-15															ɕ j a n ¹	
3585-15															m w a ŋ ¹	
4428-15															h a m ¹	
7046-15															ɕ w a ŋ ¹	
1915-15															ɕ a a m ¹	
4518-15															kʰ u ŋ ¹	
2516-15															ɕ aː a ¹	
4480-15															kʰ aː n ¹	
2499-15															ɕ j a p ¹	
5584-15															h a ¹	
2429-15															h a ¹	
5224-15															ˀd a ¹	
3464-15															ɕ w a p ¹	
10142-15															kʰ o ŋ ¹	
7159-15															h a n ¹	
6599-15															n a ¹	
10207-15															m u ¹	
6837-15															h a n ¹	
2654-15															z a ¹	
367-15															m u k ¹	
5858-15															ȵ aː a ¹	
451-15															h a n ¹	
5944-15															h aː ŋ ¹	
512-15															l j a k ¹	
7138-15															ˀd a ¹	
4845-15															aː a ¹	
4915-15															kʰ aː p ¹	
10570-15															ˀd a ¹	
5300-15															ɕ j a n ¹	
5418-15															ˀd a p ¹	
1748-15															h a p ¹	
3532-15															ˀd u ¹	
310-15															ˀd a ¹	
5368-15															h aː n ¹	
4321-15															ˀd a p ¹	
5065-15															ˀd a ¹	
5961-15															h aː p ¹	
1450-15															ˀd a ¹	
10430-15															z a ¹	
6210-15															t ˀd a ¹	
5468-15															h a n ¹	
6685-15															h a ¹	
89-15															ˀd a ¹	
153-15															z u ¹	
120-15															m aː a ¹	
50-15															ɕ a a ¹	
4947-15															h aː n ¹	
8866-15															l j a k ¹	
9165-15															ˀd aː p ¹	
7919-15															kʰ a ŋ ¹	
9765-15															ȵ o t ¹	
7520-15															n̥ a ¹	
8883-15															ˀd o ¹	
8565-15															h u ŋ ¹	
8646-15															ɕ a m ¹	
9686-15															ˀd j a p ¹	
10108-15															ɕ j a p ¹	
10073-15															t a m ¹	
1536-15															l aː eu ¹	
9131-15															h aː p ¹	
9721-15															ˀd a ¹	
8124-15															ɕ j a m ¹	
8448-15															l aː m ¹	
8714-15															t a p ¹	
5317-15															h u p ¹	
1138-15															ɕ j a n ¹	
1502-15															h i p ¹	
3109-15															ɕ j a m ¹	
3334-15															ˀd a ¹	
3840-15															h aː n ¹	
3748-15															ɕ j a p ¹	
3015-15															t u p ¹	
7262-15															kʰ a n ¹	
10635-15															h a p ¹	
697-15															aː a ¹	
5031-15															ɕ j eu ¹	
1553-15															k o m ¹	
186-15															ɕ j a ŋ ¹	
5185-15															ˀȵ a m ¹	
1484-15															z a ¹	
1933-15															l a ¹	
2939-15															ˀb a ŋ ¹	
1000-15															kʰ u p ¹	
2551-15															kʰ a ŋ ¹	
1646-15															z o ¹	
565-15															ˀd o ¹	
3159-15															ɕ ˀd a ¹	
5876-15															ˀd a ¹	
1299-15															h a m ¹	
4862-15															ˀb aː p ¹	
1180-15															ˀd a ¹	
4008-15															kʰ u p ¹	
6774-15															n̥ a ¹	
3875-15															h au ¹	
6036-15															ɕ a a ¹	
6398-15															l j eu m ¹	
7063-15															ˀb aː n ¹	
492-15															tʰ j a m ¹	
1627-15															kʰ u ŋ ¹	
5927-15															h u m ¹	
3951-15															m a ¹	
3049-15															m aː ŋ ¹	
6684-15															l aː p ¹	
1850-15															l aː p ¹	
3262-15															l aː p ¹	
8260-15															ɕ j a p ¹	
7551-15															tʰ a ¹	
9564-15															h au ¹	
9443-15															ˀd a ¹	
9545-15															h aː p ¹	
7650-15															ˀd a t ¹	
7833-15															tʰ a a p ¹	
9148-15															ɕ a a ¹	
9036-15															ˀd a ¹	
8904-15															n̥ aː ŋ ¹	
7683-15															h a m ¹	
8227-15															z a ¹	
8616-15															h aː ŋ ¹	
11112-15															ɕ ˀd a ¹	
11163-15															m a n ¹	
11130-15															m a n ¹	
7315-15															ˀd a ¹	
10652-15															n̥ a ¹	
10653-15															h aː ŋ ¹	
5241-15															ˀd i ¹	
3398-15															t a p ¹	
2357-15															kʰ a ŋ ¹	
3696-15															ˀd a ¹	
1610-15															n̥ aː ŋ ¹	
10716-15															ˀb aː p ¹	
5722-15															h aː n ¹	
3317-15															ɕ ˀd a ¹	
4142-15															h a p ¹	
5705-15															ˀd j u p ¹	
5980-15															kʰ o p ¹	
6242-15															ˀd a a ¹	
3194-15															ˀd a ¹	
4411-15															ɕ u p ¹	
7419-15															n̥ a ¹	
6070-15															ˀd a ¹	
6139-15															h a n ¹	
6158-15															ˀd j a ¹	
10295-15															ɕ w a ŋ ¹	
2821-15															l j a n ¹	
3293-15															m aː a ŋ ¹	
4999-15															ȶ j a ¹	
4039-15															h aː t ¹	
10273-15															h a ¹	
4056-15															h a n ¹	
10503-15															k j a ŋ ¹	
10764-15															ȵ ˀd a ¹	
10765-15															ɕ aː a p ¹	
2248-15															h au ¹	
2266-15															h au ¹	
3713-15															kʰ u ŋ ¹	
8399-15															n̥ au ¹	
9782-15															h aː t ¹	
8922-15															ˀd a ¹	
9426-15															ˀd a ¹	
7936-15															ⁿd a m ¹	
7799-15															aː au ¹	
9855-15															l w a n ¹	
9751-15															ɕ w a p ¹	
1037-15															ʁ a ¹	
10733-15															ˀd a ¹	
5520-15															ⁿd j a ŋ ¹	
1367-15															h aː ŋ ¹	
4124-15															ˀȵ a ¹	
4218-15															ˀd j a ¹	
6053-15															h a ŋ ¹	
6916-15															h a n ¹	
2446-15															ˀd a ¹	
6469-15															h u m ¹	
6510-15															ȵ a n ¹	
3414-15															m aː a n ¹	
2889-15															l aː a ¹	
4707-15															ˀd j a p ¹	
7418-15															k u m ¹	
5099-15															h aː n ¹	
401-15															n̥ a ¹	
5910-15															ȶ a n ¹	
3351-15															t a ¹	
532-15															ˀd i ¹	
1416-15															l a m ¹	
5334-15															ˀd o ¹	
10797-15															l a ¹	
5688-15															n̥ a ¹	
3858-15															n a ¹	
4497-15															ˀd a ¹	
3662-15															ˀd a ¹	
10256-15															ɕ j a n ¹	
4998-15															h a ¹	
4235-15															ˀd a ¹	
6451-15															ˀd i ¹	
5401-15															ɕ j a p ¹	
10884-15															kʰ aː ŋ ¹	
5807-15															ˀd a ¹	
7208-15															h i ¹	
799-15															l w a ¹	
3765-15															n̥ ai ¹	
3263-15															h aː n ¹	
9477-15															ˀd a ¹	
7734-15															ɕ aː aː m ¹	
7902-15															h aː t ¹	
8731-15															t a p ¹	
8968-15															kʰ a n ¹	
8414-15															ɕ a a m ¹	
8467-15															z i ¹	
9632-15															m̥ a ¹	
9382-15															h a p ¹	
9916-15															kʰ u n ¹	
1-15															ⁿd a u ¹	
1800-15															ⁿd j a ŋ ¹	
4964-15															l j a p ¹	
6260-15															ˀd a ¹	
5824-15															z a ¹	
3791-15															ɕ j a ŋ ¹	
1784-15															ˀn a ¹	
6934-15															ɕ a n ¹	
7245-15															h aː p ¹	
2051-15															z a ¹	
6105-15															ⁿd j a n ¹	
3500-15															k aː m ¹	
4304-15															h a ¹	
2305-15															ȵ u t ¹	
9181-15															t i n ¹	
8985-15															m̥ ai ¹	
9951-15															l j eu ¹	
9115-15															ˀd a ¹	
8108-15															ɕ a t ¹	
7888-15															ˀd ai ¹	
7638-15															m w a n ¹	
9887-15															ɕ i a ¹	
8192-15															h o m ¹	
966-15															h aː ŋ ¹	
5981-15															ŋ̊ ai ¹	
10619-15															ɕ ai ¹	
6882-16																ˀn aː t ¹
6485-16																kʰ o n ¹
4690-16																m o n ¹
5671-16																ⁿd j o n ¹
4272-16																l aː p ¹
10935-16																ʔ ai ¹
4760-16																l j aː n ¹
1881-16																ˀn a n ¹
4777-16																l a t ¹
10969-16																ˀn a n ¹
10970-16																n̥ u ¹
10206-16																ˀn a n ¹
6565-16																k j a n ¹
1281-16																ʔ j e n ¹
10569-16																ˀn a m ¹
6899-16																ⁿd j u ŋ ¹
7081-16																kʰ ai ¹
4090-16																q a m ¹
2197-16																ˀn u m ¹
3352-16																t ai ¹
3892-16																ɕ a m ¹
1071-16																q a m ¹
10313-16																ʁ ai ¹
2671-16																t j aː p ¹
5502-16																l aː k ¹
7382-16																ⁿd u n ¹
932-16																kʰ a ŋ ¹
533-16																ʁ ai ¹
4159-16																n̥ a ¹
2804-16																ˀn u k ¹
5451-16																n̥ ai ¹
5773-16																ʔ ai ¹
6933-16																ʔ ai ¹
4657-16																ʔ ai ¹
4658-16																m j aː ŋ ¹
6966-16																ˀn ai ¹
5351-16																n̥ a ¹
4073-16																tʰ ai ¹
2163-16																m j aː ŋ ¹
1121-16																m ai ¹
5790-16																kʰ aː ŋ ¹
10413-16																ʁ ai ¹
6731-16																ʁ ai ¹
1645-16																ʁ ai ¹
4914-16																ʁ ai ¹
6175-16																n̥ a ¹
3092-16																kʰ a ŋ ¹
1247-16																l j aː n ¹
5620-16																m aː ai ¹
4897-16																ʁ ai ¹
4811-16																kʰ aː ŋ ¹
1213-16																q ai ¹
11019-16																ʁ aː ŋ ¹
11020-16																q ai ¹
2129-16																q o p ¹
3211-16																ˀn aː n ¹
