index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
4	0.6667	3	0.5000	859																							330	s	o	ʔ	k	-	i	∅	S	U	H	K	_	I	∅	3	7	1	1	0	7	∅	331	s	ɔ	ʔ	k	ʔ	i	∅	S	U	H	K	H	I	∅	3	7	1	1	1	7	∅																						
5	0.8333	2	0.3333	859																							330	-	s	o	ʔ	i	∅	∅	_	S	U	H	I	∅	∅	0	3	7	1	7	∅	∅	331	ʔ	s	ɔ	ʔ	i	∅	∅	H	S	U	H	I	∅	∅	1	3	7	1	7	∅	∅																						
6	1.0000	1	0.1667	859																							330	i	-	s	o	∅	∅	∅	I	_	S	U	∅	∅	∅	7	0	3	7	∅	∅	∅	331	i	ʔ	s	ɔ	∅	∅	∅	I	H	S	U	∅	∅	∅	7	1	3	7	∅	∅	∅																						
1	0.1429	7	1.0000	864	332	a	∅	∅	∅	ŋ	o	n	A	∅	∅	∅	N	U	N	7	∅	∅	∅	4	7	4	333	a	∅	∅	∅	ŋ	o	n	A	∅	∅	∅	N	U	N	7	∅	∅	∅	4	7	4	334	a	∅	∅	∅	ŋ	ɔ	n	A	∅	∅	∅	N	U	N	7	∅	∅	∅	4	7	4	335	a	∅	∅	∅	ŋː	o	n	A	∅	∅	∅	N	U	N	7	∅	∅	∅	4	7	4
2	0.2857	6	0.8571	864	332	ŋ	a	∅	∅	o	n	ɛ	N	A	∅	∅	U	N	E	4	7	∅	∅	7	4	7	333	ŋ	a	∅	∅	o	n	-	N	A	∅	∅	U	N	_	4	7	∅	∅	7	4	0	334	ŋ	a	∅	∅	ɔ	n	-	N	A	∅	∅	U	N	_	4	7	∅	∅	7	4	0	335	ŋː	a	∅	∅	o	n	-	N	A	∅	∅	U	N	_	4	7	∅	∅	7	4	0
3	0.4286	5	0.7143	864	332	o	ŋ	a	∅	n	ɛ	n	U	N	A	∅	N	E	N	7	4	7	∅	4	7	4	333	o	ŋ	a	∅	n	-	-	U	N	A	∅	N	_	_	7	4	7	∅	4	0	0	334	ɔ	ŋ	a	∅	n	-	-	U	N	A	∅	N	_	_	7	4	7	∅	4	0	0	335	o	ŋː	a	∅	n	-	-	U	N	A	∅	N	_	_	7	4	7	∅	4	0	0
4	0.5714	4	0.5714	864	332	n	o	ŋ	a	ɛ	n	e	N	U	N	A	E	N	E	4	7	4	7	7	4	7	333	n	o	ŋ	a	-	-	i	N	U	N	A	_	_	I	4	7	4	7	0	0	7	334	n	ɔ	ŋ	a	-	-	a	N	U	N	A	_	_	A	4	7	4	7	0	0	7	335	n	o	ŋː	a	-	-	i	N	U	N	A	_	_	I	4	7	4	7	0	0	7
5	0.7143	3	0.4286	864	332	ɛ	n	o	ŋ	n	e	∅	E	N	U	N	N	E	∅	7	4	7	4	4	7	∅	333	-	n	o	ŋ	-	i	∅	_	N	U	N	_	I	∅	0	4	7	4	0	7	∅	334	-	n	ɔ	ŋ	-	a	∅	_	N	U	N	_	A	∅	0	4	7	4	0	7	∅	335	-	n	o	ŋː	-	i	∅	_	N	U	N	_	I	∅	0	4	7	4	0	7	∅
6	0.8571	2	0.2857	864	332	n	ɛ	n	o	e	∅	∅	N	E	N	U	E	∅	∅	4	7	4	7	7	∅	∅	333	-	-	n	o	i	∅	∅	_	_	N	U	I	∅	∅	0	0	4	7	7	∅	∅	334	-	-	n	ɔ	a	∅	∅	_	_	N	U	A	∅	∅	0	0	4	7	7	∅	∅	335	-	-	n	o	i	∅	∅	_	_	N	U	I	∅	∅	0	0	4	7	7	∅	∅
7	1.0000	1	0.1429	864	332	e	n	ɛ	n	∅	∅	∅	E	N	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	333	i	-	-	n	∅	∅	∅	I	_	_	N	∅	∅	∅	7	0	0	4	∅	∅	∅	334	a	-	-	n	∅	∅	∅	A	_	_	N	∅	∅	∅	7	0	0	4	∅	∅	∅	335	i	-	-	n	∅	∅	∅	I	_	_	N	∅	∅	∅	7	0	0	4	∅	∅	∅
1	0.1667	6	1.0000	875																							336	h	∅	∅	∅	a	r	o	H	∅	∅	∅	A	R	U	3	∅	∅	∅	7	5	7																							337	g	∅	∅	∅	o	r	o	K	∅	∅	∅	U	R	U	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	875																							336	a	h	∅	∅	r	o	ɗ	A	H	∅	∅	R	U	T	7	3	∅	∅	5	7	1																							337	o	g	∅	∅	r	o	ɗ	U	K	∅	∅	R	U	T	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	875																							336	r	a	h	∅	o	ɗ	i	R	A	H	∅	U	T	I	5	7	3	∅	7	1	7																							337	r	o	g	∅	o	ɗ	i	R	U	K	∅	U	T	I	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	875																							336	o	r	a	h	ɗ	i	∅	U	R	A	H	T	I	∅	7	5	7	3	1	7	∅																							337	o	r	o	g	ɗ	i	∅	U	R	U	K	T	I	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	875																							336	ɗ	o	r	a	i	∅	∅	T	U	R	A	I	∅	∅	1	7	5	7	7	∅	∅																							337	ɗ	o	r	o	i	∅	∅	T	U	R	U	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	875																							336	i	ɗ	o	r	∅	∅	∅	I	T	U	R	∅	∅	∅	7	1	7	5	∅	∅	∅																							337	i	ɗ	o	r	∅	∅	∅	I	T	U	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1111	9	1.0000	879	338	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5	339	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5	340	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5																						
2	0.2222	8	0.8889	879	338	b	a	∅	∅	a	r	a	P	A	∅	∅	A	R	A	1	7	∅	∅	7	5	7	339	b	a	∅	∅	a	r	a	P	A	∅	∅	A	R	A	1	7	∅	∅	7	5	7	340	b	a	∅	∅	a	r	ə	P	A	∅	∅	A	R	E	1	7	∅	∅	7	5	7																						
3	0.3333	7	0.7778	879	338	a	b	a	∅	r	a	b	A	P	A	∅	R	A	P	7	1	7	∅	5	7	1	339	a	b	a	∅	r	a	b	A	P	A	∅	R	A	P	7	1	7	∅	5	7	1	340	a	b	a	∅	r	ə	b	A	P	A	∅	R	E	P	7	1	7	∅	5	7	1																						
4	0.4444	6	0.6667	879	338	r	a	b	a	a	b	ɛ	R	A	P	A	A	P	E	5	7	1	7	7	1	7	339	r	a	b	a	a	b	ɛ	R	A	P	A	A	P	E	5	7	1	7	7	1	7	340	r	a	b	a	ə	b	ɛ	R	A	P	A	E	P	E	5	7	1	7	7	1	7																						
5	0.5556	5	0.5556	879	338	a	r	a	b	b	ɛ	t	A	R	A	P	P	E	T	7	5	7	1	1	7	1	339	a	r	a	b	b	ɛ	t	A	R	A	P	P	E	T	7	5	7	1	1	7	1	340	ə	r	a	b	b	ɛ	d	E	R	A	P	P	E	T	7	5	7	1	1	7	1																						
6	0.6667	4	0.4444	879	338	b	a	r	a	ɛ	t	i	P	A	R	A	E	T	I	1	7	5	7	7	1	7	339	b	a	r	a	ɛ	t	-	P	A	R	A	E	T	_	1	7	5	7	7	1	0	340	b	ə	r	a	ɛ	d	-	P	E	R	A	E	T	_	1	7	5	7	7	1	0																						
7	0.7778	3	0.3333	879	338	ɛ	b	a	r	t	i	∅	E	P	A	R	T	I	∅	7	1	7	5	1	7	∅	339	ɛ	b	a	r	t	-	∅	E	P	A	R	T	_	∅	7	1	7	5	1	0	∅	340	ɛ	b	ə	r	d	-	∅	E	P	E	R	T	_	∅	7	1	7	5	1	0	∅																						
8	0.8889	2	0.2222	879	338	t	ɛ	b	a	i	∅	∅	T	E	P	A	I	∅	∅	1	7	1	7	7	∅	∅	339	t	ɛ	b	a	-	∅	∅	T	E	P	A	_	∅	∅	1	7	1	7	0	∅	∅	340	d	ɛ	b	ə	-	∅	∅	T	E	P	E	_	∅	∅	1	7	1	7	0	∅	∅																						
9	1.0000	1	0.1111	879	338	i	t	ɛ	b	∅	∅	∅	I	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	339	-	t	ɛ	b	∅	∅	∅	_	T	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅	340	-	d	ɛ	b	∅	∅	∅	_	T	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	889	341	ɓ	∅	∅	∅	-	iː	l	P	∅	∅	∅	_	I	L	1	∅	∅	∅	0	7	5	342	ɓ	∅	∅	∅	-	eː	l	P	∅	∅	∅	_	E	L	1	∅	∅	∅	0	7	5	343	p	∅	∅	∅	ʔ	eː	l	P	∅	∅	∅	H	E	L	1	∅	∅	∅	1	7	5																						
2	0.4000	4	0.8000	889	341	-	ɓ	∅	∅	iː	l	o	_	P	∅	∅	I	L	U	0	1	∅	∅	7	5	7	342	-	ɓ	∅	∅	eː	l	e	_	P	∅	∅	E	L	E	0	1	∅	∅	7	5	7	343	ʔ	p	∅	∅	eː	l	a	H	P	∅	∅	E	L	A	1	1	∅	∅	7	5	7																						
3	0.6000	3	0.6000	889	341	iː	-	ɓ	∅	l	o	∅	I	_	P	∅	L	U	∅	7	0	1	∅	5	7	∅	342	eː	-	ɓ	∅	l	e	∅	E	_	P	∅	L	E	∅	7	0	1	∅	5	7	∅	343	eː	ʔ	p	∅	l	a	∅	E	H	P	∅	L	A	∅	7	1	1	∅	5	7	∅																						
4	0.8000	2	0.4000	889	341	l	iː	-	ɓ	o	∅	∅	L	I	_	P	U	∅	∅	5	7	0	1	7	∅	∅	342	l	eː	-	ɓ	e	∅	∅	L	E	_	P	E	∅	∅	5	7	0	1	7	∅	∅	343	l	eː	ʔ	p	a	∅	∅	L	E	H	P	A	∅	∅	5	7	1	1	7	∅	∅																						
5	1.0000	1	0.2000	889	341	o	l	iː	-	∅	∅	∅	U	L	I	_	∅	∅	∅	7	5	7	0	∅	∅	∅	342	e	l	eː	-	∅	∅	∅	E	L	E	_	∅	∅	∅	7	5	7	0	∅	∅	∅	343	a	l	eː	ʔ	∅	∅	∅	A	L	E	H	∅	∅	∅	7	5	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	894																							344	iː	∅	∅	∅	s	ʔ	u	I	∅	∅	∅	S	H	Y	7	∅	∅	∅	3	1	7	345	iː	∅	∅	∅	s	ʔ	u	I	∅	∅	∅	S	H	Y	7	∅	∅	∅	3	1	7	346	iː	∅	∅	∅	s	ʔ	u	I	∅	∅	∅	S	H	Y	7	∅	∅	∅	3	1	7
2	0.5000	3	0.7500	894																							344	s	iː	∅	∅	ʔ	u	∅	S	I	∅	∅	H	Y	∅	3	7	∅	∅	1	7	∅	345	s	iː	∅	∅	ʔ	u	∅	S	I	∅	∅	H	Y	∅	3	7	∅	∅	1	7	∅	346	s	iː	∅	∅	ʔ	u	∅	S	I	∅	∅	H	Y	∅	3	7	∅	∅	1	7	∅
3	0.7500	2	0.5000	894																							344	ʔ	s	iː	∅	u	∅	∅	H	S	I	∅	Y	∅	∅	1	3	7	∅	7	∅	∅	345	ʔ	s	iː	∅	u	∅	∅	H	S	I	∅	Y	∅	∅	1	3	7	∅	7	∅	∅	346	ʔ	s	iː	∅	u	∅	∅	H	S	I	∅	Y	∅	∅	1	3	7	∅	7	∅	∅
4	1.0000	1	0.2500	894																							344	u	ʔ	s	iː	∅	∅	∅	Y	H	S	I	∅	∅	∅	7	1	3	7	∅	∅	∅	345	u	ʔ	s	iː	∅	∅	∅	Y	H	S	I	∅	∅	∅	7	1	3	7	∅	∅	∅	346	u	ʔ	s	iː	∅	∅	∅	Y	H	S	I	∅	∅	∅	7	1	3	7	∅	∅	∅
1	0.1111	9	1.0000	899																							347	-	∅	∅	∅	ɗ	a	-	_	∅	∅	∅	T	A	_	0	∅	∅	∅	1	7	0	348	a	∅	∅	∅	ɗ	a	-	A	∅	∅	∅	T	A	_	7	∅	∅	∅	1	7	0	349	a	∅	∅	∅	ɗ	a	n	A	∅	∅	∅	T	A	N	7	∅	∅	∅	1	7	4
2	0.2222	8	0.8889	899																							347	ɗ	-	∅	∅	a	-	ɗ	T	_	∅	∅	A	_	T	1	0	∅	∅	7	0	1	348	ɗ	a	∅	∅	a	-	ɗ	T	A	∅	∅	A	_	T	1	7	∅	∅	7	0	1	349	ɗ	a	∅	∅	a	n	ɗ	T	A	∅	∅	A	N	T	1	7	∅	∅	7	4	1
3	0.3333	7	0.7778	899																							347	a	ɗ	-	∅	-	ɗ	a	A	T	_	∅	_	T	A	7	1	0	∅	0	1	7	348	a	ɗ	a	∅	-	ɗ	a	A	T	A	∅	_	T	A	7	1	7	∅	0	1	7	349	a	ɗ	a	∅	n	ɗ	a	A	T	A	∅	N	T	A	7	1	7	∅	4	1	7
4	0.4444	6	0.6667	899																							347	-	a	ɗ	-	ɗ	a	f	_	A	T	_	T	A	B	0	7	1	0	1	7	3	348	-	a	ɗ	a	ɗ	a	f	_	A	T	A	T	A	B	0	7	1	7	1	7	3	349	n	a	ɗ	a	ɗ	a	f	N	A	T	A	T	A	B	4	7	1	7	1	7	3
5	0.5556	5	0.5556	899																							347	ɗ	-	a	ɗ	a	f	e	T	_	A	T	A	B	E	1	0	7	1	7	3	7	348	ɗ	-	a	ɗ	a	f	ɛ	T	_	A	T	A	B	E	1	0	7	1	7	3	7	349	ɗ	n	a	ɗ	a	f	e	T	N	A	T	A	B	E	1	4	7	1	7	3	7
6	0.6667	4	0.4444	899																							347	a	ɗ	-	a	f	e	t	A	T	_	A	B	E	T	7	1	0	7	3	7	1	348	a	ɗ	-	a	f	ɛ	d	A	T	_	A	B	E	T	7	1	0	7	3	7	1	349	a	ɗ	n	a	f	e	t	A	T	N	A	B	E	T	7	1	4	7	3	7	1
7	0.7778	3	0.3333	899																							347	f	a	ɗ	-	e	t	∅	B	A	T	_	E	T	∅	3	7	1	0	7	1	∅	348	f	a	ɗ	-	ɛ	d	∅	B	A	T	_	E	T	∅	3	7	1	0	7	1	∅	349	f	a	ɗ	n	e	t	∅	B	A	T	N	E	T	∅	3	7	1	4	7	1	∅
8	0.8889	2	0.2222	899																							347	e	f	a	ɗ	t	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅	348	ɛ	f	a	ɗ	d	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅	349	e	f	a	ɗ	t	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅
9	1.0000	1	0.1111	899																							347	t	e	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅	348	d	ɛ	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅	349	t	e	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	904																							350	b	∅	∅	∅	eː	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7	351	b	∅	∅	∅	ə	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	904																							350	eː	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅	351	ə	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	904																							350	k	eː	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅	351	k	ə	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	904																							350	a	k	eː	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	351	a	k	ə	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	908	352	m	∅	∅	∅	u	ɲ	dʒ	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																							353	m	∅	∅	∅	u	n	s	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3	354	m	∅	∅	∅	u	n	z	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3
2	0.4000	4	0.8000	908	352	u	m	∅	∅	ɲ	dʒ	o	Y	M	∅	∅	N	T	U	7	4	∅	∅	4	1	7																							353	u	m	∅	∅	n	s	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7	354	u	m	∅	∅	n	z	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7
3	0.6000	3	0.6000	908	352	ɲ	u	m	∅	dʒ	o	∅	N	Y	M	∅	T	U	∅	4	7	4	∅	1	7	∅																							353	n	u	m	∅	s	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅	354	n	u	m	∅	z	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅
4	0.8000	2	0.4000	908	352	dʒ	ɲ	u	m	o	∅	∅	T	N	Y	M	U	∅	∅	1	4	7	4	7	∅	∅																							353	s	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅	354	z	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅
5	1.0000	1	0.2000	908	352	o	dʒ	ɲ	u	∅	∅	∅	U	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																							353	u	s	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅	354	u	z	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅
1	0.1000	10	1.0000	914																							355	m	∅	∅	∅	e	n	e	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7	356	m	∅	∅	∅	ɛ	n	ɛ	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7																						
2	0.2000	9	0.9000	914																							355	e	m	∅	∅	n	e	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4	356	ɛ	m	∅	∅	n	ɛ	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4																						
3	0.3000	8	0.8000	914																							355	n	e	m	∅	e	m	e	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7	356	n	ɛ	m	∅	ɛ	m	ɛ	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7																						
4	0.4000	7	0.7000	914																							355	e	n	e	m	m	e	n	E	N	E	M	M	E	N	7	4	7	4	4	7	4	356	ɛ	n	ɛ	m	m	ɛ	ɲ	E	N	E	M	M	E	N	7	4	7	4	4	7	4																						
5	0.5000	6	0.6000	914																							355	m	e	n	e	e	n	i	M	E	N	E	E	N	I	4	7	4	7	7	4	7	356	m	ɛ	n	ɛ	ɛ	ɲ	ɪ	M	E	N	E	E	N	I	4	7	4	7	7	4	7																						
6	0.6000	5	0.5000	914																							355	e	m	e	n	n	i	ɲ	E	M	E	N	N	I	N	7	4	7	4	4	7	4	356	ɛ	m	ɛ	n	ɲ	ɪ	n	E	M	E	N	N	I	N	7	4	7	4	4	7	4																						
7	0.7000	4	0.4000	914																							355	n	e	m	e	i	ɲ	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7	356	ɲ	ɛ	m	ɛ	ɪ	n	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7																						
8	0.8000	3	0.3000	914																							355	i	n	e	m	ɲ	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅	356	ɪ	ɲ	ɛ	m	n	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅																						
9	0.9000	2	0.2000	914																							355	ɲ	i	n	e	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅	356	n	ɪ	ɲ	ɛ	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅																						
10	1.0000	1	0.1000	914																							355	i	ɲ	i	n	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅	356	i	n	ɪ	ɲ	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	924																							357	s	∅	∅	∅	ʔ	oː	b	S	∅	∅	∅	H	U	P	3	∅	∅	∅	1	7	1	358	s	∅	∅	∅	ʔ	ɛ	b	S	∅	∅	∅	H	E	P	3	∅	∅	∅	1	7	1																						
2	0.4000	4	0.8000	924																							357	ʔ	s	∅	∅	oː	b	i	H	S	∅	∅	U	P	I	1	3	∅	∅	7	1	7	358	ʔ	s	∅	∅	ɛ	b	i	H	S	∅	∅	E	P	I	1	3	∅	∅	7	1	7																						
3	0.6000	3	0.6000	924																							357	oː	ʔ	s	∅	b	i	∅	U	H	S	∅	P	I	∅	7	1	3	∅	1	7	∅	358	ɛ	ʔ	s	∅	b	i	∅	E	H	S	∅	P	I	∅	7	1	3	∅	1	7	∅																						
4	0.8000	2	0.4000	924																							357	b	oː	ʔ	s	i	∅	∅	P	U	H	S	I	∅	∅	1	7	1	3	7	∅	∅	358	b	ɛ	ʔ	s	i	∅	∅	P	E	H	S	I	∅	∅	1	7	1	3	7	∅	∅																						
5	1.0000	1	0.2000	924																							357	i	b	oː	ʔ	∅	∅	∅	I	P	U	H	∅	∅	∅	7	1	7	1	∅	∅	∅	358	i	b	ɛ	ʔ	∅	∅	∅	I	P	E	H	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	928	359	m	∅	∅	∅	-	b	a	M	∅	∅	∅	_	P	A	4	∅	∅	∅	0	1	7																							360	m	∅	∅	∅	aː	b	ə	M	∅	∅	∅	A	P	E	4	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	928	359	-	m	∅	∅	b	a	∅	_	M	∅	∅	P	A	∅	0	4	∅	∅	1	7	∅																							360	aː	m	∅	∅	b	ə	∅	A	M	∅	∅	P	E	∅	7	4	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	928	359	b	-	m	∅	a	∅	∅	P	_	M	∅	A	∅	∅	1	0	4	∅	7	∅	∅																							360	b	aː	m	∅	ə	∅	∅	P	A	M	∅	E	∅	∅	1	7	4	∅	7	∅	∅																						
4	1.0000	1	0.2500	928	359	a	b	-	m	∅	∅	∅	A	P	_	M	∅	∅	∅	7	1	0	4	∅	∅	∅																							360	ə	b	aː	m	∅	∅	∅	E	P	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅																						
1	0.3333	3	1.0000	931																							361	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅																							362	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	931																							361	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅																							362	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅
3	1.0000	1	0.3333	931																							361	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																							362	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅
1	0.1667	6	1.0000	932																							363	g	∅	∅	∅	ɛ	r	a	K	∅	∅	∅	E	R	A	1	∅	∅	∅	7	5	7																							364	g	∅	∅	∅	ɛ	r	a	K	∅	∅	∅	E	R	A	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	932																							363	ɛ	g	∅	∅	r	a	ʔ	E	K	∅	∅	R	A	H	7	1	∅	∅	5	7	1																							364	ɛ	g	∅	∅	r	a	ʔ	E	K	∅	∅	R	A	H	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	932																							363	r	ɛ	g	∅	a	ʔ	i	R	E	K	∅	A	H	I	5	7	1	∅	7	1	7																							364	r	ɛ	g	∅	a	ʔ	i	R	E	K	∅	A	H	I	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	932																							363	a	r	ɛ	g	ʔ	i	∅	A	R	E	K	H	I	∅	7	5	7	1	1	7	∅																							364	a	r	ɛ	g	ʔ	i	∅	A	R	E	K	H	I	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	932																							363	ʔ	a	r	ɛ	i	∅	∅	H	A	R	E	I	∅	∅	1	7	5	7	7	∅	∅																							364	ʔ	a	r	ɛ	i	∅	∅	H	A	R	E	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	932																							363	i	ʔ	a	r	∅	∅	∅	I	H	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅																							364	i	ʔ	a	r	∅	∅	∅	I	H	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1250	8	1.0000	938	365	ɓ	∅	∅	∅	-	u	l	P	∅	∅	∅	_	Y	L	1	∅	∅	∅	0	7	5	366	ɓ	∅	∅	∅	-	u	l	P	∅	∅	∅	_	Y	L	1	∅	∅	∅	0	7	5	367	p	∅	∅	∅	ʔ	u	l	P	∅	∅	∅	H	Y	L	1	∅	∅	∅	1	7	5																						
