index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
3	0.3750	6	0.7500	644																							121	o	-	t	∅	k	-	o	U	_	T	∅	K	_	U	7	0	1	∅	1	0	7	122	ɔ	ʔ	t	∅	k	ʔ	ɔ	U	H	T	∅	K	H	U	7	1	1	∅	1	1	7	123	o	ʔ	t	∅	k	ʔ	o	U	H	T	∅	K	H	U	7	1	1	∅	1	1	7
4	0.5000	5	0.6250	644																							121	k	o	-	t	-	o	l	K	U	_	T	_	U	L	1	7	0	1	0	7	5	122	k	ɔ	ʔ	t	ʔ	ɔ	l	K	U	H	T	H	U	L	1	7	1	1	1	7	5	123	k	o	ʔ	t	ʔ	o	l	K	U	H	T	H	U	L	1	7	1	1	1	7	5
5	0.6250	4	0.5000	644																							121	-	k	o	-	o	l	o	_	K	U	_	U	L	U	0	1	7	0	7	5	7	122	ʔ	k	ɔ	ʔ	ɔ	l	o	H	K	U	H	U	L	U	1	1	7	1	7	5	7	123	ʔ	k	o	ʔ	o	l	o	H	K	U	H	U	L	U	1	1	7	1	7	5	7
6	0.7500	3	0.3750	644																							121	o	-	k	o	l	o	∅	U	_	K	U	L	U	∅	7	0	1	7	5	7	∅	122	ɔ	ʔ	k	ɔ	l	o	∅	U	H	K	U	L	U	∅	7	1	1	7	5	7	∅	123	o	ʔ	k	o	l	o	∅	U	H	K	U	L	U	∅	7	1	1	7	5	7	∅
7	0.8750	2	0.2500	644																							121	l	o	-	k	o	∅	∅	L	U	_	K	U	∅	∅	5	7	0	1	7	∅	∅	122	l	ɔ	ʔ	k	o	∅	∅	L	U	H	K	U	∅	∅	5	7	1	1	7	∅	∅	123	l	o	ʔ	k	o	∅	∅	L	U	H	K	U	∅	∅	5	7	1	1	7	∅	∅
8	1.0000	1	0.1250	644																							121	o	l	o	-	∅	∅	∅	U	L	U	_	∅	∅	∅	7	5	7	0	∅	∅	∅	122	o	l	ɔ	ʔ	∅	∅	∅	U	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅	123	o	l	o	ʔ	∅	∅	∅	U	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	655	124	mʷ	∅	∅	∅	o	ɲ	ʃ	M	∅	∅	∅	U	N	S	4	∅	∅	∅	7	4	3																																													125	m	∅	∅	∅	u	n	z	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3
2	0.4000	4	0.8000	655	124	o	mʷ	∅	∅	ɲ	ʃ	o	U	M	∅	∅	N	S	U	7	4	∅	∅	4	3	7																																													125	u	m	∅	∅	n	z	oː	Y	M	∅	∅	N	S	U	7	4	∅	∅	4	3	7
3	0.6000	3	0.6000	655	124	ɲ	o	mʷ	∅	ʃ	o	∅	N	U	M	∅	S	U	∅	4	7	4	∅	3	7	∅																																													125	n	u	m	∅	z	oː	∅	N	Y	M	∅	S	U	∅	4	7	4	∅	3	7	∅
4	0.8000	2	0.4000	655	124	ʃ	ɲ	o	mʷ	o	∅	∅	S	N	U	M	U	∅	∅	3	4	7	4	7	∅	∅																																													125	z	n	u	m	oː	∅	∅	S	N	Y	M	U	∅	∅	3	4	7	4	7	∅	∅
5	1.0000	1	0.2000	655	124	o	ʃ	ɲ	o	∅	∅	∅	U	S	N	U	∅	∅	∅	7	3	4	7	∅	∅	∅																																													125	oː	z	n	u	∅	∅	∅	U	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅
1	0.1429	7	1.0000	657																							126	m	∅	∅	∅	a	n	e	M	∅	∅	∅	A	N	E	4	∅	∅	∅	7	4	7																							127	m	∅	∅	∅	u	n	e	M	∅	∅	∅	Y	N	E	4	∅	∅	∅	7	4	7
2	0.2857	6	0.8571	657																							126	a	m	∅	∅	n	e	n	A	M	∅	∅	N	E	N	7	4	∅	∅	4	7	4																							127	u	m	∅	∅	n	e	n	Y	M	∅	∅	N	E	N	7	4	∅	∅	4	7	4
3	0.4286	5	0.7143	657																							126	n	a	m	∅	e	n	k	N	A	M	∅	E	N	K	4	7	4	∅	7	4	1																							127	n	u	m	∅	e	n	k	N	Y	M	∅	E	N	K	4	7	4	∅	7	4	1
4	0.5714	4	0.5714	657																							126	e	n	a	m	n	k	u	E	N	A	M	N	K	Y	7	4	7	4	4	1	7																							127	e	n	u	m	n	k	o	E	N	Y	M	N	K	U	7	4	7	4	4	1	7
5	0.7143	3	0.4286	657																							126	n	e	n	a	k	u	∅	N	E	N	A	K	Y	∅	4	7	4	7	1	7	∅																							127	n	e	n	u	k	o	∅	N	E	N	Y	K	U	∅	4	7	4	7	1	7	∅
6	0.8571	2	0.2857	657																							126	k	n	e	n	u	∅	∅	K	N	E	N	Y	∅	∅	1	4	7	4	7	∅	∅																							127	k	n	e	n	o	∅	∅	K	N	E	N	U	∅	∅	1	4	7	4	7	∅	∅
7	1.0000	1	0.1429	657																							126	u	k	n	e	∅	∅	∅	Y	K	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅																							127	o	k	n	e	∅	∅	∅	U	K	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2000	5	1.0000	674																							128	m	∅	∅	∅	aː	m	a	M	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7	129	m	∅	∅	∅	a	n	a	M	∅	∅	∅	A	N	A	4	∅	∅	∅	7	4	7																						
2	0.4000	4	0.8000	674																							128	aː	m	∅	∅	m	a	ŋ	A	M	∅	∅	M	A	N	7	4	∅	∅	4	7	4	129	a	m	∅	∅	n	a	ɲ	A	M	∅	∅	N	A	N	7	4	∅	∅	4	7	4																						
3	0.6000	3	0.6000	674																							128	m	aː	m	∅	a	ŋ	∅	M	A	M	∅	A	N	∅	4	7	4	∅	7	4	∅	129	n	a	m	∅	a	ɲ	∅	N	A	M	∅	A	N	∅	4	7	4	∅	7	4	∅																						
4	0.8000	2	0.4000	674																							128	a	m	aː	m	ŋ	∅	∅	A	M	A	M	N	∅	∅	7	4	7	4	4	∅	∅	129	a	n	a	m	ɲ	∅	∅	A	N	A	M	N	∅	∅	7	4	7	4	4	∅	∅																						
5	1.0000	1	0.2000	674																							128	ŋ	a	m	aː	∅	∅	∅	N	A	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅	129	ɲ	a	n	a	∅	∅	∅	N	A	N	A	∅	∅	∅	4	7	4	7	∅	∅	∅																						
1	0.1667	6	1.0000	678	130	m	∅	∅	∅	a	ŋ	k	M	∅	∅	∅	A	N	K	4	∅	∅	∅	7	4	1	131	mː	∅	∅	∅	a	n	k	M	∅	∅	∅	A	N	K	4	∅	∅	∅	7	4	1	132	m	∅	∅	∅	a	n	k	M	∅	∅	∅	A	N	K	4	∅	∅	∅	7	4	1																						
2	0.3333	5	0.8333	678	130	a	m	∅	∅	ŋ	k	-	A	M	∅	∅	N	K	_	7	4	∅	∅	4	1	0	131	a	mː	∅	∅	n	k	-	A	M	∅	∅	N	K	_	7	4	∅	∅	4	1	0	132	a	m	∅	∅	n	k	ʔ	A	M	∅	∅	N	K	H	7	4	∅	∅	4	1	1																						
3	0.5000	4	0.6667	678	130	ŋ	a	m	∅	k	-	a	N	A	M	∅	K	_	A	4	7	4	∅	1	0	7	131	n	a	mː	∅	k	-	a	N	A	M	∅	K	_	A	4	7	4	∅	1	0	7	132	n	a	m	∅	k	ʔ	a	N	A	M	∅	K	H	A	4	7	4	∅	1	1	7																						
4	0.6667	3	0.5000	678	130	k	ŋ	a	m	-	a	∅	K	N	A	M	_	A	∅	1	4	7	4	0	7	∅	131	k	n	a	mː	-	a	∅	K	N	A	M	_	A	∅	1	4	7	4	0	7	∅	132	k	n	a	m	ʔ	a	∅	K	N	A	M	H	A	∅	1	4	7	4	1	7	∅																						
5	0.8333	2	0.3333	678	130	-	k	ŋ	a	a	∅	∅	_	K	N	A	A	∅	∅	0	1	4	7	7	∅	∅	131	-	k	n	a	a	∅	∅	_	K	N	A	A	∅	∅	0	1	4	7	7	∅	∅	132	ʔ	k	n	a	a	∅	∅	H	K	N	A	A	∅	∅	1	1	4	7	7	∅	∅																						
6	1.0000	1	0.1667	678	130	a	-	k	ŋ	∅	∅	∅	A	_	K	N	∅	∅	∅	7	0	1	4	∅	∅	∅	131	a	-	k	n	∅	∅	∅	A	_	K	N	∅	∅	∅	7	0	1	4	∅	∅	∅	132	a	ʔ	k	n	∅	∅	∅	A	H	K	N	∅	∅	∅	7	1	1	4	∅	∅	∅																						
1	0.2500	4	1.0000	683																							133	θ	∅	∅	∅	oː	l	a	D	∅	∅	∅	U	L	A	3	∅	∅	∅	7	5	7	134	θ	∅	∅	∅	ʊː	θ	a	D	∅	∅	∅	Y	D	A	3	∅	∅	∅	7	3	7	135	θ	∅	∅	∅	uː	θ	e	D	∅	∅	∅	Y	D	E	3	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	683																							133	oː	θ	∅	∅	l	a	∅	U	D	∅	∅	L	A	∅	7	3	∅	∅	5	7	∅	134	ʊː	θ	∅	∅	θ	a	∅	Y	D	∅	∅	D	A	∅	7	3	∅	∅	3	7	∅	135	uː	θ	∅	∅	θ	e	∅	Y	D	∅	∅	D	E	∅	7	3	∅	∅	3	7	∅
3	0.7500	2	0.5000	683																							133	l	oː	θ	∅	a	∅	∅	L	U	D	∅	A	∅	∅	5	7	3	∅	7	∅	∅	134	θ	ʊː	θ	∅	a	∅	∅	D	Y	D	∅	A	∅	∅	3	7	3	∅	7	∅	∅	135	θ	uː	θ	∅	e	∅	∅	D	Y	D	∅	E	∅	∅	3	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	683																							133	a	l	oː	θ	∅	∅	∅	A	L	U	D	∅	∅	∅	7	5	7	3	∅	∅	∅	134	a	θ	ʊː	θ	∅	∅	∅	A	D	Y	D	∅	∅	∅	7	3	7	3	∅	∅	∅	135	e	θ	uː	θ	∅	∅	∅	E	D	Y	D	∅	∅	∅	7	3	7	3	∅	∅	∅
1	0.1250	8	1.0000	689																							136	a	∅	∅	∅	l	w	a	A	∅	∅	∅	L	W	A	7	∅	∅	∅	5	6	7	137	-	∅	∅	∅	-	w	a	_	∅	∅	∅	_	W	A	0	∅	∅	∅	0	6	7																						
2	0.2500	7	0.8750	689																							136	l	a	∅	∅	w	a	r	L	A	∅	∅	W	A	R	5	7	∅	∅	6	7	5	137	-	-	∅	∅	w	a	r	_	_	∅	∅	W	A	R	0	0	∅	∅	6	7	5																						
3	0.3750	6	0.7500	689																							136	w	l	a	∅	a	r	ə	W	L	A	∅	A	R	E	6	5	7	∅	7	5	7	137	w	-	-	∅	a	r	-	W	_	_	∅	A	R	_	6	0	0	∅	7	5	0																						
4	0.5000	5	0.6250	689																							136	a	w	l	a	r	ə	g	A	W	L	A	R	E	K	7	6	5	7	5	7	1	137	a	w	-	-	r	-	g	A	W	_	_	R	_	K	7	6	0	0	5	0	1																						
5	0.6250	4	0.5000	689																							136	r	a	w	l	ə	g	a	R	A	W	L	E	K	A	5	7	6	5	7	1	7	137	r	a	w	-	-	g	a	R	A	W	_	_	K	A	5	7	6	0	0	1	7																						
6	0.7500	3	0.3750	689																							136	ə	r	a	w	g	a	∅	E	R	A	W	K	A	∅	7	5	7	6	1	7	∅	137	-	r	a	w	g	a	∅	_	R	A	W	K	A	∅	0	5	7	6	1	7	∅																						
7	0.8750	2	0.2500	689																							136	g	ə	r	a	a	∅	∅	K	E	R	A	A	∅	∅	1	7	5	7	7	∅	∅	137	g	-	r	a	a	∅	∅	K	_	R	A	A	∅	∅	1	0	5	7	7	∅	∅																						
8	1.0000	1	0.1250	689																							136	a	g	ə	r	∅	∅	∅	A	K	E	R	∅	∅	∅	7	1	7	5	∅	∅	∅	137	a	g	-	r	∅	∅	∅	A	K	_	R	∅	∅	∅	7	1	0	5	∅	∅	∅																						
1	0.2500	4	1.0000	695	138	m	∅	∅	∅	i	l	i	M	∅	∅	∅	I	L	I	4	∅	∅	∅	7	5	7	139	m	∅	∅	∅	i	l	i	M	∅	∅	∅	I	L	I	4	∅	∅	∅	7	5	7																							140	m	∅	∅	∅	i	l	i	M	∅	∅	∅	I	L	I	4	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	695	138	i	m	∅	∅	l	i	∅	I	M	∅	∅	L	I	∅	7	4	∅	∅	5	7	∅	139	i	m	∅	∅	l	i	∅	I	M	∅	∅	L	I	∅	7	4	∅	∅	5	7	∅																							140	i	m	∅	∅	l	i	∅	I	M	∅	∅	L	I	∅	7	4	∅	∅	5	7	∅
3	0.7500	2	0.5000	695	138	l	i	m	∅	i	∅	∅	L	I	M	∅	I	∅	∅	5	7	4	∅	7	∅	∅	139	l	i	m	∅	i	∅	∅	L	I	M	∅	I	∅	∅	5	7	4	∅	7	∅	∅																							140	l	i	m	∅	i	∅	∅	L	I	M	∅	I	∅	∅	5	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	695	138	i	l	i	m	∅	∅	∅	I	L	I	M	∅	∅	∅	7	5	7	4	∅	∅	∅	139	i	l	i	m	∅	∅	∅	I	L	I	M	∅	∅	∅	7	5	7	4	∅	∅	∅																							140	i	l	i	m	∅	∅	∅	I	L	I	M	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.1667	6	1.0000	708																							141	g	∅	∅	∅	u	ɗ	u	K	∅	∅	∅	Y	T	Y	1	∅	∅	∅	7	1	7																							142	g	∅	∅	∅	u	ɗ	u	K	∅	∅	∅	Y	T	Y	1	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	708																							141	u	g	∅	∅	ɗ	u	b	Y	K	∅	∅	T	Y	P	7	1	∅	∅	1	7	1																							142	u	g	∅	∅	ɗ	u	b	Y	K	∅	∅	T	Y	P	7	1	∅	∅	1	7	1
3	0.5000	4	0.6667	708																							141	ɗ	u	g	∅	u	b	a	T	Y	K	∅	Y	P	A	1	7	1	∅	7	1	7																							142	ɗ	u	g	∅	u	b	i	T	Y	K	∅	Y	P	I	1	7	1	∅	7	1	7
4	0.6667	3	0.5000	708																							141	u	ɗ	u	g	b	a	∅	Y	T	Y	K	P	A	∅	7	1	7	1	1	7	∅																							142	u	ɗ	u	g	b	i	∅	Y	T	Y	K	P	I	∅	7	1	7	1	1	7	∅
5	0.8333	2	0.3333	708																							141	b	u	ɗ	u	a	∅	∅	P	Y	T	Y	A	∅	∅	1	7	1	7	7	∅	∅																							142	b	u	ɗ	u	i	∅	∅	P	Y	T	Y	I	∅	∅	1	7	1	7	7	∅	∅
6	1.0000	1	0.1667	708																							141	a	b	u	ɗ	∅	∅	∅	A	P	Y	T	∅	∅	∅	7	1	7	1	∅	∅	∅																							142	i	b	u	ɗ	∅	∅	∅	I	P	Y	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	709																							143	a	∅	∅	∅	ʃ	iː	b	A	∅	∅	∅	S	I	P	7	∅	∅	∅	3	7	1	144	a	∅	∅	∅	ʃ	iː	b	A	∅	∅	∅	S	I	P	7	∅	∅	∅	3	7	1																						
2	0.4000	4	0.8000	709																							143	ʃ	a	∅	∅	iː	b	a	S	A	∅	∅	I	P	A	3	7	∅	∅	7	1	7	144	ʃ	a	∅	∅	iː	b	a	S	A	∅	∅	I	P	A	3	7	∅	∅	7	1	7																						
3	0.6000	3	0.6000	709																							143	iː	ʃ	a	∅	b	a	∅	I	S	A	∅	P	A	∅	7	3	7	∅	1	7	∅	144	iː	ʃ	a	∅	b	a	∅	I	S	A	∅	P	A	∅	7	3	7	∅	1	7	∅																						
4	0.8000	2	0.4000	709																							143	b	iː	ʃ	a	a	∅	∅	P	I	S	A	A	∅	∅	1	7	3	7	7	∅	∅	144	b	iː	ʃ	a	a	∅	∅	P	I	S	A	A	∅	∅	1	7	3	7	7	∅	∅																						
5	1.0000	1	0.2000	709																							143	a	b	iː	ʃ	∅	∅	∅	A	P	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅	144	a	b	iː	ʃ	∅	∅	∅	A	P	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅																						
1	0.1111	9	1.0000	715																							145	r	∅	∅	∅	ɛ	g	i	R	∅	∅	∅	E	K	I	5	∅	∅	∅	7	1	7	146	r	∅	∅	∅	i	g	i	R	∅	∅	∅	I	K	I	5	∅	∅	∅	7	1	7																						
2	0.2222	8	0.8889	715																							145	ɛ	r	∅	∅	g	i	s	E	R	∅	∅	K	I	S	7	5	∅	∅	1	7	3	146	i	r	∅	∅	g	i	s	I	R	∅	∅	K	I	S	7	5	∅	∅	1	7	3																						
3	0.3333	7	0.7778	715																							145	g	ɛ	r	∅	i	s	ʔ	K	E	R	∅	I	S	H	1	7	5	∅	7	3	1	146	g	i	r	∅	i	s	ʔ	K	I	R	∅	I	S	H	1	7	5	∅	7	3	1																						
4	0.4444	6	0.6667	715																							145	i	g	ɛ	r	s	ʔ	-	I	K	E	R	S	H	_	7	1	7	5	3	1	0	146	i	g	i	r	s	ʔ	i	I	K	I	R	S	H	I	7	1	7	5	3	1	7																						
5	0.5556	5	0.5556	715																							145	s	i	g	ɛ	ʔ	-	-	S	I	K	E	H	_	_	3	7	1	7	1	0	0	146	s	i	g	i	ʔ	i	ŋ	S	I	K	I	H	I	N	3	7	1	7	1	7	4																						
6	0.6667	4	0.4444	715																							145	ʔ	s	i	g	-	-	e	H	S	I	K	_	_	E	1	3	7	1	0	0	7	146	ʔ	s	i	g	i	ŋ	a	H	S	I	K	I	N	A	1	3	7	1	7	4	7																						
7	0.7778	3	0.3333	715																							145	-	ʔ	s	i	-	e	∅	_	H	S	I	_	E	∅	0	1	3	7	0	7	∅	146	i	ʔ	s	i	ŋ	a	∅	I	H	S	I	N	A	∅	7	1	3	7	4	7	∅																						
8	0.8889	2	0.2222	715																							145	-	-	ʔ	s	e	∅	∅	_	_	H	S	E	∅	∅	0	0	1	3	7	∅	∅	146	ŋ	i	ʔ	s	a	∅	∅	N	I	H	S	A	∅	∅	4	7	1	3	7	∅	∅																						
9	1.0000	1	0.1111	715																							145	e	-	-	ʔ	∅	∅	∅	E	_	_	H	∅	∅	∅	7	0	0	1	∅	∅	∅	146	a	ŋ	i	ʔ	∅	∅	∅	A	N	I	H	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	727																							147	r	∅	∅	∅	o	r	a	R	∅	∅	∅	U	R	A	5	∅	∅	∅	7	5	7																							148	θ	∅	∅	∅	o	r	a	D	∅	∅	∅	U	R	A	3	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	727																							147	o	r	∅	∅	r	a	∅	U	R	∅	∅	R	A	∅	7	5	∅	∅	5	7	∅																							148	o	θ	∅	∅	r	a	∅	U	D	∅	∅	R	A	∅	7	3	∅	∅	5	7	∅
3	0.7500	2	0.5000	727																							147	r	o	r	∅	a	∅	∅	R	U	R	∅	A	∅	∅	5	7	5	∅	7	∅	∅																							148	r	o	θ	∅	a	∅	∅	R	U	D	∅	A	∅	∅	5	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	727																							147	a	r	o	r	∅	∅	∅	A	R	U	R	∅	∅	∅	7	5	7	5	∅	∅	∅																							148	a	r	o	θ	∅	∅	∅	A	R	U	D	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.2000	5	1.0000	748																																													149	f	∅	∅	∅	ʊː	f	u	B	∅	∅	∅	Y	B	Y	3	∅	∅	∅	7	3	7	150	f	∅	∅	∅	uː	f	u	B	∅	∅	∅	Y	B	Y	3	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	748																																													149	ʊː	f	∅	∅	f	u	r	Y	B	∅	∅	B	Y	R	7	3	∅	∅	3	7	5	150	uː	f	∅	∅	f	u	r	Y	B	∅	∅	B	Y	R	7	3	∅	∅	3	7	5
3	0.6000	3	0.6000	748																																													149	f	ʊː	f	∅	u	r	∅	B	Y	B	∅	Y	R	∅	3	7	3	∅	7	5	∅	150	f	uː	f	∅	u	r	∅	B	Y	B	∅	Y	R	∅	3	7	3	∅	7	5	∅
4	0.8000	2	0.4000	748																																													149	u	f	ʊː	f	r	∅	∅	Y	B	Y	B	R	∅	∅	7	3	7	3	5	∅	∅	150	u	f	uː	f	r	∅	∅	Y	B	Y	B	R	∅	∅	7	3	7	3	5	∅	∅
5	1.0000	1	0.2000	748																																													149	r	u	f	ʊː	∅	∅	∅	R	Y	B	Y	∅	∅	∅	5	7	3	7	∅	∅	∅	150	r	u	f	uː	∅	∅	∅	R	Y	B	Y	∅	∅	∅	5	7	3	7	∅	∅	∅
1	0.2000	5	1.0000	757																							151	m	∅	∅	∅	o	z	o	M	∅	∅	∅	U	S	U	4	∅	∅	∅	7	3	7																							152	m	∅	∅	∅	o	g	o	M	∅	∅	∅	U	K	U	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	757																							151	o	m	∅	∅	z	o	l	U	M	∅	∅	S	U	L	7	4	∅	∅	3	7	5																							152	o	m	∅	∅	g	o	l	U	M	∅	∅	K	U	L	7	4	∅	∅	1	7	5
3	0.6000	3	0.6000	757																							151	z	o	m	∅	o	l	∅	S	U	M	∅	U	L	∅	3	7	4	∅	7	5	∅																							152	g	o	m	∅	o	l	∅	K	U	M	∅	U	L	∅	1	7	4	∅	7	5	∅
4	0.8000	2	0.4000	757																							151	o	z	o	m	l	∅	∅	U	S	U	M	L	∅	∅	7	3	7	4	5	∅	∅																							152	o	g	o	m	l	∅	∅	U	K	U	M	L	∅	∅	7	1	7	4	5	∅	∅
5	1.0000	1	0.2000	757																							151	l	o	z	o	∅	∅	∅	L	U	S	U	∅	∅	∅	5	7	3	7	∅	∅	∅																							152	l	o	g	o	∅	∅	∅	L	U	K	U	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	762																							153	a	∅	∅	∅	m	a	z	A	∅	∅	∅	M	A	S	7	∅	∅	∅	4	7	3	154	a	∅	∅	∅	m	a	s	A	∅	∅	∅	M	A	S	7	∅	∅	∅	4	7	3	155	a	∅	∅	∅	m	a	z	A	∅	∅	∅	M	A	S	7	∅	∅	∅	4	7	3
2	0.3333	5	0.8333	762																							153	m	a	∅	∅	a	z	i	M	A	∅	∅	A	S	I	4	7	∅	∅	7	3	7	154	m	a	∅	∅	a	s	i	M	A	∅	∅	A	S	I	4	7	∅	∅	7	3	7	155	m	a	∅	∅	a	z	i	M	A	∅	∅	A	S	I	4	7	∅	∅	7	3	7
3	0.5000	4	0.6667	762																							153	a	m	a	∅	z	i	ɲ	A	M	A	∅	S	I	N	7	4	7	∅	3	7	4	154	a	m	a	∅	s	i	ɲ	A	M	A	∅	S	I	N	7	4	7	∅	3	7	4	155	a	m	a	∅	z	i	-	A	M	A	∅	S	I	_	7	4	7	∅	3	7	0
4	0.6667	3	0.5000	762																							153	z	a	m	a	i	ɲ	∅	S	A	M	A	I	N	∅	3	7	4	7	7	4	∅	154	s	a	m	a	i	ɲ	∅	S	A	M	A	I	N	∅	3	7	4	7	7	4	∅	155	z	a	m	a	i	-	∅	S	A	M	A	I	_	∅	3	7	4	7	7	0	∅
5	0.8333	2	0.3333	762																							153	i	z	a	m	ɲ	∅	∅	I	S	A	M	N	∅	∅	7	3	7	4	4	∅	∅	154	i	s	a	m	ɲ	∅	∅	I	S	A	M	N	∅	∅	7	3	7	4	4	∅	∅	155	i	z	a	m	-	∅	∅	I	S	A	M	_	∅	∅	7	3	7	4	0	∅	∅
6	1.0000	1	0.1667	762																							153	ɲ	i	z	a	∅	∅	∅	N	I	S	A	∅	∅	∅	4	7	3	7	∅	∅	∅	154	ɲ	i	s	a	∅	∅	∅	N	I	S	A	∅	∅	∅	4	7	3	7	∅	∅	∅	155	-	i	z	a	∅	∅	∅	_	I	S	A	∅	∅	∅	0	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	782	156	d	∅	∅	∅	eː	ɲ	i	T	∅	∅	∅	E	N	I	1	∅	∅	∅	7	4	7																							157	d	∅	∅	∅	iː	ŋ	i	T	∅	∅	∅	I	N	I	1	∅	∅	∅	7	4	7																						
2	0.5000	3	0.7500	782	156	eː	d	∅	∅	ɲ	i	∅	E	T	∅	∅	N	I	∅	7	1	∅	∅	4	7	∅																							157	iː	d	∅	∅	ŋ	i	∅	I	T	∅	∅	N	I	∅	7	1	∅	∅	4	7	∅																						
3	0.7500	2	0.5000	782	156	ɲ	eː	d	∅	i	∅	∅	N	E	T	∅	I	∅	∅	4	7	1	∅	7	∅	∅																							157	ŋ	iː	d	∅	i	∅	∅	N	I	T	∅	I	∅	∅	4	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	782	156	i	ɲ	eː	d	∅	∅	∅	I	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							157	i	ŋ	iː	d	∅	∅	∅	I	N	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	789																							158	a	∅	∅	∅	m	a	ɗ	A	∅	∅	∅	M	A	T	7	∅	∅	∅	4	7	1	159	a	∅	∅	∅	m	a	ɗ	A	∅	∅	∅	M	A	T	7	∅	∅	∅	4	7	1	160	a	∅	∅	∅	m	a	ɗ	A	∅	∅	∅	M	A	T	7	∅	∅	∅	4	7	1
2	0.4000	4	0.8000	789																							158	m	a	∅	∅	a	ɗ	e	M	A	∅	∅	A	T	E	4	7	∅	∅	7	1	7	159	m	a	∅	∅	a	ɗ	i	M	A	∅	∅	A	T	I	4	7	∅	∅	7	1	7	160	m	a	∅	∅	a	ɗ	e	M	A	∅	∅	A	T	E	4	7	∅	∅	7	1	7
