COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
9738-12												h j i t ¹				
9632-12												m̥ a ¹				
1-12												t j u ¹				
6260-12												t au ¹				
5824-12												f u ¹				
1784-12												ŋ a ¹				
7245-12												ɣ aː ŋ ¹				
6544-12												q u p ¹				
3500-12												q a m ¹				
1570-12												q aː ŋ ¹				
6122-12												j j u ¹				
8985-12												n̥ ai ¹				
8140-12												n̥ j a ŋ ¹				
9115-12												ˀd a ¹				
8108-12												h aː t ¹				
7638-12												u n ¹				
9834-12												s j e t ¹				
8192-12												t o m ¹				
434-12												h a ¹				
10619-12												ɕ ai ¹				
6882-13													h ə t ¹			
6485-13													m ə n ¹			
4690-13													m u n ¹			
5671-13													u n ¹			
4272-13													l aː p ¹			
10935-13													p e ¹			
4760-13													n j aː n ¹			
1881-13													p a n ¹			
4777-13													h ə t ¹			
10969-13													p a n ¹			
10970-13													n u ¹			
10206-13													p a n ¹			
6565-13													q a n ¹			
1281-13													j u n ¹			
10569-13													n a m ¹			
6899-13													pʰ j u ŋ ¹			
7081-13													ʔ u ¹			
4090-13													t a m ¹			
2197-13													h u m ¹			
3352-13													t i ¹			
3892-13													h a t ¹			
1071-13													q aː m ¹			
10313-13													m a ¹			
2671-13													t j ə t ¹			
5502-13													h aː k ¹			
7382-13													t u n ¹			
932-13													t i ŋ ¹			
533-13													m a ¹			
4159-13													p a ¹			
2804-13													n u k ¹			
5451-13													ɣ ai ¹			
5773-13													ʔ a ¹			
6933-13													ʔ a ¹			
4657-13													ʔ a ¹			
4658-13													p j aː ŋ ¹			
6966-13													h i ¹			
5351-13													ɣ a ¹			
4073-13													t a ¹			
2163-13													m j aː ŋ ¹			
1121-13													p a ¹			
5790-13													p aː ŋ ¹			
10413-13													m a ¹			
6731-13													m a ¹			
1645-13													m a ¹			
4914-13													m a ¹			
6175-13													n a ¹			
3092-13													s i ŋ ¹			
1247-13													l j aː n ¹			
5620-13													h j u ¹			
4897-13													ʔ a ¹			
4811-13													pʰ aː ŋ ¹			
1213-13													q a ¹			
11019-13													q aː ŋ ¹			
11020-13													q a ¹			
2129-13													ʔ e p ¹			
3211-13													ŋ aː n ¹			
714-13													n o k ¹			
1729-13													q a ¹			
3679-13													m a ¹			
1054-13													m a ¹			
7448-13													m u m ¹			
582-13													m i ¹			
4743-13													m u n ¹			
5419-13													l j ə n ¹			
5601-13													m i n ¹			
2705-13													m u m ¹			
6381-13													ŋ o ŋ ¹			
1017-13													m a ¹			
645-13													l u k ¹			
273-13													m aː t ¹			
4338-13													t j a k ¹			
2533-13													q i ¹			
1089-13													q u p ¹			
843-13													n a n ¹			
2787-13													pʰ a t ¹			
4462-13													n u n ¹			
10918-13													h a n ¹			
6582-13													h u ¹			
2070-13													q a ¹			
3075-13													ȵ aː k ¹			
10848-13													p a ¹			
2480-13													h a n ¹			
2214-13													q a ¹			
7225-13													h ə t ¹			
3515-13													p j a m ¹			
2588-13													h a n ¹			
2908-13													p j aː k ¹			
2393-13													n a ¹			
1156-13													n a ¹			
2374-13													t a ¹			
2146-13													ʔ a ¹			
5133-13													n a ŋ ¹			
4981-13													m u k ¹			
10239-13													m a ¹			
599-13													n j u t ¹			
5048-13													q o ¹			
6331-13													h a ¹			
290-13													q i n ¹			
311-13													h aː k ¹			
3430-13													m j a ¹			
5369-13													m j a ¹			
2749-13													t u n ¹			
2621-13													l a p ¹			
1181-13													t a k ¹			
949-13													t j u ¹			
2839-13													t i n ¹			
861-13													l aː k ¹			
6773-13													l aː k ¹			
5739-13													l aː k ¹			
5740-13													h ə t ¹			
3550-13													ɕ u m ¹			
4445-13													p u t ¹			
680-13													l o ŋ ¹			
817-13													t ə n ¹			
782-13													pʰ j aː t ¹			
10396-13													n j u ¹			
4606-13													n aː n ¹			
5207-13													m a n ¹			
7280-13													h a ¹			
6983-13													ʔ j u t ¹			
5168-13													p u ŋ ¹			
1264-13													h u ¹			
915-13													t u ¹			
1767-13													h u ŋ ¹			
10901-13													q u ŋ ¹			
10867-13													l o ŋ ¹			
417-13													q aː n ¹			
2285-13													pʰ j a ¹			
11002-13													j i t ¹			
6348-13													m a ¹			
6349-13													q aː n ¹			
10602-13													m ə n ¹			
5654-13													m i n ¹			
880-13													l e ¹			
983-13													ŋ aː n ¹			
2033-13													t o ¹			
1433-13													j j a ¹			
1467-13													q u k ¹			
469-13													t u m ¹			
3127-13													m j a ¹			
4623-13													h a ¹			
7099-13													l u k ¹			
4726-13													h i n ¹			
10465-13													m aː n ¹			
5519-13													l ə n ¹			
5893-13													q u n ¹			
2857-13													t i n ¹			
3645-13													ɣ aː n ¹			
3032-13													h j aː n ¹			
2088-13													p j a n ¹			
2463-13													p u ¹			
4794-13													n i ¹			
4569-13													l u ŋ ¹			
4586-13													t u ¹			
4552-13													p a ¹			
3228-13													q o ŋ ¹			
3245-13													j a ¹			
6651-13													l aː k ¹			
6652-13													p aː n ¹			
1817-13													l aː k ¹			
1818-13													m j aː k ¹			
11052-13													n u ¹			
1230-13													l aː k ¹			
3380-13													h aː k ¹			
8174-13													ɣ u m ¹			
8599-13													p j a m ¹			
7782-13													t j a ¹			
8294-13													l i k ¹			
8514-13													h a ¹			
9669-13													l j a k ¹			
8531-13													p a ¹			
7954-13													ʔ u k ¹			
9968-13													h aː m ¹			
8040-13													t a ¹			
9304-13													t i ¹			
8345-13													t o k ¹			
8765-13													t o k ¹			
8849-13													h u ŋ ¹			
9286-13													q aː ŋ ¹			
9581-13													n u n ¹			
9267-13													l a ¹			
8497-13													t u n ¹			
7602-13													ʔ aː p ¹			
8431-13													l j ə n ¹			
10036-13													h u k ¹			
10019-13													l a k ¹			
9216-13													n e ¹			
8074-13													q a t ¹			
9511-13													p a n ¹			
8243-13													j a m ¹			
9250-13													t i m ¹			
7568-13													ʔ a ¹			
8832-13													q u ¹			
8057-13													n a ¹			
7716-13													h u p ¹			
9899-13													ʔ i ¹			
7585-13													ʔ a ¹			
8582-13													m j a ¹			
9097-13													l a m ¹			
10125-13													ʔ a ¹			
9460-13													l a ¹			
9649-13													pʰ u t ¹			
9870-13													ŋ a p ¹			
8680-13													ŋ a m ¹			
7699-13													t i t ¹			
9001-13													ŋ a t ¹			
9494-13													t i p ¹			
7666-13													h ə n ¹			
9598-13													t a k ¹			
8023-13													q u m ¹			
9053-13													h u t ¹			
10091-13													l u k ¹			
10002-13													pʰ j a ¹			
7765-13													t a ¹			
8800-13													m e ¹			
9934-13													q a ¹			
9985-13													ʔ a ¹			
7850-13													t aː p ¹			
7816-13													ʔ a m ¹			
8663-13													ʔ u m ¹			
8697-13													t i t ¹			
9615-13													j a n ¹			
8362-13													t ə t ¹			
8091-13													t a ¹			
8748-13													h a ¹			
22-13													t a ¹			
11084-13													s a ¹			
7365-13													n a ¹			
4201-13													s i ¹			
5841-13													ʔ a ¹			
4640-13													t a ¹			
662-13													l ə n ¹			
384-13													n a ¹			
5151-13													m e ¹			
1399-13													t u ¹			
5259-13													j ə t ¹			
10353-13													ɣ a ¹			
10370-13													n i ¹			
7401-13													h aː m ¹			
2958-13													h i ¹			
2770-13													ŋ o ¹			
6434-13													l j o k ¹			
6192-13													h a t ¹			
2231-13													p aː t ¹			
5116-13													t u ¹			
7297-13													l u p ¹			
3731-13													p e k ¹			
748-13													n a m ¹			
2180-13													h a m ¹			
4107-13													ŋ a m ¹			
2688-13													q u n ¹			
616-13													q i ŋ ¹			
1898-13													l a k ¹			
203-13													m a ¹			
897-13													m j a ¹			
10189-13													h i n ¹			
1592-13													q o k ¹			
6088-13													t j a ŋ ¹			
2975-13													t aː ŋ ¹			
6714-13													h u m ¹			
731-13													q a m ¹			
2722-13													j u ¹			
5637-13													q aː t ¹			
765-13													j i k ¹			
1695-13													h i m ¹			
2112-13													h j u ¹			
6634-13													m a ¹			
7331-13													n a ¹			
7348-13													m aː ŋ ¹			
6527-13													t i ¹			
3568-13													h a n ¹			
4378-13													ɣ a ¹			
6292-13													t j ə n ¹			
3585-13													pʰ aː ŋ ¹			
4428-13													t a m ¹			
7046-13													h a ŋ ¹			
1915-13													j a m ¹			
4518-13													q u ŋ ¹			
2516-13													s j u ¹			
4480-13													p aː n ¹			
2499-13													m j aː k ¹			
5584-13													h o ¹			
2429-13													h o ¹			
5224-13													q a ¹			
3464-13													q a k ¹			
10142-13													t o ŋ ¹			
7159-13													p a n ¹			
6599-13													n u ¹			
10207-13													m u ¹			
6837-13													s ə n ¹			
2654-13													ʔ i ¹			
5858-13													n j a ¹			
451-13													p a n ¹			
5944-13													h aː ŋ ¹			
512-13													l j aː k ¹			
7138-13													ʔ u ¹			
4845-13													j a ¹			
4915-13													q aː t ¹			
10570-13													q u ¹			
5300-13													m j aː n ¹			
5418-13													t i ¹ ¹			
1748-13													p i t ¹			
3532-13													t u ¹			
310-13													t e ¹			
5368-13													p aː n ¹			
5065-13													ʔ e ¹			
5961-13													l aː n ¹			
1450-13													t a ¹			
10430-13													ʔ a ¹			
6210-13													t a ¹			
5468-13													h aː n ¹			
6685-13													h a ¹			
89-13													q a ¹			
153-13													ʔ u ¹			
120-13													m j u ¹			
50-13													j a ¹			
4947-13													t aː n ¹			
8866-13													l j a n ¹			
7919-13													t a ŋ ¹			
7520-13													ɣ a ¹			
8883-13													p o ¹			
8565-13													h u ŋ ¹			
8646-13													m a m ¹			
9686-13													t j ə t ¹			
10108-13													m j ə t ¹			
10073-13													t a m ¹			
9131-13													h aː k ¹			
8799-13													ɣ o ¹			
9721-13													t aːu ¹			
8124-13													pʰ j aː m ¹			
8448-13													l aː m ¹			
8714-13													t i t ¹			
5317-13													n u k ¹			
1138-13													h u n ¹			
1502-13													n i t ¹			
3109-13													l j a m ¹			
3334-13													pʰ a ¹			
3840-13													ŋ aː n ¹			
3748-13													ʔ aː k ¹			
3015-13													t i k ¹			
7262-13													q a n ¹			
10635-13													ɣ a k ¹			
697-13													l a ¹			
5031-13													pʰ j a ¹			
1553-13													q o m ¹			
224-13													t i ¹			
186-13													t j a ŋ ¹			
5185-13													n a m ¹			
1000-13													p u p ¹			
1646-13													ʔ u ¹			
565-13													t o ¹			
5552-13													l a n ¹			
1299-13													t i m ¹			
1180-13													t e ¹			
4008-13													q u ŋ ¹			
6774-13													l a ¹			
7063-13													m i n ¹			
492-13													t i m ¹			
1627-13													kʰ u ŋ ¹			
3951-13													m a ¹			
6684-13													l a k ¹			
1850-13													l aː k ¹			
3262-13													l aː k ¹			
7551-13													tʰ a ¹			
9443-13													t a ¹			
9545-13													h i p ¹			
7650-13													t ə t ¹			
7833-13													tʰ j a k ¹			
9148-13													j a ¹			
8904-13													m a ŋ ¹			
7683-13													h a m ¹			
8227-13													ʔ a ¹			
8616-13													n a ŋ ¹			
7315-13													ȶ a ¹			
10652-13													n a ¹			
10653-13													m aː ŋ ¹			
5241-13													t i ¹			
3398-13													t o t ¹			
2357-13													pʰ i ŋ ¹			
1610-13													ɣ aː ŋ ¹			
10716-13													p aː k ¹			
5980-13													q u ¹ ¹			
1344-13													ɣ aː ŋ ¹			
4411-13													l u p ¹			
6070-13													t e ¹			
6139-13													p a n ¹			
6158-13													t j a ¹			
10295-13													pʰ aː n ¹			
3293-13													ŋ aː ŋ ¹			
4039-13													m i t ¹			
10273-13													ʔ u ¹			
4056-13													h aː n ¹			
10503-13													a ŋ ¹			
10765-13													m j aː k ¹			
9782-13													h aː t ¹			
8922-13													q a ¹			
7936-13													t a m ¹			
9855-13													l i n ¹			
9751-13													p aː k ¹			
10733-13													ʔ ə ¹			
5520-13													t j o ŋ ¹			
1367-13													m i ŋ ¹			
4124-13													ʔ a ¹			
4218-13													t j a ¹			
6053-13													n a ŋ ¹			
6469-13													ɣ u m ¹			
6510-13													ȵ o n ¹			
2889-13													l j a ¹			
4707-13													l j a k ¹			
401-13													n o ¹			
3351-13													t a ¹			
10482-13													j aːu ¹			
532-13													p i ¹			
1416-13													l a m ¹			
5334-13													p o ¹			
10797-13													l a ¹			
5688-13													n o ¹			
3858-13													n u ¹			
3662-13													p a ¹			
10256-13													p j a n ¹			
2622-13													m j a ¹			
4235-13													p a ¹			
6451-13													p i ¹			
5401-13													pʰ j a ¹ ¹			
2341-13													q e ¹			
5807-13													ʔ a ¹			
799-13													l a ¹			
3765-13													ʔ e ¹			
3263-13													h aː n ¹			
9477-13													p e ¹			
7902-13													h aː t ¹			
8731-13													t aː p ¹			
8968-13													ʔ a n ¹			
8414-13													l j aː m ¹			
9738-13													l i t ¹			
8467-13													s a ¹			
9382-13													q o ¹ ¹			
9916-13													q u n ¹			
1-13													t j u ¹			
1800-13													t u ŋ ¹			
4964-13													n j a p ¹			
5824-13													ʔ u ¹			
3791-13													h i ŋ ¹			
1784-13													ŋ a ¹			
6934-13													h u n ¹			
2051-13													pʰ a ¹			
6105-13													l j a n ¹			
4304-13													h i ¹			
2856-13													ʔ u ¹			
8985-13													m a ¹			
9115-13													ȶ o ¹			
8108-13													t ə t ¹			
7638-13													ŋ o n ¹			
9887-13													pʰ j a ¹			
966-13													t u ŋ ¹			
5981-13													l u ¹			
10619-13													ɕ ai ¹			
6882-14														ɕ ə t ¹		
6485-14														m ə n ¹		
4690-14														m u n ¹		
5671-14														f ə n ¹		
4272-14														l aː p ¹		
10935-14														p əi ¹		
4760-14														n j aː n ¹		
1881-14														f a n ¹		
4777-14														ɕ ə t ¹		
10969-14														f a n ¹		
10970-14														n u ¹		
10206-14														f a n ¹		
6565-14														k w a n ¹		
1281-14														ʔ j ə n ¹		
10569-14														n a m ¹		
6899-14														p j u ŋ ¹		
7081-14														k u ¹		
4090-14														t a m ¹		
2197-14														h u m ¹		
3352-14														t i ¹		
3892-14														ɕ ə t ¹		
1071-14														q aː m ¹		
10313-14														m əi ¹		
2671-14														t j ə t ¹		
5502-14														f aː k ¹		
7382-14														t u n ¹		
932-14														t i ŋ ¹		
533-14														m əi ¹		
4159-14														f a ¹		
2804-14														n u k ¹		
5451-14														ɣ əi ¹		
5773-14														ʔ a ¹		
6933-14														ʔ a ¹		
4657-14														ʔ a ¹		
4658-14														f j aː ŋ ¹		
6966-14														h i ¹		
5351-14														ɣ a ¹		
4073-14														t a ¹		
2163-14														m j aː ŋ ¹		
1121-14														f a ¹		
5790-14														f aː ŋ ¹		
10413-14														m a ¹		
6731-14														m a ¹		
1645-14														m a ¹		
4914-14														m a ¹		
6175-14														n a ¹		
3092-14														ɕ i ŋ ¹		
1247-14														l j aː n ¹		
5620-14														ɕ j u ¹		
4897-14														l a ¹		
4811-14														p aː ŋ ¹		
1213-14														q a ¹		
11019-14														l aː ŋ ¹		
11020-14														q a ¹		
2129-14														ʔ ə p ¹		
3211-14														ŋ aː n ¹		
714-14														n o k ¹		
1729-14														q a ¹		
3679-14														m a ¹		
1054-14														m a ¹		
7448-14														m u m ¹		
582-14														m i ¹		
4743-14														m o n ¹		
5419-14														l j ə n ¹		
5601-14														m i n ¹		
2705-14														m o m ¹		
6381-14														n o ŋ ¹		
1017-14														m a ¹		
645-14														l u k ¹		
273-14														m ə t ¹		
4338-14														t j a k ¹		
2533-14														k i ¹		
1089-14														q u p ¹		
843-14														n a n ¹		
2787-14														m̥ a t ¹		
4462-14														n u n ¹		
10918-14														h a n ¹		
6582-14														h u ¹		
2070-14														k a ¹		
3075-14														n aː k ¹		
10848-14														f a ¹		
2480-14														ȶ ə n ¹		
2214-14														k əi ¹		
7225-14														h ə t ¹		
3515-14														p j a m ¹		
2588-14														ȶ ə n ¹		
2908-14														p j aː k ¹		
2393-14														n a ¹		
1156-14														ŋ əi ¹		
2374-14														t a ¹		
2146-14														q a ¹		
5133-14														n a ŋ ¹		
4981-14														m u k ¹		
10239-14														m a ¹		
599-14														n j u t ¹		
5048-14														q o ¹		
6331-14														h a ¹		
290-14														ȶ i n ¹		
311-14														h aː k ¹		
3430-14														m j a ¹		
5369-14														m j a ¹		
2749-14														ȶ u n ¹		
2621-14														l j a p ¹		
1181-14														t a k ¹		
949-14														t j u ¹		
2839-14														t i n ¹		
861-14														l aː k ¹		
6773-14														l aː k ¹		
5739-14														l aː k ¹		
5740-14														h ə t ¹		
3550-14														ɕ u m ¹		
4445-14														p u t ¹		
680-14														l o ŋ ¹		
817-14														t ə n ¹		
782-14														p j aː t ¹		
10396-14														n j u ¹		
4606-14														n aː n ¹		
5207-14														m a n ¹		
7280-14														ts j a ¹		
6983-14														ʔ j u t ¹		
5168-14														p u ŋ ¹		
1264-14														ts u ¹		
915-14														t u ¹		
1767-14														ts u ŋ ¹		
10901-14														k w i ŋ ¹		
10867-14														ˀd o ŋ ¹		
417-14														k w aː n ¹		
2285-14														p j a ¹		
11002-14														ʔ i t ¹		
6348-14														m əi ¹		
6349-14														l aː n ¹		
10602-14														m ə n ¹		
5654-14														m j i n ¹		
880-14														l aːu ¹		
983-14														n aː n ¹		
2033-14														t o ¹		
1433-14														ʔ j a ¹		
1467-14														ˀd u k ¹		
469-14														t j u m ¹		
3127-14														m j a ¹		
4623-14														h a ¹		
7099-14														l j ə k ¹		
4726-14														ɕ i n ¹		
10465-14														m aː n ¹		
5519-14														h ə n ¹		
5893-14														kʰ u n ¹		
2857-14														t i n ¹		
3645-14														aː n ¹		
3032-14														ɕ j aː n ¹		
2088-14														f j a n ¹		
2463-14														p u ¹		
4794-14														n i ¹		
4569-14														l u ŋ ¹		
4586-14														t u ¹		
4552-14														p a ¹		
3228-14														q o ŋ ¹		
3245-14														j a ¹		
6651-14														l aː k ¹		
6652-14														p aː n ¹		
1817-14														l aː k ¹		
1818-14														m j aː k ¹		
11052-14														n u ¹		
1230-14														l aː k ¹		
3380-14														h ə k ¹		
8174-14														ɣ u m ¹		
8599-14														p j a m ¹		
7782-14														t j a ¹		
8294-14														l i k ¹		
8514-14														h a ¹		
9669-14														l j a k ¹		
8531-14														p a ¹		
7954-14														ʔ u k ¹		
9968-14														ɕ aː m ¹		
8040-14														t a ¹		
9304-14														ȶ i ¹		
8345-14														t o k ¹		
8765-14														ȶ o k ¹		
8849-14														ɕ i ŋ ¹		
9286-14														k aː ŋ ¹		
9581-14														n u n ¹		
9267-14														l w a ¹		
8497-14														t ə n ¹		
7602-14														ʔ aː p ¹		
8431-14														f j ə n ¹		
10036-14														ɕ u k ¹		
10019-14														l a k ¹		
9216-14														n əi ¹		
8074-14														q a t ¹		
9511-14														p a n ¹		
8243-14														ʔ j a m ¹		
9250-14														t j i m ¹		
7568-14														ɕ a ¹		
8832-14														k u ¹		
8057-14														n əi ¹		
7716-14														h u p ¹		
9899-14														t i ¹		
7585-14														q a ¹		
8582-14														m j a ¹		
9097-14														l a m ¹		
10125-14														f a ¹		
9460-14														l aːu ¹		
9649-14														p u t ¹		
9870-14														ŋ a p ¹		
8680-14														n a m ¹		
7699-14														ȶ i t ¹		
9001-14														n w a t ¹		
9494-14														t i p ¹		
7666-14														ɕ ə n ¹		
9598-14														t j a k ¹		
8023-14														q u m ¹		
9053-14														h u t ¹		
10091-14														ɕ u k ¹		
10002-14														p j aːu ¹		
7765-14														t aːu ¹		
8800-14														m əi ¹		
9934-14														k a ¹		
9985-14														ʔ aːu ¹		
7850-14														t aː p ¹		
7816-14														ʔ a m ¹		
8663-14														ʔ u m ¹		
8697-14														ȶ i t ¹		
9615-14														j a n ¹		
8362-14														t ə t ¹		
8091-14														t əi ¹		
8748-14														h a ¹		
22-14														t aːu ¹		
11084-14														ɕ aːu ¹		
7365-14														n əi ¹		
4201-14														ɕ i ¹		
5841-14														f a ¹		
4640-14														t a ¹		
662-14														l ə n ¹		
384-14														n aːu ¹		
5151-14														m əi ¹		
1399-14														t o ¹		
5259-14														ʔ j ə t ¹		
10353-14														ɣ a ¹		
10370-14														n i ¹		
7401-14														h aː m ¹		
2958-14														h i ¹		
2770-14														ŋ o ¹		
6434-14														l j o k ¹		
6192-14														ɕ ə t ¹		
2231-14														p aː t ¹		
5116-14														ȶ u ¹		
7297-14														ɕ u p ¹		
3731-14														p ə k ¹		
748-14														n a m ¹		
2180-14														h a m ¹		
4107-14														n a m ¹		
2688-14														k o n ¹		
616-14														k i ŋ ¹		
1898-14														ˀd a k ¹		
203-14														m əi ¹		
897-14														m j a ¹		
10189-14														ɕ i n ¹		
1592-14														ɕ o k ¹		
6088-14														t j a ŋ ¹		
2975-14														t aː ŋ ¹		
6714-14														h u m ¹		
731-14														q a m ¹		
2722-14														j u ¹		
5637-14														q aː t ¹		
765-14														j i k ¹		
1695-14														h i m ¹		
2112-14														ɕ j u ¹		
6634-14														m a ¹		
7331-14														n a ¹		
7348-14														m aː ŋ ¹		
6527-14														t i ¹		
3568-14														t a n ¹		
4378-14														ɣ a ¹		
6292-14														t j ə n ¹		
3585-14														ɕ aː ŋ ¹		
4428-14														t a m ¹		
7046-14														ɕ a ŋ ¹		
1915-14														ʔ j a m ¹		
4518-14														k u ŋ ¹		
2516-14														ɕ j a ¹		
4480-14														p aː n ¹		
2499-14														m j aː k ¹		
5584-14														h o ¹		
2429-14														h o ¹		
5224-14														q aːu ¹		
3464-14														kʰ a k ¹		
10142-14														t o ŋ ¹		
7159-14														a n ¹		
6599-14														n u ¹		
10207-14														m u ¹		
6837-14														ɕ ə n ¹		
2654-14														f i ¹		
367-14														f u k ¹		
5858-14														n j a ¹		
451-14														f a n ¹		
5944-14														h aː ŋ ¹		
512-14														l j aː k ¹		
7138-14														ʔ u ¹		
4845-14														j a ¹		
4915-14														q aː t ¹		
10570-14														k u ¹		
5300-14														m j aː n ¹		
5418-14														ȶ i ¹ ¹		
1748-14														f i t ¹		
3532-14														t u ¹		
310-14														t a ¹		
5368-14														f a n ¹		
4321-14														t a p ¹		
5065-14														kʰ əi ¹		
5961-14														l aː k ¹		
1450-14														t a ¹		
10430-14														ȶ ə ¹		
6210-14														t a ¹		
5468-14														ɕ ə n ¹		
6685-14														h aːu ¹		
89-14														k a ¹		
153-14														ɕ u ¹		
120-14														m j u ¹		
50-14														ʔ j a ¹		
4947-14														ˀd aː n ¹		
8866-14														l j aː k ¹		
9165-14														ˀd aː k ¹		
7919-14														t a ŋ ¹		
9765-14														ɕ o t ¹		
7520-14														ɣ aːu ¹		
8883-14														p o ¹		
8565-14														h u ŋ ¹		
8646-14														ts a m ¹		
9686-14														t j ə t ¹		
10108-14														m j ə t ¹		
10073-14														t a m ¹		
1536-14														l j u ¹		
9131-14														h aː k ¹		
8799-14														ɣ o ¹		
9721-14														t əi ¹		
8124-14														p j aː m ¹		
8448-14														l aː m ¹		
8714-14														ȶ i t ¹		
5317-14														n u k ¹		
1138-14														ts j ə n ¹		
1502-14														n i t ¹		
3109-14														t j a m ¹		
3334-14														p a ¹		
3840-14														ŋ aː n ¹		
3748-14														ʔ j aː k ¹		
3015-14														t i k ¹		
7262-14														q a n ¹		
10635-14														h a k ¹		
697-14														l aːu ¹		
5031-14														p j a ¹		
1553-14														q o m ¹		
224-14														t i ¹		
186-14														t j a ŋ ¹		
5185-14														n a m ¹		
1484-14														f a ¹		
1933-14														n i ¹		
2939-14														ˀd o ŋ ¹		
1000-14														p u p ¹		
2551-14														k a ŋ ¹		
1646-14														ɕ u ¹		
565-14														t o ¹		
5552-14														f a k ¹		
3159-14														f a ¹		
5876-14														q u ¹		
1299-14														ɕ i m ¹		
4862-14														p aː k ¹		
1180-14														t a ¹		
4008-14														q u ¹ ¹		
6774-14														l aːu ¹		
3875-14														h a ¹		
6036-14														ˀd w a ¹		
6398-14														l j ə m ¹		
7063-14														m i n ¹		
492-14														t j i m ¹		
1627-14														kʰ u ŋ ¹		
5927-14														h u m ¹		
3951-14														m əi ¹		
3049-14														m aː ŋ ¹		
6684-14														l aː k ¹		
1850-14														l aː k ¹		
3262-14														l aː k ¹		
8260-14														ts j ə ¹ ¹		
7551-14														t a ¹		
9564-14														h u ¹		
9443-14														t aːu ¹		
9545-14														h i p ¹		
7650-14														ȶ i t ¹		
7833-14														t j a k ¹		
9148-14														ʔ j a ¹		
9036-14														ȶ a ¹		
8904-14														m a ŋ ¹		
8227-14														ɕ a ¹		
8616-14														n a ŋ ¹		
11112-14														n a ¹		
11163-14														m a n ¹		
11130-14														m a n ¹		
7315-14														t a ¹		
10652-14														n i ¹		
10653-14														m aː ŋ ¹		
5241-14														t i ¹		
3398-14														ȶ o t ¹		
2357-14														ȶ i ŋ ¹		
3696-14														ˀd u ¹		
1610-14														ɣ aː ŋ ¹		
10716-14														p aː k ¹		
5722-14														h aː n ¹		
3317-14														ɕ u ¹		
4142-14														h ə t ¹		
5705-14														ˀd j u p ¹		
5980-14														q u ¹ ¹		
6242-14														ˀd j a ¹		
1344-14														ɣ aː ŋ ¹		
3194-14														ˀd a ¹		
4411-14														t u p ¹		
7419-14														n a ¹		
6070-14														t a ¹		
6139-14														f a n ¹		
6158-14														ˀd j a ¹		
10295-14														n j aː ŋ ¹		
2821-14														l j aː n ¹		
3293-14														ŋ w aː ŋ ¹		
4999-14														t w a ¹		
4039-14														m i t ¹		
10273-14														f u ¹		
4056-14														h ə n ¹		
10503-14														aː ŋ ¹		
10764-14														n i ¹		
10765-14														m j aː k ¹		
2248-14														f a ¹		
2266-14														f aːu ¹		
3713-14														ɕ u ŋ ¹		
8399-14														ɕ a ¹		
9782-14														f ə t ¹		
8922-14														q a ¹		
9426-14														t o ¹		
7799-14														j u ¹		
9751-14														p j aː k ¹		
1037-14														l aːu ¹		
10733-14														ʔ əi ¹		
5520-14														t j o ŋ ¹		
1367-14														l i ŋ ¹		
4218-14														ˀd j a ¹		
6053-14														n a ŋ ¹		
6916-14														ȶ ə n ¹		
2446-14														p i ¹		
6469-14														u m ¹		
6510-14														f aː n ¹		
3414-14														m̥ j aː n ¹		
2889-14														l j aːu ¹		
4707-14														ˀd j a k ¹		
7418-14														q u m ¹		
5099-14														ɕ aː n ¹		
401-14														n̥ o ¹		
5910-14														t i n ¹		
3351-14														t a ¹		
10482-14														j aːu ¹		
532-14														p i ¹		
1416-14														l a m ¹		
5334-14														p o ¹		
10797-14														l aːu ¹		
5688-14														n̥ o ¹		
3858-14														n u ¹		
4497-14														ʔ a ¹		
3662-14														p aːu ¹		
10256-14														f j a n ¹		
2622-14														m j a ¹		
4998-14														h a ¹		
4235-14														p a ¹		
6451-14														p i ¹		
5401-14														n̥ j a ¹ ¹		
10884-14														ts ə ŋ ¹		
5807-14														ʔ a ¹		
7208-14														h i ¹		
799-14														l w a ¹		
3765-14														n̥ əi ¹		
3263-14														h aː n ¹		
9477-14														p əi ¹		
7734-14														ʔ j aː m ¹		
7902-14														h aː t ¹		
8731-14														t aː p ¹		
8968-14														ʔ a n ¹		
8414-14														f j aː m ¹		
8467-14														ɕ aːu ¹		
9632-14														m̥ a ¹		
9382-14														k o ¹ ¹		
9916-14														k u n ¹		
1-14														t j u ¹		
1800-14														t j ə ŋ ¹		
4964-14														n j a p ¹		
6260-14														t a ¹		
5824-14														f u ¹		
3791-14														ɕ i ŋ ¹		
1784-14														ŋ əi ¹		
6934-14														ɕ ə n ¹		
7245-14														q aː k ¹		
2051-14														p a ¹		
6544-14														q u p ¹		
6105-14														ˀd j ə n ¹		
3500-14														q a m ¹		
4304-14														h aːu ¹		
1570-14														q ə ŋ ¹		
6122-14														j j u ¹		
2305-14														j u t ¹		
2856-14														ɣ u ¹		
9181-14														t i ŋ ¹		
8985-14														n̥ əi ¹		
9951-14														l j u ¹		
8140-14														n̥ j a p ¹		
9115-14														t o ¹		
8108-14														t ə t ¹		
7888-14														p əi ¹		
7638-14														n o n ¹		
9887-14														p j a ¹		
