index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
2	0.4000	4	0.8000	47	29	ʐ	p	∅	∅	ə	ŋ	⁵⁵	S	P	∅	∅	E	N	_	3	1	∅	∅	7	4	0																																																																			30	j	p	∅	∅	a	ŋ	³¹	J	P	∅	∅	A	N	_	6	1	∅	∅	7	4	0	31	r	p	∅	∅	a	ɲ	-	R	P	∅	∅	A	N	_	5	1	∅	∅	7	4	0	32	r	b	∅	∅	i	ŋ	¹	R	P	∅	∅	I	N	_	5	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	47	29	ə	ʐ	p	∅	ŋ	⁵⁵	∅	E	S	P	∅	N	_	∅	7	3	1	∅	4	0	∅																																																																			30	a	j	p	∅	ŋ	³¹	∅	A	J	P	∅	N	_	∅	7	6	1	∅	4	0	∅	31	a	r	p	∅	ɲ	-	∅	A	R	P	∅	N	_	∅	7	5	1	∅	4	0	∅	32	i	r	b	∅	ŋ	¹	∅	I	R	P	∅	N	_	∅	7	5	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	47	29	ŋ	ə	ʐ	p	⁵⁵	∅	∅	N	E	S	P	_	∅	∅	4	7	3	1	0	∅	∅																																																																			30	ŋ	a	j	p	³¹	∅	∅	N	A	J	P	_	∅	∅	4	7	6	1	0	∅	∅	31	ɲ	a	r	p	-	∅	∅	N	A	R	P	_	∅	∅	4	7	5	1	0	∅	∅	32	ŋ	i	r	b	¹	∅	∅	N	I	R	P	_	∅	∅	4	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	47	29	⁵⁵	ŋ	ə	ʐ	∅	∅	∅	_	N	E	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																																																			30	³¹	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	31	-	ɲ	a	r	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅	32	¹	ŋ	i	r	∅	∅	∅	_	N	I	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.3333	3	1.0000	50	33	p	∅	∅	∅	au	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																																																															34	b	∅	∅	∅	u	¹	∅	P	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	50	33	au	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																															34	u	b	∅	∅	¹	∅	∅	Y	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	50	33	⁵⁵	au	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																															34	¹	u	b	∅	∅	∅	∅	_	Y	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	57																																													35	p	∅	∅	∅	u	ŋ	³¹	P	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	36	p	∅	∅	∅	u	ŋ	³¹	P	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0																																																																			37	b	∅	∅	∅	u	-	⁵³	P	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0																						
2	0.5000	3	0.7500	57																																													35	u	p	∅	∅	ŋ	³¹	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	36	u	p	∅	∅	ŋ	³¹	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																																																																			37	u	b	∅	∅	-	⁵³	∅	Y	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																						
3	0.7500	2	0.5000	57																																													35	ŋ	u	p	∅	³¹	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	36	ŋ	u	p	∅	³¹	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																																																			37	-	u	b	∅	⁵³	∅	∅	_	Y	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	57																																													35	³¹	ŋ	u	p	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅	36	³¹	ŋ	u	p	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																			37	⁵³	-	u	b	∅	∅	∅	_	_	Y	P	∅	∅	∅	0	0	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	66																																													38	t	∅	∅	∅	ɛ	ʔ	³¹	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																							39	t	∅	∅	∅	ɛ	ʔ	³¹	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																							40	d	∅	∅	∅	a	p	⁴	T	∅	∅	∅	A	P	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	66																																													38	ɛ	t	∅	∅	ʔ	³¹	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							39	ɛ	t	∅	∅	ʔ	³¹	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							40	a	d	∅	∅	p	⁴	∅	A	T	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	66																																													38	ʔ	ɛ	t	∅	³¹	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							39	ʔ	ɛ	t	∅	³¹	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							40	p	a	d	∅	⁴	∅	∅	P	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	66																																													38	³¹	ʔ	ɛ	t	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅																							39	³¹	ʔ	ɛ	t	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅																							40	⁴	p	a	d	∅	∅	∅	_	P	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	70																																																																																																															41	j	∅	∅	∅	a	ŋ	-	J	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0	42	ˀj	∅	∅	∅	a	ŋ	¹	J	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	70																																																																																																															41	a	j	∅	∅	ŋ	-	∅	A	J	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅	42	a	ˀj	∅	∅	ŋ	¹	∅	A	J	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	70																																																																																																															41	ŋ	a	j	∅	-	∅	∅	N	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅	42	ŋ	a	ˀj	∅	¹	∅	∅	N	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅																																												
4	1.0000	1	0.2500	70																																																																																																															41	-	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	42	¹	ŋ	a	ˀj	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	71																																													43	j	∅	∅	∅	ɔ̃	-	⁵⁵	J	∅	∅	∅	U	_	_	6	∅	∅	∅	7	0	0																							44	j	∅	∅	∅	ɔ̃	-	³¹	J	∅	∅	∅	U	_	_	6	∅	∅	∅	7	0	0																							45	j	∅	∅	∅	a	ŋ	¹	J	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	71																																													43	ɔ̃	j	∅	∅	-	⁵⁵	∅	U	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																							44	ɔ̃	j	∅	∅	-	³¹	∅	U	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																							45	a	j	∅	∅	ŋ	¹	∅	A	J	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	71																																													43	-	ɔ̃	j	∅	⁵⁵	∅	∅	_	U	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅																							44	-	ɔ̃	j	∅	³¹	∅	∅	_	U	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅																							45	ŋ	a	j	∅	¹	∅	∅	N	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅																																												
4	1.0000	1	0.2500	71																																													43	⁵⁵	-	ɔ̃	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							44	³¹	-	ɔ̃	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							45	¹	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	73	46	ʈʂ	∅	∅	∅	a	m	⁵⁵	C	∅	∅	∅	A	M	_	2	∅	∅	∅	7	4	0																																																																																																															47	dʒ	∅	∅	∅	a	m	¹	T	∅	∅	∅	A	M	_	1	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	73	46	a	ʈʂ	∅	∅	m	⁵⁵	∅	A	C	∅	∅	M	_	∅	7	2	∅	∅	4	0	∅																																																																																																															47	a	dʒ	∅	∅	m	¹	∅	A	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	73	46	m	a	ʈʂ	∅	⁵⁵	∅	∅	M	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅																																																																																																															47	m	a	dʒ	∅	¹	∅	∅	M	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	73	46	⁵⁵	m	a	ʈʂ	∅	∅	∅	_	M	A	C	∅	∅	∅	0	4	7	2	∅	∅	∅																																																																																																															47	¹	m	a	dʒ	∅	∅	∅	_	M	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	77																																																																																									48	tsʰ	∅	∅	∅	a	ŋ	³¹	C	∅	∅	∅	A	N	_	2	∅	∅	∅	7	4	0																							49	ts	∅	∅	∅	i	ŋ	¹	C	∅	∅	∅	I	N	_	2	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	77																																																																																									48	a	tsʰ	∅	∅	ŋ	³¹	∅	A	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅																							49	i	ts	∅	∅	ŋ	¹	∅	I	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	77																																																																																									48	ŋ	a	tsʰ	∅	³¹	∅	∅	N	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅																							49	ŋ	i	ts	∅	¹	∅	∅	N	I	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅																																												
4	1.0000	1	0.2500	77																																																																																									48	³¹	ŋ	a	tsʰ	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	2	∅	∅	∅																							49	¹	ŋ	i	ts	∅	∅	∅	_	N	I	C	∅	∅	∅	0	4	7	2	∅	∅	∅																																												
1	0.3333	3	1.0000	81																																													50	t	∅	∅	∅	u	⁵⁵	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																																																			51	d	∅	∅	∅	u	¹	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	81																																													50	u	t	∅	∅	⁵⁵	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			51	u	d	∅	∅	¹	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	81																																													50	⁵⁵	u	t	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			51	¹	u	d	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	83																																													52	t	∅	∅	∅	u	³¹	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																																																			53	dz	∅	∅	∅	u	²	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	83																																													52	u	t	∅	∅	³¹	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			53	u	dz	∅	∅	²	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	83																																													52	³¹	u	t	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			53	²	u	dz	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	87																							54	ts	∅	∅	∅	a	ŋ	²¹	C	∅	∅	∅	A	N	_	2	∅	∅	∅	7	4	0	55	m	∅	∅	∅	i	-	³¹	M	∅	∅	∅	I	_	_	4	∅	∅	∅	7	0	0	56	ts	∅	∅	∅	o	-	³¹	C	∅	∅	∅	U	_	_	2	∅	∅	∅	7	0	0																																																																																																														
2	0.5000	3	0.7500	87																							54	a	ts	∅	∅	ŋ	²¹	∅	A	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅	55	i	m	∅	∅	-	³¹	∅	I	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	56	o	ts	∅	∅	-	³¹	∅	U	C	∅	∅	_	_	∅	7	2	∅	∅	0	0	∅																																																																																																														
3	0.7500	2	0.5000	87																							54	ŋ	a	ts	∅	²¹	∅	∅	N	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅	55	-	i	m	∅	³¹	∅	∅	_	I	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅	56	-	o	ts	∅	³¹	∅	∅	_	U	C	∅	_	∅	∅	0	7	2	∅	0	∅	∅																																																																																																														
4	1.0000	1	0.2500	87																							54	²¹	ŋ	a	ts	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	2	∅	∅	∅	55	³¹	-	i	m	∅	∅	∅	_	_	I	M	∅	∅	∅	0	0	7	4	∅	∅	∅	56	³¹	-	o	ts	∅	∅	∅	_	_	U	C	∅	∅	∅	0	0	7	2	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	88																																																																																									57	ts	∅	∅	∅	ɔ	³¹	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	58	c	∅	∅	∅	a	-	∅	C	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	59	dz	∅	∅	∅	a	¹	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	88																																																																																									57	ɔ	ts	∅	∅	³¹	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	58	a	c	∅	∅	-	∅	∅	A	C	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	59	a	dz	∅	∅	¹	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	88																																																																																									57	³¹	ɔ	ts	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	58	-	a	c	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	59	¹	a	dz	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	91																																													60	tʰ	∅	∅	∅	a	³⁵	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																			61	t	∅	∅	∅	a	³	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	91																																													60	a	tʰ	∅	∅	³⁵	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			61	a	t	∅	∅	³	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	91																																													60	³⁵	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			61	³	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	94	62	ʈʂ	∅	∅	∅	w	a	³¹	C	∅	∅	∅	W	A	_	2	∅	∅	∅	6	7	0																							63	tʃ	∅	∅	∅	-	a	³¹	T	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																																																																			64	dʒ	∅	∅	∅	-	a	²	T	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																																												
2	0.5000	3	0.7500	94	62	w	ʈʂ	∅	∅	a	³¹	∅	W	C	∅	∅	A	_	∅	6	2	∅	∅	7	0	∅																							63	-	tʃ	∅	∅	a	³¹	∅	_	T	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅																																																																			64	-	dʒ	∅	∅	a	²	∅	_	T	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	94	62	a	w	ʈʂ	∅	³¹	∅	∅	A	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅																							63	a	-	tʃ	∅	³¹	∅	∅	A	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																																																			64	a	-	dʒ	∅	²	∅	∅	A	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	94	62	³¹	a	w	ʈʂ	∅	∅	∅	_	A	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅																							63	³¹	a	-	tʃ	∅	∅	∅	_	A	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅																																																																			64	²	a	-	dʒ	∅	∅	∅	_	A	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅																																												
1	0.3333	3	1.0000	95																																																																																									65	t	∅	∅	∅	ɔ	³⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							66	d	∅	∅	∅	a	²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	95																																																																																									65	ɔ	t	∅	∅	³⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							66	a	d	∅	∅	²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	95																																																																																									65	³⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							66	²	a	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	96	67	s	∅	∅	∅	ɔ	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																																																																																									68	s	∅	∅	∅	a	⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	96	67	ɔ	s	∅	∅	³¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																									68	a	s	∅	∅	⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	96	67	³¹	ɔ	s	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																									68	⁵	a	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	99																																																																																									69	ts	∅	∅	∅	ɔ	-	⁵⁵	C	∅	∅	∅	U	_	_	2	∅	∅	∅	7	0	0	70	c	∅	∅	∅	a	ʔ	-	C	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0																																																																		
2	0.5000	3	0.7500	99																																																																																									69	ɔ	ts	∅	∅	-	⁵⁵	∅	U	C	∅	∅	_	_	∅	7	2	∅	∅	0	0	∅	70	a	c	∅	∅	ʔ	-	∅	A	C	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																																																		
3	0.7500	2	0.5000	99																																																																																									69	-	ɔ	ts	∅	⁵⁵	∅	∅	_	U	C	∅	_	∅	∅	0	7	2	∅	0	∅	∅	70	ʔ	a	c	∅	-	∅	∅	H	A	C	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	99																																																																																									69	⁵⁵	-	ɔ	ts	∅	∅	∅	_	_	U	C	∅	∅	∅	0	0	7	2	∅	∅	∅	70	-	ʔ	a	c	∅	∅	∅	_	H	A	C	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																		
1	0.3333	3	1.0000	100																																													71	tʃ	∅	∅	∅	a	³⁵	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																			72	dʒ	∅	∅	∅	a	³	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	100																																													71	a	tʃ	∅	∅	³⁵	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			72	a	dʒ	∅	∅	³	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	100																																													71	³⁵	a	tʃ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			72	³	a	dʒ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	102	73	t	∅	∅	∅	i	³¹	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							74	t	∅	∅	∅	ai	³¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																			75	d	∅	∅	∅	ai	²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	102	73	i	t	∅	∅	³¹	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							74	ai	t	∅	∅	³¹	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			75	ai	d	∅	∅	²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	102	73	³¹	i	t	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							74	³¹	ai	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			75	²	ai	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
