index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
4	1.0000	1	0.2500	866																																													1656	³⁵	ɛ̱	j	p	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																			1657	³	ɛ	j	ˀp	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.3333	3	1.0000	868																							1658	x	∅	∅	∅	o	²¹	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	1659	x	∅	∅	∅	a	³⁵	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	1660	ʃ	∅	∅	∅	ɔː	⁵⁵	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	1661	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																							1662	ˀr	∅	∅	∅	a	²	∅	R	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							1663	s	∅	∅	∅	ɔ	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	868																							1658	o	x	∅	∅	²¹	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1659	a	x	∅	∅	³⁵	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1660	ɔː	ʃ	∅	∅	⁵⁵	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1661	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1662	a	ˀr	∅	∅	²	∅	∅	A	R	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							1663	ɔ	s	∅	∅	³¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	868																							1658	²¹	o	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1659	³⁵	a	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1660	⁵⁵	ɔː	ʃ	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1661	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1662	²	a	ˀr	∅	∅	∅	∅	_	A	R	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							1663	³¹	ɔ	s	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	869	1664	s	∅	∅	∅	a	m	⁵⁵	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																																																																																															1665	ˀs	∅	∅	∅	a	m	¹	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	869	1664	a	s	∅	∅	m	⁵⁵	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																																																																																															1665	a	ˀs	∅	∅	m	¹	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	869	1664	m	a	s	∅	⁵⁵	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																																																																																															1665	m	a	ˀs	∅	¹	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	869	1664	⁵⁵	m	a	s	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																																																																																															1665	¹	m	a	ˀs	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																												
1	0.2500	4	1.0000	870																																																																																									1666	x	∅	∅	∅	ɛ̃	-	³¹	G	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							1667	ˀr	∅	∅	∅	a	m	¹	R	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	870																																																																																									1666	ɛ̃	x	∅	∅	-	³¹	∅	E	G	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							1667	a	ˀr	∅	∅	m	¹	∅	A	R	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	870																																																																																									1666	-	ɛ̃	x	∅	³¹	∅	∅	_	E	G	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							1667	m	a	ˀr	∅	¹	∅	∅	M	A	R	∅	_	∅	∅	4	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	870																																																																																									1666	³¹	-	ɛ̃	x	∅	∅	∅	_	_	E	G	∅	∅	∅	0	0	7	3	∅	∅	∅																							1667	¹	m	a	ˀr	∅	∅	∅	_	M	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	871																							1668	x	∅	∅	∅	a	m	⁵¹	G	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0	1669	x	∅	∅	∅	ɛ̃	-	⁵⁵	G	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	1670	ʃ	∅	∅	∅	a̱	m	³³	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																													1671	s	∅	∅	∅	a	m	¹	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	871																							1668	a	x	∅	∅	m	⁵¹	∅	A	G	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅	1669	ɛ̃	x	∅	∅	-	⁵⁵	∅	E	G	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	1670	a̱	ʃ	∅	∅	m	³³	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																													1671	a	s	∅	∅	m	¹	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	871																							1668	m	a	x	∅	⁵¹	∅	∅	M	A	G	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1669	-	ɛ̃	x	∅	⁵⁵	∅	∅	_	E	G	∅	_	∅	∅	0	7	3	∅	0	∅	∅	1670	m	a̱	ʃ	∅	³³	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																													1671	m	a	s	∅	¹	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	871																							1668	⁵¹	m	a	x	∅	∅	∅	_	M	A	G	∅	∅	∅	0	4	7	3	∅	∅	∅	1669	⁵⁵	-	ɛ̃	x	∅	∅	∅	_	_	E	G	∅	∅	∅	0	0	7	3	∅	∅	∅	1670	³³	m	a̱	ʃ	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																													1671	¹	m	a	s	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																												
1	0.2500	4	1.0000	873	1672	s	∅	∅	∅	ə	ŋ	⁵⁵	S	∅	∅	∅	E	N	_	3	∅	∅	∅	7	4	0	1673	x	∅	∅	∅	i	ŋ	⁵¹	G	∅	∅	∅	I	N	_	3	∅	∅	∅	7	4	0	1674	x	∅	∅	∅	a	ŋ	⁵⁵	G	∅	∅	∅	A	N	_	3	∅	∅	∅	7	4	0	1675	ʃ	∅	∅	∅	ə̱ː	ŋ	³³	S	∅	∅	∅	E	N	_	3	∅	∅	∅	7	4	0	1676	x	∅	∅	∅	a	ŋ	³¹	G	∅	∅	∅	A	N	_	3	∅	∅	∅	7	4	0	1677	rʰ	∅	∅	∅	a	ɲ	-	R	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	1678	ˀr	∅	∅	∅	i	ŋ	¹	R	∅	∅	∅	I	N	_	5	∅	∅	∅	7	4	0																							1679	s	∅	∅	∅	ɤ	ŋ	⁵⁵	S	∅	∅	∅	E	N	_	3	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	873	1672	ə	s	∅	∅	ŋ	⁵⁵	∅	E	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1673	i	x	∅	∅	ŋ	⁵¹	∅	I	G	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1674	a	x	∅	∅	ŋ	⁵⁵	∅	A	G	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1675	ə̱ː	ʃ	∅	∅	ŋ	³³	∅	E	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1676	a	x	∅	∅	ŋ	³¹	∅	A	G	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1677	a	rʰ	∅	∅	ɲ	-	∅	A	R	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1678	i	ˀr	∅	∅	ŋ	¹	∅	I	R	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																							1679	ɤ	s	∅	∅	ŋ	⁵⁵	∅	E	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅
3	0.7500	2	0.5000	873	1672	ŋ	ə	s	∅	⁵⁵	∅	∅	N	E	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1673	ŋ	i	x	∅	⁵¹	∅	∅	N	I	G	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1674	ŋ	a	x	∅	⁵⁵	∅	∅	N	A	G	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1675	ŋ	ə̱ː	ʃ	∅	³³	∅	∅	N	E	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1676	ŋ	a	x	∅	³¹	∅	∅	N	A	G	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1677	ɲ	a	rʰ	∅	-	∅	∅	N	A	R	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1678	ŋ	i	ˀr	∅	¹	∅	∅	N	I	R	∅	_	∅	∅	4	7	5	∅	0	∅	∅																							1679	ŋ	ɤ	s	∅	⁵⁵	∅	∅	N	E	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	873	1672	⁵⁵	ŋ	ə	s	∅	∅	∅	_	N	E	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1673	⁵¹	ŋ	i	x	∅	∅	∅	_	N	I	G	∅	∅	∅	0	4	7	3	∅	∅	∅	1674	⁵⁵	ŋ	a	x	∅	∅	∅	_	N	A	G	∅	∅	∅	0	4	7	3	∅	∅	∅	1675	³³	ŋ	ə̱ː	ʃ	∅	∅	∅	_	N	E	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1676	³¹	ŋ	a	x	∅	∅	∅	_	N	A	G	∅	∅	∅	0	4	7	3	∅	∅	∅	1677	-	ɲ	a	rʰ	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅	1678	¹	ŋ	i	ˀr	∅	∅	∅	_	N	I	R	∅	∅	∅	0	4	7	5	∅	∅	∅																							1679	⁵⁵	ŋ	ɤ	s	∅	∅	∅	_	N	E	S	∅	∅	∅	0	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	877	1680	s	∅	∅	∅	a	³⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	1681	s	∅	∅	∅	e	⁵⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1682	s	∅	∅	∅	ɛ	³⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1683	s	∅	∅	∅	ɛ̱	⁵³	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1684	s	∅	∅	∅	ɛ	⁵⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							1685	s	∅	∅	∅	ɛ	³	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1686	s	∅	∅	∅	ɑ	²²	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	1687	s	∅	∅	∅	a	³⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	877	1680	a	s	∅	∅	³⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1681	e	s	∅	∅	⁵⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1682	ɛ	s	∅	∅	³⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1683	ɛ̱	s	∅	∅	⁵³	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1684	ɛ	s	∅	∅	⁵⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1685	ɛ	s	∅	∅	³	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1686	ɑ	s	∅	∅	²²	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1687	a	s	∅	∅	³⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	877	1680	³⁵	a	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1681	⁵⁵	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1682	³⁵	ɛ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1683	⁵³	ɛ̱	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1684	⁵⁵	ɛ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1685	³	ɛ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1686	²²	ɑ	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1687	³⁵	a	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	878	1688	tʰ	∅	∅	∅	ɔ	³¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1689	t	∅	∅	∅	o̱	²¹	∅	T	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅	1690	t	∅	∅	∅	a̱	³¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1691	t	∅	∅	∅	ɔ	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1692	t	∅	∅	∅	ɔ̱	³⁵	∅	T	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅																							1693	ˀt	∅	∅	∅	a	²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1694	tʰ	∅	∅	∅	ɔ	³¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	878	1688	ɔ	tʰ	∅	∅	³¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1689	o̱	t	∅	∅	²¹	∅	∅	O	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1690	a̱	t	∅	∅	³¹	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1691	ɔ	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1692	ɔ̱	t	∅	∅	³⁵	∅	∅	O	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1693	a	ˀt	∅	∅	²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1694	ɔ	tʰ	∅	∅	³¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	878	1688	³¹	ɔ	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1689	²¹	o̱	t	∅	∅	∅	∅	_	O	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1690	³¹	a̱	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1691	⁵⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1692	³⁵	ɔ̱	t	∅	∅	∅	∅	_	O	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1693	²	a	ˀt	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1694	³¹	ɔ	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	880	1695	ʈʂʰ	∅	∅	∅	a	p	³⁵	C	∅	∅	∅	A	P	_	2	∅	∅	∅	7	1	0	1696	t	∅	∅	∅	o̱	ʔ	⁵⁵	T	∅	∅	∅	O	H	_	1	∅	∅	∅	7	1	0	1697	t	∅	∅	∅	ɛ̱	ʔ	⁵⁵	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	1698	t	∅	∅	∅	aː	p	³¹	T	∅	∅	∅	A	P	_	1	∅	∅	∅	7	1	0	1699	t	∅	∅	∅	ɛ̱	ʔ	⁵⁵	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																							1700	ˀt	∅	∅	∅	a	p	⁴	T	∅	∅	∅	A	P	_	1	∅	∅	∅	7	1	0	1701	k	∅	∅	∅	ɑ	ʔ	⁴	K	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1702	ʈʂʰ	∅	∅	∅	a	p	³⁵	C	∅	∅	∅	A	P	_	2	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	880	1695	a	ʈʂʰ	∅	∅	p	³⁵	∅	A	C	∅	∅	P	_	∅	7	2	∅	∅	1	0	∅	1696	o̱	t	∅	∅	ʔ	⁵⁵	∅	O	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1697	ɛ̱	t	∅	∅	ʔ	⁵⁵	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1698	aː	t	∅	∅	p	³¹	∅	A	T	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅	1699	ɛ̱	t	∅	∅	ʔ	⁵⁵	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							1700	a	ˀt	∅	∅	p	⁴	∅	A	T	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅	1701	ɑ	k	∅	∅	ʔ	⁴	∅	A	K	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1702	a	ʈʂʰ	∅	∅	p	³⁵	∅	A	C	∅	∅	P	_	∅	7	2	∅	∅	1	0	∅
3	0.7500	2	0.5000	880	1695	p	a	ʈʂʰ	∅	³⁵	∅	∅	P	A	C	∅	_	∅	∅	1	7	2	∅	0	∅	∅	1696	ʔ	o̱	t	∅	⁵⁵	∅	∅	H	O	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1697	ʔ	ɛ̱	t	∅	⁵⁵	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1698	p	aː	t	∅	³¹	∅	∅	P	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1699	ʔ	ɛ̱	t	∅	⁵⁵	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							1700	p	a	ˀt	∅	⁴	∅	∅	P	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1701	ʔ	ɑ	k	∅	⁴	∅	∅	H	A	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1702	p	a	ʈʂʰ	∅	³⁵	∅	∅	P	A	C	∅	_	∅	∅	1	7	2	∅	0	∅	∅
4	1.0000	1	0.2500	880	1695	³⁵	p	a	ʈʂʰ	∅	∅	∅	_	P	A	C	∅	∅	∅	0	1	7	2	∅	∅	∅	1696	⁵⁵	ʔ	o̱	t	∅	∅	∅	_	H	O	T	∅	∅	∅	0	1	7	1	∅	∅	∅	1697	⁵⁵	ʔ	ɛ̱	t	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅	1698	³¹	p	aː	t	∅	∅	∅	_	P	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	1699	⁵⁵	ʔ	ɛ̱	t	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅																							1700	⁴	p	a	ˀt	∅	∅	∅	_	P	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	1701	⁴	ʔ	ɑ	k	∅	∅	∅	_	H	A	K	∅	∅	∅	0	1	7	1	∅	∅	∅	1702	³⁵	p	a	ʈʂʰ	∅	∅	∅	_	P	A	C	∅	∅	∅	0	1	7	2	∅	∅	∅
1	0.2500	4	1.0000	882																																																																																																															1703	k	∅	∅	∅	a	p	-	K	∅	∅	∅	A	P	_	1	∅	∅	∅	7	1	0	1704	g	∅	∅	∅	a	p	⁴	K	∅	∅	∅	A	P	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	882																																																																																																															1703	a	k	∅	∅	p	-	∅	A	K	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅	1704	a	g	∅	∅	p	⁴	∅	A	K	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	882																																																																																																															1703	p	a	k	∅	-	∅	∅	P	A	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1704	p	a	g	∅	⁴	∅	∅	P	A	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	882																																																																																																															1703	-	p	a	k	∅	∅	∅	_	P	A	K	∅	∅	∅	0	1	7	1	∅	∅	∅	1704	⁴	p	a	g	∅	∅	∅	_	P	A	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
