index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
5	1.0000	1	0.2000	22																							27	²¹	-	i	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																													28	⁵⁵	k	i	j	∅	∅	∅	_	K	I	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							29	²	-	e	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	30	⁵⁵	-	e	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅	31	³¹	-	i	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2500	4	1.0000	30																							32	p	∅	∅	∅	i	ŋ	⁵⁵	P	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	33	p	∅	∅	∅	a	ŋ	³⁵	P	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	34	p	∅	∅	∅	ə	ŋ	⁵⁵	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	35	p	∅	∅	∅	a	ŋ	⁵⁵	P	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																							36	b	∅	∅	∅	i	ŋ	³	P	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	30																							32	i	p	∅	∅	ŋ	⁵⁵	∅	I	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	33	a	p	∅	∅	ŋ	³⁵	∅	A	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	34	ə	p	∅	∅	ŋ	⁵⁵	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	35	a	p	∅	∅	ŋ	⁵⁵	∅	A	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							36	i	b	∅	∅	ŋ	³	∅	I	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	30																							32	ŋ	i	p	∅	⁵⁵	∅	∅	N	I	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	33	ŋ	a	p	∅	³⁵	∅	∅	N	A	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	34	ŋ	ə	p	∅	⁵⁵	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	35	ŋ	a	p	∅	⁵⁵	∅	∅	N	A	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							36	ŋ	i	b	∅	³	∅	∅	N	I	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	30																							32	⁵⁵	ŋ	i	p	∅	∅	∅	_	N	I	P	∅	∅	∅	0	4	7	1	∅	∅	∅	33	³⁵	ŋ	a	p	∅	∅	∅	_	N	A	P	∅	∅	∅	0	4	7	1	∅	∅	∅	34	⁵⁵	ŋ	ə	p	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅	35	⁵⁵	ŋ	a	p	∅	∅	∅	_	N	A	P	∅	∅	∅	0	4	7	1	∅	∅	∅																							36	³	ŋ	i	b	∅	∅	∅	_	N	I	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	33																																													37	p	∅	∅	∅	j	ɛ̃	-	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0	38	p	∅	∅	∅	j	aː	p	P	∅	∅	∅	J	A	P	1	∅	∅	∅	6	7	1	39	p	∅	∅	∅	j	ɛ̃	-	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0	40	p	∅	∅	∅	j	a	m	P	∅	∅	∅	J	A	M	1	∅	∅	∅	6	7	4	41	b	∅	∅	∅	j	a	m	P	∅	∅	∅	J	A	M	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	33																																													37	j	p	∅	∅	ɛ̃	-	⁵⁵	J	P	∅	∅	E	_	_	6	1	∅	∅	7	0	0	38	j	p	∅	∅	aː	p	³¹	J	P	∅	∅	A	P	_	6	1	∅	∅	7	1	0	39	j	p	∅	∅	ɛ̃	-	³¹	J	P	∅	∅	E	_	_	6	1	∅	∅	7	0	0	40	j	p	∅	∅	a	m	-	J	P	∅	∅	A	M	_	6	1	∅	∅	7	4	0	41	j	b	∅	∅	a	m	¹	J	P	∅	∅	A	M	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	33																																													37	ɛ̃	j	p	∅	-	⁵⁵	∅	E	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅	38	aː	j	p	∅	p	³¹	∅	A	J	P	∅	P	_	∅	7	6	1	∅	1	0	∅	39	ɛ̃	j	p	∅	-	³¹	∅	E	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅	40	a	j	p	∅	m	-	∅	A	J	P	∅	M	_	∅	7	6	1	∅	4	0	∅	41	a	j	b	∅	m	¹	∅	A	J	P	∅	M	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	33																																													37	-	ɛ̃	j	p	⁵⁵	∅	∅	_	E	J	P	_	∅	∅	0	7	6	1	0	∅	∅	38	p	aː	j	p	³¹	∅	∅	P	A	J	P	_	∅	∅	1	7	6	1	0	∅	∅	39	-	ɛ̃	j	p	³¹	∅	∅	_	E	J	P	_	∅	∅	0	7	6	1	0	∅	∅	40	m	a	j	p	-	∅	∅	M	A	J	P	_	∅	∅	4	7	6	1	0	∅	∅	41	m	a	j	b	¹	∅	∅	M	A	J	P	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	33																																													37	⁵⁵	-	ɛ̃	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	38	³¹	p	aː	j	∅	∅	∅	_	P	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	39	³¹	-	ɛ̃	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	40	-	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	41	¹	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	38																																													42	p	∅	∅	∅	j	a	k	P	∅	∅	∅	J	A	K	1	∅	∅	∅	6	7	1																							43	p	∅	∅	∅	j	a	k	P	∅	∅	∅	J	A	K	1	∅	∅	∅	6	7	1																							44	b	∅	∅	∅	j	i	k	P	∅	∅	∅	J	I	K	1	∅	∅	∅	6	7	1																																												
2	0.4000	4	0.8000	38																																													42	j	p	∅	∅	a	k	³¹	J	P	∅	∅	A	K	_	6	1	∅	∅	7	1	0																							43	j	p	∅	∅	a	k	³¹	J	P	∅	∅	A	K	_	6	1	∅	∅	7	1	0																							44	j	b	∅	∅	i	k	⁴	J	P	∅	∅	I	K	_	6	1	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	38																																													42	a	j	p	∅	k	³¹	∅	A	J	P	∅	K	_	∅	7	6	1	∅	1	0	∅																							43	a	j	p	∅	k	³¹	∅	A	J	P	∅	K	_	∅	7	6	1	∅	1	0	∅																							44	i	j	b	∅	k	⁴	∅	I	J	P	∅	K	_	∅	7	6	1	∅	1	0	∅																																												
4	0.8000	2	0.4000	38																																													42	k	a	j	p	³¹	∅	∅	K	A	J	P	_	∅	∅	1	7	6	1	0	∅	∅																							43	k	a	j	p	³¹	∅	∅	K	A	J	P	_	∅	∅	1	7	6	1	0	∅	∅																							44	k	i	j	b	⁴	∅	∅	K	I	J	P	_	∅	∅	1	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	38																																													42	³¹	k	a	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							43	³¹	k	a	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							44	⁴	k	i	j	∅	∅	∅	_	K	I	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	41																																													45	p	∅	∅	∅	j	a	ŋ	P	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																																																																			46	b	∅	∅	∅	j	i	ŋ	P	∅	∅	∅	J	I	N	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	41																																													45	j	p	∅	∅	a	ŋ	³⁵	J	P	∅	∅	A	N	_	6	1	∅	∅	7	4	0																																																																			46	j	b	∅	∅	i	ŋ	³	J	P	∅	∅	I	N	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	41																																													45	a	j	p	∅	ŋ	³⁵	∅	A	J	P	∅	N	_	∅	7	6	1	∅	4	0	∅																																																																			46	i	j	b	∅	ŋ	³	∅	I	J	P	∅	N	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	41																																													45	ŋ	a	j	p	³⁵	∅	∅	N	A	J	P	_	∅	∅	4	7	6	1	0	∅	∅																																																																			46	ŋ	i	j	b	³	∅	∅	N	I	J	P	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	41																																													45	³⁵	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			46	³	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.1667	6	1.0000	42																																																																																																															47	p	∅	∅	∅	l	a	ɲ	P	∅	∅	∅	L	A	N	1	∅	∅	∅	5	7	4	48	b	∅	∅	∅	l	i	ŋ	P	∅	∅	∅	L	I	N	1	∅	∅	∅	5	7	4																																												
2	0.3333	5	0.8333	42																																																																																																															47	l	p	∅	∅	a	ɲ	ʔ	L	P	∅	∅	A	N	H	5	1	∅	∅	7	4	1	48	l	b	∅	∅	i	ŋ	-	L	P	∅	∅	I	N	_	5	1	∅	∅	7	4	0																																												
3	0.5000	4	0.6667	42																																																																																																															47	a	l	p	∅	ɲ	ʔ	-	A	L	P	∅	N	H	_	7	5	1	∅	4	1	0	48	i	l	b	∅	ŋ	-	³	I	L	P	∅	N	_	_	7	5	1	∅	4	0	0																																												
4	0.6667	3	0.5000	42																																																																																																															47	ɲ	a	l	p	ʔ	-	∅	N	A	L	P	H	_	∅	4	7	5	1	1	0	∅	48	ŋ	i	l	b	-	³	∅	N	I	L	P	_	_	∅	4	7	5	1	0	0	∅																																												
5	0.8333	2	0.3333	42																																																																																																															47	ʔ	ɲ	a	l	-	∅	∅	H	N	A	L	_	∅	∅	1	4	7	5	0	∅	∅	48	-	ŋ	i	l	³	∅	∅	_	N	I	L	_	∅	∅	0	4	7	5	0	∅	∅																																												
6	1.0000	1	0.1667	42																																																																																																															47	-	ʔ	ɲ	a	∅	∅	∅	_	H	N	A	∅	∅	∅	0	1	4	7	∅	∅	∅	48	³	-	ŋ	i	∅	∅	∅	_	_	N	I	∅	∅	∅	0	0	4	7	∅	∅	∅																																												
1	0.3333	3	1.0000	43	49	p	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																																																															50	b	∅	∅	∅	ɛ	¹	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	43	49	a	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																															50	ɛ	b	∅	∅	¹	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	43	49	⁵⁵	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																															50	¹	ɛ	b	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	44																																													51	p	∅	∅	∅	j	ɛ	⁵⁵	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0	52	p	∅	∅	∅	-	i	³¹	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0																																													53	b	∅	∅	∅	j	ɛ	¹	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																							54	p	∅	∅	∅	-	a	⁵⁵	P	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	44																																													51	j	p	∅	∅	ɛ	⁵⁵	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅	52	-	p	∅	∅	i	³¹	∅	_	P	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅																																													53	j	b	∅	∅	ɛ	¹	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																							54	-	p	∅	∅	a	⁵⁵	∅	_	P	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	44																																													51	ɛ	j	p	∅	⁵⁵	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	52	i	-	p	∅	³¹	∅	∅	I	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																													53	ɛ	j	b	∅	¹	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							54	a	-	p	∅	⁵⁵	∅	∅	A	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	44																																													51	⁵⁵	ɛ	j	p	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	52	³¹	i	-	p	∅	∅	∅	_	I	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅																																													53	¹	ɛ	j	b	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							54	⁵⁵	a	-	p	∅	∅	∅	_	A	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.2000	5	1.0000	45	55	p	∅	∅	∅	ʐ	w	a	P	∅	∅	∅	S	W	A	1	∅	∅	∅	3	6	7																																																																			56	p	∅	∅	∅	j	-	ɔ	P	∅	∅	∅	J	_	U	1	∅	∅	∅	6	0	7	57	p	∅	∅	∅	r	-	a	P	∅	∅	∅	R	_	A	1	∅	∅	∅	5	0	7	58	b	∅	∅	∅	r	-	a	P	∅	∅	∅	R	_	A	1	∅	∅	∅	5	0	7																																												
2	0.4000	4	0.8000	45	55	ʐ	p	∅	∅	w	a	⁵⁵	S	P	∅	∅	W	A	_	3	1	∅	∅	6	7	0																																																																			56	j	p	∅	∅	-	ɔ	³¹	J	P	∅	∅	_	U	_	6	1	∅	∅	0	7	0	57	r	p	∅	∅	-	a	-	R	P	∅	∅	_	A	_	5	1	∅	∅	0	7	0	58	r	b	∅	∅	-	a	¹	R	P	∅	∅	_	A	_	5	1	∅	∅	0	7	0																																												
3	0.6000	3	0.6000	45	55	w	ʐ	p	∅	a	⁵⁵	∅	W	S	P	∅	A	_	∅	6	3	1	∅	7	0	∅																																																																			56	-	j	p	∅	ɔ	³¹	∅	_	J	P	∅	U	_	∅	0	6	1	∅	7	0	∅	57	-	r	p	∅	a	-	∅	_	R	P	∅	A	_	∅	0	5	1	∅	7	0	∅	58	-	r	b	∅	a	¹	∅	_	R	P	∅	A	_	∅	0	5	1	∅	7	0	∅																																												
4	0.8000	2	0.4000	45	55	a	w	ʐ	p	⁵⁵	∅	∅	A	W	S	P	_	∅	∅	7	6	3	1	0	∅	∅																																																																			56	ɔ	-	j	p	³¹	∅	∅	U	_	J	P	_	∅	∅	7	0	6	1	0	∅	∅	57	a	-	r	p	-	∅	∅	A	_	R	P	_	∅	∅	7	0	5	1	0	∅	∅	58	a	-	r	b	¹	∅	∅	A	_	R	P	_	∅	∅	7	0	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	45	55	⁵⁵	a	w	ʐ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																																																			56	³¹	ɔ	-	j	∅	∅	∅	_	U	_	J	∅	∅	∅	0	7	0	6	∅	∅	∅	57	-	a	-	r	∅	∅	∅	_	A	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅	58	¹	a	-	r	∅	∅	∅	_	A	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅																																												
1	0.2000	5	1.0000	46																							59	p	∅	∅	∅	j	o	-	P	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0	60	p	∅	∅	∅	j	a	-	P	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	61	p	∅	∅	∅	j	u	-	P	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0																																													62	b	∅	∅	∅	j	a	-	P	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	63	-	∅	∅	∅	n	ɛ	ʔ	_	∅	∅	∅	N	E	H	0	∅	∅	∅	4	7	1	64	p	∅	∅	∅	ʐ	ɔ	-	P	∅	∅	∅	S	U	_	1	∅	∅	∅	3	7	0
2	0.4000	4	0.8000	46																							59	j	p	∅	∅	o	-	⁵¹	J	P	∅	∅	U	_	_	6	1	∅	∅	7	0	0	60	j	p	∅	∅	a	-	⁵⁵	J	P	∅	∅	A	_	_	6	1	∅	∅	7	0	0	61	j	p	∅	∅	u	-	³¹	J	P	∅	∅	Y	_	_	6	1	∅	∅	7	0	0																																													62	j	b	∅	∅	a	-	¹	J	P	∅	∅	A	_	_	6	1	∅	∅	7	0	0	63	n	-	∅	∅	ɛ	ʔ	⁴	N	_	∅	∅	E	H	_	4	0	∅	∅	7	1	0	64	ʐ	p	∅	∅	ɔ	-	⁵⁵	S	P	∅	∅	U	_	_	3	1	∅	∅	7	0	0
3	0.6000	3	0.6000	46																							59	o	j	p	∅	-	⁵¹	∅	U	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅	60	a	j	p	∅	-	⁵⁵	∅	A	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅	61	u	j	p	∅	-	³¹	∅	Y	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅																																													62	a	j	b	∅	-	¹	∅	A	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅	63	ɛ	n	-	∅	ʔ	⁴	∅	E	N	_	∅	H	_	∅	7	4	0	∅	1	0	∅	64	ɔ	ʐ	p	∅	-	⁵⁵	∅	U	S	P	∅	_	_	∅	7	3	1	∅	0	0	∅
4	0.8000	2	0.4000	46																							59	-	o	j	p	⁵¹	∅	∅	_	U	J	P	_	∅	∅	0	7	6	1	0	∅	∅	60	-	a	j	p	⁵⁵	∅	∅	_	A	J	P	_	∅	∅	0	7	6	1	0	∅	∅	61	-	u	j	p	³¹	∅	∅	_	Y	J	P	_	∅	∅	0	7	6	1	0	∅	∅																																													62	-	a	j	b	¹	∅	∅	_	A	J	P	_	∅	∅	0	7	6	1	0	∅	∅	63	ʔ	ɛ	n	-	⁴	∅	∅	H	E	N	_	_	∅	∅	1	7	4	0	0	∅	∅	64	-	ɔ	ʐ	p	⁵⁵	∅	∅	_	U	S	P	_	∅	∅	0	7	3	1	0	∅	∅
5	1.0000	1	0.2000	46																							59	⁵¹	-	o	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅	60	⁵⁵	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅	61	³¹	-	u	j	∅	∅	∅	_	_	Y	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																													62	¹	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅	63	⁴	ʔ	ɛ	n	∅	∅	∅	_	H	E	N	∅	∅	∅	0	1	7	4	∅	∅	∅	64	⁵⁵	-	ɔ	ʐ	∅	∅	∅	_	_	U	S	∅	∅	∅	0	0	7	3	∅	∅	∅
1	0.2000	5	1.0000	47	65	p	∅	∅	∅	ʐ	ə	ŋ	P	∅	∅	∅	S	E	N	1	∅	∅	∅	3	7	4																																																																			66	p	∅	∅	∅	j	a	ŋ	P	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	67	p	∅	∅	∅	r	a	ɲ	P	∅	∅	∅	R	A	N	1	∅	∅	∅	5	7	4	68	b	∅	∅	∅	r	i	ŋ	P	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																																												
2	0.4000	4	0.8000	47	65	ʐ	p	∅	∅	ə	ŋ	⁵⁵	S	P	∅	∅	E	N	_	3	1	∅	∅	7	4	0																																																																			66	j	p	∅	∅	a	ŋ	³¹	J	P	∅	∅	A	N	_	6	1	∅	∅	7	4	0	67	r	p	∅	∅	a	ɲ	-	R	P	∅	∅	A	N	_	5	1	∅	∅	7	4	0	68	r	b	∅	∅	i	ŋ	¹	R	P	∅	∅	I	N	_	5	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	47	65	ə	ʐ	p	∅	ŋ	⁵⁵	∅	E	S	P	∅	N	_	∅	7	3	1	∅	4	0	∅																																																																			66	a	j	p	∅	ŋ	³¹	∅	A	J	P	∅	N	_	∅	7	6	1	∅	4	0	∅	67	a	r	p	∅	ɲ	-	∅	A	R	P	∅	N	_	∅	7	5	1	∅	4	0	∅	68	i	r	b	∅	ŋ	¹	∅	I	R	P	∅	N	_	∅	7	5	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	47	65	ŋ	ə	ʐ	p	⁵⁵	∅	∅	N	E	S	P	_	∅	∅	4	7	3	1	0	∅	∅																																																																			66	ŋ	a	j	p	³¹	∅	∅	N	A	J	P	_	∅	∅	4	7	6	1	0	∅	∅	67	ɲ	a	r	p	-	∅	∅	N	A	R	P	_	∅	∅	4	7	5	1	0	∅	∅	68	ŋ	i	r	b	¹	∅	∅	N	I	R	P	_	∅	∅	4	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	47	65	⁵⁵	ŋ	ə	ʐ	∅	∅	∅	_	N	E	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																																																			66	³¹	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	67	-	ɲ	a	r	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅	68	¹	ŋ	i	r	∅	∅	∅	_	N	I	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	48																							69	p	∅	∅	∅	j	i	ŋ	P	∅	∅	∅	J	I	N	1	∅	∅	∅	6	7	4	70	p	∅	∅	∅	j	a	ŋ	P	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	71	p	∅	∅	∅	j	i	ŋ	P	∅	∅	∅	J	I	N	1	∅	∅	∅	6	7	4																																													72	b	∅	∅	∅	j	i	ŋ	P	∅	∅	∅	J	I	N	1	∅	∅	∅	6	7	4	73	p	∅	∅	∅	j	i	-	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0	74	p	∅	∅	∅	-	ɯ	ŋ	P	∅	∅	∅	_	I	N	1	∅	∅	∅	0	7	4
