ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP	PARTIAL_COGNACY	COGIDS
3640	448_snake	snake	Shergaon	Shergaon	pʰ+ʨʰam	pʰ+ʨʰam	pʰ + tɕʰ a m	sher1261	27.105018	92.272133	Western Kho-Bwa	219 990	219 990
3641	449_snatchaway	snatch away	Duhumbi	Duhumbi	kʰɔw	kʰɔw	kʰ ɔu	chug1252	27.42	92.23	Western Kho-Bwa	992	992
3642	449_snatchaway	snatch away	Rupa	Rupa	kʰaw	kʰaw	kʰ au	rupa1234	27.203065	92.398757	Western Kho-Bwa	992	992
3643	450_snow	snow	Khispi	Khispi	nam+ʑu	nam+ʑu	n a m + ʑ u	lish1235	27.37	92.23	Western Kho-Bwa	993 994	993 994
3644	450_snow	snow	Duhumbi	Duhumbi	nam+ʑu	nam+ʑu	n a m + ʑ u	chug1252	27.42	92.23	Western Kho-Bwa	993 994	993 994
3645	450_snow	snow	Khoina	Khoina	na+jyː	na+jyː	n a + j yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	993 994	993 994
3646	450_snow	snow	Jerigaon	Jerigaon	nə+jyː	nə+jyː	n ə + j yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	993 994	993 994
3647	450_snow	snow	Khoitam	Khoitam	nə+jyː	nə+jyː	n ə + j yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	993 994	993 994
3648	450_snow	snow	Rahung	Rahung	nə+jyː	nə+jyː	n ə + j yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	993 994	993 994
3649	450_snow	snow	Rupa	Rupa	ny+jyː	ny+jyː	n y + j yː	rupa1234	27.203065	92.398757	Western Kho-Bwa	993 994	993 994
3650	450_snow	snow	Shergaon	Shergaon	ni+jiː	ni+jiː	n i + j iː	sher1261	27.105018	92.272133	Western Kho-Bwa	993 994	993 994
3651	645_soakinwater	soak in water	Duhumbi	Duhumbi	las	las	l a s	chug1252	27.42	92.23	Western Kho-Bwa	927	927
3652	451_sodaash	soda ash	Duhumbi	Duhumbi	kʰa+ri	kʰa+ri	kʰ a + r i	chug1252	27.42	92.23	Western Kho-Bwa	997 480	997 480
3653	451_sodaash	soda ash	Khoina	Khoina	kʰa+riː	kʰa+riː	kʰ a + r iː	khoi1253	27.334981	92.52994	Western Kho-Bwa	997 480	997 480
3654	451_sodaash	soda ash	Rahung	Rahung	kʰ+riː	kʰ+riː	kʰ + r iː	rahu1234	27.310778	92.395028	Western Kho-Bwa	997 480	997 480
3655	451_sodaash	soda ash	Rupa	Rupa	kʰ+riː	kʰ+riː	kʰ + r iː	rupa1234	27.203065	92.398757	Western Kho-Bwa	997 480	997 480
3656	452_softsmooth	soft / smooth	Khoina	Khoina	a+duŋ+du	a+duŋ+du	a + d u ŋ + d u	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 322 120	56 322 120
3657	452_softsmooth	soft / smooth	Jerigaon	Jerigaon	a+duŋ+du	a+duŋ+du	a + d u ŋ + d u	jeri1243	27.340629	92.486595	Western Kho-Bwa	56 322 120	56 322 120
3658	452_softsmooth	soft / smooth	Khoitam	Khoitam	a+duŋ+du	a+duŋ+du	a + d u ŋ + d u	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 322 120	56 322 120
3659	452_softsmooth	soft / smooth	Rahung	Rahung	a+duŋ+du	a+duŋ+du	a + d u ŋ + d u	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 322 120	56 322 120
3660	452_softsmooth	soft / smooth	Rupa	Rupa	a+duŋ+du	a+duŋ+du	a + d u ŋ + d u	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 322 120	56 322 120
3661	452_softsmooth	soft / smooth	Shergaon	Shergaon	a+duŋ+du	a+duŋ+du	a + d u ŋ + d u	sher1261	27.105018	92.272133	Western Kho-Bwa	56 322 120	56 322 120
3662	453_soilearth	soil, earth	Khispi	Khispi	sa	sa	s a	lish1235	27.37	92.23	Western Kho-Bwa	1001	1001
3663	453_soilearth	soil, earth	Duhumbi	Duhumbi	sa	sa	s a	chug1252	27.42	92.23	Western Kho-Bwa	1001	1001
3664	453_soilearth	soil, earth	Khoina	Khoina	sɐ	sɐ	s ɐ	khoi1253	27.334981	92.52994	Western Kho-Bwa	1001	1001
3665	453_soilearth	soil, earth	Jerigaon	Jerigaon	sɐ	sɐ	s ɐ	jeri1243	27.340629	92.486595	Western Kho-Bwa	1001	1001
3666	453_soilearth	soil, earth	Khoitam	Khoitam	sɔ	sɔ	s ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	1001	1001
3667	453_soilearth	soil, earth	Rahung	Rahung	sɔ	sɔ	s ɔ	rahu1234	27.310778	92.395028	Western Kho-Bwa	1001	1001
3668	453_soilearth	soil, earth	Rupa	Rupa	sɔ	sɔ	s ɔ	rupa1234	27.203065	92.398757	Western Kho-Bwa	1001	1001
3669	453_soilearth	soil, earth	Shergaon	Shergaon	so	so	s o	sher1261	27.105018	92.272133	Western Kho-Bwa	1001	1001
3670	453_soilearth	soil, earth	Khispi	Khispi	sa	sa	s a	lish1235	27.37	92.23	Western Kho-Bwa	10260	10260
3671	453_soilearth	soil, earth	Duhumbi	Duhumbi	sa	sa	s a	chug1252	27.42	92.23	Western Kho-Bwa	10261	10261
3672	453_soilearth	soil, earth	Khoina	Khoina	sɐ	sɐ	s ɐ	khoi1253	27.334981	92.52994	Western Kho-Bwa	10262	10262
3673	453_soilearth	soil, earth	Jerigaon	Jerigaon	sɐ	sɐ	s ɐ	jeri1243	27.340629	92.486595	Western Kho-Bwa	10263	10263
3674	453_soilearth	soil, earth	Khoitam	Khoitam	sɔ	sɔ	s ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	10264	10264
3675	453_soilearth	soil, earth	Rahung	Rahung	sɔ	sɔ	s ɔ	rahu1234	27.310778	92.395028	Western Kho-Bwa	10265	10265
3676	453_soilearth	soil, earth	Rupa	Rupa	sɔ	sɔ	s ɔ	rupa1234	27.203065	92.398757	Western Kho-Bwa	10266	10266
3677	453_soilearth	soil, earth	Shergaon	Shergaon	so	so	s o	sher1261	27.105018	92.272133	Western Kho-Bwa	10267	10267
3678	453_soilearth	soil, earth	Khispi	Khispi	sa	sa	s a	lish1235	27.37	92.23	Western Kho-Bwa	10970	10970
3679	453_soilearth	soil, earth	Duhumbi	Duhumbi	sa	sa	s a	chug1252	27.42	92.23	Western Kho-Bwa	10971	10971
3680	453_soilearth	soil, earth	Khoina	Khoina	sɐ	sɐ	s ɐ	khoi1253	27.334981	92.52994	Western Kho-Bwa	10972	10972
3681	453_soilearth	soil, earth	Jerigaon	Jerigaon	sɐ	sɐ	s ɐ	jeri1243	27.340629	92.486595	Western Kho-Bwa	10973	10973
3682	453_soilearth	soil, earth	Khoitam	Khoitam	sɔ	sɔ	s ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	10974	10974
3683	453_soilearth	soil, earth	Rahung	Rahung	sɔ	sɔ	s ɔ	rahu1234	27.310778	92.395028	Western Kho-Bwa	10975	10975
3684	453_soilearth	soil, earth	Rupa	Rupa	sɔ	sɔ	s ɔ	rupa1234	27.203065	92.398757	Western Kho-Bwa	10976	10976
3685	453_soilearth	soil, earth	Shergaon	Shergaon	so	so	s o	sher1261	27.105018	92.272133	Western Kho-Bwa	10977	10977
3686	454_son	son	Khispi	Khispi	dak+da	dak+da	d a k + d a	lish1235	27.37	92.23	Western Kho-Bwa	1002 10007	1002 10007
3687	454_son	son	Duhumbi	Duhumbi	u+daˀ	u+daˀ	u + d aˀ	chug1252	27.42	92.23	Western Kho-Bwa	797 1002	797 1002
3688	454_son	son	Khoina	Khoina	a+du	a+du	a + d u	khoi1253	27.334981	92.52994	Western Kho-Bwa	797 1002	797 1002
3689	454_son	son	Jerigaon	Jerigaon	a+du	a+du	a + d u	jeri1243	27.340629	92.486595	Western Kho-Bwa	797 1002	797 1002
3690	454_son	son	Khoitam	Khoitam	a+du	a+du	a + d u	khoi1252	27.327487	92.439455	Western Kho-Bwa	797 1002	797 1002
3691	454_son	son	Rahung	Rahung	a+du	a+du	a + d u	rahu1234	27.310778	92.395028	Western Kho-Bwa	797 1002	797 1002
3692	454_son	son	Rupa	Rupa	du	du	d u	rupa1234	27.203065	92.398757	Western Kho-Bwa	1002	1002
3693	454_son	son	Shergaon	Shergaon	a+du	a+du	a + d u	sher1261	27.105018	92.272133	Western Kho-Bwa	797 1002	797 1002
3694	455_soninlaw	son-in-law	Khispi	Khispi	a+ʨʰun	a+ʨʰun	a + tɕʰ u n	lish1235	27.37	92.23	Western Kho-Bwa	124 1005	124 1005
3695	455_soninlaw	son-in-law	Duhumbi	Duhumbi	a+ʨʰyn	a+ʨʰyn	a + tɕʰ y n	chug1252	27.42	92.23	Western Kho-Bwa	124 1005	124 1005
3696	455_soninlaw	son-in-law	Khoina	Khoina	a+ʦʰyː	a+ʦʰyː	a + tsʰ yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	124 1005	124 1005
3697	455_soninlaw	son-in-law	Jerigaon	Jerigaon	a+ʨʰyː	a+ʨʰyː	a + tɕʰ yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	124 1005	124 1005
3698	455_soninlaw	son-in-law	Khoitam	Khoitam	a+ʨʰyː	a+ʨʰyː	a + tɕʰ yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	124 1005	124 1005
3699	455_soninlaw	son-in-law	Rahung	Rahung	a+ʨʰyː	a+ʨʰyː	a + tɕʰ yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	124 1005	124 1005
3700	455_soninlaw	son-in-law	Rupa	Rupa	a+ʦʰyː	a+ʦʰyː	a + ʨʰ~tsʰ/ʨʰ yː	rupa1234	27.203065	92.398757	Western Kho-Bwa	124 1005	124 1005
3701	455_soninlaw	son-in-law	Shergaon	Shergaon	a+ʨʰiː	a+ʨʰiː	a + tɕʰ iː	sher1261	27.105018	92.272133	Western Kho-Bwa	124 1005	124 1005
3702	456_song	song	Khispi	Khispi	lu	lu	l u	lish1235	27.37	92.23	Western Kho-Bwa	1008	1008
3703	456_song	song	Duhumbi	Duhumbi	lu	lu	l u	chug1252	27.42	92.23	Western Kho-Bwa	1008	1008
3704	456_song	song	Khoitam	Khoitam	hũ	hũ	h ũ	khoi1252	27.327487	92.439455	Western Kho-Bwa	1008	1008
3705	456_song	song	Rahung	Rahung	hũ	hũ	h ũ	rahu1234	27.310778	92.395028	Western Kho-Bwa	1008	1008
3706	456_song	song	Rupa	Rupa	hũ	hũ	h ũ	rupa1234	27.203065	92.398757	Western Kho-Bwa	1008	1008
3707	456_song	song	Shergaon	Shergaon	hɔ	hɔ	h ɔ	sher1261	27.105018	92.272133	Western Kho-Bwa	1008	1008
3708	456_song	song	Khispi	Khispi	bɔː	bɔː	b ɔː	lish1235	27.37	92.23	Western Kho-Bwa	1006	1006
3709	456_song	song	Duhumbi	Duhumbi	bɹɔː	bɹɔː	b ɹ ɔː	chug1252	27.42	92.23	Western Kho-Bwa	1006	1006
3710	456_song	song	Rahung	Rahung	bɹoː	bɹoː	b ɹ oː	rahu1234	27.310778	92.395028	Western Kho-Bwa	1006	1006
3711	456_song	song	Rupa	Rupa	bɹoː	bɹoː	b ɹ oː	rupa1234	27.203065	92.398757	Western Kho-Bwa	1006	1006
3712	457_soupliquidbrothjuice	soup, liquid, broth, juice	Khispi	Khispi	ɔ+kʰaw	ɔ+kʰaw	ɔ + kʰ au	lish1235	27.37	92.23	Western Kho-Bwa	137 1009	137 1009
3713	457_soupliquidbrothjuice	soup, liquid, broth, juice	Duhumbi	Duhumbi	ɔ+kʰɔw	ɔ+kʰɔw	ɔ + kʰ ɔu	chug1252	27.42	92.23	Western Kho-Bwa	137 1009	137 1009
3714	457_soupliquidbrothjuice	soup, liquid, broth, juice	Khoina	Khoina	daŋ_a+kʰɔː	daŋ_a+kʰɔː	d a ŋ + a + kʰ ɔː	khoi1253	27.334981	92.52994	Western Kho-Bwa	1012 137 1009	1012 137 1009
3715	457_soupliquidbrothjuice	soup, liquid, broth, juice	Khoitam	Khoitam	a+kʰoː	a+kʰoː	a + kʰ oː	khoi1252	27.327487	92.439455	Western Kho-Bwa	137 1009	137 1009
3716	457_soupliquidbrothjuice	soup, liquid, broth, juice	Rupa	Rupa	a+kʰoː	a+kʰoː	a~ɔ/a + kʰ oː	rupa1234	27.203065	92.398757	Western Kho-Bwa	137 1009	137 1009
3717	458_sour	sour	Khispi	Khispi	ʨum+pa	ʨum+pa	tɕ u m + p a	lish1235	27.37	92.23	Western Kho-Bwa	429 1013	429 1013
3718	458_sour	sour	Duhumbi	Duhumbi	ʨum+pa	ʨum+pa	tɕ u m + p a	chug1252	27.42	92.23	Western Kho-Bwa	429 1013	429 1013
3719	458_sour	sour	Khoina	Khoina	ba+ʨʰɛ̃ː	ba+ʨʰɛ̃ː	b a + tɕʰ ɛ̃ː	khoi1253	27.334981	92.52994	Western Kho-Bwa	1013 1014	1013 1014
3720	458_sour	sour	Jerigaon	Jerigaon	ʨʰɛ̃ĩ+ba	ʨʰɛ̃ĩ+ba	tɕʰ ɛ̃ĩ + b a	jeri1243	27.340629	92.486595	Western Kho-Bwa	1014 1013	1014 1013
3721	458_sour	sour	Khoitam	Khoitam	ʨʰĩː+kʰan	ʨʰĩː+kʰan	tɕʰ ĩː + kʰ a n	khoi1252	27.327487	92.439455	Western Kho-Bwa	1014 1015	1014 1015
3722	458_sour	sour	Rahung	Rahung	ʨʰĩː+ba	ʨʰĩː+ba	tɕʰ ĩː + b a	rahu1234	27.310778	92.395028	Western Kho-Bwa	1014 1013	1014 1013
3723	458_sour	sour	Rupa	Rupa	kʰɛ̃ː+baˀ	kʰɛ̃ː+baˀ	kʰ ɛ̃ː + b aˀ	rupa1234	27.203065	92.398757	Western Kho-Bwa	1014 1013	1014 1013
3724	458_sour	sour	Shergaon	Shergaon	a+kʰɛ̃ː	a+kʰɛ̃ː	a + kʰ ɛ̃ː	sher1261	27.105018	92.272133	Western Kho-Bwa	1016 1014	1016 1014
3725	458_sour	sour	Duhumbi	Duhumbi	ʨur+pu	ʨur+pu	ʨ u r + p u	chug1252	27.42	92.23	Western Kho-Bwa	10408 10409	10408 10409
3726	458_sour	sour	Jerigaon	Jerigaon	ʨʰɛ̃ĩ+kʰɛn	ʨʰɛ̃ĩ+kʰɛn	ʨʰ ɛ̃ĩ + kʰ ɛ n	jeri1243	27.340629	92.486595	Western Kho-Bwa	10410 10411	10410 10411
3727	458_sour	sour	Khoitam	Khoitam	ʨʰĩː+tĩː	ʨʰĩː+tĩː	ʨʰ ĩː + t ĩː	khoi1252	27.327487	92.439455	Western Kho-Bwa	10412 10413	10412 10413
3728	458_sour	sour	Rahung	Rahung	ʨʰĩː+kʰɛn	ʨʰĩː+kʰɛn	ʨʰ ĩː + kʰ ɛ n	rahu1234	27.310778	92.395028	Western Kho-Bwa	10414 10415	10414 10415
3729	458_sour	sour	Rupa	Rupa	kʰɛ̃ː+ti	kʰɛ̃ː+ti	kʰ ɛ̃ː + t i	rupa1234	27.203065	92.398757	Western Kho-Bwa	10416 10417	10416 10417
3730	458_sour	sour	Duhumbi	Duhumbi	ʨur+pu	ʨur+pu	ʨ u r + p u	chug1252	27.42	92.23	Western Kho-Bwa	11118 11119	11118 11119
3731	458_sour	sour	Jerigaon	Jerigaon	ʨʰɛ̃ĩ+kʰɛn	ʨʰɛ̃ĩ+kʰɛn	ʨʰ ɛ̃ĩ + kʰ ɛ n	jeri1243	27.340629	92.486595	Western Kho-Bwa	11120 11121	11120 11121
3732	458_sour	sour	Khoitam	Khoitam	ʨʰĩː+tĩː	ʨʰĩː+tĩː	ʨʰ ĩː + t ĩː	khoi1252	27.327487	92.439455	Western Kho-Bwa	11122 11123	11122 11123
3733	458_sour	sour	Rahung	Rahung	ʨʰĩː+kʰɛn	ʨʰĩː+kʰɛn	ʨʰ ĩː + kʰ ɛ n	rahu1234	27.310778	92.395028	Western Kho-Bwa	11124 11125	11124 11125
3734	458_sour	sour	Rupa	Rupa	kʰɛ̃ː+ti	kʰɛ̃ː+ti	kʰ ɛ̃ː + t i	rupa1234	27.203065	92.398757	Western Kho-Bwa	11126 11127	11126 11127
3735	459_sowbroadcast	sow, broadcast	Khispi	Khispi	pʰus	pʰus	pʰ u s	lish1235	27.37	92.23	Western Kho-Bwa	1017	1017
3736	459_sowbroadcast	sow, broadcast	Duhumbi	Duhumbi	pʰus	pʰus	pʰ u s	chug1252	27.42	92.23	Western Kho-Bwa	1017	1017
3737	459_sowbroadcast	sow, broadcast	Khoina	Khoina	pʰik	pʰik	pʰ i k	khoi1253	27.334981	92.52994	Western Kho-Bwa	1017	1017
3738	459_sowbroadcast	sow, broadcast	Khoitam	Khoitam	pʰik	pʰik	pʰ i k	khoi1252	27.327487	92.439455	Western Kho-Bwa	1017	1017
3739	459_sowbroadcast	sow, broadcast	Rupa	Rupa	pʰik	pʰik	pʰ i k	rupa1234	27.203065	92.398757	Western Kho-Bwa	1017	1017
3740	459_sowbroadcast	sow, broadcast	Duhumbi	Duhumbi	mɛɹ	mɛɹ	m ɛ ɹ	chug1252	27.42	92.23	Western Kho-Bwa	1020	1020
3741	459_sowbroadcast	sow, broadcast	Khoina	Khoina	xɛˀ	xɛˀ	x ɛˀ	khoi1253	27.334981	92.52994	Western Kho-Bwa	1018	1018
3742	459_sowbroadcast	sow, broadcast	Khoitam	Khoitam	heˀ	heˀ	h eˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	1018	1018
3743	459_sowbroadcast	sow, broadcast	Rahung	Rahung	heˀ	heˀ	h eˀ	rahu1234	27.310778	92.395028	Western Kho-Bwa	1018	1018
3744	459_sowbroadcast	sow, broadcast	Rupa	Rupa	heˀ	heˀ	h eˀ	rupa1234	27.203065	92.398757	Western Kho-Bwa	1018	1018
3745	460_soybean	soybean	Khispi	Khispi	ɕa+ʥɔk	ɕa+ʥɔk	ɕ a + dʑ ɔ k	lish1235	27.37	92.23	Western Kho-Bwa	1022 1021	1022 1021
3746	460_soybean	soybean	Duhumbi	Duhumbi	ɕa+ʥɔk	ɕa+ʥɔk	ɕ a + dʑ ɔ k	chug1252	27.42	92.23	Western Kho-Bwa	1022 1021	1022 1021
3747	460_soybean	soybean	Khoina	Khoina	ʂy+juk	ʂy+juk	ʂ y + j u k	khoi1253	27.334981	92.52994	Western Kho-Bwa	1022 1021	1022 1021
3748	460_soybean	soybean	Jerigaon	Jerigaon	sy+juk	sy+juk	s y + j u k	jeri1243	27.340629	92.486595	Western Kho-Bwa	1022 1021	1022 1021
3749	460_soybean	soybean	Khoitam	Khoitam	s+uk	s+uk	s + u k	khoi1252	27.327487	92.439455	Western Kho-Bwa	1022 1021	1022 1021
3750	460_soybean	soybean	Rahung	Rahung	s+uk	s+uk	s + u k	rahu1234	27.310778	92.395028	Western Kho-Bwa	1022 1021	1022 1021
3751	460_soybean	soybean	Rupa	Rupa	sy+juk	sy+juk	s y + j u k	rupa1234	27.203065	92.398757	Western Kho-Bwa	1022 1021	1022 1021
3752	460_soybean	soybean	Shergaon	Shergaon	s+uk	s+uk	s + u k	sher1261	27.105018	92.272133	Western Kho-Bwa	1022 1021	1022 1021
3753	460_soybean	soybean	Jerigaon	Jerigaon	ɕ+uk	ɕ+uk	ɕ + u k	jeri1243	27.340629	92.486595	Western Kho-Bwa	10406 10407	10406 10407
3754	460_soybean	soybean	Jerigaon	Jerigaon	ɕ+uk	ɕ+uk	ɕ + u k	jeri1243	27.340629	92.486595	Western Kho-Bwa	11116 11117	11116 11117
3755	461_sparrow	sparrow	Khispi	Khispi	dak+ʨʰi+liŋ	dak+ʨʰi+liŋ	d a k + tɕʰ i + l i ŋ	lish1235	27.37	92.23	Western Kho-Bwa	1025 1023 1024	1025 1023 1024
3756	461_sparrow	sparrow	Duhumbi	Duhumbi	dak+ʨʰi+liŋ	dak+ʨʰi+liŋ	d a k + tɕʰ i + l i ŋ	chug1252	27.42	92.23	Western Kho-Bwa	1025 1023 1024	1025 1023 1024
3757	461_sparrow	sparrow	Jerigaon	Jerigaon	hu+ʥiŋ	hu+ʥiŋ	h u + dʑ i ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	1027 450	1027 450
3758	461_sparrow	sparrow	Khoitam	Khoitam	ʨɔm+ʨə+rɛː	ʨɔm+ʨə+rɛː	tɕʰ ɔ m + tɕ ə + r ɛː	khoi1252	27.327487	92.439455	Western Kho-Bwa	449 1023 508	449 1023 508
3759	461_sparrow	sparrow	Rahung	Rahung	ʨam+ʨə+rɛː	ʨam+ʨə+rɛː	tɕʰ a m + tɕ ə + r ɛː	rahu1234	27.310778	92.395028	Western Kho-Bwa	449 1023 508	449 1023 508
3760	461_sparrow	sparrow	Rupa	Rupa	bə+ʦə+lɔː	bə+ʦə+lɔː	b ə + ts ə + l ɔː	rupa1234	27.203065	92.398757	Western Kho-Bwa	1026 1023 435	1026 1023 435
3761	461_sparrow	sparrow	Shergaon	Shergaon	ʨi+plɔː	ʨi+plɔː	tɕ i + p l ɔː	sher1261	27.105018	92.272133	Western Kho-Bwa	1023 435	1023 435
3762	462_speak	speak	Duhumbi	Duhumbi	haw	haw	h au	chug1252	27.42	92.23	Western Kho-Bwa	1028	1028
3763	462_speak	speak	Khoina	Khoina	gɐ̃ː	gɐ̃ː	g ɐ̃ː	khoi1253	27.334981	92.52994	Western Kho-Bwa	1028	1028
3764	462_speak	speak	Jerigaon	Jerigaon	gɐ̃ː	gɐ̃ː	g ɐ̃ː	jeri1243	27.340629	92.486595	Western Kho-Bwa	1028	1028
3765	462_speak	speak	Rahung	Rahung	steː_gɔ̃ː	steː_gɔ̃ː	s + t eː + g ɔ̃ː	rahu1234	27.310778	92.395028	Western Kho-Bwa	307 1029 1028	307 1029 1028
3766	462_speak	speak	Rupa	Rupa	steː_gɔ̃ː	steː_gɔ̃ː	s + t eː + g ɔ̃ː	rupa1234	27.203065	92.398757	Western Kho-Bwa	307 1029 1028	307 1029 1028
3767	462_speak	speak	Shergaon	Shergaon	gɔ̃ː	gɔ̃ː	g ɔ̃ː	sher1261	27.105018	92.272133	Western Kho-Bwa	1028	1028
3768	463_spear	spear	Duhumbi	Duhumbi	kʰɛj+ʥɔŋ	kʰɛj+ʥɔŋ	kʰ ɛi + dʑ ɔ ŋ	chug1252	27.42	92.23	Western Kho-Bwa	1032 542	1032 542
3769	463_spear	spear	Jerigaon	Jerigaon	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	542	542
3770	463_spear	spear	Khoitam	Khoitam	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	542	542
3771	463_spear	spear	Rahung	Rahung	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	542	542
3772	463_spear	spear	Rupa	Rupa	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	542	542
3773	463_spear	spear	Shergaon	Shergaon	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	542	542
3774	463_spear	spear	Khispi	Khispi	tiŋ+kaŋ	tiŋ+kaŋ	t i ŋ + k a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	10401 10402	10401 10402
3775	463_spear	spear	Duhumbi	Duhumbi	tiŋ+kaŋ	tiŋ+kaŋ	t i ŋ + k a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	10403 10404	10403 10404
3776	463_spear	spear	Khoina	Khoina	ʂɛ̃j	ʂɛ̃j	ʂ ɛ̃ j	khoi1253	27.334981	92.52994	Western Kho-Bwa	10405	10405
3777	463_spear	spear	Khispi	Khispi	tiŋ+kaŋ	tiŋ+kaŋ	t i ŋ + k a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	11111 11112	11111 11112
3778	463_spear	spear	Duhumbi	Duhumbi	tiŋ+kaŋ	tiŋ+kaŋ	t i ŋ + k a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	11113 11114	11113 11114
3779	463_spear	spear	Khoina	Khoina	ʂɛ̃j	ʂɛ̃j	ʂ ɛ̃ j	khoi1253	27.334981	92.52994	Western Kho-Bwa	11115	11115
3780	464_spicypungent	spicy, pungent	Khispi	Khispi	jej+ba	jej+ba	j ei + b a	lish1235	27.37	92.23	Western Kho-Bwa	1034 462	1034 462
3781	464_spicypungent	spicy, pungent	Duhumbi	Duhumbi	jɛj+ba	jɛj+ba	j ɛi + b a	chug1252	27.42	92.23	Western Kho-Bwa	1034 462	1034 462
3782	464_spicypungent	spicy, pungent	Khoina	Khoina	jɐ+di	jɐ+di	j ɐ + d i	khoi1253	27.334981	92.52994	Western Kho-Bwa	1034 1036	1034 1036
3783	464_spicypungent	spicy, pungent	Jerigaon	Jerigaon	hɐ	hɐ	h ɐ	jeri1243	27.340629	92.486595	Western Kho-Bwa	1034	1034
3784	464_spicypungent	spicy, pungent	Khoitam	Khoitam	hɔ	hɔ	h ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	1034	1034
3785	464_spicypungent	spicy, pungent	Rahung	Rahung	hɔ+ba	hɔ+ba	h ɔ + b a	rahu1234	27.310778	92.395028	Western Kho-Bwa	1034 462	1034 462
3786	465_spider	spider	Khispi	Khispi	saŋ+gɔm+pa	saŋ+gɔm+pa	pʰ u + s a ŋ + g ɔ m + p a	lish1235	27.37	92.23	Western Kho-Bwa	727 1039 1037 1040	727 1039 1037 1040
3787	465_spider	spider	Duhumbi	Duhumbi	saŋ+gom+bu	saŋ+gom+bu	pʰ u + s a ŋ + g o m + b u	chug1252	27.42	92.23	Western Kho-Bwa	727 1039 1037 1040	727 1039 1037 1040
3788	465_spider	spider	Khoina	Khoina	ga+pøː	ga+pøː	g a + p øː	khoi1253	27.334981	92.52994	Western Kho-Bwa	1037 1040	1037 1040
3789	465_spider	spider	Jerigaon	Jerigaon	na+tɹøŋ+zaŋ	na+tɹøŋ+zaŋ	n a + t ɹ ø ŋ + z a ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	1041 1038 1039	1041 1038 1039
3790	465_spider	spider	Khoitam	Khoitam	tan+tɹĩ+sũŋ	tan+tɹĩ+sũŋ	t a n + t ɹ ĩ + s ũ ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	492 1038 1039	492 1038 1039
3791	465_spider	spider	Rahung	Rahung	na+tɹyː_sɔŋ+sɔŋ	na+tɹyː_sɔŋ+sɔŋ	n a + t ɹ yː (ŋ)/ŋ + s ɔ ŋ + s ɔ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	1041 1038 1039 0	1041 1038 1039 0
3792	465_spider	spider	Rupa	Rupa	pɹeː+suŋ	pɹeː+suŋ	p ɹ eː + s u ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	1038 1039	1038 1039
3793	465_spider	spider	Shergaon	Shergaon	tɹeː+sum	tɹeː+sum	t ɹ eː + s u m	sher1261	27.105018	92.272133	Western Kho-Bwa	1038 1039	1038 1039
3794	465_spider	spider	Khispi	Khispi	pʰu+saŋ+kɔː+pa	pʰu+saŋ+kɔː+pa	pʰ u + s a ŋ + k ɔː + p a	lish1235	27.37	92.23	Western Kho-Bwa	10394 10395 10396 10397	10394 10395 10396 10397
3795	465_spider	spider	Duhumbi	Duhumbi	pʰu_aŋ+zɔm	pʰu_aŋ+zɔm	pʰ u + a ŋ + z ɔ m	chug1252	27.42	92.23	Western Kho-Bwa	10398 10399 10400	10398 10399 10400
